time	away	score	home
20:00	 	0-0	Jump Ball won by LSU
19:39	 	0-2	Jordan Mickey made Jumper. Assisted by Josh Gray.
19:21	 	0-2	Foul on Elbert Robinson III.
19:02	Norense Odiase missed Jumper.	0-2	 
19:02	 	0-2	Jordan Mickey Defensive Rebound.
18:53	 	0-4	Elbert Robinson III made Jumper.
18:31	Justin Gray missed Three Point Jumper.	0-4	 
18:31	 	0-4	Josh Gray Defensive Rebound.
18:24	 	0-4	Josh Gray missed Jumper.
18:24	Justin Gray Block.	0-4	 
18:24	Robert Turner Defensive Rebound.	0-4	 
18:08	Robert Turner missed Three Point Jumper.	0-4	 
18:08	 	0-4	Jordan Mickey Defensive Rebound.
18:06	 	0-6	Jordan Mickey made Jumper. Assisted by Jarell Martin.
17:44	Randy Onwuasor missed Jumper.	0-6	 
17:44	 	0-6	Jordan Mickey Block.
17:44	 	0-6	Keith Hornsby Defensive Rebound.
17:35	 	0-6	Jordan Mickey Turnover.
17:35	Justin Gray Steal.	0-6	 
17:20	Randy Onwuasor missed Jumper.	0-6	 
17:20	Norense Odiase Offensive Rebound.	0-6	 
17:16	Zach Smith made Jumper. Assisted by Justin Gray.	2-6	 
17:05	 	2-6	Keith Hornsby missed Three Point Jumper.
17:05	 	2-6	Jordan Mickey Offensive Rebound.
16:51	 	2-6	Jordan Mickey missed Jumper.
16:51	Randy Onwuasor Defensive Rebound.	2-6	 
16:46	 	2-6	Foul on Keith Hornsby.
16:46	Justin Gray missed Free Throw.	2-6	 
16:46	Texas Tech Deadball Team Rebound.	2-6	 
16:46	Justin Gray made Free Throw.	3-6	 
16:25	 	3-6	Keith Hornsby missed Three Point Jumper.
16:25	Randy Onwuasor Defensive Rebound.	3-6	 
15:48	Justin Gray missed Three Point Jumper.	3-6	 
15:48	 	3-6	Jordan Mickey Defensive Rebound.
15:33	Foul on Zach Smith.	3-6	 
15:33	Official TV Timeout	Official TV Timeout	Official TV Timeout
15:33	 	3-6	Jarell Martin missed Free Throw.
15:33	 	3-6	LSU Deadball Team Rebound.
15:33	 	3-7	Jarell Martin made Free Throw.
15:05	Robert Turner missed Jumper.	3-7	 
15:05	 	3-7	Tim Quarterman Defensive Rebound.
14:58	Foul on Toddrick Gotcher.	3-7	 
14:47	 	3-7	Keith Hornsby missed Jumper.
14:47	 	3-7	Jordan Mickey Offensive Rebound.
14:41	 	3-7	Keith Hornsby missed Jumper.
14:41	Keenan Evans Defensive Rebound.	3-7	 
14:27	Devaugntah Williams Turnover.	3-7	 
14:27	 	3-7	Josh Gray Steal.
14:22	 	3-7	Josh Gray missed Dunk.
14:22	Texas Tech Defensive Rebound.	3-7	 
14:02	 	3-7	Foul on Josh Gray.
13:37	Toddrick Gotcher missed Jumper.	3-7	 
13:37	Isaiah Manderson Offensive Rebound.	3-7	 
13:21	Isaiah Manderson missed Jumper.	3-7	 
13:21	 	3-7	Jordan Mickey Block.
13:21	 	3-7	Jalyn Patterson Defensive Rebound.
13:10	 	3-9	Jordan Mickey made Jumper. Assisted by Jalyn Patterson.
