time|away|score|home
20:00| |0-0|Jump Ball won by Duke
19:53| |0-2|Jahlil Okafor made Layup. Assisted by Justise Winslow.
19:31|Denzel Valentine made Jumper.|2-2| 
19:18| |2-4|Jahlil Okafor made Layup. Assisted by Quinn Cook.
18:54|Travis Trice Turnover.|2-4| 
18:54| |2-4|Jahlil Okafor Steal.
18:42| |2-6|Amile Jefferson made Layup. Assisted by Tyus Jones.
18:23|Denzel Valentine missed Three Point Jumper.|2-6| 
18:23|Branden Dawson Offensive Rebound.|2-6| 
18:19|Denzel Valentine Turnover.|2-6| 
18:19| |2-6|Jahlil Okafor Steal.
18:15| |2-8|Amile Jefferson made Dunk. Assisted by Jahlil Okafor.
17:57|Travis Trice made Jumper.|4-8| 
17:35| |4-8|Foul on Jahlil Okafor.
17:35| |4-8|Jahlil Okafor Turnover.
17:15|Matt Costello missed Layup.|4-8| 
17:15| |4-8|Jahlil Okafor Block.
17:15| |4-8|Jahlil Okafor Defensive Rebound.
17:00| |4-10|Jahlil Okafor made Jumper.
16:45|Foul on Branden Dawson.|4-10| 
16:45|Branden Dawson Turnover.|4-10| 
16:32| |4-12|Quinn Cook made Jumper.
16:01|Bryn Forbes missed Three Point Jumper.|4-12| 
16:01|Gavin Schilling Offensive Rebound.|4-12| 
15:55|Denzel Valentine made Three Point Jumper. Assisted by Gavin Schilling.|7-12| 
15:32| |7-14|Jahlil Okafor made Layup.
15:16|Branden Dawson made Layup. Assisted by Denzel Valentine.|9-14| 
15:01| |9-14|Justise Winslow Turnover.
15:01|Branden Dawson Steal.|9-14| 
14:53|Denzel Valentine Turnover.|9-14| 
14:53| |9-14|Quinn Cook Steal.
14:51|Foul on Denzel Valentine.|9-14| 
14:51|Official TV Timeout|Official TV Timeout|Official TV Timeout
14:51| |9-15|Quinn Cook made Free Throw.
14:51| |9-16|Quinn Cook made Free Throw.
14:37| |9-16|Foul on Marshall Plumlee.
14:30|Denzel Valentine missed Jumper.|9-16| 
14:30| |9-16|Marshall Plumlee Block.
14:30|Denzel Valentine Offensive Rebound.|9-16| 
14:23|Branden Dawson missed Jumper.|9-16| 
14:23| |9-16|Semi Ojeleye Defensive Rebound.
14:16| |9-16|Quinn Cook missed Three Point Jumper.
14:16|Bryn Forbes Defensive Rebound.|9-16| 
13:53|Lourawls Nairn Jr. made Jumper.|11-16| 
13:21| |11-18|Matt Jones made Jumper.
13:06|Travis Trice missed Three Point Jumper.|11-18| 
13:06|Branden Dawson Offensive Rebound.|11-18| 
12:51|Denzel Valentine Turnover.|11-18| 
12:39| |11-18|Rasheed Sulaimon Turnover.
12:20|Denzel Valentine made Layup.|13-18| 
12:04| |13-18|Tyus Jones missed Three Point Jumper.
12:04|Marvin Clark Jr. Defensive Rebound.|13-18| 
11:48|Lourawls Nairn Jr. Turnover.|13-18| 
11:48| |13-18|Rasheed Sulaimon Steal.
11:42| |13-20|Justise Winslow made Layup. Assisted by Matt Jones.
11:31|Denzel Valentine made Jumper.|15-20| 
11:16| |15-20|Jahlil Okafor missed Jumper.
11:16|Denzel Valentine Defensive Rebound.|15-20| 
11:08|Denzel Valentine missed Three Point Jumper.|15-20| 
11:08| |15-20|Jahlil Okafor Defensive Rebound.
10:51|Foul on Lourawls Nairn Jr..|15-20| 
10:51|Official TV Timeout|Official TV Timeout|Official TV Timeout
10:43| |15-20|Justise Winslow missed Jumper.
10:43|Travis Trice Defensive Rebound.|15-20| 
10:22|Travis Trice missed Layup.|15-20| 
10:22| |15-20|Amile Jefferson Block.
10:22| |15-20|Justise Winslow Defensive Rebound.
10:15| |15-23|Quinn Cook made Three Point Jumper. Assisted by Justise Winslow.
10:00|Bryn Forbes missed Three Point Jumper.|15-23| 
10:00|Travis Trice Offensive Rebound.|15-23| 
9:49|Matt Costello made Dunk. Assisted by Travis Trice.|17-23| 
9:20|Foul on Marvin Clark Jr..|17-23| 
9:20| |17-24|Amile Jefferson made Free Throw.
9:20| |17-24|Amile Jefferson missed Free Throw.
