time	away	score	home
20:00	Jump Ball won by DePaul	0-0	 
19:36	Myke Henry made Layup.	2-0	 
19:12	 	2-0	Joshua Smith missed Layup.
19:12	 	2-0	Joshua Smith Offensive Rebound.
19:04	 	2-2	Joshua Smith made Layup.
18:55	Tommy Hamilton IV missed Layup.	2-2	 
18:55	Tommy Hamilton IV Offensive Rebound.	2-2	 
18:53	 	2-2	Foul on Joshua Smith.
18:27	Tommy Hamilton IV missed Jumper.	2-2	 
18:27	 	2-2	Isaac Copeland Defensive Rebound.
18:15	 	2-2	Isaac Copeland missed Three Point Jumper.
18:15	Jamee Crockett Defensive Rebound.	2-2	 
17:47	Myke Henry made Three Point Jumper. Assisted by Billy Garrett Jr..	5-2	 
17:23	Foul on Myke Henry.	5-2	 
17:13	 	5-4	Isaac Copeland made Layup. Assisted by Jabril Trawick.
16:58	Jamee Crockett missed Jumper.	5-4	 
16:58	 	5-4	Georgetown Defensive Rebound.
16:47	 	5-7	D'Vauntes Smith-Rivera made Three Point Jumper. Assisted by Isaac Copeland.
16:26	Billy Garrett Jr. made Layup.	7-7	 
16:19	 	7-7	Jabril Trawick missed Dunk.
16:19	 	7-7	Georgetown Offensive Rebound.
16:15	 	7-7	D'Vauntes Smith-Rivera Turnover.
16:07	Billy Garrett Jr. missed Three Point Jumper.	7-7	 
16:07	 	7-7	Georgetown Deadball Team Rebound.
16:05	Foul on Aaron Simpson.	7-7	 
15:56	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:38	 	7-7	Jabril Trawick missed Layup.
15:38	Tommy Hamilton IV Defensive Rebound.	7-7	 
15:31	Jamee Crockett made Dunk. Assisted by Billy Garrett Jr..	9-7	 
14:59	 	9-9	L.J. Peak made Layup. Assisted by Joshua Smith.
14:48	Aaron Simpson missed Three Point Jumper.	9-9	 
14:48	 	9-9	Joshua Smith Defensive Rebound.
14:42	 	9-9	Foul on L.J. Peak.
14:42	 	9-9	L.J. Peak Turnover.
14:20	Myke Henry made Dunk. Assisted by Aaron Simpson.	11-9	 
14:08	 	11-9	L.J. Peak Turnover.
13:37	Jamee Crockett made Three Point Jumper. Assisted by Billy Garrett Jr..	14-9	 
13:33	Georgetown  Timeout	Georgetown  Timeout	Georgetown  Timeout
13:23	 	14-12	D'Vauntes Smith-Rivera made Three Point Jumper. Assisted by Aaron Bowen.
12:45	Aaron Simpson missed Jumper.	14-12	 
12:45	 	14-12	D'Vauntes Smith-Rivera Defensive Rebound.
12:20	 	14-14	Mikael Hopkins made Jumper.
11:47	Durrell McDonald missed Layup.	14-14	 
11:47	 	14-14	Mikael Hopkins Defensive Rebound.
11:42	 	14-14	Tre Campbell missed Jumper.
11:42	 	14-14	Isaac Copeland Offensive Rebound.
11:31	 	14-16	Isaac Copeland made Layup.
11:17	DePaul  Timeout	DePaul  Timeout	DePaul  Timeout
11:05	Rashaun Stimage made Jumper.	16-16	 
10:46	 	16-16	Mikael Hopkins missed Jumper.
10:46	Rashaun Stimage Block.	16-16	 
10:46	Billy Garrett Jr. Defensive Rebound.	16-16	 
10:20	Billy Garrett Jr. missed Three Point Jumper.	16-16	 
10:20	 	16-16	Paul White Defensive Rebound.
10:12	 	16-16	D'Vauntes Smith-Rivera missed Three Point Jumper.
10:12	Billy Garrett Jr. Defensive Rebound.	16-16	 
10:02	Forrest Robinson missed Three Point Jumper.	16-16	 
10:02	 	16-16	Paul White Defensive Rebound.
9:43	 	16-16	Paul White missed Three Point Jumper.
9:43	Durrell McDonald Defensive Rebound.	16-16	 
9:32	Jamee Crockett made Three Point Jumper. Assisted by Durrell McDonald.	19-16	 
9:09	 	19-16	Mikael Hopkins Turnover.
9:09	Durrell McDonald Steal.	19-16	 
9:03	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
8:52	Billy Garrett Jr. missed Jumper.	19-16	 
8:52	 	19-16	Joshua Smith Defensive Rebound.
8:31	 	19-16	Jabril Trawick missed Jumper.
8:31	Tommy Hamilton IV Defensive Rebound.	19-16	 
8:08	Tommy Hamilton IV Turnover.	19-16	 
7:53	Foul on Tommy Hamilton IV.	19-16	 
7:53	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:43	 	19-19	D'Vauntes Smith-Rivera made Three Point Jumper. Assisted by Isaac Copeland.
7:16	Jamee Crockett missed Three Point Jumper.	19-19	 
7:16	 	19-19	Jabril Trawick Defensive Rebound.
7:04	 	19-19	Jabril Trawick missed Layup.
7:04	 	19-19	Joshua Smith Offensive Rebound.
7:01	 	19-19	Joshua Smith missed Jumper.
7:01	 	19-19	D'Vauntes Smith-Rivera Offensive Rebound.
6:45	 	19-22	Jabril Trawick made Three Point Jumper. Assisted by D'Vauntes Smith-Rivera.
6:18	 	19-22	Foul on Jabril Trawick.
6:01	Tommy Hamilton IV missed Three Point Jumper.	19-22	 
6:01	 	19-22	Isaac Copeland Defensive Rebound.
5:53	 	19-22	Paul White missed Three Point Jumper.
5:53	 	19-22	Joshua Smith Offensive Rebound.
5:53	 	19-24	Joshua Smith made Two Point Tip Shot.
5:47	DePaul  Timeout	DePaul  Timeout	DePaul  Timeout
5:17	Jamee Crockett missed Three Point Jumper.	19-24	 
5:09	Forrest Robinson Offensive Rebound.	19-24	 
4:58	Foul on Forrest Robinson.	19-24	 
4:58	Forrest Robinson Turnover.	19-24	 
4:42	 	19-26	Jabril Trawick made Dunk. Assisted by D'Vauntes Smith-Rivera.
4:07	Forrest Robinson missed Three Point Jumper.	19-26	 
4:07	 	19-26	D'Vauntes Smith-Rivera Defensive Rebound.
3:59	 	19-28	D'Vauntes Smith-Rivera made Jumper.
3:55	DePaul  Timeout	DePaul  Timeout	DePaul  Timeout
3:35	 	19-28	Foul on L.J. Peak.
3:35	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:26	Jamee Crockett Turnover.	19-28	 
3:26	 	19-28	D'Vauntes Smith-Rivera Steal.
3:16	 	19-28	Isaac Copeland Turnover.
3:06	Forrest Robinson made Three Point Jumper. Assisted by Myke Henry.	22-28	 
2:54	 	22-28	Isaac Copeland Turnover.
2:39	Billy Garrett Jr. missed Three Point Jumper.	22-28	 
2:39	Rashaun Stimage Offensive Rebound.	22-28	 
2:32	Rashaun Stimage missed Layup.	22-28	 
2:32	Rashaun Stimage Offensive Rebound.	22-28	 
2:32	Jamee Crockett missed Jumper.	22-28	 
2:32	 	22-28	Mikael Hopkins Block.
2:32	 	22-28	D'Vauntes Smith-Rivera Defensive Rebound.
2:12	 	22-28	Paul White Turnover.
2:01	Jamee Crockett made Layup. Assisted by Billy Garrett Jr..	24-28	 
1:46	 	24-30	Paul White made Layup. Assisted by Jabril Trawick.
1:29	Myke Henry Turnover.	24-30	 
1:29	 	24-30	Mikael Hopkins Steal.
