time	away	score	home
19:27	Yuta Watanabe missed Jumper.	0-0	 
19:27	John Kopriva Offensive Rebound.	0-0	 
19:23	 	0-0	Foul on Trey Davis.
19:23	John Kopriva made Free Throw.	1-0	 
19:23	John Kopriva made Free Throw.	2-0	 
19:02	 	2-0	Deion Taylor missed Three Point Jumper.
19:02	 	2-0	Deion Taylor Offensive Rebound.
18:46	 	2-2	Kendall Anthony made Jumper.
18:14	 	2-2	Foul on Kendall Anthony.
17:53	Patricio Garino Turnover.	2-2	 
17:52	 	2-2	Terry Allen Steal.
17:46	 	2-2	T.J. Cline missed Three Point Jumper.
17:46	John Kopriva Defensive Rebound.	2-2	 
17:31	Kevin Larsen missed Layup.	2-2	 
17:31	 	2-2	T.J. Cline Defensive Rebound.
17:25	Foul on Patricio Garino.	2-2	 
17:24	 	2-2	Kendall Anthony missed Three Point Jumper.
17:24	John Kopriva Defensive Rebound.	2-2	 
16:59	Kevin Larsen Turnover.	2-2	 
16:58	 	2-2	ShawnDre' Jones Steal.
16:55	 	2-4	T.J. Cline made Layup. Assisted by ShawnDre' Jones.
16:42	Kevin Larsen made Layup. Assisted by Joe McDonald.	4-4	 
16:02	 	4-4	Terry Allen missed Jumper.
16:02	John Kopriva Block.	4-4	 
16:00	John Kopriva Defensive Rebound.	4-4	 
15:34	Patricio Garino Turnover.	4-4	 
15:33	 	4-4	T.J. Cline Steal.
15:11	 	4-4	T.J. Cline missed Three Point Jumper.
15:11	 	4-4	Terry Allen Offensive Rebound.
14:56	 	4-7	T.J. Cline made Three Point Jumper. Assisted by Kendall Anthony.
14:20	John Kopriva Turnover.	4-7	 
14:20	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:09	 	4-7	Terry Allen missed Jumper.
14:09	John Kopriva Block.	4-7	 
14:08	John Kopriva Defensive Rebound.	4-7	 
13:39	Joe McDonald Turnover.	4-7	 
13:21	 	4-9	ShawnDre' Jones made Jumper.
12:50	Yuta Watanabe missed Three Point Jumper.	4-9	 
12:50	 	4-9	Terry Allen Defensive Rebound.
12:33	 	4-11	Terry Allen made Jumper.
12:15	Kevin Larsen missed Layup.	4-11	 
12:15	Joe McDonald Offensive Rebound.	4-11	 
12:10	Yuta Watanabe Turnover.	4-11	 
12:09	 	4-11	Terry Allen Steal.
12:04	 	4-13	ShawnDre' Jones made Layup.
11:43	Kethan Savage made Jumper.	6-13	 
11:19	 	6-13	Terry Allen missed Three Point Jumper.
11:14	 	6-13	Deion Taylor Offensive Rebound.
11:14	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:50	Foul on Paul Jorgensen.	6-13	 
10:50	 	6-13	Deion Taylor missed Free Throw.
10:50	 	6-13	Richmond Deadball Team Rebound.
10:50	 	6-13	Deion Taylor missed Free Throw.
10:50	Kethan Savage Defensive Rebound.	6-13	 
10:35	Paul Jorgensen made Jumper.	8-13	 
10:22	 	8-13	T.J. Cline missed Jumper.
10:22	John Kopriva Block.	8-13	 
10:20	John Kopriva Defensive Rebound.	8-13	 
10:03	 	8-13	Foul on T.J. Cline.
10:03	John Kopriva made Free Throw.	9-13	 
10:03	John Kopriva made Free Throw.	10-13	 
9:52	 	10-13	Kendall Anthony missed Jumper.
9:52	John Kopriva Defensive Rebound.	10-13	 
9:33	 	10-13	Foul on T.J. Cline.
9:12	Kethan Savage made Jumper.	12-13	 
8:47	 	12-15	ShawnDre' Jones made Jumper.
8:29	Kethan Savage made Three Point Jumper. Assisted by Patricio Garino.	15-15	 
8:15	Foul on John Kopriva.	15-15	 
8:07	Foul on Kevin Larsen.	15-15	 
7:52	 	15-17	Trey Davis made Jumper. Assisted by ShawnDre' Jones.
7:20	Kethan Savage missed Jumper.	15-17	 
7:20	Kevin Larsen Offensive Rebound.	15-17	 
7:16	 	15-17	Foul on Deion Taylor.
7:16	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:16	Kevin Larsen made Free Throw.	16-17	 
7:16	Kevin Larsen made Free Throw.	17-17	 
6:46	 	17-17	Trey Davis Turnover.
6:19	Joe McDonald missed Layup.	17-17	 
6:19	 	17-17	Terry Allen Block.
6:18	Nick Griffin Offensive Rebound.	17-17	 
6:14	Nick Griffin missed Jumper.	17-17	 
6:14	 	17-17	Terry Allen Defensive Rebound.
6:12	 	17-19	ShawnDre' Jones made Layup.
6:12	Foul on Nick Griffin.	17-19	 
6:12	 	17-19	ShawnDre' Jones missed Free Throw.
6:12	 	17-19	Deion Taylor Offensive Rebound.
6:09	 	17-19	ShawnDre' Jones missed Three Point Jumper.
6:09	Kethan Savage Defensive Rebound.	17-19	 
6:02	Kethan Savage missed Layup.	17-19	 
6:02	 	17-19	Trey Davis Block.
6:00	 	17-19	Trey Davis Defensive Rebound.
5:56	 	17-19	Kendall Anthony missed Layup.
5:56	Yuta Watanabe Defensive Rebound.	17-19	 
5:34	Yuta Watanabe made Layup. Assisted by Joe McDonald.	19-19	 
5:26	 	19-19	Kendall Anthony missed Layup.
5:26	Yuta Watanabe Defensive Rebound.	19-19	 
4:53	 	19-19	Foul on Trey Davis.
4:46	Paul Jorgensen Turnover.	19-19	 
4:46	 	19-19	Terry Allen Steal.
4:46	Foul on Paul Jorgensen.	19-19	 
4:44	 	19-19	ShawnDre' Jones Turnover.
4:43	Patricio Garino Steal.	19-19	 
4:34	 	19-19	Foul on Deion Taylor.
4:34	Patricio Garino made Free Throw.	20-19	 
4:34	Patricio Garino made Free Throw.	21-19	 
4:16	 	21-19	ShawnDre' Jones missed Jumper.
4:16	 	21-19	Josh Jones Offensive Rebound.
4:00	 	21-19	Terry Allen missed Three Point Jumper.
4:00	Patricio Garino Defensive Rebound.	21-19	 
3:59	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:32	Joe McDonald missed Three Point Jumper.	21-19	 
3:32	 	21-19	Terry Allen Defensive Rebound.
3:16	 	21-19	Kendall Anthony missed Three Point Jumper.
3:16	Joe McDonald Defensive Rebound.	21-19	 
3:09	Patricio Garino missed Layup.	21-19	 
3:09	Kevin Larsen Offensive Rebound.	21-19	 
3:07	Kevin Larsen made Dunk.	23-19	 
