time	away	score	home
20:00	Jump Ball won by Kansas St	0-0	 
19:49	Justin Edwards made Layup.	2-0	 
19:23	 	2-0	Jeff Newberry missed Three Point Jumper.
19:23	 	2-0	Oklahoma St Offensive Rebound.
19:14	Foul on Nino Williams.	2-0	 
19:00	 	2-2	Le'Bryan Nash made Jumper.
18:37	Nigel Johnson missed Three Point Jumper.	2-2	 
18:37	Thomas Gipson Offensive Rebound.	2-2	 
18:32	Thomas Gipson Turnover.	2-2	 
18:03	 	2-4	Phil Forte made Layup.
17:42	Wesley Iwundu missed Jumper.	2-4	 
17:42	 	2-4	Anthony Hickey Jr. Defensive Rebound.
17:38	Foul on Nino Williams.	2-4	 
17:27	 	2-4	Anthony Hickey Jr. Turnover.
17:27	Wesley Iwundu Steal.	2-4	 
17:19	Thomas Gipson made Layup. Assisted by Malek Harris.	4-4	 
17:02	 	4-4	Le'Bryan Nash Turnover.
16:40	 	4-4	Foul on Michael Cobbins.
16:34	Nigel Johnson Turnover.	4-4	 
16:34	 	4-4	Anthony Hickey Jr. Steal.
16:26	 	4-6	Phil Forte made Layup.
16:02	Justin Edwards made Three Point Jumper. Assisted by Thomas Gipson.	7-6	 
15:53	Foul on Malek Harris.	7-6	 
15:53	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:20	 	7-8	Le'Bryan Nash made Jumper.
14:53	 	7-8	Foul on Mitchell Solomon.
14:53	Thomas Gipson made Layup. Assisted by Nigel Johnson.	9-8	 
14:53	 	9-8	Foul on Mitchell Solomon.
14:53	Thomas Gipson missed Free Throw.	9-8	 
14:53	 	9-8	Anthony Allen Jr. Defensive Rebound.
14:51	 	9-8	Anthony Allen Jr. Turnover.
14:51	Nigel Johnson Steal.	9-8	 
14:49	Nigel Johnson made Layup.	11-8	 
14:17	 	11-11	Tavarius Shine made Three Point Jumper. Assisted by Tyree Griffin.
13:50	Nigel Johnson made Three Point Jumper. Assisted by Wesley Iwundu.	14-11	 
13:18	 	14-11	Le'Bryan Nash missed Three Point Jumper.
13:18	 	14-11	Tavarius Shine Offensive Rebound.
13:09	 	14-13	Tavarius Shine made Layup.
12:55	Marcus Foster missed Jumper.	14-13	 
12:55	 	14-13	Phil Forte Defensive Rebound.
12:49	Foul on Wesley Iwundu.	14-13	 
12:49	 	14-13	Phil Forte missed Free Throw.
12:49	 	14-13	Oklahoma St Deadball Team Rebound.
12:49	 	14-14	Phil Forte made Free Throw.
12:35	Jevon Thomas Turnover.	14-14	 
12:29	 	14-17	Tavarius Shine made Three Point Jumper. Assisted by Jeff Newberry.
12:13	 	14-17	Foul on Leyton Hammonds.
12:13	Malek Harris missed Free Throw.	14-17	 
12:13	Kansas St Deadball Team Rebound.	14-17	 
12:13	Malek Harris made Free Throw.	15-17	 
11:46	 	15-17	Jeff Newberry missed Jumper.
11:46	Justin Edwards Defensive Rebound.	15-17	 
