time	away	score	home
20:00	 	0-0	Jump Ball won by Gonzaga
19:41	Foul on A.J. Jacobson.	0-0	 
19:41	 	0-1	Kyle Wiltjer made Free Throw.
19:41	 	0-2	Kyle Wiltjer made Free Throw.
19:34	A.J. Jacobson made Three Point Jumper. Assisted by Kory Brown.	3-2	 
19:14	 	3-4	Byron Wesley made Jumper.
18:56	Lawrence Alexander made Three Point Jumper.	6-4	 
18:43	 	6-4	Foul on Przemek Karnowski.
18:43	 	6-4	Przemek Karnowski Turnover.
18:28	Kory Brown made Three Point Jumper. Assisted by Carlin Dupree.	9-4	 
18:05	 	9-4	Kyle Wiltjer missed Jumper.
18:05	Chris Kading Block.	9-4	 
18:05	A.J. Jacobson Defensive Rebound.	9-4	 
17:33	A.J. Jacobson missed Jumper.	9-4	 
17:33	 	9-4	Kyle Wiltjer Defensive Rebound.
17:21	 	9-7	Kevin Pangos made Three Point Jumper. Assisted by Gary Bell Jr..
17:02	A.J. Jacobson missed Three Point Jumper.	9-7	 
17:02	 	9-7	Gonzaga Defensive Rebound.
16:50	 	9-9	Gary Bell Jr. made Layup.
16:28	Carlin Dupree missed Three Point Jumper.	9-9	 
16:28	 	9-9	Przemek Karnowski Defensive Rebound.
16:13	 	9-9	Kevin Pangos missed Three Point Jumper.
16:13	Chris Kading Defensive Rebound.	9-9	 
15:37	Kory Brown made Layup.	11-9	 
15:12	Foul on Chris Kading.	11-9	 
15:12	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:12	 	11-9	Przemek Karnowski missed Free Throw.
15:12	 	11-9	Gonzaga Deadball Team Rebound.
15:12	 	11-9	Przemek Karnowski missed Free Throw.
15:12	Dexter Werner Defensive Rebound.	11-9	 
14:52	 	11-9	Foul on Kyle Wiltjer.
14:52	Kory Brown missed Free Throw.	11-9	 
14:52	North Dakota St Deadball Team Rebound.	11-9	 
14:52	Kory Brown missed Free Throw.	11-9	 
14:52	 	11-9	Gary Bell Jr. Defensive Rebound.
14:41	 	11-9	Domantas Sabonis Turnover.
14:41	Dexter Werner Steal.	11-9	 
14:34	Dexter Werner Turnover.	11-9	 
14:25	Foul on Lawrence Alexander.	11-9	 
14:17	 	11-11	Byron Wesley made Jumper.
14:03	Paul Miller missed Jumper.	11-11	 
14:03	 	11-11	Kyle Wiltjer Defensive Rebound.
13:56	 	11-11	Gary Bell Jr. missed Three Point Jumper.
13:56	Dexter Werner Defensive Rebound.	11-11	 
13:45	Lawrence Alexander Turnover.	11-11	 
13:45	 	11-11	Kyle Wiltjer Steal.
13:38	Foul on Dexter Werner.	11-11	 
13:38	 	11-12	Domantas Sabonis made Free Throw.
13:38	 	11-12	Domantas Sabonis missed Free Throw.
13:38	Dexter Werner Defensive Rebound.	11-12	 
13:21	Dexter Werner made Jumper.	13-12	 
13:05	 	13-14	Kyle Wiltjer made Layup. Assisted by Kevin Pangos.
12:45	Dexter Werner missed Jumper.	13-14	 
12:45	 	13-14	Domantas Sabonis Defensive Rebound.
12:37	 	13-17	Kyle Wiltjer made Three Point Jumper. Assisted by Kevin Pangos.
12:21	Lawrence Alexander Turnover.	13-17	 
12:21	 	13-17	Gary Bell Jr. Steal.
12:18	 	13-19	Gary Bell Jr. made Dunk.
11:48	A.J. Jacobson missed Jumper.	13-19	 
11:48	 	13-19	Kyle Wiltjer Defensive Rebound.
11:34	 	13-19	Kyle Wiltjer Turnover.
11:34	Kory Brown Steal.	13-19	 
11:34	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:05	Paul Miller Turnover.	13-19	 
10:48	Foul on Dexter Werner.	13-19	 
10:48	 	13-20	Przemek Karnowski made Free Throw.
10:48	 	13-20	Przemek Karnowski missed Free Throw.
10:48	 	13-20	Kyle Dranginis Offensive Rebound.
10:45	 	13-22	Przemek Karnowski made Layup. Assisted by Kyle Dranginis.
10:28	Dexter Werner missed Layup.	13-22	 
10:28	 	13-22	Domantas Sabonis Defensive Rebound.
10:20	 	13-22	Eric McClellan missed Layup.
10:20	 	13-22	Domantas Sabonis Offensive Rebound.
10:16	 	13-22	Kevin Pangos missed Three Point Jumper.
10:16	A.J. Jacobson Defensive Rebound.	13-22	 
10:04	Foul on Lawrence Alexander.	13-22	 
10:04	Lawrence Alexander Turnover.	13-22	 
9:47	 	13-24	Przemek Karnowski made Jumper.
9:44	North Dakota St  Timeout	North Dakota St  Timeout	North Dakota St  Timeout
9:29	Carlin Dupree made Jumper.	15-24	 
9:08	 	15-24	Przemek Karnowski Turnover.
9:08	Kory Brown Steal.	15-24	 
8:58	Kory Brown Turnover.	15-24	 
8:46	 	15-26	Gary Bell Jr. made Layup. Assisted by Kyle Dranginis.
8:26	Carlin Dupree made Three Point Jumper. Assisted by Kory Brown.	18-26	 
8:06	 	18-26	Kyle Dranginis missed Jumper.
8:06	 	18-26	Domantas Sabonis Offensive Rebound.
8:03	 	18-28	Domantas Sabonis made Layup.
7:42	Carlin Dupree missed Three Point Jumper.	18-28	 
7:42	 	18-28	Kyle Dranginis Defensive Rebound.
7:35	 	18-28	Gary Bell Jr. missed Three Point Jumper.
7:35	 	18-28	Kyle Dranginis Offensive Rebound.
7:26	 	18-28	Gary Bell Jr. missed Three Point Jumper.
7:26	 	18-28	Przemek Karnowski Offensive Rebound.
7:22	 	18-30	Przemek Karnowski made Layup.
7:22	Foul on Chris Kading.	18-30	 
7:22	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:22	 	18-30	Przemek Karnowski missed Free Throw.
7:22	Kory Brown Defensive Rebound.	18-30	 
7:08	Kory Brown missed Jumper.	18-30	 
7:08	 	18-30	Kyle Wiltjer Defensive Rebound.
7:01	 	18-30	Kyle Wiltjer missed Three Point Jumper.
7:01	Chris Kading Defensive Rebound.	18-30	 
6:43	Carlin Dupree made Layup.	20-30	 
6:32	Foul on Chris Kading.	20-30	 
6:32	 	20-31	Przemek Karnowski made Free Throw.
6:32	 	20-32	Przemek Karnowski made Free Throw.
6:16	Dexter Werner made Jumper.	22-32	 
6:16	 	22-32	Foul on Przemek Karnowski.
6:16	Dexter Werner made Free Throw.	23-32	 
6:02	 	23-32	Byron Wesley missed Jumper.
6:02	Lawrence Alexander Defensive Rebound.	23-32	 
5:42	Lawrence Alexander missed Jumper.	23-32	 
5:42	 	23-32	Gary Bell Jr. Block.
5:42	 	23-32	Domantas Sabonis Defensive Rebound.
5:36	Foul on Carlin Dupree.	23-32	 
5:36	 	23-32	Kevin Pangos missed Free Throw.
5:36	Kory Brown Defensive Rebound.	23-32	 
5:15	Carlin Dupree missed Three Point Jumper.	23-32	 
5:15	 	23-32	Kevin Pangos Defensive Rebound.
5:02	 	23-32	Kyle Wiltjer Turnover.
