time	away	score	home
20:00	Jump Ball won by Arkansas	0-0	 
19:57	Alandise Harris made Layup.	2-0	 
19:20	 	2-0	Cinmeon Bowers Turnover.
19:05	Bobby Portis missed Jumper.	2-0	 
19:05	 	2-0	Tahj Shamsid-Deen Defensive Rebound.
18:56	 	2-3	Antoine Mason made Three Point Jumper. Assisted by Tahj Shamsid-Deen.
18:50	 	2-3	Foul on Jordon Granger.
18:37	Michael Qualls made Three Point Jumper. Assisted by Rashad Madden.	5-3	 
18:25	 	5-5	Tahj Shamsid-Deen made Layup.
18:25	Foul on Rashad Madden.	5-5	 
18:25	 	5-6	Tahj Shamsid-Deen made Free Throw.
18:05	Michael Qualls made Layup.	7-6	 
17:54	 	7-6	Foul on Jordon Granger.
17:54	 	7-6	Jordon Granger Turnover.
17:46	Anton Beard missed Three Point Jumper.	7-6	 
17:46	Rashad Madden Offensive Rebound.	7-6	 
17:43	 	7-6	Foul on Antoine Mason.
17:39	Alandise Harris missed Three Point Jumper.	7-6	 
17:39	 	7-6	Auburn Defensive Rebound.
17:20	 	7-6	Antoine Mason missed Three Point Jumper.
17:20	Bobby Portis Defensive Rebound.	7-6	 
17:08	 	7-6	Foul on Malcolm Canada.
16:59	Michael Qualls made Three Point Jumper. Assisted by Anton Beard.	10-6	 
16:50	 	10-8	Tahj Shamsid-Deen made Jumper.
16:39	Alandise Harris made Layup. Assisted by Rashad Madden.	12-8	 
16:24	 	12-8	Antoine Mason missed Jumper.
16:24	Rashad Madden Defensive Rebound.	12-8	 
16:12	Bobby Portis missed Jumper.	12-8	 
16:12	 	12-8	Auburn Defensive Rebound.
16:00	 	12-8	Malcolm Canada Turnover.
15:47	Bobby Portis made Layup.	14-8	 
15:40	 	14-11	KT Harrell made Three Point Jumper. Assisted by K.C. Ross-Miller.
15:24	Bobby Portis missed Jumper.	14-11	 
15:24	 	14-11	Cinmeon Bowers Defensive Rebound.
15:14	Foul on Anton Beard.	14-11	 
15:14	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:02	 	14-13	K.C. Ross-Miller made Jumper.
14:51	Rashad Madden made Three Point Jumper. Assisted by Anton Beard.	17-13	 
14:28	Foul on Rashad Madden.	17-13	 
14:26	Foul on Alandise Harris.	17-13	 
