time	away	score	home
19:26	Sir'Dominic Pointer Turnover.	0-0	 
19:25	 	0-0	Derrick Wilson Steal.
19:17	 	0-0	Duane Wilson missed Three Point Jumper.
19:17	Phil Greene IV Defensive Rebound.	0-0	 
19:02	Rysheed Jordan made Three Point Jumper. Assisted by Sir'Dominic Pointer.	3-0	 
18:29	 	3-3	Matt Carlino made Three Point Jumper.
18:12	D'Angelo Harrison missed Three Point Jumper.	3-3	 
18:12	 	3-3	Matt Carlino Defensive Rebound.
17:56	 	3-5	Duane Wilson made Jumper.
17:33	Sir'Dominic Pointer made Jumper. Assisted by Rysheed Jordan.	5-5	 
17:11	 	5-7	Luke Fischer made Jumper. Assisted by Duane Wilson.
17:02	Phil Greene IV missed Jumper.	5-7	 
17:02	 	5-7	Duane Wilson Defensive Rebound.
16:32	 	5-7	Duane Wilson Turnover.
16:16	D'Angelo Harrison missed Three Point Jumper.	5-7	 
16:16	 	5-7	Matt Carlino Defensive Rebound.
15:55	 	5-7	Duane Wilson missed Three Point Jumper.
15:55	Sir'Dominic Pointer Defensive Rebound.	5-7	 
15:48	Sir'Dominic Pointer made Layup.	7-7	 
15:26	 	7-7	Duane Wilson Turnover.
15:24	Rysheed Jordan Steal.	7-7	 
15:13	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:05	Sir'Dominic Pointer missed Jumper.	7-7	 
15:05	 	7-7	Luke Fischer Block.
15:02	Sir'Dominic Pointer Offensive Rebound.	7-7	 
15:00	Chris Obekpa made Jumper. Assisted by Sir'Dominic Pointer.	9-7	 
14:48	 	9-7	Foul on Luke Fischer.
14:48	 	9-7	Luke Fischer Turnover.
14:26	Sir'Dominic Pointer missed Jumper.	9-7	 
14:26	 	9-7	Duane Wilson Defensive Rebound.
14:20	 	9-9	Luke Fischer made Layup. Assisted by Duane Wilson.
13:53	 	9-9	Foul on Derrick Wilson.
13:53	Rysheed Jordan made Free Throw.	10-9	 
13:53	Rysheed Jordan missed Free Throw.	10-9	 
13:53	 	10-9	Jajuan Johnson Defensive Rebound.
13:42	 	10-9	Juan Anderson missed Jumper.
13:42	Sir'Dominic Pointer Defensive Rebound.	10-9	 
13:27	Sir'Dominic Pointer missed Jumper.	10-9	 
13:27	 	10-9	Jajuan Johnson Defensive Rebound.
13:18	Foul on Sir'Dominic Pointer.	10-9	 
13:18	 	10-9	Luke Fischer missed Free Throw.
13:18	 	10-9	Marquette Deadball Team Rebound.
13:18	 	10-9	Luke Fischer missed Free Throw.
13:18	Sir'Dominic Pointer Defensive Rebound.	10-9	 
13:05	Rysheed Jordan missed Three Point Jumper.	10-9	 
13:05	 	10-9	Duane Wilson Defensive Rebound.
12:52	 	10-9	Matt Carlino missed Three Point Jumper.
12:52	Sir'Dominic Pointer Defensive Rebound.	10-9	 
12:46	Phil Greene IV missed Three Point Jumper.	10-9	 
12:46	 	10-9	Luke Fischer Defensive Rebound.
12:16	Foul on Amar Alibegovic.	10-9	 
12:16	 	10-9	Luke Fischer missed Free Throw.
12:16	 	10-9	Marquette Deadball Team Rebound.
12:16	 	10-10	Luke Fischer made Free Throw.
12:00	Phil Greene IV missed Three Point Jumper.	10-10	 
12:00	 	10-10	Jajuan Johnson Defensive Rebound.
11:37	 	10-12	Jajuan Johnson made Jumper.
