time|away|score|home
20:00|Jump Ball won by Elon|0-0| 
19:50|Ryan Winters missed Layup.|0-0| 
19:50| |0-0|Jahlil Okafor Block.
19:50|Elon Offensive Rebound.|0-0| 
19:41|Kevin Blake missed Three Point Jumper.|0-0| 
19:41|Elon Offensive Rebound.|0-0| 
19:22|Tanner Samson missed Three Point Jumper.|0-0| 
19:22| |0-0|Jahlil Okafor Defensive Rebound.
19:07| |0-0|Jahlil Okafor missed Jumper.
19:07|Ryan Winters Defensive Rebound.|0-0| 
19:02|Austin Hamilton Turnover.|0-0| 
19:02| |0-0|Amile Jefferson Steal.
18:59| |0-0|Amile Jefferson Turnover.
18:59|Austin Hamilton Steal.|0-0| 
18:55|Kevin Blake missed Layup.|0-0| 
18:55| |0-0|Jahlil Okafor Defensive Rebound.
18:31|Foul on Tony Sabato.|0-0| 
18:31| |0-0|Justise Winslow missed Free Throw.
18:31| |0-0|Duke Deadball Team Rebound.
18:31| |0-1|Justise Winslow made Free Throw.
18:11|Kevin Blake missed Layup.|0-1| 
18:11| |0-1|Jahlil Okafor Defensive Rebound.
17:52| |0-1|Foul on Justise Winslow.
17:52| |0-1|Justise Winslow Turnover.
17:40|Austin Hamilton missed Jumper.|0-1| 
17:40| |0-1|Amile Jefferson Defensive Rebound.
17:26| |0-1|Quinn Cook missed Jumper.
17:26|Tanner Samson Defensive Rebound.|0-1| 
17:18|Tanner Samson missed Three Point Jumper.|0-1| 
17:18| |0-1|Justise Winslow Defensive Rebound.
17:04| |0-1|Amile Jefferson missed Jumper.
17:04| |0-1|Jahlil Okafor Offensive Rebound.
17:01|Foul on Tanner Samson.|0-1| 
17:00| |0-3|Jahlil Okafor made Jumper. Assisted by Amile Jefferson.
16:36|Kevin Blake Turnover.|0-3| 
16:26| |0-5|Justise Winslow made Dunk. Assisted by Quinn Cook.
16:05|Foul on Kevin Blake.|0-5| 
16:05|Kevin Blake Turnover.|0-5| 
15:56| |0-7|Jahlil Okafor made Dunk. Assisted by Tyus Jones.
15:40|Luke Eddy made Layup.|2-7| 
15:24| |2-7|Jahlil Okafor Turnover.
15:24| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:04|Luke Eddy missed Three Point Jumper.|2-7| 
15:04| |2-7|Jahlil Okafor Defensive Rebound.
14:31| |2-9|Quinn Cook made Jumper.
14:10|Jack Anton missed Three Point Jumper.|2-9| 
14:10| |2-9|Jahlil Okafor Defensive Rebound.
13:59| |2-11|Amile Jefferson made Layup. Assisted by Tyus Jones.
13:50|Elijah Bryant Turnover.|2-11| 
13:50| |2-11|Justise Winslow Steal.
13:46| |2-13|Justise Winslow made Dunk.
13:46|Elon  Timeout|Elon  Timeout|Elon  Timeout
13:44| |2-13|Foul on Justise Winslow.
13:36|Elijah Bryant missed Layup.|2-13| 
13:36| |2-13|Marshall Plumlee Block.
13:36| |2-13|Grayson Allen Defensive Rebound.
13:10| |2-15|Amile Jefferson made Dunk. Assisted by Rasheed Sulaimon.
12:53|Tony Sabato missed Jumper.|2-15| 
12:53| |2-15|Marshall Plumlee Block.
12:53| |2-15|Marshall Plumlee Defensive Rebound.
12:44| |2-15|Grayson Allen Turnover.
12:44|Elijah Bryant Steal.|2-15| 
12:37|Christian Hairston made Layup.|4-15| 
12:23| |4-15|Matt Jones missed Jumper.
12:23|Christian Hairston Defensive Rebound.|4-15| 
12:09|Tanner Samson missed Three Point Jumper.|4-15| 
12:09| |4-15|Amile Jefferson Defensive Rebound.
11:53| |4-15|Amile Jefferson Turnover.
11:53| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:37|Elijah Bryant Turnover.|4-15| 
11:25| |4-15|Matt Jones missed Three Point Jumper.
11:25|Tanner Samson Defensive Rebound.|4-15| 
11:08|Tony Sabato made Layup. Assisted by Elijah Bryant.|6-15| 
10:53| |6-17|Rasheed Sulaimon made Layup.
10:27|Tony Sabato missed Jumper.|6-17| 
10:27| |6-17|Quinn Cook Defensive Rebound.
10:13| |6-20|Quinn Cook made Three Point Jumper. Assisted by Rasheed Sulaimon.
9:57|Elijah Bryant missed Jumper.|6-20| 
9:57| |6-20|Duke Defensive Rebound.
9:51| |6-20|Tyus Jones Turnover.
9:51|Kevin Blake Steal.|6-20| 
9:23|Austin Hamilton made Three Point Jumper. Assisted by Christian Hairston.|9-20| 
8:58| |9-20|Rasheed Sulaimon missed Jumper.
8:58| |9-20|Jahlil Okafor Offensive Rebound.
8:54| |9-20|Jahlil Okafor missed Layup.
8:54| |9-20|Jahlil Okafor Offensive Rebound.
8:54| |9-22|Jahlil Okafor made Two Point Tip Shot.
8:39|Ryan Winters missed Jumper.|9-22| 
8:39|Christian Hairston Offensive Rebound.|9-22| 
8:39|Christian Hairston made Two Point Tip Shot.|11-22| 
8:18| |11-22|Matt Jones missed Three Point Jumper.
8:18|Austin Hamilton Defensive Rebound.|11-22| 
8:11|Austin Hamilton Turnover.|11-22| 
8:11| |11-22|Matt Jones Steal.
8:01| |11-24|Matt Jones made Layup.
8:01|Foul on Christian Hairston.|11-24| 
8:01| |11-25|Matt Jones made Free Throw.
7:47|Austin Hamilton made Layup. Assisted by Tony Sabato.|13-25| 
7:35| |13-25|Quinn Cook missed Three Point Jumper.
7:35|Austin Hamilton Defensive Rebound.|13-25| 
7:20|Kevin Blake made Layup.|15-25| 
6:57| |15-25|Jahlil Okafor missed Layup.
6:57|Tony Sabato Defensive Rebound.|15-25| 
6:50|Kevin Blake Turnover.|15-25| 
6:50| |15-25|Quinn Cook Steal.
6:45| Official TV Timeout| Official TV Timeout| Official TV Timeout
