time	away	score	home
20:00	 	0-0	Jump Ball won by Wisconsin
19:46	 	0-0	Josh Gasser missed Three Point Jumper.
19:46	 	0-0	Frank Kaminsky Offensive Rebound.
19:36	 	0-0	Bronson Koenig missed Three Point Jumper.
19:36	Walter Pitchford Defensive Rebound.	0-0	 
19:22	Walter Pitchford missed Three Point Jumper.	0-0	 
19:22	 	0-0	Nigel Hayes Defensive Rebound.
18:58	 	0-2	Nigel Hayes made Jumper. Assisted by Bronson Koenig.
18:39	Terran Petteway made Three Point Jumper. Assisted by Shavon Shields.	3-2	 
18:24	Foul on Shavon Shields.	3-2	 
18:09	 	3-2	Sam Dekker missed Three Point Jumper.
18:09	Benny Parker Defensive Rebound.	3-2	 
18:00	Walter Pitchford made Jumper. Assisted by Shavon Shields.	5-2	 
17:30	 	5-5	Frank Kaminsky made Three Point Jumper. Assisted by Nigel Hayes.
17:10	Shavon Shields made Jumper. Assisted by Walter Pitchford.	7-5	 
16:45	 	7-5	Bronson Koenig Turnover.
16:45	Shavon Shields Steal.	7-5	 
16:39	Terran Petteway made Layup. Assisted by Shavon Shields.	9-5	 
16:03	 	9-7	Sam Dekker made Dunk.
15:41	Shavon Shields made Jumper.	11-7	 
15:20	Foul on Shavon Shields.	11-7	 
15:20	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:20	 	11-7	Sam Dekker missed Free Throw.
15:20	 	11-7	Wisconsin Deadball Team Rebound.
15:20	 	11-7	Sam Dekker missed Free Throw.
15:20	Walter Pitchford Defensive Rebound.	11-7	 
14:50	Terran Petteway missed Three Point Jumper.	11-7	 
14:50	 	11-7	Josh Gasser Defensive Rebound.
14:27	 	11-10	Frank Kaminsky made Three Point Jumper. Assisted by Sam Dekker.
13:56	Terran Petteway made Jumper.	13-10	 
13:27	 	13-12	Nigel Hayes made Jumper.
13:01	Benny Parker missed Three Point Jumper.	13-12	 
13:01	 	13-12	Sam Dekker Defensive Rebound.
12:40	 	13-12	Nigel Hayes missed Three Point Jumper.
12:40	Walter Pitchford Defensive Rebound.	13-12	 
12:19	David Rivers missed Jumper.	13-12	 
12:19	 	13-12	Bronson Koenig Defensive Rebound.
12:03	 	13-15	Bronson Koenig made Three Point Jumper. Assisted by Nigel Hayes.
11:39	Terran Petteway made Three Point Jumper.	16-15	 
11:14	 	16-17	Frank Kaminsky made Jumper. Assisted by Nigel Hayes.
10:50	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:46	Terran Petteway missed Three Point Jumper.	16-17	 
10:46	 	16-17	Bronson Koenig Defensive Rebound.
10:29	 	16-19	Nigel Hayes made Jumper.
9:55	Walter Pitchford missed Three Point Jumper.	16-19	 
9:55	Moses Abraham Offensive Rebound.	16-19	 
9:49	 	16-19	Foul on Vitto Brown.
9:49	Moses Abraham missed Free Throw.	16-19	 
9:49	Nebraska Deadball Team Rebound.	16-19	 
9:49	Moses Abraham made Free Throw.	17-19	 
9:32	 	17-22	Nigel Hayes made Three Point Jumper. Assisted by Duje Dukan.
9:04	Walter Pitchford missed Three Point Jumper.	17-22	 
9:04	 	17-22	Bronson Koenig Defensive Rebound.
8:51	 	17-22	Nigel Hayes missed Jumper.
8:51	Nebraska Deadball Team Rebound.	17-22	 
8:45	 	17-22	Foul on Duje Dukan.
8:34	Tarin Smith missed Three Point Jumper.	17-22	 
8:34	Moses Abraham Offensive Rebound.	17-22	 
8:28	Moses Abraham missed Jumper.	17-22	 
8:28	 	17-22	Duje Dukan Block.
8:28	 	17-22	Sam Dekker Defensive Rebound.
8:18	 	17-22	Duje Dukan missed Three Point Jumper.
8:18	Moses Abraham Defensive Rebound.	17-22	 
7:58	Terran Petteway made Jumper.	19-22	 
7:34	 	19-22	Zak Showalter missed Three Point Jumper.
7:34	Nebraska Defensive Rebound.	19-22	 
7:27	 	19-22	Foul on Vitto Brown.
7:27	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
6:57	Leslee Smith missed Jumper.	19-22	 
6:57	 	19-22	Frank Kaminsky Defensive Rebound.
6:22	 	19-22	Frank Kaminsky Turnover.
6:22	Terran Petteway Steal.	19-22	 
6:10	Terran Petteway missed Jumper.	19-22	 
6:10	Shavon Shields Offensive Rebound.	19-22	 
6:02	 	19-22	Foul on Zak Showalter.
6:01	Leslee Smith missed Jumper.	19-22	 
6:01	 	19-22	Frank Kaminsky Block.
6:01	 	19-22	Frank Kaminsky Defensive Rebound.
5:55	 	19-24	Sam Dekker made Dunk. Assisted by Frank Kaminsky.
5:52	Nebraska  Timeout	Nebraska  Timeout	Nebraska  Timeout
5:26	Tarin Smith missed Jumper.	19-24	 
5:26	 	19-24	Wisconsin Defensive Rebound.
5:06	 	19-26	Bronson Koenig made Jumper.
4:35	Terran Petteway made Three Point Jumper. Assisted by Shavon Shields.	22-26	 
4:21	Foul on Terran Petteway.	22-26	 
4:07	 	22-26	Josh Gasser Turnover.
3:59	Terran Petteway made Jumper. Assisted by Shavon Shields.	24-26	 
3:27	 	24-28	Frank Kaminsky made Dunk.
3:01	 	24-28	Foul on Bronson Koenig.
3:01	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
2:38	Terran Petteway made Three Point Jumper.	27-28	 
2:14	 	27-31	Frank Kaminsky made Three Point Jumper.
1:51	Foul on Walter Pitchford.	27-31	 
1:51	Walter Pitchford Turnover.	27-31	 
1:46	 	27-31	Frank Kaminsky missed Three Point Jumper.
1:46	David Rivers Defensive Rebound.	27-31	 
1:34	Foul on David Rivers.	27-31	 
1:34	David Rivers Turnover.	27-31	 
1:25	 	27-31	Sam Dekker missed Jumper.
1:25	Benny Parker Defensive Rebound.	27-31	 
1:17	Terran Petteway missed Three Point Jumper.	27-31	 
1:17	 	27-31	Nigel Hayes Defensive Rebound.
1:08	 	27-34	Bronson Koenig made Three Point Jumper.
0:44	Benny Parker missed Jumper.	27-34	 
0:44	 	27-34	Sam Dekker Defensive Rebound.
0:36	Wisconsin  Timeout	Wisconsin  Timeout	Wisconsin  Timeout
0:08	 	27-36	Frank Kaminsky made Jumper.
0:02	Technical Foul on Nebraska.	27-36	 
0:02	 	27-36	Josh Gasser missed Free Throw.
0:02	 	27-37	Josh Gasser made Free Throw.
0:02	Terran Petteway missed Three Point Jumper.	27-37	 
0:02	 	27-37	Wisconsin Deadball Team Rebound.
0:00	End of 1st half	End of 1st half	End of 1st half
20:00	Jump Ball won by Nebraska	27-37	 
19:36	Shavon Shields made Jumper.	29-37	 
19:15	 	29-37	Nigel Hayes missed Jumper.
19:15	Shavon Shields Defensive Rebound.	29-37	 
18:43	Terran Petteway made Layup.	31-37	 
18:19	Foul on David Rivers.	31-37	 
18:19	 	31-37	Nigel Hayes missed Free Throw.
18:19	 	31-37	Wisconsin Deadball Team Rebound.
18:19	 	31-38	Nigel Hayes made Free Throw.
18:05	Walter Pitchford made Three Point Jumper. Assisted by Shavon Shields.	34-38	 
17:34	Foul on Benny Parker.	34-38	 
17:34	 	34-39	Frank Kaminsky made Free Throw.
17:34	 	34-40	Frank Kaminsky made Free Throw.
17:24	Walter Pitchford missed Three Point Jumper.	34-40	 
17:24	 	34-40	Sam Dekker Defensive Rebound.
16:59	 	34-40	Nigel Hayes missed Jumper.
16:59	Terran Petteway Defensive Rebound.	34-40	 
16:49	Walter Pitchford made Dunk. Assisted by David Rivers.	36-40	 
16:25	 	36-40	Sam Dekker missed Three Point Jumper.
16:25	 	36-40	Nigel Hayes Offensive Rebound.
16:16	Foul on Terran Petteway.	36-40	 
16:16	 	36-41	Sam Dekker made Free Throw.
16:16	 	36-42	Sam Dekker made Free Throw.
15:52	Terran Petteway missed Jumper.	36-42	 
15:52	Nebraska Offensive Rebound.	36-42	 
15:48	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:37	Shavon Shields missed Jumper.	36-42	 
15:37	 	36-42	Frank Kaminsky Block.
15:37	Moses Abraham Offensive Rebound.	36-42	 
15:30	Moses Abraham missed Jumper.	36-42	 
15:30	 	36-42	Nigel Hayes Defensive Rebound.
15:27	Foul on Shavon Shields.	36-42	 
15:03	 	36-42	Frank Kaminsky missed Jumper.
15:03	 	36-42	Frank Kaminsky Offensive Rebound.
14:59	 	36-42	Frank Kaminsky missed Jumper.
14:59	 	36-42	Frank Kaminsky Offensive Rebound.
14:52	Foul on Moses Abraham.	36-42	 
14:52	 	36-43	Frank Kaminsky made Free Throw.
14:52	 	36-44	Frank Kaminsky made Free Throw.
14:40	 	36-44	Foul on Josh Gasser.
14:07	 	36-44	Foul on Josh Gasser.
14:00	Walter Pitchford missed Jumper.	36-44	 
14:00	 	36-44	Josh Gasser Defensive Rebound.
13:30	 	36-46	Sam Dekker made Layup.
13:20	Nebraska  Timeout	Nebraska  Timeout	Nebraska  Timeout
13:14	Terran Petteway Turnover.	36-46	 
13:14	 	36-46	Zak Showalter Steal.
13:09	Foul on David Rivers.	36-46	 
12:56	 	36-49	Duje Dukan made Three Point Jumper.
12:56	Foul on David Rivers.	36-49	 
12:56	 	36-50	Duje Dukan made Free Throw.
12:43	Foul on Terran Petteway.	36-50	 
12:43	Terran Petteway Turnover.	36-50	 
12:10	 	36-50	Zak Showalter missed Jumper.
12:10	Leslee Smith Defensive Rebound.	36-50	 
12:02	Tarin Smith missed Jumper.	36-50	 
12:02	 	36-50	Sam Dekker Defensive Rebound.
11:36	 	36-50	Duje Dukan missed Jumper.
11:36	 	36-50	Zak Showalter Offensive Rebound.
11:25	 	36-53	Sam Dekker made Three Point Jumper.
11:07	 	36-53	Foul on Duje Dukan.
11:07	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:07	Shavon Shields made Free Throw.	37-53	 
11:07	Shavon Shields made Free Throw.	38-53	 
10:36	 	38-53	Vitto Brown missed Jumper.
10:36	Nebraska Defensive Rebound.	38-53	 
10:09	 	38-53	Foul on Nigel Hayes.
10:09	Terran Petteway made Free Throw.	39-53	 
10:09	Terran Petteway missed Free Throw.	39-53	 
10:09	Nebraska Deadball Team Rebound.	39-53	 
10:09	Terran Petteway missed Free Throw.	39-53	 
10:09	 	39-53	Duje Dukan Defensive Rebound.
9:48	Foul on Leslee Smith.	39-53	 
9:48	 	39-54	Duje Dukan made Free Throw.
9:48	 	39-54	Duje Dukan missed Free Throw.
9:48	Walter Pitchford Defensive Rebound.	39-54	 
9:31	Leslee Smith missed Jumper.	39-54	 
9:31	 	39-54	Bronson Koenig Defensive Rebound.
9:20	Foul on Leslee Smith.	39-54	 
9:20	 	39-55	Nigel Hayes made Free Throw.
9:20	 	39-56	Nigel Hayes made Free Throw.
9:10	Terran Petteway missed Jumper.	39-56	 
9:10	 	39-56	Nigel Hayes Defensive Rebound.
8:46	 	39-59	Bronson Koenig made Three Point Jumper.
