time	away	score	home
20:00	Jump Ball won by Florida	0-0	 
19:50	Kasey Hill Turnover.	0-0	 
19:05	 	0-0	Duane Notice missed Jumper.
19:05	Chris Walker Defensive Rebound.	0-0	 
18:49	Devin Robinson made Jumper.	2-0	 
18:35	 	2-0	Duane Notice missed Layup.
18:35	Chris Walker Block.	2-0	 
18:35	Devin Robinson Defensive Rebound.	2-0	 
18:07	Devin Robinson missed Jumper.	2-0	 
18:07	Dorian Finney-Smith Offensive Rebound.	2-0	 
18:07	Dorian Finney-Smith made Two Point Tip Shot.	4-0	 
17:53	 	4-0	Demetrius Henry missed Layup.
17:53	Dorian Finney-Smith Block.	4-0	 
17:53	Dorian Finney-Smith Defensive Rebound.	4-0	 
17:51	 	4-0	Foul on Duane Notice.
17:29	Chris Walker made Dunk. Assisted by Dorian Finney-Smith.	6-0	 
17:15	Foul on Devin Robinson.	6-0	 
17:13	 	6-0	Laimonas Chatkevicius missed Three Point Jumper.
17:13	Dorian Finney-Smith Defensive Rebound.	6-0	 
16:46	Chris Walker Turnover.	6-0	 
16:37	 	6-3	Tyrone Johnson made Three Point Jumper. Assisted by Mindaugas Kacinas.
16:14	Dorian Finney-Smith missed Three Point Jumper.	6-3	 
16:14	 	6-3	Tyrone Johnson Defensive Rebound.
16:05	 	6-6	Sindarius Thornwell made Three Point Jumper. Assisted by Marcus Stroman.
15:43	Kasey Hill made Layup.	8-6	 
15:43	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:43	 	8-6	Foul on Laimonas Chatkevicius.
15:43	Kasey Hill made Free Throw.	9-6	 
15:41	 	9-6	Mindaugas Kacinas Turnover.
15:26	Michael Frazier II made Three Point Jumper. Assisted by Kasey Hill.	12-6	 
15:18	 	12-6	Marcus Stroman Turnover.
15:18	Jacob Kurtz Steal.	12-6	 
15:07	 	12-6	Foul on Sindarius Thornwell.
15:07	Michael Frazier II missed Free Throw.	12-6	 
15:07	Florida Deadball Team Rebound.	12-6	 
15:07	Michael Frazier II made Free Throw.	13-6	 
15:07	Michael Frazier II made Free Throw.	14-6	 
14:49	 	14-6	Sindarius Thornwell missed Dunk.
14:49	 	14-6	Michael Carrera Offensive Rebound.
14:30	 	14-6	Sindarius Thornwell Turnover.
14:30	Chris Chiozza Steal.	14-6	 
14:30	 	14-6	Foul on Sindarius Thornwell.
14:21	Michael Frazier II made Three Point Jumper. Assisted by Alex Murphy.	17-6	 
14:12	South Carolina  Timeout	South Carolina  Timeout	South Carolina  Timeout
14:05	 	17-8	Marcus Stroman made Layup. Assisted by Duane Notice.
13:43	Alex Murphy missed Three Point Jumper.	17-8	 
13:43	 	17-8	Demetrius Henry Defensive Rebound.
13:31	Foul on Eli Carter.	17-8	 
13:31	 	17-9	Laimonas Chatkevicius made Free Throw.
13:31	 	17-10	Laimonas Chatkevicius made Free Throw.
13:10	Foul on Dorian Finney-Smith.	17-10	 
13:10	Dorian Finney-Smith Turnover.	17-10	 
12:39	 	17-10	Justin McKie missed Jumper.
12:39	 	17-10	Justin McKie Offensive Rebound.
12:39	 	17-10	Justin McKie Turnover.
12:39	Eli Carter Steal.	17-10	 
12:39	Jump Ball won by Florida	17-10	 
12:10	 	17-10	Foul on Justin McKie.
12:03	Chris Walker missed Jumper.	17-10	 
12:03	 	17-10	Laimonas Chatkevicius Defensive Rebound.
11:51	 	17-10	Demetrius Henry missed Jumper.
11:51	Chris Walker Block.	17-10	 
11:51	 	17-10	Demetrius Henry Offensive Rebound.
11:39	 	17-12	Demetrius Henry made Layup.
11:33	Michael Frazier II Turnover.	17-12	 
11:33	 	17-12	Tyrone Johnson Steal.
11:31	 	17-14	Tyrone Johnson made Layup.
11:31	Foul on Alex Murphy.	17-14	 
11:31	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:31	 	17-15	Tyrone Johnson made Free Throw.
11:19	Dorian Finney-Smith missed Three Point Jumper.	17-15	 
