time	away	score	home
19:26	 	0-0	I.J. Ready missed Jumper.
19:26	Josh Richardson Defensive Rebound.	0-0	 
19:11	Devon Baulkman made Dunk. Assisted by Josh Richardson.	2-0	 
18:59	 	2-0	Travis Daniels Turnover.
18:59	 	2-0	Foul on Travis Daniels.
18:31	Armani Moore Turnover.	2-0	 
18:29	 	2-0	I.J. Ready Steal.
18:28	Foul on Armani Moore.	2-0	 
18:25	 	2-0	Oliver Black Turnover.
18:24	Armani Moore Steal.	2-0	 
18:05	Kevin Punter made Three Point Jumper. Assisted by Willie Carmichael III.	5-0	 
17:51	 	5-0	Fallou Ndoye Turnover.
17:19	Josh Richardson missed Three Point Jumper.	5-0	 
17:19	 	5-0	Oliver Black Defensive Rebound.
16:57	 	5-0	Oliver Black Turnover.
16:56	Armani Moore Steal.	5-0	 
16:51	Kevin Punter missed Layup.	5-0	 
16:51	Willie Carmichael III Offensive Rebound.	5-0	 
16:48	Willie Carmichael III missed Jumper.	5-0	 
16:48	Devon Baulkman Offensive Rebound.	5-0	 
16:42	Kevin Punter made Jumper. Assisted by Devon Baulkman.	7-0	 
16:28	 	7-0	Travis Daniels Turnover.
16:26	Josh Richardson Steal.	7-0	 
16:21	Devon Baulkman missed Three Point Jumper.	7-0	 
16:21	 	7-0	Travis Daniels Defensive Rebound.
16:14	 	7-0	Travis Daniels Turnover.
16:12	Kevin Punter Steal.	7-0	 
16:04	Robert Hubbs III made Dunk. Assisted by Josh Richardson.	9-0	 
15:35	 	9-0	Gavin Ware missed Jumper.
15:35	Derek Reese Defensive Rebound.	9-0	 
15:11	Josh Richardson made Three Point Jumper. Assisted by Tariq Owens.	12-0	 
15:09	Mississippi St  Timeout	Mississippi St  Timeout	Mississippi St  Timeout
14:59	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:56	 	12-0	Demetrius Houston missed Jumper.
14:56	Tariq Owens Block.	12-0	 
14:56	 	12-0	Mississippi St Offensive Rebound.
14:55	 	12-2	Gavin Ware made Jumper. Assisted by I.J. Ready.
14:35	Josh Richardson Turnover.	12-2	 
14:35	Foul on Josh Richardson.	12-2	 
14:27	 	12-2	Fred Thomas missed Jumper.
14:27	Derek Reese Defensive Rebound.	12-2	 
14:13	Robert Hubbs III missed Three Point Jumper.	12-2	 
14:13	 	12-2	Gavin Ware Defensive Rebound.
14:02	Foul on Josh Richardson.	12-2	 
14:02	 	12-3	Demetrius Houston made Free Throw.
14:02	 	12-4	Demetrius Houston made Free Throw.
13:28	Kevin Punter missed Three Point Jumper.	12-4	 
13:28	 	12-4	Fred Thomas Defensive Rebound.
13:17	Foul on Detrick Mostella.	12-4	 
13:00	 	12-6	Trivante Bloodman made Layup.
13:00	Foul on Robert Hubbs III.	12-6	 
13:00	 	12-6	Trivante Bloodman missed Free Throw.
13:00	 	12-6	Trivante Bloodman Offensive Rebound.
12:28	 	12-6	Trivante Bloodman missed Layup.
12:28	 	12-6	Mississippi St Offensive Rebound.
12:26	 	12-6	Demetrius Houston missed Jumper.
12:26	 	12-6	Gavin Ware Offensive Rebound.
12:23	Foul on Willie Carmichael III.	12-6	 
12:23	 	12-6	Gavin Ware missed Free Throw.
12:23	 	12-6	Mississippi St Deadball Team Rebound.
12:23	 	12-6	Gavin Ware missed Free Throw.
12:23	Tennessee Defensive Rebound.	12-6	 
12:14	Kevin Punter Turnover.	12-6	 
12:13	 	12-6	Demetrius Houston Steal.
12:10	Foul on Kevin Punter.	12-6	 
12:10	 	12-7	Demetrius Houston made Free Throw.
12:10	 	12-7	Demetrius Houston missed Free Throw.
12:10	Armani Moore Defensive Rebound.	12-7	 
12:00	 	12-7	Foul on Trivante Bloodman.
11:40	Josh Richardson Turnover.	12-7	 
11:39	 	12-7	Roquez Johnson Steal.
11:37	 	12-7	Gavin Ware Turnover.
11:35	Josh Richardson Steal.	12-7	 
11:30	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:06	Derek Reese missed Dunk.	12-7	 
11:06	 	12-7	Roquez Johnson Block.
11:04	 	12-7	Gavin Ware Defensive Rebound.
10:38	 	12-7	Fred Thomas Turnover.
10:11	Armani Moore Turnover.	12-7	 
10:11	Foul on Armani Moore.	12-7	 
9:40	 	12-7	Fred Thomas missed Layup.
9:40	Tennessee Defensive Rebound.	12-7	 
9:21	Devon Baulkman Turnover.	12-7	 
9:16	Foul on Derek Reese.	12-7	 
9:16	 	12-7	Trivante Bloodman missed Free Throw.
9:16	Derek Reese Defensive Rebound.	12-7	 
9:01	Josh Richardson missed Three Point Jumper.	12-7	 
9:01	Derek Reese Offensive Rebound.	12-7	 
8:57	Derek Reese Turnover.	12-7	 
8:30	 	12-7	Fred Thomas missed Three Point Jumper.
8:30	Tennessee Defensive Rebound.	12-7	 
7:59	Josh Richardson missed Jumper.	12-7	 
7:59	 	12-7	Gavin Ware Defensive Rebound.
7:41	Foul on Derek Reese.	12-7	 
7:41	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:41	 	12-7	Gavin Ware missed Free Throw.
7:41	 	12-7	Mississippi St Deadball Team Rebound.
7:41	 	12-8	Gavin Ware made Free Throw.
7:26	 	12-8	Foul on I.J. Ready.
7:12	Willie Carmichael III Turnover.	12-8	 
7:12	Foul on Willie Carmichael III.	12-8	 
6:51	 	12-10	Gavin Ware made Jumper.
6:12	Kevin Punter missed Layup.	12-10	 
6:12	 	12-10	Roquez Johnson Block.
6:12	 	12-10	Mississippi St Defensive Rebound.
6:07	Foul on Josh Richardson.	12-10	 
6:07	 	12-11	Roquez Johnson made Free Throw.
6:07	 	12-12	Roquez Johnson made Free Throw.
5:50	Derek Reese missed Three Point Jumper.	12-12	 
5:50	Devon Baulkman Offensive Rebound.	12-12	 
5:45	 	12-12	Foul on Roquez Johnson.
5:45	Devon Baulkman made Free Throw.	13-12	 
5:45	Devon Baulkman made Free Throw.	14-12	 
5:13	 	14-14	Craig Sword made Layup.
4:50	Derek Reese Turnover.	14-14	 
4:48	 	14-14	Craig Sword Steal.
4:46	 	14-16	Trivante Bloodman made Layup.
4:45	Tennessee  Timeout	Tennessee  Timeout	Tennessee  Timeout
4:34	Devon Baulkman missed Three Point Jumper.	14-16	 
4:34	 	14-16	Trivante Bloodman Defensive Rebound.
4:21	Foul on Derek Reese.	14-16	 
4:21	 	14-16	Trivante Bloodman missed Free Throw.
4:21	 	14-16	Mississippi St Deadball Team Rebound.
4:21	 	14-17	Trivante Bloodman made Free Throw.
4:03	 	14-17	Foul on Roquez Johnson.
4:02	 	14-17	Foul on Craig Sword.
4:02	Robert Hubbs III made Free Throw.	15-17	 
4:02	Robert Hubbs III made Free Throw.	16-17	 
3:40	 	16-17	Trivante Bloodman missed Layup.
3:40	 	16-17	Travis Daniels Offensive Rebound.
3:30	Foul on Devon Baulkman.	16-17	 
3:30	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:30	 	16-18	Craig Sword made Free Throw.
3:30	 	16-19	Craig Sword made Free Throw.
2:54	Robert Hubbs III made Three Point Jumper. Assisted by Kevin Punter.	19-19	 
2:40	 	19-21	Gavin Ware made Dunk. Assisted by Craig Sword.
2:26	Tennessee  Timeout	Tennessee  Timeout	Tennessee  Timeout
2:13	Armani Moore Turnover.	19-21	 
2:11	 	19-21	Gavin Ware Steal.
2:06	 	19-21	Craig Sword Turnover.
1:54	Devon Baulkman Turnover.	19-21	 
1:52	 	19-21	Demetrius Houston Steal.
1:44	 	19-21	Trivante Bloodman missed Layup.
1:44	Tariq Owens Defensive Rebound.	19-21	 
1:38	Devon Baulkman made Three Point Jumper. Assisted by Kevin Punter.	22-21	 
1:10	Foul on Tariq Owens.	22-21	 
1:10	 	22-22	Gavin Ware made Free Throw.
1:10	 	22-23	Gavin Ware made Free Throw.
1:06	 	22-23	Foul on Demetrius Houston.
1:06	Devon Baulkman missed Free Throw.	22-23	 
1:06	 	22-23	Oliver Black Defensive Rebound.
0:48	 	22-23	Craig Sword missed Jumper.
0:48	Robert Hubbs III Defensive Rebound.	22-23	 
0:38	Devon Baulkman made Three Point Jumper. Assisted by Robert Hubbs III.	25-23	 
0:05	 	25-23	Demetrius Houston missed Jumper.
0:05	Devon Baulkman Defensive Rebound.	25-23	 
0:04	 	25-23	Foul on Gavin Ware.
0:02	Tariq Owens made Free Throw.	26-23	 
0:02	Tariq Owens missed Free Throw.	26-23	 
0:01	 	26-23	Gavin Ware Defensive Rebound.
0:00	End of 1st half	End of 1st half	End of 1st half
19:49	 	26-23	Fallou Ndoye missed Jumper.
19:49	Armani Moore Block.	26-23	 
19:47	Devon Baulkman Defensive Rebound.	26-23	 
19:43	Devon Baulkman missed Layup.	26-23	 
19:43	Armani Moore Defensive Rebound.	26-23	 
19:42	Armani Moore Turnover.	26-23	 
19:38	 	26-23	Oliver Black missed Jumper.
19:38	 	26-23	Travis Daniels Offensive Rebound.
19:35	 	26-25	Travis Daniels made Two Point Tip Shot.
19:19	Armani Moore missed Jumper.	26-25	 
19:19	 	26-25	Mississippi St Defensive Rebound.
18:51	 	26-25	Oliver Black missed Jumper.
18:51	Kevin Punter Block.	26-25	 
18:50	 	26-25	Oliver Black Offensive Rebound.
18:50	Foul on Kevin Punter.	26-25	 
18:50	 	26-25	Oliver Black missed Free Throw.
18:50	 	26-25	Mississippi St Deadball Team Rebound.
18:50	 	26-25	Oliver Black missed Free Throw.
18:50	Devon Baulkman Defensive Rebound.	26-25	 
18:41	Josh Richardson made Jumper.	28-25	 
18:06	 	28-25	I.J. Ready Turnover.
18:04	Kevin Punter Steal.	28-25	 
18:02	 	28-25	Foul on Craig Sword.
18:02	Kevin Punter made Free Throw.	29-25	 
18:02	Kevin Punter made Free Throw.	30-25	 
17:41	 	30-25	Craig Sword Turnover.
17:41	 	30-25	Foul on Craig Sword.
17:17	Armani Moore missed Jumper.	30-25	 
17:17	Josh Richardson Offensive Rebound.	30-25	 
17:13	Josh Richardson missed Jumper.	30-25	 
17:13	Tennessee Offensive Rebound.	30-25	 
17:05	 	30-25	Foul on Fred Thomas.
16:49	Armani Moore missed Layup.	30-25	 
16:49	 	30-25	Gavin Ware Defensive Rebound.
16:47	Foul on Armani Moore.	30-25	 
16:16	 	30-25	Travis Daniels missed Three Point Jumper.
16:16	Tennessee Defensive Rebound.	30-25	 
16:00	Josh Richardson made Layup.	32-25	 
15:41	 	32-25	Fred Thomas missed Three Point Jumper.
15:41	 	32-25	Travis Daniels Offensive Rebound.
15:21	 	32-25	Roquez Johnson missed Jumper.
15:21	Derek Reese Defensive Rebound.	32-25	 
15:09	Derek Reese Turnover.	32-25	 
15:08	 	32-25	Fred Thomas Steal.
15:06	Foul on Kevin Punter.	32-25	 
15:06	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:06	 	32-26	Fred Thomas made Free Throw.
15:06	 	32-27	Fred Thomas made Free Throw.
14:37	 	32-27	Foul on Gavin Ware.
14:17	Robert Hubbs III missed Three Point Jumper.	32-27	 
14:17	 	32-27	Fred Thomas Defensive Rebound.
14:16	Foul on Armani Moore.	32-27	 
13:55	Foul on Willie Carmichael III.	32-27	 
13:54	Foul on Willie Carmichael III.	32-27	 
13:54	 	32-27	Demetrius Houston missed Free Throw.
13:54	 	32-27	Mississippi St Deadball Team Rebound.
13:54	 	32-27	Demetrius Houston missed Free Throw.
13:54	Tariq Owens Defensive Rebound.	32-27	 
13:39	Tariq Owens Turnover.	32-27	 
13:38	 	32-27	Demetrius Houston Steal.
13:37	Foul on Robert Hubbs III.	32-27	 
13:37	 	32-27	Demetrius Houston missed Free Throw.
13:37	 	32-27	Mississippi St Deadball Team Rebound.
13:37	 	32-27	Demetrius Houston missed Free Throw.
13:37	Josh Richardson Defensive Rebound.	32-27	 
13:11	Josh Richardson missed Layup.	32-27	 
13:11	Josh Richardson Offensive Rebound.	32-27	 
13:07	Detrick Mostella made Three Point Jumper. Assisted by Josh Richardson.	35-27	 
13:00	 	35-27	Roquez Johnson Turnover.
12:59	Detrick Mostella Steal.	35-27	 
12:59	Detrick Mostella made Three Point Jumper.	38-27	 
12:59	Mississippi St  Timeout	Mississippi St  Timeout	Mississippi St  Timeout
12:31	Foul on Tariq Owens.	38-27	 
12:31	 	38-27	Fallou Ndoye missed Free Throw.
12:31	Derek Reese Defensive Rebound.	38-27	 
12:14	Detrick Mostella missed Three Point Jumper.	38-27	 
12:14	Tariq Owens Offensive Rebound.	38-27	 
12:04	Robert Hubbs III missed Layup.	38-27	 
12:04	Derek Reese Offensive Rebound.	38-27	 
12:02	Derek Reese made Two Point Tip Shot.	40-27	 
11:41	Foul on Tariq Owens.	40-27	 
11:41	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:41	 	40-27	Trivante Bloodman missed Free Throw.
11:41	 	40-27	Mississippi St Deadball Team Rebound.
11:41	 	40-28	Trivante Bloodman made Free Throw.
11:28	Derek Reese made Three Point Jumper. Assisted by Robert Hubbs III.	43-28	 
11:07	 	43-28	Fallou Ndoye missed Layup.
11:07	Josh Richardson Defensive Rebound.	43-28	 
10:49	 	43-28	Foul on Fallou Ndoye.
10:49	Tariq Owens made Free Throw.	44-28	 
10:49	Tariq Owens made Free Throw.	45-28	 
10:32	 	45-28	Fred Thomas missed Three Point Jumper.
10:32	Detrick Mostella Defensive Rebound.	45-28	 
10:31	Detrick Mostella Turnover.	45-28	 
10:20	Foul on Derek Reese.	45-28	 
10:20	 	45-29	Craig Sword made Free Throw.
10:20	 	45-30	Craig Sword made Free Throw.
10:00	Kevin Punter Turnover.	45-30	 
9:42	 	45-30	Fred Thomas missed Three Point Jumper.
9:42	Tennessee Defensive Rebound.	45-30	 
9:27	Josh Richardson missed Layup.	45-30	 
9:27	Tennessee Offensive Rebound.	45-30	 
9:25	Tennessee  Timeout	Tennessee  Timeout	Tennessee  Timeout
8:59	Kevin Punter made Jumper.	47-30	 
8:59	 	47-30	Foul on Craig Sword.
8:59	Kevin Punter made Free Throw.	48-30	 
8:34	 	48-33	Travis Daniels made Three Point Jumper. Assisted by Fred Thomas.
8:08	Detrick Mostella missed Layup.	48-33	 
8:08	Armani Moore Offensive Rebound.	48-33	 
8:07	Josh Richardson Turnover.	48-33	 
8:06	 	48-33	Fred Thomas Steal.
8:05	 	48-35	Fred Thomas made Layup.
8:05	Foul on Kevin Punter.	48-35	 
8:05	 	48-35	Fred Thomas missed Free Throw.
8:05	Armani Moore Defensive Rebound.	48-35	 
7:51	 	48-35	Foul on Fred Thomas.
7:51	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:51	Kevin Punter made Free Throw.	49-35	 
