time|away|score|home
19:36|Garet Beal missed Jumper.|0-0| 
19:36| |0-0|Patrick Heckmann Defensive Rebound.
19:14|Foul on Zarko Valjarevic.|0-0| 
19:14| |0-1|Patrick Heckmann made Free Throw.
19:14| |0-2|Patrick Heckmann made Free Throw.
18:54|Till Gloger Turnover.|0-2| 
18:39| |0-4|Dennis Clifford made Layup. Assisted by Dimitri Batten.
18:14|Shaun Lawton Turnover.|0-4| 
18:14| |0-4|Patrick Heckmann Steal.
18:05| |0-4|Aaron Brown missed Jumper.
18:05| |0-4|Dennis Clifford Offensive Rebound.
17:59| |0-6|Dennis Clifford made Layup.
17:40|Till Gloger missed Jumper.|0-6| 
17:40|Garet Beal Offensive Rebound.|0-6| 
17:37|Zarko Valjarevic made Three Point Jumper. Assisted by Garet Beal.|3-6| 
17:17| |3-9|Aaron Brown made Three Point Jumper. Assisted by Olivier Hanlan.
16:49|Till Gloger missed Jumper.|3-9| 
16:49| |3-9|Patrick Heckmann Defensive Rebound.
16:43| |3-9|Aaron Brown missed Layup.
16:43|Garet Beal Block.|3-9| 
16:41|Shaun Lawton Defensive Rebound.|3-9| 
16:34|Aaron Calixte made Three Point Jumper. Assisted by Garet Beal.|6-9| 
16:13| |6-9|Patrick Heckmann missed Layup.
16:13|Garet Beal Defensive Rebound.|6-9| 
16:03|Till Gloger made Layup. Assisted by Aaron Calixte.|8-9| 
15:32| |8-11|Olivier Hanlan made Layup.
15:11|Zarko Valjarevic missed Three Point Jumper.|8-11| 
15:11| |8-11|Dennis Clifford Defensive Rebound.
14:52| |8-14|Aaron Brown made Three Point Jumper. Assisted by Patrick Heckmann.
14:31|Shaun Lawton missed Layup.|8-14| 
14:31| |8-14|Olivier Hanlan Defensive Rebound.
14:25| |8-16|Olivier Hanlan made Layup.
14:25|Foul on Aaron Calixte.|8-16| 
14:25| Official TV Timeout| Official TV Timeout| Official TV Timeout
14:25| |8-17|Olivier Hanlan made Free Throw.
14:14|Troy Reid-Knight Turnover.|8-17| 
14:13| |8-17|John Cain Carney Steal.
14:09| |8-17|Garland Owens Turnover.
14:07|Zarko Valjarevic Steal.|8-17| 
14:02|Zarko Valjarevic made Three Point Jumper.|11-17| 
13:42| |11-17|Aaron Brown missed Jumper.
13:42| |11-17|Garland Owens Offensive Rebound.
13:26| |11-19|Will Magarity made Jumper. Assisted by Aaron Brown.
12:56|Till Gloger made Jumper.|13-19| 
12:27|Foul on Christian Ejiga.|13-19| 
12:27| |13-19|Will Magarity missed Free Throw.
12:27| |13-19|Boston College Deadball Team Rebound.
12:27| |13-20|Will Magarity made Free Throw.
12:09|Zarko Valjarevic missed Three Point Jumper.|13-20| 
12:09| |13-20|Boston College Defensive Rebound.
11:50| |13-20|Will Magarity Turnover.
11:50| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:27|Christian Ejiga missed Jumper.|13-20| 
11:27| |13-20|Will Magarity Defensive Rebound.
11:14| |13-20|Olivier Hanlan missed Three Point Jumper.
11:14|Shaun Lawton Defensive Rebound.|13-20| 
11:08|Zarko Valjarevic missed Three Point Jumper.|13-20| 
11:08| |13-20|Dimitri Batten Defensive Rebound.
11:04|Foul on Zarko Valjarevic.|13-20| 
10:48| |13-20|Olivier Hanlan missed Layup.
10:48|Shaun Lawton Defensive Rebound.|13-20| 
10:41| |13-20|Foul on Will Magarity.
10:40|Aaron Calixte Turnover.|13-20| 
10:39| |13-20|Patrick Heckmann Steal.
10:37| |13-22|Olivier Hanlan made Layup. Assisted by Patrick Heckmann.
10:29|Ethan Mackey made Layup. Assisted by Aaron Calixte.|15-22| 
10:12| |15-22|Patrick Heckmann missed Jumper.
10:12|Ethan Mackey Defensive Rebound.|15-22| 
10:01|Zarko Valjarevic missed Jumper.|15-22| 
10:01|Christian Ejiga Offensive Rebound.|15-22| 
9:55|Christian Ejiga missed Layup.|15-22| 
9:55| |15-22|Dennis Clifford Defensive Rebound.
9:47|Foul on Christian Ejiga.|15-22| 
9:37|Foul on Ethan Mackey.|15-22| 
9:37| |15-22|Dennis Clifford missed Free Throw.
9:37| |15-22|Boston College Deadball Team Rebound.
9:37| |15-23|Dennis Clifford made Free Throw.
9:24|Troy Reid-Knight made Jumper.|17-23| 
9:01| |17-23|Foul on Garland Owens.
9:01| |17-23|Garland Owens Turnover.
8:46|Shaun Lawton Turnover.|17-23| 
8:45| |17-23|Olivier Hanlan Steal.
8:42|Foul on Troy Reid-Knight.|17-23| 
8:42| |17-24|Dimitri Batten made Free Throw.
8:42| |17-25|Dimitri Batten made Free Throw.
8:23|Troy Reid-Knight made Jumper.|19-25| 
7:58| |19-28|Dimitri Batten made Three Point Jumper. Assisted by Patrick Heckmann.
7:36| |19-28|Foul on Patrick Heckmann.
7:36| Official TV Timeout| Official TV Timeout| Official TV Timeout
7:29|Shaun Lawton Turnover.|19-28| 
7:28| |19-28|Patrick Heckmann Steal.
7:25| |19-31|Aaron Brown made Three Point Jumper. Assisted by Olivier Hanlan.
7:05|Erik Nissen missed Layup.|19-31| 
7:05| |19-31|Dennis Clifford Block.
7:02|Erik Nissen Offensive Rebound.|19-31| 
6:57|Erik Nissen made Layup.|21-31| 
6:46| |21-33|Dennis Clifford made Dunk. Assisted by John Cain Carney.
6:30|Erik Nissen Turnover.|21-33| 
5:59| |21-33|Olivier Hanlan missed Three Point Jumper.
5:59|Aaron Calixte Defensive Rebound.|21-33| 
5:35|Till Gloger missed Jumper.|21-33| 
5:35| |21-33|John Cain Carney Defensive Rebound.
5:19| |21-33|Olivier Hanlan missed Three Point Jumper.
5:19|Aaron Calixte Defensive Rebound.|21-33| 
5:12|Shaun Lawton made Layup. Assisted by Aaron Calixte.|23-33| 
5:10|Maine  Timeout|Maine  Timeout|Maine  Timeout
4:36| |23-36|Will Magarity made Three Point Jumper. Assisted by Dimitri Batten.
4:01|Christian Ejiga missed Three Point Jumper.|23-36| 
4:01| |23-36|Boston College Defensive Rebound.
3:42| |23-38|Olivier Hanlan made Layup.
3:23|Zarko Valjarevic made Jumper.|25-38| 
3:23| |25-38|Foul on Aaron Brown.
3:23| Official TV Timeout| Official TV Timeout| Official TV Timeout
3:23|Zarko Valjarevic made Free Throw.|26-38| 
3:16| |26-38|Dimitri Batten Turnover.
3:15|Troy Reid-Knight Steal.|26-38| 
3:14|Troy Reid-Knight Turnover.|26-38| 
3:13| |26-38|John Cain Carney Steal.
2:48| |26-38|Aaron Brown missed Three Point Jumper.
2:48|Till Gloger Defensive Rebound.|26-38| 
2:38|Shaun Lawton made Three Point Jumper. Assisted by Troy Reid-Knight.|29-38| 
2:38| |29-38|Foul on Aaron Brown.
2:38|Shaun Lawton missed Free Throw.|29-38| 
2:38| |29-38|Will Magarity Defensive Rebound.
2:29| |29-40|Patrick Heckmann made Layup.
2:29|Foul on Zarko Valjarevic.|29-40| 
2:29| |29-40|Patrick Heckmann missed Free Throw.
2:29|Till Gloger Defensive Rebound.|29-40| 
2:13|Troy Reid-Knight missed Three Point Jumper.|29-40| 
2:13| |29-40|Dimitri Batten Defensive Rebound.
2:03| |29-40|Foul on Will Magarity.
2:03| |29-40|Will Magarity Turnover.
1:47|Till Gloger made Free Throw.|30-40| 
1:47| |30-40|Foul on Will Magarity.
1:45|Till Gloger made Layup.|32-40| 
1:31| |32-42|Dimitri Batten made Jumper.
1:14|Ethan Mackey made Layup. Assisted by Aaron Calixte.|34-42| 
1:14|Boston College  Timeout|Boston College  Timeout|Boston College  Timeout
0:51|Foul on Troy Reid-Knight.|34-42| 
0:51| |34-42|Olivier Hanlan missed Free Throw.
0:51|Aaron Calixte Defensive Rebound.|34-42| 
0:34|Shaun Lawton missed Three Point Jumper.|34-42| 
0:34|Till Gloger Offensive Rebound.|34-42| 
0:06|Aaron Calixte missed Layup.|34-42| 
0:06| |34-42|Dennis Clifford Block.
0:04|Maine Offensive Rebound.|34-42| 
0:00|End of 1st half|End of 1st half|End of 1st half
19:45|Ethan Mackey missed Layup.|34-42| 
19:45| |34-42|Dennis Clifford Block.
19:44|Ethan Mackey Offensive Rebound.|34-42| 
19:31|Shaun Lawton Turnover.|34-42| 
19:30| |34-42|Dennis Clifford Steal.
19:07|Foul on Aaron Calixte.|34-42| 
19:07| |34-42|Aaron Brown missed Free Throw.
19:07| |34-42|Boston College Deadball Team Rebound.
19:07| |34-42|Aaron Brown missed Free Throw.
19:07|Troy Reid-Knight Defensive Rebound.|34-42| 
18:44|Troy Reid-Knight Turnover.|34-42| 
18:43| |34-42|Aaron Brown Steal.
18:40| |34-42|Aaron Brown missed Layup.
18:40| |34-42|Patrick Heckmann Offensive Rebound.
18:38|Foul on Ethan Mackey.|34-42| 
18:38| |34-44|Patrick Heckmann made Layup.
18:38| |34-45|Patrick Heckmann made Free Throw.
18:17|Zarko Valjarevic made Three Point Jumper.|37-45| 
17:54| |37-45|Dimitri Batten missed Three Point Jumper.
17:54| |37-45|Dennis Clifford Offensive Rebound.
17:51|Foul on Till Gloger.|37-45| 
17:41| |37-45|Garland Owens missed Layup.
17:41|Aaron Calixte Defensive Rebound.|37-45| 
17:09|Aaron Calixte missed Jumper.|37-45| 
17:09| |37-45|Patrick Heckmann Defensive Rebound.
17:02| |37-45|Olivier Hanlan missed Layup.
17:02|Till Gloger Defensive Rebound.|37-45| 
16:42| |37-45|Foul on Garland Owens.
16:36| |37-45|Foul on Patrick Heckmann.
16:36|Zarko Valjarevic made Free Throw.|38-45| 
16:36|Zarko Valjarevic made Free Throw.|39-45| 
16:36|Zarko Valjarevic made Free Throw.|40-45| 
16:21| |40-47|Dimitri Batten made Jumper.
16:13|Zarko Valjarevic missed Three Point Jumper.|40-47| 
16:13| |40-47|Olivier Hanlan Defensive Rebound.
15:57| |40-49|John Cain Carney made Layup. Assisted by Olivier Hanlan.
15:39| |40-49|Foul on Dennis Clifford.
15:39| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:39|Troy Reid-Knight made Free Throw.|41-49| 
15:39|Troy Reid-Knight made Free Throw.|42-49| 
15:28| |42-49|Olivier Hanlan missed Three Point Jumper.
15:28|Zarko Valjarevic Defensive Rebound.|42-49| 
15:06|Troy Reid-Knight missed Three Point Jumper.|42-49| 
15:06|Troy Reid-Knight Offensive Rebound.|42-49| 
14:57|Aaron Calixte Turnover.|42-49| 
14:32| |42-49|Olivier Hanlan missed Layup.
14:32| |42-49|Olivier Hanlan Offensive Rebound.
14:30| |42-49|Olivier Hanlan missed Layup.
14:30| |42-49|Dennis Clifford Offensive Rebound.
14:29| |42-51|Dennis Clifford made Layup.
14:29|Foul on Shaun Lawton.|42-51| 
14:29| |42-52|Dennis Clifford made Free Throw.
14:17|Troy Reid-Knight missed Three Point Jumper.|42-52| 
14:17| |42-52|Olivier Hanlan Defensive Rebound.
14:04| |42-55|Aaron Brown made Three Point Jumper. Assisted by Olivier Hanlan.
13:42|Till Gloger made Layup. Assisted by Zarko Valjarevic.|44-55| 
13:19| |44-55|Olivier Hanlan Turnover.
13:07|Zarko Valjarevic Turnover.|44-55| 
13:06| |44-55|Olivier Hanlan Steal.
13:03| |44-57|Garland Owens made Dunk. Assisted by Olivier Hanlan.
13:03|Maine  Timeout|Maine  Timeout|Maine  Timeout
13:03|Foul on Troy Reid-Knight.|44-57| 
13:03| |44-57|Garland Owens missed Free Throw.
13:03|Till Gloger Defensive Rebound.|44-57| 
12:30|Aaron Calixte made Layup.|46-57| 
12:13| |46-57|Garland Owens missed Three Point Jumper.
12:13|Maine Defensive Rebound.|46-57| 
12:00|Zarko Valjarevic made Jumper. Assisted by Troy Reid-Knight.|48-57| 
11:35|Foul on Christian Ejiga.|48-57| 
11:35| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:27| |48-59|Aaron Brown made Layup.
11:09|Troy Reid-Knight made Three Point Jumper. Assisted by Zarko Valjarevic.|51-59| 
10:51| |51-59|Olivier Hanlan missed Jumper.
10:51|Troy Reid-Knight Defensive Rebound.|51-59| 
10:36|Troy Reid-Knight made Jumper.|53-59| 
10:33|Boston College  Timeout|Boston College  Timeout|Boston College  Timeout
10:18| |53-59|Aaron Brown missed Three Point Jumper.
10:18|Troy Reid-Knight Defensive Rebound.|53-59| 
10:08|Christian Ejiga Turnover.|53-59| 
9:44|Foul on Christian Ejiga.|53-59| 
9:44| |53-60|Dennis Clifford made Free Throw.
9:44| |53-61|Dennis Clifford made Free Throw.
9:30|Shaun Lawton made Layup.|55-61| 
9:09| |55-64|Dimitri Batten made Three Point Jumper. Assisted by Olivier Hanlan.
9:01|Shaun Lawton Turnover.|55-64| 
9:00| |55-64|Dimitri Batten Steal.
8:57| |55-66|Aaron Brown made Dunk. Assisted by Dimitri Batten.
8:56|Maine  Timeout|Maine  Timeout|Maine  Timeout
8:38|Till Gloger made Layup.|57-66| 
8:18| |57-68|Aaron Brown made Dunk.
8:00|Zarko Valjarevic missed Jumper.|57-68| 
8:00| |57-68|Aaron Brown Defensive Rebound.
7:50|Foul on Troy Reid-Knight.|57-68| 
7:50| Official TV Timeout| Official TV Timeout| Official TV Timeout
7:50| |57-68|Dennis Clifford missed Free Throw.
7:50| |57-68|Boston College Deadball Team Rebound.
7:50| |57-69|Dennis Clifford made Free Throw.
7:41|Aaron Calixte missed Jumper.|57-69| 
7:41| |57-69|Will Magarity Defensive Rebound.
7:33|Foul on Ethan Mackey.|57-69| 
7:33| |57-70|Patrick Heckmann made Free Throw.
7:33| |57-71|Patrick Heckmann made Free Throw.
7:16|Zarko Valjarevic made Three Point Jumper.|60-71| 
6:55| |60-71|Aaron Brown missed Three Point Jumper.
6:55|Shaun Lawton Defensive Rebound.|60-71| 
6:42| |60-71|Foul on Aaron Brown.
6:36|Aaron Calixte missed Three Point Jumper.|60-71| 
6:36|Ethan Mackey Offensive Rebound.|60-71| 
6:33|Ethan Mackey made Layup.|62-71| 
6:33| |62-71|Foul on Aaron Brown.
6:33|Ethan Mackey missed Free Throw.|62-71| 
6:33| |62-71|Garland Owens Defensive Rebound.
6:12| |62-73|Patrick Heckmann made Layup.
5:58|Shaun Lawton missed Jumper.|62-73| 
5:58|Shaun Lawton Offensive Rebound.|62-73| 
5:55| |62-73|Foul on Olivier Hanlan.
5:55|Shaun Lawton made Free Throw.|63-73| 
5:55|Shaun Lawton made Free Throw.|64-73| 
5:30| |64-73|Patrick Heckmann missed Three Point Jumper.
5:30|Till Gloger Defensive Rebound.|64-73| 
5:27| |64-73|Foul on Garland Owens.
5:27|Till Gloger made Free Throw.|65-73| 
5:27|Till Gloger made Free Throw.|66-73| 
5:08| |66-73|Dimitri Batten Turnover.
4:49| |66-73|Foul on Dennis Clifford.
4:49|Till Gloger made Free Throw.|67-73| 
4:49|Till Gloger made Free Throw.|68-73| 
4:15| |68-73|Aaron Brown missed Layup.
4:15| |68-73|Dennis Clifford Offensive Rebound.
4:12| |68-75|Dennis Clifford made Layup.
3:55|Troy Reid-Knight Turnover.|68-75| 
3:54| |68-75|Dennis Clifford Steal.
3:52| |68-77|Aaron Brown made Layup. Assisted by Dimitri Batten.
3:52|Foul on Shaun Lawton.|68-77| 
3:52| Official TV Timeout| Official TV Timeout| Official TV Timeout
3:52| |68-78|Aaron Brown made Free Throw.
3:38|Zarko Valjarevic made Jumper.|70-78| 
3:16| |70-80|Patrick Heckmann made Layup. Assisted by Dennis Clifford.
2:52|Aaron Calixte Turnover.|70-80| 
2:32| |70-80|Patrick Heckmann missed Layup.
2:32| |70-80|Dennis Clifford Offensive Rebound.
2:31|Foul on Till Gloger.|70-80| 
2:31| |70-81|Dennis Clifford made Free Throw.
2:31| |70-82|Dennis Clifford made Free Throw.
