time|away|score|home
20:00|Jump Ball won by Dayton|0-0| 
19:41|Dyshawn Pierre missed Three Point Jumper.|0-0| 
19:41| |0-0|Olivier Hanlan Defensive Rebound.
19:11| |0-2|Patrick Heckmann made Layup.
18:47|Dyshawn Pierre made Jumper.|2-2| 
18:21| |2-2|Olivier Hanlan missed Three Point Jumper.
18:21|Devon Scott Defensive Rebound.|2-2| 
18:05| |2-2|Foul on Eddie Odio.
18:05|Devon Scott missed Free Throw.|2-2| 
18:05|Dayton Deadball Team Rebound.|2-2| 
18:05|Devon Scott made Free Throw.|3-2| 
17:53| |3-2|Eddie Odio Turnover.
17:33| |3-2|Foul on Patrick Heckmann.
17:28|Devon Scott missed Layup.|3-2| 
17:28|Dyshawn Pierre Offensive Rebound.|3-2| 
17:22|Jordan Sibert missed Three Point Jumper.|3-2| 
17:22| |3-2|Dennis Clifford Defensive Rebound.
17:17| |3-2|Aaron Brown missed Three Point Jumper.
17:17| |3-2|Boston College Offensive Rebound.
17:15|Foul on Scoochie Smith.|3-2| 
17:14| |3-2|Patrick Heckmann Turnover.
17:14|Kyle Davis Steal.|3-2| 
17:02|Dyshawn Pierre Turnover.|3-2| 
17:02| |3-2|Olivier Hanlan Steal.
17:02| |3-2|Olivier Hanlan Turnover.
16:53|Scoochie Smith missed Layup.|3-2| 
16:53|Devon Scott Offensive Rebound.|3-2| 
16:53|Devon Scott made Two Point Tip Shot.|5-2| 
16:25| |5-2|Olivier Hanlan missed Three Point Jumper.
16:25| |5-2|Dennis Clifford Offensive Rebound.
16:16| |5-4|Garland Owens made Dunk. Assisted by Dennis Clifford.
15:59|Jordan Sibert made Three Point Jumper. Assisted by Scoochie Smith.|8-4| 
15:25| |8-6|Aaron Brown made Layup.
15:25| Official TV Timeout| Official TV Timeout| Official TV Timeout
14:53|Scoochie Smith missed Jumper.|8-6| 
14:53|Devon Scott Offensive Rebound.|8-6| 
14:46| |8-6|Foul on Garland Owens.
14:46|Devon Scott made Free Throw.|9-6| 
14:46|Devon Scott made Free Throw.|10-6| 
14:15| |10-6|Olivier Hanlan missed Three Point Jumper.
14:15|Kendall Pollard Defensive Rebound.|10-6| 
13:36| |10-6|Foul on John Cain Carney.
13:36|Dyshawn Pierre missed Free Throw.|10-6| 
13:36|Dayton Deadball Team Rebound.|10-6| 
13:36|Dyshawn Pierre made Free Throw.|11-6| 
13:20| |11-6|Will Magarity Turnover.
13:20|Kendall Pollard Steal.|11-6| 
13:14|Kendall Pollard missed Layup.|11-6| 
13:14|Kyle Davis Offensive Rebound.|11-6| 
12:47|Kyle Davis missed Three Point Jumper.|11-6| 
12:47| |11-6|Olivier Hanlan Defensive Rebound.
12:34| |11-6|Dimitri Batten Turnover.
12:26| |11-6|Foul on Will Magarity.
12:01| |11-6|Foul on Dimitri Batten.
11:58|Kendall Pollard made Layup. Assisted by Jalen Robinson.|13-6| 
11:41| |13-8|Will Magarity made Layup. Assisted by Dimitri Batten.
11:28|Kendall Pollard made Layup. Assisted by Darrell Davis.|15-8| 
