time|away|score|home
20:00| |0-0|Jump Ball won by West Virginia
19:46| |0-0|Juwan Staten Turnover.
19:30| |0-0|Foul on Daxter Miles Jr..
19:10|Dennis Clifford missed Jumper.|0-0| 
19:10|Patrick Heckmann Offensive Rebound.|0-0| 
19:08|Patrick Heckmann missed Layup.|0-0| 
19:08|Dennis Clifford Offensive Rebound.|0-0| 
19:05|Dennis Clifford made Layup.|2-0| 
18:43| |2-0|Devin Williams missed Layup.
18:43| |2-0|Jaysean Paige Offensive Rebound.
18:35| |2-0|Devin Williams missed Jumper.
18:35| |2-0|Jonathan Holton Offensive Rebound.
18:26| |2-0|Jonathan Holton Turnover.
18:26|Olivier Hanlan Steal.|2-0| 
18:20|Eddie Odio missed Three Point Jumper.|2-0| 
18:20|Boston College Offensive Rebound.|2-0| 
18:07|Olivier Hanlan made Jumper. Assisted by Dennis Clifford.|4-0| 
17:38| |4-2|Jonathan Holton made Layup. Assisted by Jaysean Paige.
17:08|Patrick Heckmann made Three Point Jumper. Assisted by Olivier Hanlan.|7-2| 
16:47| |7-4|Devin Williams made Dunk. Assisted by Daxter Miles Jr..
16:25|Patrick Heckmann made Dunk. Assisted by Dennis Clifford.|9-4| 
16:24|West Virginia  Timeout|West Virginia  Timeout|West Virginia  Timeout
15:57| |9-4|Jaysean Paige missed Three Point Jumper.
15:57|Boston College Defensive Rebound.|9-4| 
15:52| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:50|Patrick Heckmann Turnover.|9-4| 
15:48| |9-4|Jaysean Paige Turnover.
15:33| |9-4|Foul on Devin Williams.
15:22|Patrick Heckmann missed Three Point Jumper.|9-4| 
15:22| |9-4|Nathan Adrian Defensive Rebound.
15:08| |9-6|Juwan Staten made Layup.
15:08|Foul on Eddie Odio.|9-6| 
15:08| |9-6|Juwan Staten missed Free Throw.
15:08|Garland Owens Defensive Rebound.|9-6| 
14:57|Dimitri Batten Turnover.|9-6| 
14:38| |9-6|Nathan Adrian missed Three Point Jumper.
14:38| |9-6|Nathan Adrian Offensive Rebound.
14:29| |9-8|Juwan Staten made Layup. Assisted by Devin Williams.
14:03| |9-8|Foul on Gary Browne.
13:50|Aaron Brown made Layup. Assisted by Olivier Hanlan.|11-8| 
13:25| |11-8|Devin Williams missed Layup.
13:25| |11-8|West Virginia Offensive Rebound.
13:24| |11-8|Gary Browne Turnover.
13:24|Olivier Hanlan Steal.|11-8| 
13:14|Garland Owens made Layup. Assisted by Aaron Brown.|13-8| 
12:59| |13-8|Gary Browne Turnover.
12:37|Will Magarity missed Jumper.|13-8| 
12:37|Will Magarity Offensive Rebound.|13-8| 
12:37|Will Magarity made Two Point Tip Shot.|15-8| 
