time|away|score|home
20:00| |0-0|Jump Ball won by Iowa
20:00| |0-0|Jump Ball won by Iowa
19:51| |0-0|Mike Gesell missed Jumper.
19:51| |0-0|Adam Woodbury Offensive Rebound.
19:51| |0-0|Mike Gesell missed Jumper.
19:51| |0-0|Adam Woodbury Offensive Rebound.
19:42| |0-0|Adam Woodbury missed Jumper.
19:42|Syracuse Defensive Rebound.|0-0| 
19:42| |0-0|Adam Woodbury missed Jumper.
19:42|Syracuse Defensive Rebound.|0-0| 
19:34|Trevor Cooney missed Three Point Jumper.|0-0| 
19:34|Kaleb Joseph Offensive Rebound.|0-0| 
19:34|Trevor Cooney missed Three Point Jumper.|0-0| 
19:34|Kaleb Joseph Offensive Rebound.|0-0| 
19:27|Rakeem Christmas made Layup. Assisted by Kaleb Joseph.|2-0| 
19:27|Rakeem Christmas made Layup. Assisted by Kaleb Joseph.|2-0| 
19:15| |2-0|Aaron White Turnover.
19:15| |2-0|Aaron White Turnover.
19:04|Chris McCullough missed Jumper.|2-0| 
19:04|Tyler Roberson Offensive Rebound.|2-0| 
19:04|Chris McCullough missed Jumper.|2-0| 
19:04|Tyler Roberson Offensive Rebound.|2-0| 
18:44|Rakeem Christmas made Dunk. Assisted by Chris McCullough.|4-0| 
18:44|Rakeem Christmas made Dunk. Assisted by Chris McCullough.|4-0| 
18:35| |4-0|Iowa  Turnover.
18:35| |4-0|Iowa  Turnover.
18:13|Chris McCullough missed Jumper.|4-0| 
18:13| |4-0|Adam Woodbury Defensive Rebound.
18:13|Chris McCullough missed Jumper.|4-0| 
18:13| |4-0|Adam Woodbury Defensive Rebound.
17:59|Foul on Rakeem Christmas.|4-0| 
17:59| |4-1|Mike Gesell made Free Throw.
17:59| |4-2|Mike Gesell made Free Throw.
17:59|Foul on Rakeem Christmas.|4-0| 
17:59| |4-1|Mike Gesell made Free Throw.
17:59| |4-2|Mike Gesell made Free Throw.
17:48| |4-2|Foul on Aaron White.
17:48| |4-2|Foul on Aaron White.
17:43|Chris McCullough Turnover.|4-2| 
17:43|Chris McCullough Turnover.|4-2| 
17:33| |4-2|Aaron White missed Jumper.
17:33| |4-2|Aaron White Offensive Rebound.
17:33| |4-2|Aaron White missed Jumper.
17:33|Rakeem Christmas Block.|4-2| 
17:33|Tyler Roberson Defensive Rebound.|4-2| 
17:33| |4-2|Foul on Aaron White.
17:33| |4-2|Aaron White missed Jumper.
17:33| |4-2|Aaron White Offensive Rebound.
17:33| |4-2|Aaron White missed Jumper.
17:33|Rakeem Christmas Block.|4-2| 
17:33|Tyler Roberson Defensive Rebound.|4-2| 
17:33| |4-2|Foul on Aaron White.
17:25|Kaleb Joseph Turnover.|4-2| 
17:25| |4-2|Mike Gesell Steal.
17:25|Kaleb Joseph Turnover.|4-2| 
17:25| |4-2|Mike Gesell Steal.
17:02| |4-2|Mike Gesell missed Layup.
17:02|Chris McCullough Block.|4-2| 
17:02| |4-2|Iowa Offensive Rebound.
17:02| |4-2|Mike Gesell missed Layup.
17:02|Chris McCullough Block.|4-2| 
17:02| |4-2|Iowa Offensive Rebound.
16:57| |4-5|Jarrod Uthoff made Three Point Jumper. Assisted by Adam Woodbury.
16:57| |4-5|Jarrod Uthoff made Three Point Jumper. Assisted by Adam Woodbury.
16:25|Tyler Roberson missed Three Point Jumper.|4-5| 
16:25| |4-5|Anthony Clemmons Defensive Rebound.
16:25|Tyler Roberson missed Three Point Jumper.|4-5| 
16:25| |4-5|Anthony Clemmons Defensive Rebound.
16:07| |4-5|Anthony Clemmons missed Three Point Jumper.
16:07|Tyler Roberson Defensive Rebound.|4-5| 
16:07| |4-5|Anthony Clemmons missed Three Point Jumper.
16:07|Tyler Roberson Defensive Rebound.|4-5| 
15:53|Trevor Cooney made Three Point Jumper. Assisted by Tyler Roberson.|7-5| 
15:53|Trevor Cooney made Three Point Jumper. Assisted by Tyler Roberson.|7-5| 
15:31| |7-5|Jarrod Uthoff missed Jumper.
15:31|Kaleb Joseph Defensive Rebound.|7-5| 
15:31| |7-5|Jarrod Uthoff missed Jumper.
15:31|Kaleb Joseph Defensive Rebound.|7-5| 
15:27| |7-5|Foul on Mike Gesell.
15:27| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:27|Kaleb Joseph missed Free Throw.|7-5| 
15:27|Syracuse Deadball Team Rebound.|7-5| 
15:27|Kaleb Joseph made Free Throw.|8-5| 
15:27| |7-5|Foul on Mike Gesell.
15:27| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:27|Kaleb Joseph missed Free Throw.|7-5| 
15:27|Syracuse Deadball Team Rebound.|7-5| 
15:27|Kaleb Joseph made Free Throw.|8-5| 
15:19| |8-5|Peter Jok Turnover.
15:19|Kaleb Joseph Steal.|8-5| 
15:19| |8-5|Peter Jok Turnover.
15:19|Kaleb Joseph Steal.|8-5| 
15:13|Kaleb Joseph missed Layup.|8-5| 
15:13| |8-5|Peter Jok Block.
15:13|Chris McCullough Offensive Rebound.|8-5| 
15:13|Kaleb Joseph missed Layup.|8-5| 
15:13| |8-5|Peter Jok Block.
15:13|Chris McCullough Offensive Rebound.|8-5| 
15:08|Chris McCullough made Layup.|10-5| 
15:08|Chris McCullough made Layup.|10-5| 
14:54| |10-5|Jarrod Uthoff missed Jumper.
14:54|Rakeem Christmas Defensive Rebound.|10-5| 
14:54| |10-5|Jarrod Uthoff missed Jumper.
14:54|Rakeem Christmas Defensive Rebound.|10-5| 
14:42| |10-5|Foul on Gabriel Olaseni.
14:42|Rakeem Christmas made Free Throw.|11-5| 
14:42|Rakeem Christmas made Free Throw.|12-5| 
14:42| |10-5|Foul on Gabriel Olaseni.
14:42|Rakeem Christmas made Free Throw.|11-5| 
14:42|Rakeem Christmas made Free Throw.|12-5| 
14:13| |12-5|Jarrod Uthoff Turnover.
14:13| |12-5|Jarrod Uthoff Turnover.
13:55|Jump Ball won by Syracuse|12-5| 
13:55|Jump Ball won by Syracuse|12-5| 
13:39|Rakeem Christmas Turnover.|12-5| 
13:39|Rakeem Christmas Turnover.|12-5| 
13:24| |12-7|Jarrod Uthoff made Jumper.
13:24| |12-7|Jarrod Uthoff made Jumper.
13:07|Rakeem Christmas missed Jumper.|12-7| 
13:07| |12-7|Mike Gesell Defensive Rebound.
13:07|Rakeem Christmas missed Jumper.|12-7| 
13:07| |12-7|Mike Gesell Defensive Rebound.
12:31| |12-10|Josh Oglesby made Three Point Jumper. Assisted by Peter Jok.
12:31| |12-10|Josh Oglesby made Three Point Jumper. Assisted by Peter Jok.
12:22|Michael Gbinije missed Layup.|12-10| 
12:22| |12-10|Gabriel Olaseni Block.
12:22|Syracuse Offensive Rebound.|12-10| 
12:22|Michael Gbinije missed Layup.|12-10| 
12:22| |12-10|Gabriel Olaseni Block.
12:22|Syracuse Offensive Rebound.|12-10| 
12:15|Trevor Cooney missed Three Point Jumper.|12-10| 
12:15| |12-10|Jarrod Uthoff Defensive Rebound.
12:15|Trevor Cooney missed Three Point Jumper.|12-10| 
12:15| |12-10|Jarrod Uthoff Defensive Rebound.
12:12| |12-10|Jarrod Uthoff Turnover.
12:12|Trevor Cooney Steal.|12-10| 
12:12| |12-10|Jarrod Uthoff Turnover.
12:12|Trevor Cooney Steal.|12-10| 
12:08|Trevor Cooney missed Dunk.|12-10| 
12:08| |12-10|Jarrod Uthoff Defensive Rebound.
12:08|Trevor Cooney missed Dunk.|12-10| 
12:08| |12-10|Jarrod Uthoff Defensive Rebound.
11:56| |12-10|Josh Oglesby missed Three Point Jumper.
11:56|Chris McCullough Defensive Rebound.|12-10| 
11:56| |12-10|Josh Oglesby missed Three Point Jumper.
11:56|Chris McCullough Defensive Rebound.|12-10| 
11:46|Chris McCullough made Layup. Assisted by Kaleb Joseph.|14-10| 
11:46|Chris McCullough made Layup. Assisted by Kaleb Joseph.|14-10| 
11:20|Foul on Michael Gbinije.|14-10| 
11:20| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:20| |14-11|Gabriel Olaseni made Free Throw.
11:20| |14-12|Gabriel Olaseni made Free Throw.
11:20|Foul on Michael Gbinije.|14-10| 
11:20| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:20| |14-11|Gabriel Olaseni made Free Throw.
11:20| |14-12|Gabriel Olaseni made Free Throw.
11:08|Trevor Cooney made Layup.|16-12| 
11:08|Trevor Cooney made Layup.|16-12| 
10:43| |16-15|Josh Oglesby made Three Point Jumper. Assisted by Aaron White.
10:43| |16-15|Josh Oglesby made Three Point Jumper. Assisted by Aaron White.
10:25|Michael Gbinije missed Jumper.|16-15| 
10:25| |16-15|Gabriel Olaseni Defensive Rebound.
10:25|Michael Gbinije missed Jumper.|16-15| 
10:25| |16-15|Gabriel Olaseni Defensive Rebound.
10:02| |16-15|Trey Dickerson missed Three Point Jumper.
10:02|Michael Gbinije Defensive Rebound.|16-15| 
10:02| |16-15|Trey Dickerson missed Three Point Jumper.
10:02|Michael Gbinije Defensive Rebound.|16-15| 
9:50|Rakeem Christmas missed Jumper.|16-15| 
9:50|Tyler Roberson Offensive Rebound.|16-15| 
9:50|Tyler Roberson made Layup.|18-15| 
9:50| |18-15|Foul on Gabriel Olaseni.
9:50|Tyler Roberson made Free Throw.|19-15| 
9:50|Rakeem Christmas missed Jumper.|16-15| 
9:50|Tyler Roberson Offensive Rebound.|16-15| 
9:50|Tyler Roberson made Layup.|18-15| 
9:50| |18-15|Foul on Gabriel Olaseni.
9:50|Tyler Roberson made Free Throw.|19-15| 
9:29| |19-17|Aaron White made Layup. Assisted by Anthony Clemmons.
9:29| |19-17|Aaron White made Layup. Assisted by Anthony Clemmons.
9:10|Ron Patterson missed Three Point Jumper.|19-17| 
9:10| |19-17|Aaron White Defensive Rebound.
9:10|Ron Patterson missed Three Point Jumper.|19-17| 
9:10| |19-17|Aaron White Defensive Rebound.
