time|away|score|home
20:00|Jump Ball won by George Washington|0-0| 
19:50|Patricio Garino missed Layup.|0-0| 
19:50| |0-0|Darion Atkins Defensive Rebound.
19:22| |0-0|Malcolm Brogdon missed Jumper.
19:22|Kethan Savage Defensive Rebound.|0-0| 
19:10|Kethan Savage Turnover.|0-0| 
18:59| |0-0|Justin Anderson missed Jumper.
18:59| |0-0|Justin Anderson Offensive Rebound.
18:59| |0-2|Justin Anderson made Two Point Tip Shot.
18:35|Foul on Patricio Garino.|0-2| 
18:35|Patricio Garino Turnover.|0-2| 
18:20| |0-2|Anthony Gill missed Jumper.
18:20|Patricio Garino Defensive Rebound.|0-2| 
17:59|Kethan Savage made Three Point Jumper. Assisted by Joe McDonald.|3-2| 
17:40| |3-2|Justin Anderson missed Jumper.
17:40|Joe McDonald Defensive Rebound.|3-2| 
17:03|Patricio Garino missed Three Point Jumper.|3-2| 
17:03| |3-2|Darion Atkins Defensive Rebound.
16:46| |3-2|Justin Anderson missed Three Point Jumper.
16:46|Patricio Garino Defensive Rebound.|3-2| 
16:35|John Kopriva made Three Point Jumper. Assisted by Joe McDonald.|6-2| 
16:06| |6-2|Anthony Gill missed Layup.
16:06|John Kopriva Defensive Rebound.|6-2| 
15:49| |6-2|Foul on London Perrantes.
15:49| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:47|Patricio Garino missed Layup.|6-2| 
15:47| |6-2|Justin Anderson Defensive Rebound.
15:37|Foul on Patricio Garino.|6-2| 
15:36| |6-2|Malcolm Brogdon missed Three Point Jumper.
15:36|John Kopriva Defensive Rebound.|6-2| 
15:21|Darian Bryant missed Jumper.|6-2| 
15:21| |6-2|Malcolm Brogdon Defensive Rebound.
15:13| |6-2|Malcolm Brogdon Turnover.
15:13|Joe McDonald Steal.|6-2| 
14:54|Darian Bryant missed Three Point Jumper.|6-2| 
14:54|Darian Bryant Offensive Rebound.|6-2| 
14:38|Kethan Savage made Layup. Assisted by Joe McDonald.|8-2| 
14:16| |8-5|London Perrantes made Three Point Jumper. Assisted by Justin Anderson.
13:46|Joe McDonald made Layup. Assisted by Kevin Larsen.|10-5| 
13:26| |10-7|Justin Anderson made Jumper. Assisted by Malcolm Brogdon.
12:56|Joe McDonald missed Three Point Jumper.|10-7| 
12:56| |10-7|Mike Tobey Defensive Rebound.
12:46| |10-7|Malcolm Brogdon missed Layup.
12:46|Kethan Savage Block.|10-7| 
12:46| |10-7|Virginia Offensive Rebound.
12:39| |10-7|London Perrantes missed Three Point Jumper.
12:39|Kevin Larsen Defensive Rebound.|10-7| 
12:07|Joe McDonald Turnover.|10-7| 
12:07| |10-7|Evan Nolte Steal.
11:48| |10-9|Malcolm Brogdon made Layup.
11:23|Kevin Larsen Turnover.|10-9| 
11:23| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:11| |10-9|Mike Tobey missed Jumper.
11:11|George Washington Deadball Team Rebound.|10-9| 
10:35|Paul Jorgensen Turnover.|10-9| 
10:35| |10-9|Justin Anderson Steal.
10:12| |10-9|Malcolm Brogdon missed Jumper.
