time	away	score	home
20:00	Jump Ball won by Kansas	0-0	 
19:41	Foul on Landen Lucas.	0-0	 
19:41	Landen Lucas Turnover.	0-0	 
19:28	 	0-0	Branden Dawson missed Jumper.
19:28	Frank Mason III Defensive Rebound.	0-0	 
19:15	Wayne Selden Jr. missed Jumper.	0-0	 
19:15	Perry Ellis Offensive Rebound.	0-0	 
19:12	Perry Ellis made Layup.	2-0	 
18:57	 	2-0	Travis Trice missed Jumper.
18:57	Perry Ellis Defensive Rebound.	2-0	 
18:40	Sviatoslav Mykhailiuk missed Three Point Jumper.	2-0	 
18:40	Kansas Offensive Rebound.	2-0	 
18:38	 	2-0	Foul on Gavin Schilling.
18:29	Frank Mason III made Layup.	4-0	 
18:29	 	4-0	Foul on Matt Costello.
18:29	Frank Mason III made Free Throw.	5-0	 
18:03	 	5-0	Branden Dawson missed Jumper.
18:03	Frank Mason III Defensive Rebound.	5-0	 
17:56	Perry Ellis missed Three Point Jumper.	5-0	 
17:56	 	5-0	Branden Dawson Defensive Rebound.
17:48	 	5-3	Denzel Valentine made Three Point Jumper.
17:22	Wayne Selden Jr. Turnover.	5-3	 
17:22	 	5-3	Travis Trice Steal.
17:16	 	5-3	Travis Trice missed Layup.
17:16	Sviatoslav Mykhailiuk Defensive Rebound.	5-3	 
17:05	 	5-3	Foul on Matt Costello.
17:05	Perry Ellis made Free Throw.	6-3	 
17:05	Perry Ellis made Free Throw.	7-3	 
16:48	 	7-6	Denzel Valentine made Three Point Jumper.
16:29	Cliff Alexander missed Jumper.	7-6	 
16:29	 	7-6	Colby Wollenman Defensive Rebound.
16:23	Foul on Frank Mason III.	7-6	 
16:23	Technical Foul on Kansas.	7-6	 
16:23	 	7-6	Denzel Valentine missed Free Throw.
16:23	 	7-7	Denzel Valentine made Free Throw.
16:16	 	7-7	Denzel Valentine Turnover.
16:16	Sviatoslav Mykhailiuk Steal.	7-7	 
16:09	 	7-7	Foul on Marvin Clark Jr..
16:09	Wayne Selden Jr. made Free Throw.	8-7	 
16:09	Wayne Selden Jr. made Free Throw.	9-7	 
15:47	 	9-7	Foul on Colby Wollenman.
15:47	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:28	Perry Ellis missed Jumper.	9-7	 
15:28	 	9-7	Colby Wollenman Defensive Rebound.
15:20	 	9-7	Foul on Denzel Valentine.
15:20	 	9-7	Denzel Valentine Turnover.
15:02	 	9-7	Foul on Colby Wollenman.
15:02	Cliff Alexander made Free Throw.	10-7	 
15:02	Cliff Alexander missed Free Throw.	10-7	 
15:02	 	10-7	Bryn Forbes Defensive Rebound.
14:43	 	10-9	Travis Trice made Layup.
14:16	Wayne Selden Jr. missed Three Point Jumper.	10-9	 
14:16	 	10-9	Bryn Forbes Defensive Rebound.
13:54	 	10-9	Marvin Clark Jr. missed Jumper.
13:54	 	10-9	Michigan St Defensive Rebound.
13:52	 	10-12	Bryn Forbes made Three Point Jumper.
13:37	Perry Ellis made Jumper.	12-12	 
13:26	Foul on Devonte' Graham.	12-12	 
13:07	 	12-14	Branden Dawson made Jumper.
12:56	Brannen Greene Turnover.	12-14	 
12:56	 	12-14	Denzel Valentine Steal.
12:50	 	12-16	Denzel Valentine made Layup.
12:25	Perry Ellis missed Jumper.	12-16	 
12:25	 	12-16	Branden Dawson Defensive Rebound.
12:05	Foul on Devonte' Graham.	12-16	 
11:43	Foul on Cliff Alexander.	12-16	 
11:43	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:43	 	12-16	Lourawls Nairn Jr. missed Free Throw.
11:43	 	12-16	Michigan St Deadball Team Rebound.
11:43	 	12-17	Lourawls Nairn Jr. made Free Throw.
11:26	Wayne Selden Jr. missed Three Point Jumper.	12-17	 
11:26	 	12-17	Branden Dawson Defensive Rebound.
11:15	Foul on Wayne Selden Jr..	12-17	 
11:15	 	12-17	Travis Trice missed Free Throw.
11:15	 	12-17	Michigan St Deadball Team Rebound.
11:15	 	12-18	Travis Trice made Free Throw.
11:02	Landen Lucas made Layup. Assisted by Frank Mason III.	14-18	 
10:40	 	14-18	Foul on Travis Trice.
10:40	 	14-18	Travis Trice Turnover.
10:16	Foul on Landen Lucas.	14-18	 
10:16	Landen Lucas Turnover.	14-18	 
9:41	 	14-20	Lourawls Nairn Jr. made Jumper.
9:41	Foul on Jamari Traylor.	14-20	 
9:41	 	14-20	Branden Dawson missed Free Throw.
9:41	Perry Ellis Defensive Rebound.	14-20	 
9:21	Sviatoslav Mykhailiuk missed Three Point Jumper.	14-20	 
9:21	Sviatoslav Mykhailiuk Offensive Rebound.	14-20	 
9:17	Sviatoslav Mykhailiuk missed Layup.	14-20	 
9:17	 	14-20	Branden Dawson Block.
9:17	 	14-20	Branden Dawson Defensive Rebound.
9:10	 	14-20	Branden Dawson missed Layup.
9:10	Wayne Selden Jr. Defensive Rebound.	14-20	 
9:01	Perry Ellis made Layup.	16-20	 
8:53	 	16-23	Denzel Valentine made Three Point Jumper. Assisted by Lourawls Nairn Jr..
8:47	Kansas  Timeout	Kansas  Timeout	Kansas  Timeout
8:33	Perry Ellis made Jumper. Assisted by Frank Mason III.	18-23	 
8:02	 	18-23	Gavin Schilling Turnover.
7:55	Cliff Alexander missed Jumper.	18-23	 
7:55	 	18-23	Gavin Schilling Block.
7:55	 	18-23	Denzel Valentine Defensive Rebound.
7:47	 	18-23	Denzel Valentine missed Three Point Jumper.
7:47	Perry Ellis Defensive Rebound.	18-23	 
7:40	Sviatoslav Mykhailiuk made Three Point Jumper. Assisted by Frank Mason III.	21-23	 
7:20	 	21-23	Marvin Clark Jr. missed Three Point Jumper.
7:20	Cliff Alexander Defensive Rebound.	21-23	 
7:11	Perry Ellis missed Three Point Jumper.	21-23	 
7:11	 	21-23	Denzel Valentine Defensive Rebound.
7:01	 	21-23	Lourawls Nairn Jr. missed Jumper.
7:01	Perry Ellis Defensive Rebound.	21-23	 
6:55	Frank Mason III made Layup.	23-23	 
6:55	 	23-23	Foul on Marvin Clark Jr..
6:55	Frank Mason III made Free Throw.	24-23	 
6:52	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
6:43	Foul on Sviatoslav Mykhailiuk.	24-23	 
6:43	 	24-24	Bryn Forbes made Free Throw.
6:43	 	24-25	Bryn Forbes made Free Throw.
6:25	Frank Mason III missed Three Point Jumper.	24-25	 
6:25	Perry Ellis Offensive Rebound.	24-25	 
6:16	Kansas  Timeout	Kansas  Timeout	Kansas  Timeout
6:14	Frank Mason III Turnover.	24-25	 
6:14	 	24-25	Branden Dawson Steal.
6:09	 	24-27	Branden Dawson made Dunk.
5:47	Perry Ellis made Layup.	26-27	 
5:28	 	26-27	Branden Dawson missed Jumper.
5:28	 	26-27	Gavin Schilling Offensive Rebound.
5:23	Foul on Perry Ellis.	26-27	 
5:23	 	26-28	Gavin Schilling made Free Throw.
5:23	 	26-29	Gavin Schilling made Free Throw.
5:09	Sviatoslav Mykhailiuk missed Jumper.	26-29	 
5:09	Cliff Alexander Offensive Rebound.	26-29	 
5:04	 	26-29	Foul on Branden Dawson.
5:04	Cliff Alexander missed Free Throw.	26-29	 
5:04	Kansas Deadball Team Rebound.	26-29	 
5:04	Cliff Alexander made Free Throw.	27-29	 
4:46	 	27-29	Branden Dawson missed Jumper.
4:46	Perry Ellis Defensive Rebound.	27-29	 
4:31	 	27-29	Foul on Branden Dawson.
4:31	Perry Ellis missed Free Throw.	27-29	 
