time	away	score	home
20:00	 	0-0	Jump Ball won by Duke
19:50	 	0-0	Jahlil Okafor missed Jumper.
19:50	 	0-0	Amile Jefferson Offensive Rebound.
19:44	 	0-2	Amile Jefferson made Layup.
19:13	Kyle Wilson missed Three Point Jumper.	0-2	 
19:13	 	0-2	Justise Winslow Defensive Rebound.
18:55	Foul on Kevin Ferguson.	0-2	 
18:44	 	0-4	Tyus Jones made Jumper.
18:23	Tanner Plomb made Jumper.	2-4	 
18:10	 	2-4	Foul on Justise Winslow.
18:10	 	2-4	Justise Winslow Turnover.
18:00	Kyle Wilson missed Jumper.	2-4	 
18:00	 	2-4	Jahlil Okafor Block.
18:00	 	2-4	Jahlil Okafor Defensive Rebound.
17:50	 	2-4	Foul on Justise Winslow.
17:50	 	2-4	Justise Winslow Turnover.
17:37	Dylan Cox missed Jumper.	2-4	 
17:37	 	2-4	Amile Jefferson Defensive Rebound.
17:25	 	2-4	Quinn Cook missed Three Point Jumper.
17:25	Tanner Plomb Defensive Rebound.	2-4	 
17:09	Kyle Wilson made Three Point Jumper. Assisted by Dylan Cox.	5-4	 
16:51	 	5-4	Jahlil Okafor missed Layup.
16:51	 	5-4	Jahlil Okafor Offensive Rebound.
16:45	Foul on Luke Morrison.	5-4	 
16:45	 	5-5	Jahlil Okafor made Free Throw.
16:45	 	5-5	Jahlil Okafor missed Free Throw.
16:45	Kevin Ferguson Defensive Rebound.	5-5	 
16:31	Luke Morrison Turnover.	5-5	 
16:17	 	5-5	Matt Jones missed Three Point Jumper.
16:17	Luke Morrison Defensive Rebound.	5-5	 
16:03	Mo Williams Turnover.	5-5	 
16:03	 	5-5	Jahlil Okafor Steal.
15:51	 	5-7	Quinn Cook made Layup.
15:45	Maxwell Lenox Turnover.	5-7	 
15:45	 	5-7	Quinn Cook Steal.
15:39	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:29	 	5-9	Jahlil Okafor made Dunk. Assisted by Semi Ojeleye.
15:17	Tanner Plomb made Jumper.	7-9	 
14:43	 	7-9	Jahlil Okafor missed Layup.
14:43	Kyle Wilson Defensive Rebound.	7-9	 
14:15	Kyle Wilson made Layup.	9-9	 
13:52	Foul on Kevin Ferguson.	9-9	 
13:52	 	9-10	Matt Jones made Free Throw.
13:52	 	9-10	Matt Jones missed Free Throw.
13:52	Tanner Plomb Defensive Rebound.	9-10	 
13:41	Luke Morrison missed Jumper.	9-10	 
13:41	 	9-10	Semi Ojeleye Defensive Rebound.
13:34	 	9-10	Matt Jones Turnover.
13:19	Luke Morrison Turnover.	9-10	 
12:53	 	9-12	Rasheed Sulaimon made Jumper.
12:44	Dylan Cox made Layup.	11-12	 
12:11	 	11-14	Tyus Jones made Jumper.
11:52	Tanner Plomb Turnover.	11-14	 
11:52	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:21	 	11-17	Tyus Jones made Three Point Jumper. Assisted by Grayson Allen.
10:50	Maxwell Lenox missed Layup.	11-17	 
10:50	 	11-17	Amile Jefferson Defensive Rebound.
10:39	 	11-19	Jahlil Okafor made Layup. Assisted by Amile Jefferson.
10:21	Army  Timeout	Army  Timeout	Army  Timeout
10:06	Kyle Wilson missed Layup.	11-19	 
10:06	 	11-19	Amile Jefferson Block.
10:06	Army Offensive Rebound.	11-19	 
10:01	Kyle Wilson missed Three Point Jumper.	11-19	 
10:01	 	11-19	Tyus Jones Defensive Rebound.
9:55	 	11-21	Jahlil Okafor made Dunk. Assisted by Tyus Jones.
9:31	Kyle Wilson made Three Point Jumper. Assisted by Dylan Cox.	14-21	 
8:56	Foul on Kieffer Jordan.	14-21	 
8:52	 	14-23	Quinn Cook made Layup. Assisted by Tyus Jones.
8:40	Tanner Plomb missed Layup.	14-23	 
8:40	 	14-23	Amile Jefferson Defensive Rebound.
8:35	 	14-23	Amile Jefferson Turnover.
8:34	 	14-23	Foul on Tyus Jones.
8:25	Kyle Wilson missed Jumper.	14-23	 
8:25	 	14-23	Tyus Jones Defensive Rebound.
8:14	 	14-23	Tyus Jones missed Three Point Jumper.
8:14	Kevin Ferguson Defensive Rebound.	14-23	 
7:52	Tanner Plomb missed Jumper.	14-23	 
7:52	 	14-23	Tyus Jones Defensive Rebound.
7:25	 	14-25	Jahlil Okafor made Jumper. Assisted by Quinn Cook.
7:11	Kevin Ferguson Turnover.	14-25	 
7:11	 	14-25	Quinn Cook Steal.
6:59	 	14-27	Justise Winslow made Layup.
6:58	Army  Timeout	Army  Timeout	Army  Timeout
6:35	Kyle Wilson made Layup. Assisted by Maxwell Lenox.	16-27	 
6:29	 	16-29	Matt Jones made Layup. Assisted by Justise Winslow.
6:20	 	16-29	Foul on Justise Winslow.
6:20	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
6:20	Kyle Wilson made Free Throw.	17-29	 
6:20	Kyle Wilson made Free Throw.	18-29	 
6:20	Kyle Wilson made Free Throw.	19-29	 
6:04	Foul on Maxwell Lenox.	19-29	 
6:04	 	19-30	Tyus Jones made Free Throw.
6:04	 	19-31	Tyus Jones made Free Throw.
5:55	Larry Toomey missed Layup.	19-31	 
