time|away|score|home
20:00|Jump Ball won by Virginia|0-0| 
19:37|Anthony Gill missed Layup.|0-0| 
19:37| |0-0|Greg Lewis Block.
19:37|Darion Atkins Offensive Rebound.|0-0| 
19:27|Darion Atkins made Jumper.|2-0| 
19:07| |2-0|Kadeem Jack missed Jumper.
19:07|Darion Atkins Block.|2-0| 
19:07|Anthony Gill Defensive Rebound.|2-0| 
18:41|Malcolm Brogdon missed Jumper.|2-0| 
18:41|Anthony Gill Offensive Rebound.|2-0| 
18:19|Malcolm Brogdon missed Layup.|2-0| 
18:19| |2-0|Greg Lewis Block.
18:19| |2-0|Greg Lewis Defensive Rebound.
17:45| |2-0|Junior Etou missed Jumper.
17:45|Darion Atkins Defensive Rebound.|2-0| 
17:12|Justin Anderson made Dunk.|4-0| 
16:54| |4-0|Mike Williams missed Three Point Jumper.
16:54|Darion Atkins Defensive Rebound.|4-0| 
16:39|Anthony Gill Turnover.|4-0| 
16:31| |4-2|Kadeem Jack made Layup.
16:01|Justin Anderson missed Layup.|4-2| 
16:01| |4-2|Greg Lewis Block.
16:01| |4-2|Greg Lewis Defensive Rebound.
15:47| |4-2|Kadeem Jack Turnover.
15:47|Anthony Gill Steal.|4-2| 
15:47|Malcolm Brogdon Turnover.|4-2| 
15:47| |4-2|Myles Mack Steal.
15:43|Foul on Anthony Gill.|4-2| 
15:43| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:35| |4-2|Myles Mack missed Three Point Jumper.
15:35|Mike Tobey Defensive Rebound.|4-2| 
15:20|Mike Tobey made Layup. Assisted by Darion Atkins.|6-2| 
14:41| |6-2|Rutgers  Turnover.
14:20|Justin Anderson missed Jumper.|6-2| 
14:19|Virginia Offensive Rebound.|6-2| 
14:16|Malcolm Brogdon missed Three Point Jumper.|6-2| 
14:16| |6-2|Junior Etou Defensive Rebound.
14:03|Foul on Marial Shayok.|6-2| 
14:03| |6-3|Greg Lewis made Free Throw.
14:03| |6-3|Greg Lewis missed Free Throw.
14:03| |6-3|Rutgers Offensive Rebound.
13:56| |6-3|Kadeem Jack missed Jumper.
13:56|Justin Anderson Defensive Rebound.|6-3| 
13:37|Malcolm Brogdon missed Layup.|6-3| 
13:37| |6-3|Greg Lewis Block.
13:37| |6-3|Kadeem Jack Defensive Rebound.
13:09| |6-3|Kadeem Jack Turnover.
13:09|Darion Atkins Steal.|6-3| 
13:04|Justin Anderson made Dunk. Assisted by Malcolm Brogdon.|8-3| 
12:50| |8-3|Greg Lewis Turnover.
12:35|Marial Shayok made Three Point Jumper. Assisted by London Perrantes.|11-3| 
12:05| |11-3|Kerwin Okoro missed Three Point Jumper.
12:05|Evan Nolte Defensive Rebound.|11-3| 
11:38|Mike Tobey missed Jumper.|11-3| 
11:38| |11-3|D.J. Foreman Defensive Rebound.
11:10| |11-3|Greg Lewis missed Jumper.
11:10|Isaiah Wilkins Defensive Rebound.|11-3| 
10:52|Isaiah Wilkins Turnover.|11-3| 
