time	away	score	home
20:00	 	0-0	Jump Ball won by Notre Dame
19:49	 	0-0	Pat Connaughton Turnover.
19:49	Sheldon McClellan Steal.	0-0	 
19:43	Sheldon McClellan made Layup.	2-0	 
19:29	 	2-0	Pat Connaughton Turnover.
19:14	Sheldon McClellan missed Layup.	2-0	 
19:14	 	2-0	Bonzie Colson Block.
19:14	Tonye Jekiri Offensive Rebound.	2-0	 
19:10	Tonye Jekiri made Jumper.	4-0	 
18:50	 	4-0	Steve Vasturia missed Three Point Jumper.
18:50	Tonye Jekiri Defensive Rebound.	4-0	 
18:37	Tonye Jekiri missed Layup.	4-0	 
18:37	 	4-0	Bonzie Colson Defensive Rebound.
18:22	 	4-0	Bonzie Colson missed Jumper.
18:22	Davon Reed Defensive Rebound.	4-0	 
18:07	Angel Rodriguez missed Jumper.	4-0	 
18:07	 	4-0	Bonzie Colson Block.
18:07	 	4-0	Bonzie Colson Defensive Rebound.
17:59	Foul on Deandre Burnett.	4-0	 
17:59	 	4-1	Jerian Grant made Free Throw.
17:59	 	4-1	Jerian Grant missed Free Throw.
17:59	Tonye Jekiri Defensive Rebound.	4-1	 
17:48	Angel Rodriguez missed Three Point Jumper.	4-1	 
17:48	 	4-1	Steve Vasturia Defensive Rebound.
17:16	 	4-3	Demetrius Jackson made Layup. Assisted by Steve Vasturia.
16:54	Davon Reed missed Three Point Jumper.	4-3	 
16:54	 	4-3	Steve Vasturia Defensive Rebound.
16:44	 	4-3	V.J. Beachem missed Layup.
16:44	Sheldon McClellan Block.	4-3	 
16:44	Deandre Burnett Defensive Rebound.	4-3	 
16:38	Angel Rodriguez missed Three Point Jumper.	4-3	 
16:38	 	4-3	Steve Vasturia Defensive Rebound.
16:06	 	4-3	Steve Vasturia missed Three Point Jumper.
16:06	Angel Rodriguez Defensive Rebound.	4-3	 
15:54	 	4-3	Foul on Demetrius Jackson.
15:53	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:53	Angel Rodriguez made Free Throw.	5-3	 
15:53	Angel Rodriguez missed Free Throw.	5-3	 
15:53	 	5-3	Zach Auguste Defensive Rebound.
15:41	 	5-5	Zach Auguste made Layup.
15:29	Davon Reed made Three Point Jumper. Assisted by Angel Rodriguez.	8-5	 
15:03	 	8-7	V.J. Beachem made Jumper.
14:53	Deandre Burnett Turnover.	8-7	 
14:43	 	8-7	Jerian Grant Turnover.
14:43	Manu Lecomte Steal.	8-7	 
14:29	Manu Lecomte made Three Point Jumper.	11-7	 
14:11	 	11-7	Zach Auguste Turnover.
13:51	Davon Reed missed Layup.	11-7	 
13:51	 	11-7	V.J. Beachem Block.
13:51	Miami (FL) Offensive Rebound.	11-7	 
13:37	Ja'Quan Newton missed Jumper.	11-7	 
13:37	 	11-7	Pat Connaughton Defensive Rebound.
13:28	 	11-9	Demetrius Jackson made Layup.
13:15	Davon Reed missed Jumper.	11-9	 
13:15	 	11-9	Zach Auguste Defensive Rebound.
13:07	 	11-9	V.J. Beachem missed Three Point Jumper.
13:07	 	11-9	Notre Dame Offensive Rebound.
12:49	 	11-9	Zach Auguste Turnover.
12:32	Sheldon McClellan missed Jumper.	11-9	 
12:32	Tonye Jekiri Offensive Rebound.	11-9	 
12:03	Tonye Jekiri missed Jumper.	11-9	 
12:03	Ja'Quan Newton Offensive Rebound.	11-9	 
11:52	Sheldon McClellan missed Three Point Jumper.	11-9	 
11:52	Ja'Quan Newton Offensive Rebound.	11-9	 
11:22	Omar Sherman missed Three Point Jumper.	11-9	 
11:22	 	11-9	Pat Connaughton Defensive Rebound.
11:13	 	11-9	Pat Connaughton missed Three Point Jumper.
11:13	Omar Sherman Defensive Rebound.	11-9	 
11:04	Sheldon McClellan made Three Point Jumper. Assisted by Manu Lecomte.	14-9	 
10:58	Notre Dame  Timeout	Notre Dame  Timeout	Notre Dame  Timeout
10:47	 	14-12	Pat Connaughton made Three Point Jumper. Assisted by Jerian Grant.
10:16	Sheldon McClellan missed Three Point Jumper.	14-12	 
10:16	Tonye Jekiri Offensive Rebound.	14-12	 
10:02	Manu Lecomte missed Jumper.	14-12	 
10:02	 	14-12	Pat Connaughton Defensive Rebound.
9:31	 	14-12	Demetrius Jackson missed Three Point Jumper.
9:31	Tonye Jekiri Defensive Rebound.	14-12	 
9:13	Ja'Quan Newton Turnover.	14-12	 
9:13	 	14-12	Demetrius Jackson Steal.
9:10	Foul on Ja'Quan Newton.	14-12	 
9:10	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
8:45	 	14-12	Demetrius Jackson missed Three Point Jumper.
8:45	Tonye Jekiri Defensive Rebound.	14-12	 
8:20	Angel Rodriguez made Three Point Jumper. Assisted by Ja'Quan Newton.	17-12	 
7:42	 	17-12	V.J. Beachem missed Jumper.
7:42	Tonye Jekiri Defensive Rebound.	17-12	 
7:34	James Palmer made Three Point Jumper. Assisted by Davon Reed.	20-12	 
7:31	Notre Dame  Timeout	Notre Dame  Timeout	Notre Dame  Timeout
7:16	 	20-12	Bonzie Colson missed Jumper.
7:16	Davon Reed Defensive Rebound.	20-12	 
7:08	Davon Reed Turnover.	20-12	 
7:08	 	20-12	Bonzie Colson Steal.
7:01	 	20-14	Jerian Grant made Jumper. Assisted by Demetrius Jackson.
6:40	Ja'Quan Newton Turnover.	20-14	 
6:40	 	20-14	Jerian Grant Steal.
6:36	 	20-16	Bonzie Colson made Layup. Assisted by Jerian Grant.
6:10	Ja'Quan Newton made Jumper.	22-16	 
5:51	 	22-19	Jerian Grant made Three Point Jumper. Assisted by V.J. Beachem.
5:27	Ivan Cruz Uceda made Layup. Assisted by Davon Reed.	24-19	 
5:08	 	24-21	Jerian Grant made Jumper.
4:50	Angel Rodriguez missed Layup.	24-21	 
4:50	 	24-21	Bonzie Colson Defensive Rebound.
4:43	 	24-21	V.J. Beachem missed Three Point Jumper.
4:43	Miami (FL) Defensive Rebound.	24-21	 
4:41	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
4:16	Ivan Cruz Uceda missed Layup.	24-21	 
4:16	 	24-21	V.J. Beachem Defensive Rebound.
4:08	Foul on Angel Rodriguez.	24-21	 
4:08	 	24-22	Bonzie Colson made Free Throw.
4:08	 	24-23	Bonzie Colson made Free Throw.
3:49	Tonye Jekiri made Layup. Assisted by Sheldon McClellan.	26-23	 
3:18	Foul on Davon Reed.	26-23	 
3:18	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:12	 	26-23	Pat Connaughton missed Three Point Jumper.
3:12	Davon Reed Defensive Rebound.	26-23	 
2:53	 	26-23	Foul on Steve Vasturia.
2:53	Sheldon McClellan made Free Throw.	27-23	 
2:53	Sheldon McClellan made Free Throw.	28-23	 
2:40	 	28-23	V.J. Beachem missed Three Point Jumper.
2:40	Tonye Jekiri Defensive Rebound.	28-23	 
2:32	Manu Lecomte missed Layup.	28-23	 
2:32	 	28-23	V.J. Beachem Defensive Rebound.
2:23	 	28-25	V.J. Beachem made Layup. Assisted by Jerian Grant.
2:20	Miami (FL)  Timeout	Miami (FL)  Timeout	Miami (FL)  Timeout
2:03	Angel Rodriguez missed Layup.	28-25	 
2:03	 	28-25	Pat Connaughton Block.
2:03	 	28-25	Demetrius Jackson Defensive Rebound.
1:55	 	28-25	Pat Connaughton missed Three Point Jumper.
1:55	 	28-25	Demetrius Jackson Offensive Rebound.
1:50	 	28-25	Demetrius Jackson missed Jumper.
1:50	Davon Reed Block.	28-25	 
1:50	Miami (FL) Defensive Rebound.	28-25	 
1:30	Deandre Burnett Turnover.	28-25	 
1:18	Foul on Davon Reed.	28-25	 
1:18	 	28-26	Jerian Grant made Free Throw.
1:18	 	28-27	Jerian Grant made Free Throw.
1:05	Ja'Quan Newton made Jumper. Assisted by Davon Reed.	30-27	 
0:45	 	30-27	V.J. Beachem missed Three Point Jumper.
0:45	Miami (FL) Defensive Rebound.	30-27	 
0:23	Sheldon McClellan Turnover.	30-27	 
0:23	 	30-27	Steve Vasturia Steal.
0:18	 	30-29	Steve Vasturia made Layup.
0:05	 	30-29	Foul on Jerian Grant.
0:02	Manu Lecomte missed Three Point Jumper.	30-29	 
0:02	 	30-29	Notre Dame Defensive Rebound.
0:00	End of 1st half	End of 1st half	End of 1st half
20:00	Jump Ball won by Miami (FL)	30-29	 
19:46	Tonye Jekiri made Layup. Assisted by Davon Reed.	32-29	 
19:17	 	32-29	Jerian Grant Turnover.
19:17	Ja'Quan Newton Steal.	32-29	 
19:11	 	32-29	Foul on Steve Vasturia.
19:11	Ja'Quan Newton missed Free Throw.	32-29	 
19:11	Miami (FL) Deadball Team Rebound.	32-29	 
19:11	Ja'Quan Newton made Free Throw.	33-29	 
18:55	 	33-29	Steve Vasturia missed Three Point Jumper.
18:55	 	33-29	Zach Auguste Offensive Rebound.
18:52	 	33-29	Zach Auguste missed Layup.
18:52	Sheldon McClellan Defensive Rebound.	33-29	 
18:26	Tonye Jekiri missed Layup.	33-29	 
18:26	 	33-29	Pat Connaughton Block.
18:26	 	33-29	Pat Connaughton Defensive Rebound.
18:18	 	33-29	Pat Connaughton missed Three Point Jumper.
18:18	Sheldon McClellan Defensive Rebound.	33-29	 
17:47	Ja'Quan Newton made Jumper.	35-29	 
17:26	 	35-29	Pat Connaughton missed Three Point Jumper.
17:26	Miami (FL) Defensive Rebound.	35-29	 
17:17	Angel Rodriguez Turnover.	35-29	 
17:17	 	35-29	Zach Auguste Steal.
17:03	 	35-29	Jerian Grant missed Jumper.
17:03	Ja'Quan Newton Block.	35-29	 
17:03	 	35-29	Zach Auguste Offensive Rebound.
17:00	Foul on Tonye Jekiri.	35-29	 
17:00	 	35-30	Zach Auguste made Free Throw.
17:00	 	35-31	Zach Auguste made Free Throw.
16:39	Sheldon McClellan made Jumper. Assisted by Ja'Quan Newton.	37-31	 
16:27	 	37-31	Zach Auguste missed Layup.
16:27	Tonye Jekiri Defensive Rebound.	37-31	 
16:15	Angel Rodriguez missed Three Point Jumper.	37-31	 
16:15	Miami (FL) Offensive Rebound.	37-31	 
16:06	Davon Reed made Three Point Jumper. Assisted by Angel Rodriguez.	40-31	 
15:32	 	40-31	Jerian Grant Turnover.
15:32	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:06	 	40-31	Foul on Demetrius Jackson.
15:03	Sheldon McClellan made Three Point Jumper. Assisted by Angel Rodriguez.	43-31	 
14:38	Foul on Davon Reed.	43-31	 
14:34	 	43-34	Demetrius Jackson made Three Point Jumper. Assisted by Jerian Grant.
14:17	Ja'Quan Newton made Layup.	45-34	 
14:04	Foul on Angel Rodriguez.	45-34	 
13:52	 	45-37	V.J. Beachem made Three Point Jumper. Assisted by Pat Connaughton.
13:31	Sheldon McClellan made Jumper. Assisted by Ja'Quan Newton.	47-37	 
13:31	 	47-37	Foul on Pat Connaughton.
13:31	Sheldon McClellan made Free Throw.	48-37	 
13:17	 	48-40	V.J. Beachem made Three Point Jumper. Assisted by Jerian Grant.
13:03	Sheldon McClellan missed Three Point Jumper.	48-40	 
13:03	 	48-40	Pat Connaughton Defensive Rebound.
12:47	 	48-43	Pat Connaughton made Three Point Jumper. Assisted by Jerian Grant.
12:35	Miami (FL)  Timeout	Miami (FL)  Timeout	Miami (FL)  Timeout
12:24	 	48-43	Foul on Steve Vasturia.
12:24	Ja'Quan Newton made Free Throw.	49-43	 
12:24	Ja'Quan Newton made Free Throw.	50-43	 
12:12	 	50-43	Demetrius Jackson missed Three Point Jumper.
12:12	Davon Reed Defensive Rebound.	50-43	 
12:04	Angel Rodriguez missed Three Point Jumper.	50-43	 
12:04	Manu Lecomte Offensive Rebound.	50-43	 
11:47	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:32	Angel Rodriguez missed Three Point Jumper.	50-43	 
11:32	 	50-43	Pat Connaughton Defensive Rebound.
11:22	 	50-45	Jerian Grant made Jumper.
11:22	Foul on Angel Rodriguez.	50-45	 
11:22	 	50-46	Jerian Grant made Free Throw.
11:02	Manu Lecomte Turnover.	50-46	 
11:02	 	50-46	Demetrius Jackson Steal.
10:57	 	50-48	Jerian Grant made Layup. Assisted by Demetrius Jackson.
10:38	Sheldon McClellan missed Three Point Jumper.	50-48	 
10:38	 	50-48	Pat Connaughton Defensive Rebound.
10:30	 	50-48	Pat Connaughton missed Three Point Jumper.
10:30	 	50-48	Demetrius Jackson Offensive Rebound.
10:30	 	50-50	Demetrius Jackson made Two Point Tip Shot.
10:00	Sheldon McClellan missed Layup.	50-50	 
10:00	 	50-50	Steve Vasturia Block.
10:00	 	50-50	Steve Vasturia Defensive Rebound.
9:31	 	50-52	Steve Vasturia made Jumper. Assisted by Jerian Grant.
9:23	Miami (FL)  Timeout	Miami (FL)  Timeout	Miami (FL)  Timeout
9:08	Ja'Quan Newton made Jumper.	52-52	 
8:51	 	52-55	V.J. Beachem made Three Point Jumper. Assisted by Steve Vasturia.
8:31	 	52-55	Foul on Jerian Grant.
8:31	Ja'Quan Newton made Free Throw.	53-55	 
8:31	Ja'Quan Newton missed Free Throw.	53-55	 
8:31	 	53-55	Steve Vasturia Defensive Rebound.
8:16	 	53-55	Pat Connaughton missed Layup.
8:16	Tonye Jekiri Defensive Rebound.	53-55	 
8:06	Angel Rodriguez missed Three Point Jumper.	53-55	 
8:06	 	53-55	Demetrius Jackson Defensive Rebound.
7:57	 	53-55	Demetrius Jackson Turnover.
7:57	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:38	Tonye Jekiri made Layup. Assisted by Ja'Quan Newton.	55-55	 
7:25	 	55-58	Steve Vasturia made Three Point Jumper. Assisted by Jerian Grant.
6:58	James Palmer made Three Point Jumper.	58-58	 
6:22	 	58-61	Jerian Grant made Three Point Jumper.
6:00	James Palmer made Jumper.	60-61	 
5:35	 	60-63	Steve Vasturia made Jumper. Assisted by Demetrius Jackson.
5:32	Notre Dame  Timeout	Notre Dame  Timeout	Notre Dame  Timeout
5:18	Tonye Jekiri missed Layup.	60-63	 
5:18	Tonye Jekiri Offensive Rebound.	60-63	 
5:18	Tonye Jekiri missed Two Point Tip Shot.	60-63	 
5:18	 	60-63	Pat Connaughton Defensive Rebound.
4:56	 	60-63	Demetrius Jackson missed Three Point Jumper.
4:56	 	60-63	Notre Dame Offensive Rebound.
4:34	 	60-65	Jerian Grant made Layup. Assisted by Steve Vasturia.
4:34	Foul on Tonye Jekiri.	60-65	 
4:34	 	60-66	Jerian Grant made Free Throw.
4:11	 	60-66	Foul on V.J. Beachem.
4:11	James Palmer made Free Throw.	61-66	 
4:11	James Palmer missed Free Throw.	61-66	 
4:11	 	61-66	Pat Connaughton Defensive Rebound.
3:53	 	61-68	Pat Connaughton made Jumper. Assisted by Demetrius Jackson.
3:44	Miami (FL)  Timeout	Miami (FL)  Timeout	Miami (FL)  Timeout
3:27	Davon Reed made Three Point Jumper. Assisted by Ja'Quan Newton.	64-68	 
2:57	 	64-68	Demetrius Jackson missed Three Point Jumper.
2:57	James Palmer Defensive Rebound.	64-68	 
2:46	Ja'Quan Newton missed Jumper.	64-68	 
2:46	 	64-68	Pat Connaughton Defensive Rebound.
2:22	 	64-68	Jerian Grant missed Three Point Jumper.
2:22	 	64-68	Pat Connaughton Offensive Rebound.
1:52	 	64-70	Steve Vasturia made Layup.
1:33	Ja'Quan Newton made Jumper. Assisted by Angel Rodriguez.	66-70	 
1:16	Notre Dame  Timeout	Notre Dame  Timeout	Notre Dame  Timeout
1:13	Foul on Davon Reed.	66-70	 
1:13	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
0:43	 	66-72	Jerian Grant made Layup.
0:30	 	66-72	Foul on Pat Connaughton.
0:30	James Palmer made Free Throw.	67-72	 
0:30	James Palmer made Free Throw.	68-72	 
0:30	Miami (FL)  Timeout	Miami (FL)  Timeout	Miami (FL)  Timeout
0:24	Foul on Joe Thomas.	68-72	 
0:24	 	68-73	Pat Connaughton made Free Throw.
0:24	 	68-74	Pat Connaughton made Free Throw.
0:18	Ja'Quan Newton missed Jumper.	68-74	 
0:18	 	68-74	Jerian Grant Block.
