time	away	score	home
19:32	Bobby Portis made Jumper.	2-0	 
18:50	 	2-0	Kasey Hill missed Three Point Jumper.
18:50	Bobby Portis Block.	2-0	 
18:50	Bobby Portis Defensive Rebound.	2-0	 
18:43	Bobby Portis made Jumper. Assisted by Alandise Harris.	4-0	 
18:29	 	4-0	Dorian Finney-Smith missed Three Point Jumper.
18:29	Rashad Madden Defensive Rebound.	4-0	 
18:20	Anton Beard made Layup.	6-0	 
18:17	Florida  Timeout	Florida  Timeout	Florida  Timeout
18:03	 	6-2	Dorian Finney-Smith made Dunk.
17:37	Alandise Harris missed Three Point Jumper.	6-2	 
17:37	 	6-2	Kasey Hill Defensive Rebound.
17:12	 	6-5	Eli Carter made Three Point Jumper. Assisted by Dorian Finney-Smith.
17:02	Bobby Portis missed Jumper.	6-5	 
17:02	 	6-5	Jon Horford Defensive Rebound.
16:51	 	6-5	Eli Carter missed Three Point Jumper.
16:51	Alandise Harris Defensive Rebound.	6-5	 
16:41	Bobby Portis missed Layup.	6-5	 
16:41	 	6-5	Jon Horford Block.
16:38	 	6-5	Jon Horford Defensive Rebound.
16:30	 	6-5	Dorian Finney-Smith missed Layup.
16:30	Bobby Portis Defensive Rebound.	6-5	 
16:01	Michael Qualls missed Jumper.	6-5	 
16:01	 	6-5	Kasey Hill Defensive Rebound.
15:55	Foul on Rashad Madden.	6-5	 
15:55	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:55	 	6-5	Kasey Hill missed Free Throw.
15:55	 	6-5	Florida Deadball Team Rebound.
15:55	 	6-6	Kasey Hill made Free Throw.
15:42	Alandise Harris missed Layup.	6-6	 
15:42	Rashad Madden Offensive Rebound.	6-6	 
15:35	Foul on Alandise Harris.	6-6	 
15:35	Alandise Harris Turnover.	6-6	 
15:16	 	6-6	Chris Walker Turnover.
15:07	Rashad Madden missed Three Point Jumper.	6-6	 
15:07	 	6-6	Chris Walker Defensive Rebound.
14:52	 	6-6	Chris Walker Turnover.
14:51	Rashad Madden Steal.	6-6	 
14:48	Anton Beard made Three Point Jumper. Assisted by Rashad Madden.	9-6	 
14:14	 	9-6	Michael Frazier II missed Three Point Jumper.
14:14	Anton Beard Defensive Rebound.	9-6	 
14:07	Moses Kingsley Turnover.	9-6	 
14:06	 	9-6	Michael Frazier II Steal.
13:59	 	9-9	Kasey Hill made Three Point Jumper. Assisted by Chris Chiozza.
13:48	Anton Beard Turnover.	9-9	 
13:37	 	9-9	Dorian Finney-Smith Turnover.
13:29	Jacorey Williams made Jumper. Assisted by Anthlon Bell.	11-9	 
13:20	 	11-9	Chris Chiozza Turnover.
13:19	Manuale Watkins Steal.	11-9	 
13:02	Jacorey Williams made Layup.	13-9	 
12:56	Foul on Manuale Watkins.	13-9	 
12:51	 	13-11	Jacob Kurtz made Layup. Assisted by Dorian Finney-Smith.
12:43	Anthlon Bell missed Three Point Jumper.	13-11	 
12:43	 	13-11	Dorian Finney-Smith Defensive Rebound.
12:37	 	13-13	Devin Robinson made Layup. Assisted by Michael Frazier II.
12:23	Moses Kingsley made Dunk. Assisted by Anthlon Bell.	15-13	 
12:10	Foul on Anthlon Bell.	15-13	 
12:10	 	15-13	Devin Robinson missed Free Throw.
12:10	 	15-13	Florida Deadball Team Rebound.
12:10	 	15-14	Devin Robinson made Free Throw.
11:42	Jabril Durham missed Layup.	15-14	 
11:42	 	15-14	Kasey Hill Defensive Rebound.
11:18	 	15-14	Devin Robinson missed Three Point Jumper.
11:18	Jabril Durham Defensive Rebound.	15-14	 
11:00	Moses Kingsley made Jumper. Assisted by Manuale Watkins.	17-14	 
10:52	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:45	 	17-16	Alex Murphy made Dunk. Assisted by Kasey Hill.
10:24	Jacorey Williams missed Layup.	17-16	 
10:24	Jabril Durham Offensive Rebound.	17-16	 
10:13	Anthlon Bell missed Jumper.	17-16	 
10:13	 	17-16	Dorian Finney-Smith Defensive Rebound.
10:01	 	17-16	Michael Frazier II missed Layup.
