time	away	score	home
20:00	 	0-0	Jump Ball won by UCLA
19:58	 	0-0	Tony Parker missed Jumper.
19:58	Xavier Talton Defensive Rebound.	0-0	 
19:17	Xavier Talton made Three Point Jumper. Assisted by Askia Booker.	3-0	 
19:05	 	3-0	Norman Powell missed Jumper.
19:05	Wesley Gordon Defensive Rebound.	3-0	 
18:52	Dustin Thomas missed Three Point Jumper.	3-0	 
18:52	 	3-0	Isaac Hamilton Defensive Rebound.
18:32	 	3-3	Isaac Hamilton made Three Point Jumper. Assisted by Kevon Looney.
18:21	Wesley Gordon Turnover.	3-3	 
18:21	 	3-3	Norman Powell Steal.
18:06	 	3-5	Tony Parker made Layup. Assisted by Bryce Alford.
17:44	Dustin Thomas missed Jumper.	3-5	 
17:44	 	3-5	Kevon Looney Defensive Rebound.
17:34	 	3-5	Tony Parker missed Layup.
17:34	Wesley Gordon Block.	3-5	 
17:34	 	3-5	Isaac Hamilton Offensive Rebound.
17:25	 	3-5	Bryce Alford missed Three Point Jumper.
17:25	 	3-5	Isaac Hamilton Offensive Rebound.
17:12	 	3-5	Tony Parker Turnover.
16:58	Wesley Gordon missed Jumper.	3-5	 
16:58	 	3-5	Bryce Alford Defensive Rebound.
16:53	 	3-5	Isaac Hamilton missed Jumper.
16:53	Dustin Thomas Defensive Rebound.	3-5	 
16:37	Tre'Shaun Fletcher made Three Point Jumper. Assisted by Xavier Talton.	6-5	 
16:18	 	6-5	Norman Powell missed Three Point Jumper.
16:18	Askia Booker Defensive Rebound.	6-5	 
16:06	Xavier Talton made Three Point Jumper. Assisted by Wesley Gordon.	9-5	 
15:48	 	9-7	Kevon Looney made Jumper.
15:14	Tre'Shaun Fletcher missed Jumper.	9-7	 
15:14	 	9-7	Tony Parker Defensive Rebound.
14:56	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:55	 	9-7	Tony Parker missed Jumper.
14:55	Dustin Thomas Defensive Rebound.	9-7	 
14:37	Tory Miller Turnover.	9-7	 
14:22	 	9-7	Foul on Tony Parker.
14:22	 	9-7	Tony Parker Turnover.
13:50	Askia Booker missed Three Point Jumper.	9-7	 
13:50	 	9-7	Kevon Looney Defensive Rebound.
13:33	 	9-9	Norman Powell made Dunk. Assisted by Kevon Looney.
13:23	Tory Miller Turnover.	9-9	 
13:23	 	9-9	Norman Powell Steal.
13:15	 	9-12	Isaac Hamilton made Three Point Jumper. Assisted by Norman Powell.
12:50	Foul on Tory Miller.	9-12	 
12:50	Tory Miller Turnover.	9-12	 
12:26	 	9-12	Kevon Looney missed Three Point Jumper.
12:26	 	9-12	UCLA Offensive Rebound.
12:08	 	9-14	Kevon Looney made Layup. Assisted by Bryce Alford.
12:08	Foul on Xavier Johnson.	9-14	 
12:08	 	9-14	Kevon Looney missed Free Throw.
12:08	Xavier Talton Defensive Rebound.	9-14	 
11:56	Xavier Talton made Jumper.	11-14	 
11:39	 	11-14	Isaac Hamilton missed Jumper.
11:39	Xavier Johnson Defensive Rebound.	11-14	 
11:32	Xavier Talton missed Three Point Jumper.	11-14	 
11:32	 	11-14	Kevon Looney Defensive Rebound.
11:17	 	11-16	Norman Powell made Layup.
10:56	Xavier Johnson missed Jumper.	11-16	 
10:56	 	11-16	Isaac Hamilton Defensive Rebound.
10:45	 	11-16	Bryce Alford missed Three Point Jumper.
10:45	 	11-16	Isaac Hamilton Offensive Rebound.
10:24	 	11-16	Foul on Norman Powell.
10:24	 	11-16	Norman Powell Turnover.
10:24	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
9:58	Dominique Collier missed Three Point Jumper.	11-16	 
9:58	Colorado Offensive Rebound.	11-16	 
9:43	Askia Booker missed Three Point Jumper.	11-16	 
9:43	Jaron Hopkins Offensive Rebound.	11-16	 
9:29	Jump Ball won by Colorado	11-16	 
9:11	Jaron Hopkins missed Three Point Jumper.	11-16	 
9:11	Wesley Gordon Offensive Rebound.	11-16	 
9:04	 	11-16	Foul on Thomas Welsh.
9:04	Wesley Gordon made Free Throw.	12-16	 
9:04	Wesley Gordon made Free Throw.	13-16	 
