time	away	score	home
19:48	 	0-0	Bryce Dejean-Jones missed Three Point Jumper.
19:48	Tyran de Lattibeaudiere Defensive Rebound.	0-0	 
19:40	Preston Mattingly missed Jumper.	0-0	 
19:40	LeMon Gregory Offensive Rebound.	0-0	 
19:39	LeMon Gregory missed Layup.	0-0	 
19:39	 	0-0	Monte Morris Block.
19:38	LeMon Gregory Offensive Rebound.	0-0	 
19:35	Anthony Holliday made Layup.	2-0	 
19:20	 	2-0	Georges Niang missed Three Point Jumper.
19:20	Preston Mattingly Defensive Rebound.	2-0	 
18:45	Tyran de Lattibeaudiere missed Layup.	2-0	 
18:45	LeMon Gregory Offensive Rebound.	2-0	 
18:42	LeMon Gregory made Layup.	4-0	 
18:29	 	4-0	Bryce Dejean-Jones missed Three Point Jumper.
18:29	Anthony Holliday Defensive Rebound.	4-0	 
18:22	Anthony Holliday Turnover.	4-0	 
18:05	 	4-0	Monte Morris missed Three Point Jumper.
18:05	 	4-0	Iowa State Offensive Rebound.
17:49	 	4-0	Dustin Hogue missed Layup.
17:49	 	4-0	Bryce Dejean-Jones Offensive Rebound.
17:44	 	4-2	Bryce Dejean-Jones made Layup.
17:21	Tyran de Lattibeaudiere missed Jumper.	4-2	 
17:21	Tyran de Lattibeaudiere Offensive Rebound.	4-2	 
17:18	Tyran de Lattibeaudiere missed Layup.	4-2	 
17:18	Lamar Offensive Rebound.	4-2	 
17:02	Quan Jones missed Jumper.	4-2	 
17:02	 	4-2	Naz Long Defensive Rebound.
16:49	 	4-2	Dustin Hogue missed Layup.
16:49	LeMon Gregory Defensive Rebound.	4-2	 
16:29	Tyran de Lattibeaudiere Turnover.	4-2	 
16:27	 	4-2	Georges Niang Steal.
16:24	 	4-4	Georges Niang made Layup. Assisted by Monte Morris.
16:09	Anthony Holliday Turnover.	4-4	 
15:57	 	4-4	Monte Morris missed Three Point Jumper.
15:57	Quan Jones Defensive Rebound.	4-4	 
15:47	Quan Jones missed Layup.	4-4	 
15:47	 	4-4	Georges Niang Defensive Rebound.
15:39	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:26	 	4-4	Matt Thomas missed Three Point Jumper.
15:26	 	4-4	Bryce Dejean-Jones Offensive Rebound.
15:25	Foul on Tyran de Lattibeaudiere.	4-4	 
15:15	 	4-7	Bryce Dejean-Jones made Three Point Jumper. Assisted by Monte Morris.
14:47	LeMon Gregory made Layup. Assisted by Quan Jones.	6-7	 
14:47	 	6-7	Foul on Matt Thomas.
14:47	LeMon Gregory made Free Throw.	7-7	 
14:33	 	7-7	Bryce Dejean-Jones missed Layup.
14:33	 	7-7	Dustin Hogue Offensive Rebound.
14:28	 	7-9	Dustin Hogue made Layup.
14:13	Zjori Bosha made Three Point Jumper. Assisted by Quan Jones.	10-9	 
14:03	 	10-9	Georges Niang missed Three Point Jumper.
14:03	Lamar Defensive Rebound.	10-9	 
13:36	Preston Mattingly missed Jumper.	10-9	 
13:36	 	10-9	Monte Morris Block.
13:34	 	10-9	Matt Thomas Defensive Rebound.
13:30	 	10-9	Bryce Dejean-Jones Turnover.
13:14	Donovan Ross Turnover.	10-9	 
13:12	 	10-9	Monte Morris Steal.
13:05	 	10-12	Matt Thomas made Three Point Jumper. Assisted by Monte Morris.
12:49	Marcus Owens missed Three Point Jumper.	10-12	 
12:49	 	10-12	Bryce Dejean-Jones Defensive Rebound.
12:34	 	10-12	Abdel Nader missed Jumper.
12:34	LeMon Gregory Block.	10-12	 
12:34	 	10-12	Iowa State Offensive Rebound.
12:29	 	10-12	Monte Morris missed Jumper.
12:29	 	10-12	Daniel Edozie Offensive Rebound.
12:26	 	10-14	Daniel Edozie made Layup.
12:05	Dontavious Sears missed Three Point Jumper.	10-14	 
12:05	 	10-14	Abdel Nader Defensive Rebound.
11:53	 	10-14	Naz Long missed Three Point Jumper.
11:53	Donovan Ross Defensive Rebound.	10-14	 
11:29	Dontavious Sears made Jumper.	12-14	 
11:09	Foul on Tyran de Lattibeaudiere.	12-14	 
11:09	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:09	 	12-14	Daniel Edozie missed Free Throw.
11:09	 	12-14	Iowa State Deadball Team Rebound.
11:09	 	12-15	Daniel Edozie made Free Throw.
10:53	Zjori Bosha made Three Point Jumper. Assisted by Dontavious Sears.	15-15	 
10:38	 	15-15	Matt Thomas missed Three Point Jumper.
10:38	Donovan Ross Defensive Rebound.	15-15	 
10:26	LeMon Gregory Turnover.	15-15	 
10:25	 	15-15	Monte Morris Steal.
10:08	 	15-15	Naz Long missed Three Point Jumper.
10:08	Zjori Bosha Defensive Rebound.	15-15	 
9:47	LeMon Gregory Turnover.	15-15	 
9:38	 	15-15	Abdel Nader missed Three Point Jumper.
9:38	 	15-15	Bryce Dejean-Jones Offensive Rebound.
9:33	 	15-17	Bryce Dejean-Jones made Layup.
9:00	LeMon Gregory made Layup. Assisted by Quan Jones.	17-17	 
8:46	 	17-17	Georges Niang Turnover.
8:34	Dontavious Sears made Three Point Jumper. Assisted by Zjori Bosha.	20-17	 
8:25	 	20-17	Bryce Dejean-Jones missed Three Point Jumper.
8:25	Donovan Ross Defensive Rebound.	20-17	 
7:51	Foul on LeMon Gregory.	20-17	 
7:51	LeMon Gregory Turnover.	20-17	 
7:51	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:34	 	20-19	Dustin Hogue made Layup.
7:25	Dontavious Sears missed Three Point Jumper.	20-19	 
7:24	 	20-19	Bryce Dejean-Jones Defensive Rebound.
7:23	 	20-19	Matt Thomas missed Layup.
7:22	Dontavious Sears Defensive Rebound.	20-19	 
6:53	Kevin Booze missed Three Point Jumper.	20-19	 
6:53	 	20-19	Iowa State Defensive Rebound.
6:26	 	20-21	Georges Niang made Layup. Assisted by Monte Morris.
6:17	Kevin Booze Turnover.	20-21	 
6:15	 	20-21	Monte Morris Steal.
6:14	 	20-23	Monte Morris made Layup.
6:14	Foul on Kevin Booze.	20-23	 
6:14	 	20-23	Monte Morris missed Free Throw.
6:14	Preston Mattingly Defensive Rebound.	20-23	 
5:58	Foul on Quan Jones.	20-23	 
5:58	Quan Jones Turnover.	20-23	 
5:48	 	20-23	Georges Niang Turnover.
5:33	LeMon Gregory Turnover.	20-23	 
5:27	 	20-26	Matt Thomas made Three Point Jumper. Assisted by Bryce Dejean-Jones.
5:19	Anthony Holliday Turnover.	20-26	 
5:19	Lamar  Timeout	Lamar  Timeout	Lamar  Timeout
5:09	 	20-28	Dustin Hogue made Layup. Assisted by Matt Thomas.
4:48	Donovan Ross missed Jumper.	20-28	 
4:48	 	20-28	Bryce Dejean-Jones Defensive Rebound.
4:39	 	20-31	Georges Niang made Three Point Jumper. Assisted by Bryce Dejean-Jones.
4:09	Preston Mattingly Turnover.	20-31	 
4:07	 	20-31	Bryce Dejean-Jones Steal.
4:05	 	20-33	Monte Morris made Dunk. Assisted by Matt Thomas.
3:48	Quan Jones Turnover.	20-33	 
3:47	 	20-33	Matt Thomas Steal.
3:32	 	20-33	Bryce Dejean-Jones Turnover.
3:31	Anthony Holliday Steal.	20-33	 
3:26	Quan Jones missed Layup.	20-33	 
3:26	 	20-33	Bryce Dejean-Jones Defensive Rebound.
3:17	 	20-33	Matt Thomas missed Three Point Jumper.
3:17	Donovan Ross Defensive Rebound.	20-33	 
3:17	 	20-33	Foul on Georges Niang.
3:17	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:04	 	20-33	Foul on Bryce Dejean-Jones.
3:03	Dontavious Sears missed Three Point Jumper.	20-33	 
3:03	Quan Jones Offensive Rebound.	20-33	 
2:55	Zachary Hollis missed Jumper.	20-33	 
2:55	Lamar Offensive Rebound.	20-33	 
2:36	Zachary Hollis Turnover.	20-33	 
2:36	 	20-33	Dustin Hogue Steal.
2:24	 	20-33	Naz Long missed Three Point Jumper.
2:24	Quan Jones Defensive Rebound.	20-33	 
2:15	Quan Jones missed Layup.	20-33	 
2:15	LeMon Gregory Offensive Rebound.	20-33	 
2:13	LeMon Gregory made Layup.	22-33	 
2:07	 	22-33	Monte Morris missed Three Point Jumper.
2:07	 	22-33	Iowa State Offensive Rebound.
1:55	 	22-33	Bryce Dejean-Jones missed Three Point Jumper.
1:55	 	22-33	Daniel Edozie Offensive Rebound.
1:50	 	22-33	Daniel Edozie missed Jumper.
1:50	Zachary Hollis Block.	22-33	 
1:50	Zachary Hollis Defensive Rebound.	22-33	 
1:34	Quan Jones missed Jumper.	22-33	 
1:34	 	22-33	Bryce Dejean-Jones Defensive Rebound.
1:25	 	22-35	Georges Niang made Layup. Assisted by Bryce Dejean-Jones.
0:57	Dontavious Sears Turnover.	22-35	 
0:55	 	22-35	Monte Morris Steal.
0:52	 	22-35	Naz Long missed Layup.
0:52	 	22-35	Bryce Dejean-Jones Offensive Rebound.
0:51	 	22-37	Bryce Dejean-Jones made Layup.
0:51	Foul on Dontavious Sears.	22-37	 
0:51	 	22-38	Bryce Dejean-Jones made Free Throw.
0:21	Zjori Bosha missed Three Point Jumper.	22-38	 
0:21	Zachary Hollis Offensive Rebound.	22-38	 
0:13	Quan Jones missed Three Point Jumper.	22-38	 
0:13	 	22-38	Georges Niang Defensive Rebound.
0:06	 	22-38	Georges Niang Turnover.
0:04	Zjori Bosha Steal.	22-38	 
0:01	Matt Hancock missed Three Point Jumper.	22-38	 
0:00	 	22-38	Iowa State Deadball Team Rebound.
0:00	End of 1st half	End of 1st half	End of 1st half
19:49	 	22-40	Georges Niang made Layup. Assisted by Naz Long.
19:34	LeMon Gregory Turnover.	22-40	 
19:17	 	22-40	Georges Niang Turnover.
19:16	Preston Mattingly Steal.	22-40	 
19:13	Preston Mattingly made Layup. Assisted by Quan Jones.	24-40	 
19:07	 	24-42	Monte Morris made Jumper. Assisted by Naz Long.
18:43	Tyran de Lattibeaudiere Turnover.	24-42	 
18:42	 	24-42	Monte Morris Steal.
18:39	Foul on Tyran de Lattibeaudiere.	24-42	 
18:37	 	24-42	Bryce Dejean-Jones missed Three Point Jumper.
18:37	Tyran de Lattibeaudiere Defensive Rebound.	24-42	 
18:17	Tyran de Lattibeaudiere made Jumper.	26-42	 
18:09	 	26-45	Naz Long made Three Point Jumper. Assisted by Bryce Dejean-Jones.
17:48	Quan Jones missed Jumper.	26-45	 
17:48	 	26-45	Monte Morris Defensive Rebound.
17:37	 	26-47	Dustin Hogue made Layup. Assisted by Bryce Dejean-Jones.
17:35	Lamar  Timeout	Lamar  Timeout	Lamar  Timeout
17:11	Kevin Booze made Three Point Jumper. Assisted by Donovan Ross.	29-47	 
16:58	Foul on Kevin Booze.	29-47	 
16:58	 	29-47	Dustin Hogue missed Free Throw.
16:58	 	29-47	Iowa State Deadball Team Rebound.
16:58	 	29-47	Dustin Hogue missed Free Throw.
16:58	Donovan Ross Defensive Rebound.	29-47	 
16:52	Marcus Owens made Three Point Jumper. Assisted by Kevin Booze.	32-47	 
16:35	 	32-47	Dustin Hogue Turnover.
16:06	Marcus Owens Turnover.	32-47	 
15:58	Foul on Marcus Owens.	32-47	 
15:58	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:49	 	32-50	Naz Long made Three Point Jumper. Assisted by Bryce Dejean-Jones.
15:15	Kevin Booze Turnover.	32-50	 
14:59	 	32-52	Georges Niang made Jumper. Assisted by Abdel Nader.
14:54	Kevin Booze Turnover.	32-52	 
14:53	 	32-52	Bryce Dejean-Jones Steal.
14:51	 	32-54	Abdel Nader made Layup. Assisted by Monte Morris.
14:51	Foul on Donovan Ross.	32-54	 
14:51	Lamar  Timeout	Lamar  Timeout	Lamar  Timeout
14:51	 	32-54	Abdel Nader missed Free Throw.
14:51	 	32-54	Iowa State Offensive Rebound.
14:46	 	32-57	Naz Long made Three Point Jumper. Assisted by Monte Morris.
14:33	Quan Jones Turnover.	32-57	 
14:31	 	32-57	Naz Long Steal.
14:29	 	32-59	Monte Morris made Layup.
14:04	Dontavious Sears made Three Point Jumper. Assisted by Tyran de Lattibeaudiere.	35-59	 
13:50	 	35-59	Monte Morris Turnover.
13:49	Quan Jones Steal.	35-59	 
13:47	 	35-59	Foul on Naz Long.
13:47	Tyran de Lattibeaudiere made Free Throw.	36-59	 
13:47	Tyran de Lattibeaudiere missed Free Throw.	36-59	 
13:47	 	36-59	Bryce Dejean-Jones Defensive Rebound.
13:41	 	36-62	Naz Long made Three Point Jumper. Assisted by Bryce Dejean-Jones.
13:22	Dontavious Sears missed Three Point Jumper.	36-62	 
13:22	 	36-62	Naz Long Defensive Rebound.
13:14	Foul on Preston Mattingly.	36-62	 
13:08	 	36-62	Abdel Nader missed Three Point Jumper.
13:08	 	36-62	Daniel Edozie Offensive Rebound.
13:00	Foul on Tyran de Lattibeaudiere.	36-62	 
13:00	 	36-63	Daniel Edozie made Free Throw.
13:00	 	36-63	Daniel Edozie missed Free Throw.
13:00	Quan Jones Defensive Rebound.	36-63	 
12:53	Quan Jones made Layup.	38-63	 
12:42	 	38-63	Clayton Custer Turnover.
12:42	Dontavious Sears Steal.	38-63	 
12:41	 	38-63	Foul on Clayton Custer.
12:18	Quan Jones Turnover.	38-63	 
12:16	 	38-63	Bryce Dejean-Jones Steal.
12:15	 	38-65	Bryce Dejean-Jones made Dunk. Assisted by Daniel Edozie.
11:46	Dontavious Sears Turnover.	38-65	 
11:44	 	38-65	Bryce Dejean-Jones Steal.
11:38	 	38-68	Clayton Custer made Three Point Jumper. Assisted by Bryce Dejean-Jones.
11:08	LeMon Gregory missed Jumper.	38-68	 
11:08	Dontavious Sears Offensive Rebound.	38-68	 
11:05	Dontavious Sears made Layup.	40-68	 
10:58	 	40-70	Matt Thomas made Jumper.
10:32	LeMon Gregory missed Jumper.	40-70	 
10:32	 	40-70	Abdel Nader Defensive Rebound.
10:27	 	40-70	Clayton Custer missed Three Point Jumper.
10:27	Quan Jones Defensive Rebound.	40-70	 
10:20	Dontavious Sears missed Layup.	40-70	 
10:20	 	40-70	Bryce Dejean-Jones Block.
10:20	Lamar Offensive Rebound.	40-70	 
10:19	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:17	 	40-70	Foul on Matt Thomas.
10:17	Zjori Bosha missed Free Throw.	40-70	 
10:17	Lamar Deadball Team Rebound.	40-70	 
10:17	Zjori Bosha made Free Throw.	41-70	 
10:17	Zjori Bosha made Free Throw.	42-70	 
10:07	 	42-73	Matt Thomas made Three Point Jumper. Assisted by Abdel Nader.
9:50	LeMon Gregory made Jumper. Assisted by Matt Hancock.	44-73	 
9:36	 	44-73	Abdel Nader missed Three Point Jumper.
9:36	 	44-73	Daniel Edozie Offensive Rebound.
9:35	Foul on Donovan Ross.	44-73	 
9:35	 	44-74	Daniel Edozie made Free Throw.
9:35	 	44-75	Daniel Edozie made Free Throw.
8:58	Lamar  Turnover.	44-75	 
8:46	 	44-75	Abdel Nader missed Layup.
8:46	 	44-75	Daniel Edozie Offensive Rebound.
8:42	 	44-77	Daniel Edozie made Dunk.
8:33	Donovan Ross made Layup. Assisted by LeMon Gregory.	46-77	 
8:33	 	46-77	Foul on Abdel Nader.
8:33	Donovan Ross made Free Throw.	47-77	 
8:14	 	47-80	Georgios Tsalmpouris made Three Point Jumper. Assisted by Clayton Custer.
8:00	Donovan Ross missed Jumper.	47-80	 
8:00	Donovan Ross Offensive Rebound.	47-80	 
7:51	LeMon Gregory made Layup. Assisted by Matt Hancock.	49-80	 
7:31	 	49-82	Daniel Edozie made Dunk. Assisted by Dustin Hogue.
