time|away|score|home
20:00|Jump Ball won by Minnesota|0-0| 
19:47|Maurice Walker Turnover.|0-0| 
19:47| |0-0|Devin Thomas Steal.
19:42| |0-2|Codi Miller-McIntyre made Layup.
19:03|Maurice Walker Turnover.|0-2| 
18:50| |0-2|Devin Thomas missed Jumper.
18:50|DeAndre Mathieu Defensive Rebound.|0-2| 
18:27|DeAndre Mathieu made Layup.|2-2| 
18:15| |2-2|Codi Miller-McIntyre Turnover.
18:15|Andre Hollins Steal.|2-2| 
18:10|Joey King missed Three Point Jumper.|2-2| 
18:10| |2-2|Devin Thomas Defensive Rebound.
17:59| |2-2|Devin Thomas missed Layup.
17:59|Maurice Walker Defensive Rebound.|2-2| 
17:50|Andre Hollins missed Layup.|2-2| 
17:50| |2-2|Devin Thomas Defensive Rebound.
17:44| |2-2|Mitchell Wilbekin missed Three Point Jumper.
17:44|DeAndre Mathieu Defensive Rebound.|2-2| 
17:27|Maurice Walker Turnover.|2-2| 
17:27| |2-2|Cornelius Hudson Steal.
17:22| |2-4|Cornelius Hudson made Layup.
16:57| |2-4|Foul on Devin Thomas.
16:57|Maurice Walker missed Free Throw.|2-4| 
16:57|Minnesota Deadball Team Rebound.|2-4| 
16:57|Maurice Walker made Free Throw.|3-4| 
16:55| |3-4|Cornelius Hudson Turnover.
16:55|Elliott Eliason Steal.|3-4| 
16:49|Joey King made Layup. Assisted by DeAndre Mathieu.|5-4| 
16:41| |5-4|Cornelius Hudson Turnover.
16:23|Andre Hollins made Three Point Jumper. Assisted by Joey King.|8-4| 
15:55| |8-4|Devin Thomas Turnover.
15:55|Carlos Morris Steal.|8-4| 
15:50|Carlos Morris made Layup.|10-4| 
15:39| |10-4|Madison Jones missed Layup.
15:39|Elliott Eliason Defensive Rebound.|10-4| 
15:23|Joey King made Three Point Jumper. Assisted by Elliott Eliason.|13-4| 
14:59| |13-7|Cornelius Hudson made Three Point Jumper.
14:38|Carlos Morris Turnover.|13-7| 
14:38| |13-7|Devin Thomas Steal.
14:34| |13-9|Devin Thomas made Dunk.
13:58|Joey King missed Jumper.|13-9| 
13:58| |13-9|Mitchell Wilbekin Defensive Rebound.
