time	away	score	home
19:39	James Carlton Turnover.	0-0	 
19:21	 	0-3	Derrick Colter made Three Point Jumper. Assisted by Jeremiah Jones.
18:54	James Daniel Iii made Jumper.	2-3	 
18:48	 	2-3	Micah Mason Turnover.
18:36	Marcel Boyd Turnover.	2-3	 
18:35	 	2-6	L.G. Gill made Three Point Jumper. Assisted by Jeremiah Jones.
18:15	James Miller Turnover.	2-6	 
18:15	Foul on James Miller.	2-6	 
18:06	 	2-8	L.G. Gill made Jumper. Assisted by Micah Mason.
17:46	James Daniel Iii missed Layup.	2-8	 
17:46	 	2-8	Jeremiah Jones Block.
17:45	 	2-8	Micah Mason Defensive Rebound.
17:40	 	2-8	Jeremiah Jones missed Three Point Jumper.
17:40	James Carlton Defensive Rebound.	2-8	 
17:29	James Daniel Iii Turnover.	2-8	 
17:14	Foul on James Miller.	2-8	 
17:12	 	2-8	Micah Mason missed Three Point Jumper.
17:12	James Carlton Defensive Rebound.	2-8	 
16:53	James Carlton made Jumper.	4-8	 
16:34	 	4-8	Jeremiah Jones missed Jumper.
16:34	Marcel Boyd Defensive Rebound.	4-8	 
16:25	Jared Norsworthy missed Jumper.	4-8	 
16:25	Jared Norsworthy Offensive Rebound.	4-8	 
16:13	 	4-8	Foul on Jeremiah Jones.
16:02	James Daniel Iii made Jumper.	6-8	 
15:36	 	6-10	TySean Powell made Dunk. Assisted by Jeremiah Jones.
15:18	James Daniel Iii missed Three Point Jumper.	6-10	 
15:18	 	6-10	L.G. Gill Defensive Rebound.
15:12	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:47	 	6-13	Micah Mason made Three Point Jumper. Assisted by Jordan Stevens.
14:20	Damon Collins Turnover.	6-13	 
14:20	Foul on Damon Collins.	6-13	 
14:08	 	6-13	Jordan Stevens missed Three Point Jumper.
14:08	James Carlton Defensive Rebound.	6-13	 
14:01	James Daniel Iii missed Three Point Jumper.	6-13	 
14:01	Howard Offensive Rebound.	6-13	 
14:00	 	6-13	Foul on Eric James.
14:00	 	6-13	Foul on Micah Mason.
13:44	Jared Norsworthy missed Jumper.	6-13	 
13:44	Howard Offensive Rebound.	6-13	 
13:29	James Carlton made Jumper.	8-13	 
13:13	 	8-13	Jordan Stevens Turnover.
13:11	Damon Collins Turnover.	8-13	 
13:07	 	8-15	Jordan Stevens made Jumper. Assisted by Dominique McKoy.
12:44	 	8-15	Foul on Dominique McKoy.
12:44	James Daniel Iii made Free Throw.	9-15	 
12:44	James Daniel Iii made Free Throw.	10-15	 
12:24	 	10-15	Jordan Stevens Turnover.
12:23	James Daniel Iii Steal.	10-15	 
