time|away|score|home
20:00|Jump Ball won by NC State|0-0| 
19:46|Ralston Turner made Jumper. Assisted by Trevor Lacey.|2-0| 
19:27|Foul on BeeJay Anya.|2-0| 
19:27| |2-0|Kendall Stephens missed Jumper.
19:27|Ralston Turner Defensive Rebound.|2-0| 
18:52|BeeJay Anya Turnover.|2-0| 
18:52| |2-0|Rapheal Davis Steal.
18:42| |2-0|Rapheal Davis missed Layup.
18:42| |2-0|Purdue Offensive Rebound.
18:33| |2-2|Vince Edwards made Jumper.
18:12| |2-2|Foul on A.J. Hammons.
17:51| |2-2|Foul on Isaac Haas.
17:51|BeeJay Anya made Free Throw.|3-2| 
17:51|BeeJay Anya made Free Throw.|4-2| 
17:40| |4-4|Isaac Haas made Jumper. Assisted by Kendall Stephens.
17:22|Lennard Freeman missed Jumper.|4-4| 
17:22| |4-4|Rapheal Davis Defensive Rebound.
17:12| |4-4|Rapheal Davis missed Jumper.
17:12| |4-4|Isaac Haas Offensive Rebound.
17:06| |4-6|Isaac Haas made Dunk.
16:36|Trevor Lacey missed Three Point Jumper.|4-6| 
16:36| |4-6|Jon Octeus Defensive Rebound.
16:25| |4-9|Kendall Stephens made Three Point Jumper. Assisted by Rapheal Davis.
15:57|Anthony Barber missed Layup.|4-9| 
15:53| |4-9|Isaac Haas Defensive Rebound.
15:53| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:35| |4-9|Kendall Stephens missed Jumper.
15:35|Kyle Washington Block.|4-9| 
15:35| |4-9|Isaac Haas Offensive Rebound.
15:28|Foul on Kyle Washington.|4-9| 
15:28| |4-10|Isaac Haas made Free Throw.
15:28| |4-11|Isaac Haas made Free Throw.
15:12|Kyle Washington made Jumper. Assisted by Ralston Turner.|6-11| 
14:54| |6-11|Isaac Haas missed Layup.
14:54| |6-11|Isaac Haas Offensive Rebound.
14:49| |6-11|Isaac Haas missed Layup.
14:49|Kyle Washington Block.|6-11| 
14:49| |6-11|Vince Edwards Offensive Rebound.
14:49|Foul on Lennard Freeman.|6-11| 
14:49| |6-12|Vince Edwards made Free Throw.
14:49| |6-12|Vince Edwards missed Free Throw.
14:49|Abdul-Malik Abu Defensive Rebound.|6-12| 
14:17|Kyle Washington missed Jumper.|6-12| 
14:17| |6-12|Rapheal Davis Defensive Rebound.
14:17| |6-12|Dakota Mathias missed Jumper.
14:17| |6-12|P.J. Thompson Offensive Rebound.
14:17| |6-14|A.J. Hammons made Layup. Assisted by P.J. Thompson.
14:04|NC State  Timeout|NC State  Timeout|NC State  Timeout
13:50|Foul on Ralston Turner.|6-14| 
13:50|Ralston Turner Turnover.|6-14| 
13:41| |6-14|A.J. Hammons missed Three Point Jumper.
13:41|Caleb Martin Defensive Rebound.|6-14| 
13:32|Kyle Washington made Jumper. Assisted by Caleb Martin.|8-14| 
13:14| |8-16|A.J. Hammons made Layup. Assisted by P.J. Thompson.
12:59|Trevor Lacey made Jumper.|10-16| 
12:42| |10-16|P.J. Thompson missed Jumper.
12:42|Kyle Washington Defensive Rebound.|10-16| 
12:34|Ralston Turner made Three Point Jumper. Assisted by Abdul-Malik Abu.|13-16| 
12:18| |13-16|Dakota Mathias missed Three Point Jumper.
12:18| |13-16|Vince Edwards Offensive Rebound.
11:55| |13-18|A.J. Hammons made Jumper. Assisted by P.J. Thompson.
11:38|Caleb Martin missed Three Point Jumper.|13-18| 
11:38| |13-18|Vince Edwards Defensive Rebound.
11:30| |13-18|Rapheal Davis missed Three Point Jumper.
11:30| |13-18|Vince Edwards Offensive Rebound.
11:22| |13-21|Dakota Mathias made Three Point Jumper. Assisted by Rapheal Davis.
10:40|Trevor Lacey missed Three Point Jumper.|13-21| 
10:40|Kyle Washington Offensive Rebound.|13-21| 
10:30| Official TV Timeout| Official TV Timeout| Official TV Timeout
10:25|Kyle Washington missed Layup.|13-21| 
10:25| |13-21|A.J. Hammons Block.
10:25| |13-21|Purdue Defensive Rebound.
10:19| |13-21|Kendall Stephens missed Three Point Jumper.
10:19|Kyle Washington Defensive Rebound.|13-21| 
10:08|Caleb Martin made Layup. Assisted by Trevor Lacey.|15-21| 
9:37| |15-21|Basil Smotherman Turnover.
9:37|Caleb Martin Steal.|15-21| 
9:25| |15-21|Foul on Basil Smotherman.
8:55|Kyle Washington made Jumper.|17-21| 
8:38| |17-21|A.J. Hammons Turnover.
8:22| |17-21|Foul on Kendall Stephens.
8:22|Caleb Martin made Free Throw.|18-21| 
8:22|Caleb Martin made Free Throw.|19-21| 
8:22|Caleb Martin made Free Throw.|20-21| 
8:11| |20-21|Vince Edwards missed Layup.
8:11| |20-21|Vince Edwards Offensive Rebound.
8:04| |20-23|Vince Edwards made Layup.
7:47|Cody Martin missed Layup.|20-23| 
7:47|Cody Martin Offensive Rebound.|20-23| 
7:43| |20-23|Foul on Jon Octeus.
7:43| Official TV Timeout| Official TV Timeout| Official TV Timeout
7:43|Cody Martin missed Free Throw.|20-23| 
7:43|NC State Deadball Team Rebound.|20-23| 
7:43|Cody Martin made Free Throw.|21-23| 
7:23| |21-26|Vince Edwards made Three Point Jumper. Assisted by Dakota Mathias.
6:55|Cody Martin missed Jumper.|21-26| 
6:55| |21-26|Isaac Haas Defensive Rebound.
6:41| |21-28|Rapheal Davis made Jumper. Assisted by Jon Octeus.
6:20|Caleb Martin missed Jumper.|21-28| 
6:20| |21-28|Dakota Mathias Defensive Rebound.
6:07| |21-30|Vince Edwards made Jumper.
6:02|Foul on Anthony Barber.|21-30| 
6:02| |21-30|Vince Edwards missed Free Throw.
6:02|BeeJay Anya Defensive Rebound.|21-30| 
5:54|Trevor Lacey made Three Point Jumper. Assisted by Anthony Barber.|24-30| 
5:37| |24-33|Dakota Mathias made Three Point Jumper. Assisted by Rapheal Davis.
4:59|Anthony Barber missed Jumper.|24-33| 
4:59|BeeJay Anya Offensive Rebound.|24-33| 
4:52|BeeJay Anya made Dunk.|26-33| 
4:30|Foul on BeeJay Anya.|26-33| 
4:19| |26-33|Vince Edwards Turnover.
4:06| |26-33|Foul on P.J. Thompson.
4:06|Lennard Freeman made Free Throw.|27-33| 
4:06|Lennard Freeman made Free Throw.|28-33| 
3:50| |28-33|Kendall Stephens missed Jumper.
3:50|Ralston Turner Defensive Rebound.|28-33| 
3:40|Ralston Turner missed Three Point Jumper.|28-33| 
3:40|BeeJay Anya Offensive Rebound.|28-33| 
3:27| |28-33|Foul on Kendall Stephens.
3:27| Official TV Timeout| Official TV Timeout| Official TV Timeout
3:27|Anthony Barber made Free Throw.|29-33| 
