time	away	score	home
20:00	Jump Ball won by North Carolina	0-0	 
19:48	Kennedy Meeks missed Jumper.	0-0	 
19:48	 	0-0	Michael Frazier II Defensive Rebound.
19:32	 	0-0	Jacob Kurtz Turnover.
19:32	Justin Jackson Steal.	0-0	 
19:17	Kennedy Meeks Turnover.	0-0	 
19:17	 	0-0	Kasey Hill Steal.
19:12	 	0-0	Michael Frazier II missed Three Point Jumper.
19:12	Kennedy Meeks Defensive Rebound.	0-0	 
19:02	Justin Jackson made Three Point Jumper. Assisted by Marcus Paige.	3-0	 
18:39	 	3-0	Dorian Finney-Smith missed Three Point Jumper.
18:39	Kennedy Meeks Defensive Rebound.	3-0	 
18:31	 	3-0	Foul on Michael Frazier II.
18:31	Brice Johnson missed Free Throw.	3-0	 
18:31	North Carolina Deadball Team Rebound.	3-0	 
18:31	Brice Johnson missed Free Throw.	3-0	 
18:31	Kennedy Meeks Offensive Rebound.	3-0	 
18:24	Brice Johnson missed Jumper.	3-0	 
18:24	 	3-0	Jon Horford Defensive Rebound.
18:19	 	3-0	Kasey Hill missed Layup.
18:19	Brice Johnson Block.	3-0	 
18:19	 	3-0	Jon Horford Offensive Rebound.
18:12	 	3-0	Michael Frazier II Turnover.
18:00	Justin Jackson made Jumper.	5-0	 
17:42	Foul on Marcus Paige.	5-0	 
17:34	 	5-0	Michael Frazier II missed Jumper.
17:34	 	5-0	Dorian Finney-Smith Offensive Rebound.
17:25	 	5-0	Jacob Kurtz Turnover.
17:25	Brice Johnson Steal.	5-0	 
17:20	Justin Jackson missed Layup.	5-0	 
17:20	 	5-0	Chris Walker Defensive Rebound.
17:01	 	5-0	Dorian Finney-Smith missed Layup.
17:01	Brice Johnson Block.	5-0	 
17:01	 	5-0	Michael Frazier II Offensive Rebound.
16:50	 	5-0	Kasey Hill missed Jumper.
16:50	 	5-0	Chris Walker Offensive Rebound.
16:33	 	5-0	Michael Frazier II missed Three Point Jumper.
16:33	 	5-0	Chris Walker Offensive Rebound.
16:14	 	5-0	Dorian Finney-Smith missed Layup.
16:14	Brice Johnson Defensive Rebound.	5-0	 
16:03	Kennedy Meeks made Layup. Assisted by Justin Jackson.	7-0	 
16:01	Florida  Timeout	Florida  Timeout	Florida  Timeout
15:40	Foul on Theo Pinson.	7-0	 
15:40	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:17	 	7-0	Chris Walker missed Layup.
15:17	Joel James Block.	7-0	 
15:17	 	7-0	Michael Frazier II Offensive Rebound.
15:14	Florida  Timeout	Florida  Timeout	Florida  Timeout
15:09	 	7-0	Jon Horford missed Three Point Jumper.
15:09	Marcus Paige Defensive Rebound.	7-0	 
14:57	J.P. Tokoto made Three Point Jumper. Assisted by Theo Pinson.	10-0	 
14:16	 	10-0	Florida  Turnover.
13:59	Marcus Paige made Layup.	12-0	 
13:43	 	12-0	Foul on Dorian Finney-Smith.
13:43	 	12-0	Dorian Finney-Smith Turnover.
13:26	Theo Pinson Turnover.	12-0	 
13:14	 	12-2	Kasey Hill made Jumper.
