time	away	score	home
19:48	 	0-0	James Blackmon Jr. missed Jumper.
19:48	RJ White Defensive Rebound.	0-0	 
19:33	Nicholas Paulos Turnover.	0-0	 
19:32	 	0-0	Yogi Ferrell Steal.
19:11	 	0-0	Yogi Ferrell Turnover.
19:10	Clay Byrd Steal.	0-0	 
19:06	Tevon Saddler Turnover.	0-0	 
18:54	 	0-0	Robert Johnson missed Three Point Jumper.
18:54	Tevon Saddler Defensive Rebound.	0-0	 
18:36	RJ White missed Jumper.	0-0	 
18:36	 	0-0	James Blackmon Jr. Defensive Rebound.
18:10	Foul on Clay Byrd.	0-0	 
18:06	 	0-2	Troy Williams made Layup. Assisted by Robert Johnson.
17:51	Tevon Saddler missed Jumper.	0-2	 
17:51	 	0-2	Hanner Mosquera-Perea Defensive Rebound.
17:38	Foul on RJ White.	0-2	 
17:38	 	0-3	Hanner Mosquera-Perea made Free Throw.
17:38	 	0-4	Hanner Mosquera-Perea made Free Throw.
17:25	 	0-4	Foul on Robert Johnson.
17:23	Nicholas Paulos made Jumper. Assisted by RJ White.	2-4	 
17:10	 	2-4	James Blackmon Jr. missed Layup.
17:10	 	2-4	Indiana Offensive Rebound.
17:05	 	2-4	Troy Williams missed Dunk.
17:05	Nicholas Paulos Defensive Rebound.	2-4	 
16:58	Tevon Saddler made Layup.	4-4	 
16:45	 	4-6	Yogi Ferrell made Layup.
16:31	Tevon Saddler Turnover.	4-6	 
16:30	 	4-6	James Blackmon Jr. Steal.
16:28	 	4-8	James Blackmon Jr. made Layup.
16:27	UNC Greensboro  Timeout	UNC Greensboro  Timeout	UNC Greensboro  Timeout
16:11	Tevon Saddler made Jumper. Assisted by Jordy Kuiper.	6-8	 
15:39	 	6-8	Troy Williams missed Three Point Jumper.
15:39	 	6-8	James Blackmon Jr. Offensive Rebound.
15:34	 	6-11	James Blackmon Jr. made Three Point Jumper.
15:17	Tevon Saddler Turnover.	6-11	 
15:17	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:01	 	6-11	James Blackmon Jr. Turnover.
15:00	Nicholas Paulos Steal.	6-11	 
14:41	Kayel Locke missed Jumper.	6-11	 
14:41	 	6-11	James Blackmon Jr. Defensive Rebound.
14:23	 	6-11	Nick Zeisloft missed Jumper.
14:23	 	6-11	Emmitt Holt Offensive Rebound.
14:23	 	6-11	Emmitt Holt Turnover.
14:08	Nicholas Paulos made Three Point Jumper. Assisted by Jordy Kuiper.	9-11	 
13:48	 	9-11	Troy Williams Turnover.
13:34	Nicholas Paulos missed Three Point Jumper.	9-11	 
13:34	 	9-11	James Blackmon Jr. Defensive Rebound.
13:18	 	9-11	Yogi Ferrell Turnover.
13:06	Clay Byrd missed Three Point Jumper.	9-11	 
13:06	 	9-11	Yogi Ferrell Defensive Rebound.
12:56	 	9-11	Collin Hartman missed Three Point Jumper.
12:56	Ben Dickinson Defensive Rebound.	9-11	 
12:32	RJ White missed Jumper.	9-11	 
12:32	 	9-11	Emmitt Holt Block.
12:30	Clay Byrd Offensive Rebound.	9-11	 
12:27	Clay Byrd missed Jumper.	9-11	 
12:27	 	9-11	Emmitt Holt Defensive Rebound.
12:27	Foul on RJ White.	9-11	 
12:16	Foul on Clay Byrd.	9-11	 
12:08	 	9-13	Collin Hartman made Jumper.
11:50	Kayel Locke missed Layup.	9-13	 
11:50	Jordy Kuiper Offensive Rebound.	9-13	 
11:48	Jordy Kuiper missed Layup.	9-13	 
11:48	 	9-13	Emmitt Holt Block.
11:47	 	9-13	Yogi Ferrell Defensive Rebound.
11:29	 	9-13	Robert Johnson missed Three Point Jumper.
11:29	 	9-13	Emmitt Holt Offensive Rebound.
11:24	 	9-13	Nick Zeisloft missed Three Point Jumper.
