time|away|score|home
19:46|John Brown missed Jumper.|0-0| 
19:46| |0-0|Landry Nnoko Defensive Rebound.
19:38| |0-0|Donte Grantham missed Three Point Jumper.
19:38|Brian Richardson Defensive Rebound.|0-0| 
19:21|Haiishen McIntyre missed Jumper.|0-0| 
19:21| |0-0|Jaron Blossomgame Defensive Rebound.
18:51| |0-0|Rod Hall Turnover.
18:50|Haiishen McIntyre Steal.|0-0| 
18:47|Devante Wallace missed Three Point Jumper.|0-0| 
18:47|High Point Offensive Rebound.|0-0| 
18:42|John Brown missed Jumper.|0-0| 
18:42| |0-0|Landry Nnoko Defensive Rebound.
18:27| |0-0|Jaron Blossomgame Turnover.
18:25|Devante Wallace Steal.|0-0| 
18:22|Devante Wallace missed Jumper.|0-0| 
18:22| |0-0|Donte Grantham Block.
18:20|John Brown Offensive Rebound.|0-0| 
18:17| |0-0|Jaron Blossomgame Block.
18:16|High Point Offensive Rebound.|0-0| 
18:11|John Brown missed Jumper.|0-0| 
18:11|Tarique Thompson Offensive Rebound.|0-0| 
18:08|Tarique Thompson missed Layup.|0-0| 
18:08| |0-0|Landry Nnoko Block.
18:06| |0-0|Jaron Blossomgame Defensive Rebound.
17:57| |0-0|Donte Grantham missed Three Point Jumper.
17:57|Brian Richardson Defensive Rebound.|0-0| 
17:22|Devante Wallace missed Layup.|0-0| 
17:22|Devante Wallace Offensive Rebound.|0-0| 
17:18|High Point  Turnover.|0-0| 
17:06| |0-0|Jaron Blossomgame missed Jumper.
17:06| |0-0|Donte Grantham Offensive Rebound.
17:03| |0-2|Donte Grantham made Jumper.
16:47|Foul on Brian Richardson.|0-2| 
16:47|Brian Richardson Turnover.|0-2| 
16:23| |0-2|Jaron Blossomgame missed Layup.
16:23|Devante Wallace Defensive Rebound.|0-2| 
16:05|Devante Wallace missed Jumper.|0-2| 
16:02| |0-2|Clemson Offensive Rebound.
15:42|John Brown Turnover.|0-2| 
15:42| |0-2|Donte Grantham Steal.
15:42|Foul on Brian Richardson.|0-2| 
15:18| |0-2|Jordan Roper missed Jumper.
15:18| |0-2|Landry Nnoko Offensive Rebound.
15:14| |0-2|Landry Nnoko missed Layup.
15:14| |0-2|Landry Nnoko Offensive Rebound.
15:09| |0-4|Landry Nnoko made Layup.
15:06|Devante Wallace Turnover.|0-4| 
14:54| |0-4|Jordan Roper missed Three Point Jumper.
14:54| |0-4|Jaron Blossomgame Offensive Rebound.
14:49| |0-6|Donte Grantham made Dunk. Assisted by Jaron Blossomgame.
14:29|Lorenzo Cugini made Three Point Jumper. Assisted by Austin White.|3-6| 
14:22| |3-9|Donte Grantham made Three Point Jumper. Assisted by Jordan Roper.
14:03|Foul on Lorenzo Cugini.|3-9| 
13:46| |3-9|Landry Nnoko missed Layup.
13:46|Anthony Lindauer Defensive Rebound.|3-9| 
13:22|Lorenzo Cugini made Layup. Assisted by John Brown.|5-9| 
13:03| |5-11|Landry Nnoko made Layup. Assisted by Jaron Blossomgame.
12:35|John Brown missed Jumper.|5-11| 
12:35| |5-11|Landry Nnoko Defensive Rebound.
12:09| |5-11|Damarcus Harrison missed Jumper.
12:09|Lorenzo Cugini Defensive Rebound.|5-11| 
11:48|Anthony Lindauer Turnover.|5-11| 
11:48| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:36| |5-11|Jaron Blossomgame Turnover.
11:36| |5-11|Foul on Jaron Blossomgame.
11:06|DeAndre Barber missed Jumper.|5-11| 
11:06| |5-11|Josh Smith Defensive Rebound.
10:43| |5-11|Jordan Roper missed Layup.
10:43| |5-11|Clemson Offensive Rebound.
10:42|Foul on Anthony Lindauer.|5-11| 
10:25| |5-11|Austin Ajukwa missed Three Point Jumper.
10:25|John Brown Defensive Rebound.|5-11| 
10:15|Tarique Thompson missed Jumper.|5-11| 
10:15| |5-11|Landry Nnoko Defensive Rebound.
10:02| |5-11|Landry Nnoko missed Layup.
10:02|John Brown Block.|5-11| 
10:00|Devante Wallace Defensive Rebound.|5-11| 
10:00| |5-11|Foul on Austin Ajukwa.
9:37|John Brown missed Jumper.|5-11| 
9:37|John Brown Offensive Rebound.|5-11| 
9:35| |5-11|Foul on Patrick Rooks.
9:25|John Brown made Layup. Assisted by Tarique Thompson.|7-11| 
9:07| |7-11|Austin Ajukwa missed Jumper.
9:07|Devante Wallace Defensive Rebound.|7-11| 
8:58|Tarique Thompson missed Jumper.|7-11| 
8:58| |7-11|Jordan Roper Defensive Rebound.
8:52| |7-11|Jordan Roper Turnover.
8:52| |7-11|Foul on Jordan Roper.
8:33|John Brown missed Jumper.|7-11| 
8:33| |7-11|Jordan Roper Defensive Rebound.
8:28| |7-14|Patrick Rooks made Three Point Jumper. Assisted by Jordan Roper.
8:05|Austin White missed Three Point Jumper.|7-14| 
8:05| |7-14|Landry Nnoko Defensive Rebound.
7:51| |7-16|Landry Nnoko made Layup. Assisted by Jordan Roper.
7:22|John Brown Turnover.|7-16| 
7:22|Foul on John Brown.|7-16| 
7:22| Official TV Timeout| Official TV Timeout| Official TV Timeout
7:12| |7-19|Patrick Rooks made Three Point Jumper. Assisted by Jordan Roper.
6:58|John Brown made Layup. Assisted by Haiishen McIntyre.|9-19| 
6:35| |9-21|Landry Nnoko made Layup. Assisted by Damarcus Harrison.
6:25|John Brown Turnover.|9-21| 
6:24| |9-21|Patrick Rooks Steal.
6:20| |9-21|Donte Grantham missed Jumper.
6:20|Haiishen McIntyre Defensive Rebound.|9-21| 
6:02| |9-21|Foul on Patrick Rooks.
5:53|Austin White missed Jumper.|9-21| 
5:53| |9-21|Landry Nnoko Defensive Rebound.
5:37| |9-21|Landry Nnoko missed Jumper.
5:37|Devante Wallace Defensive Rebound.|9-21| 
5:29|John Brown made Jumper. Assisted by Haiishen McIntyre.|11-21| 
5:12| |11-21|Jordan Roper missed Three Point Jumper.
5:12| |11-21|Jaron Blossomgame Offensive Rebound.
5:08| |11-21|Jaron Blossomgame missed Jumper.
5:08|Austin White Defensive Rebound.|11-21| 
5:01|John Brown made Layup. Assisted by Haiishen McIntyre.|13-21| 
4:56|Clemson  Timeout|Clemson  Timeout|Clemson  Timeout
4:35| |13-21|Jaron Blossomgame Turnover.
4:34|Tarique Thompson Steal.|13-21| 
4:10|Devante Wallace Turnover.|13-21| 
3:51| |13-21|Jaron Blossomgame missed Jumper.
3:51|Lorenzo Cugini Defensive Rebound.|13-21| 
3:30|Lorenzo Cugini missed Three Point Jumper.|13-21| 
3:30| |13-21|Landry Nnoko Defensive Rebound.
3:17| |13-24|Damarcus Harrison made Three Point Jumper. Assisted by Jaron Blossomgame.
2:45|Devante Wallace missed Jumper.|13-24| 
2:45| |13-24|Jaron Blossomgame Defensive Rebound.
2:33| |13-24|Donte Grantham missed Three Point Jumper.
2:33| |13-24|Landry Nnoko Offensive Rebound.
2:09| |13-24|Damarcus Harrison missed Jumper.
2:09|Devante Wallace Defensive Rebound.|13-24| 
1:59|High Point  Timeout|High Point  Timeout|High Point  Timeout
1:56| Official TV Timeout| Official TV Timeout| Official TV Timeout
1:44|Lorenzo Cugini made Jumper.|15-24| 
1:15| |15-24|Damarcus Harrison missed Jumper.
1:15|John Brown Defensive Rebound.|15-24| 
1:01|John Brown missed Jumper.|15-24| 
1:01| |15-24|Damarcus Harrison Defensive Rebound.
0:43| |15-24|Jaron Blossomgame missed Three Point Jumper.
0:43|John Brown Defensive Rebound.|15-24| 
0:41| |15-24|Foul on Sidy Djitte.
0:17| |15-24|Foul on Donte Grantham.
0:17|Haiishen McIntyre made Free Throw.|16-24| 
0:17|Haiishen McIntyre missed Free Throw.|16-24| 
0:17| |16-24|Austin Ajukwa Defensive Rebound.
0:10| |16-26|Sidy Djitte made Layup. Assisted by Jordan Roper.
0:00|End of 1st half|End of 1st half|End of 1st half
19:49| |16-26|Jaron Blossomgame Turnover.
19:47|Devante Wallace Steal.|16-26| 
19:42|John Brown made Layup. Assisted by Haiishen McIntyre.|18-26| 
19:27| |18-29|Jordan Roper made Three Point Jumper. Assisted by Damarcus Harrison.
19:11|Devante Wallace made Three Point Jumper. Assisted by Haiishen McIntyre.|21-29| 
18:47| |21-31|Landry Nnoko made Jumper. Assisted by Jordan Roper.
18:20|Tarique Thompson missed Jumper.|21-31| 
18:20| |21-31|Donte Grantham Defensive Rebound.
18:00| |21-31|Jaron Blossomgame Turnover.
18:00| |21-31|Foul on Jaron Blossomgame.
17:45|Devante Wallace made Three Point Jumper. Assisted by Brian Richardson.|24-31| 
17:41|Clemson  Timeout|Clemson  Timeout|Clemson  Timeout
17:31| |24-31|Patrick Rooks missed Three Point Jumper.
17:31|Tarique Thompson Defensive Rebound.|24-31| 
17:22|John Brown missed Jumper.|24-31| 
17:22| |24-31|Jaron Blossomgame Defensive Rebound.
17:14|Foul on Tarique Thompson.|24-31| 
17:12| |24-31|Landry Nnoko Turnover.
17:10|Brian Richardson Steal.|24-31| 
17:06|Brian Richardson made Layup.|26-31| 
16:48| |26-31|Jaron Blossomgame missed Three Point Jumper.
16:48| |26-31|Landry Nnoko Offensive Rebound.
16:32| |26-31|Donte Grantham Turnover.
16:32| |26-31|Foul on Donte Grantham.
16:13|Haiishen McIntyre Turnover.|26-31| 
16:11| |26-31|Landry Nnoko Steal.
16:09| |26-31|Jordan Roper Turnover.
16:08|John Brown Steal.|26-31| 
16:05|Brian Richardson made Three Point Jumper. Assisted by Haiishen McIntyre.|29-31| 
15:42| |29-34|Patrick Rooks made Three Point Jumper. Assisted by Donte Grantham.
15:16|John Brown made Jumper. Assisted by Lorenzo Cugini.|31-34| 
15:16| |31-34|Foul on Landry Nnoko.
15:16| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:16|John Brown missed Free Throw.|31-34| 
15:16|Devante Wallace Offensive Rebound.|31-34| 
15:01|Devante Wallace missed Three Point Jumper.|31-34| 
15:01| |31-34|Jordan Roper Defensive Rebound.
14:54|Foul on Devante Wallace.|31-34| 
14:54| |31-35|Patrick Rooks made Free Throw.
14:54| |31-35|Patrick Rooks missed Free Throw.
14:54| |31-35|Clemson Deadball Team Rebound.
14:54| |31-36|Patrick Rooks made Free Throw.
14:33|Lorenzo Cugini made Three Point Jumper. Assisted by Haiishen McIntyre.|34-36| 
14:18| |34-36|Jordan Roper Turnover.
14:16|John Brown Steal.|34-36| 
14:12|John Brown made Dunk. Assisted by Haiishen McIntyre.|36-36| 
13:51| |36-36|Jordan Roper missed Three Point Jumper.
13:51| |36-36|Jaron Blossomgame Offensive Rebound.
13:49| |36-38|Jaron Blossomgame made Layup.
13:31| |36-38|Foul on Landry Nnoko.
13:31|Brian Richardson made Free Throw.|37-38| 
13:31|Brian Richardson made Free Throw.|38-38| 
13:16| |38-40|Jaron Blossomgame made Jumper.
13:16|Foul on Lorenzo Cugini.|38-40| 
13:10| |38-40|Jaron Blossomgame missed Free Throw.
13:10|Lorenzo Cugini Defensive Rebound.|38-40| 
12:49|John Brown Turnover.|38-40| 
12:49|Foul on John Brown.|38-40| 
12:33|Foul on DeAndre Barber.|38-40| 
12:33| |38-41|Damarcus Harrison made Free Throw.
12:33| |38-42|Damarcus Harrison made Free Throw.
12:22|Austin White Turnover.|38-42| 
12:22| |38-42|Jordan Roper Steal.
12:05| |38-42|Damarcus Harrison missed Three Point Jumper.
12:05| |38-42|Landry Nnoko Offensive Rebound.
11:42|Foul on Austin White.|38-42| 
11:42| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:38| |38-42|Jaron Blossomgame missed Jumper.
11:38| |38-42|Donte Grantham Offensive Rebound.
11:35| |38-44|Donte Grantham made Dunk.
11:08|John Brown missed Jumper.|38-44| 
11:08| |38-44|Jordan Roper Defensive Rebound.
10:41|Foul on Austin White.|38-44| 
10:41| |38-45|Jaron Blossomgame made Free Throw.
10:41| |38-46|Jaron Blossomgame made Free Throw.
10:20|John Brown made Layup. Assisted by Brian Richardson.|40-46| 
10:00| |40-46|Jordan Roper missed Jumper.
10:00| |40-46|Jaron Blossomgame Offensive Rebound.
9:58| |40-48|Jaron Blossomgame made Layup.
9:58|Foul on Brian Richardson.|40-48| 
9:58| |40-49|Jaron Blossomgame made Free Throw.
9:39|Brian Richardson made Layup.|42-49| 
9:27| |42-49|Donte Grantham missed Three Point Jumper.
9:27| |42-49|Jaron Blossomgame Offensive Rebound.
9:07| |42-51|Damarcus Harrison made Jumper.
9:03|Clemson  Timeout|Clemson  Timeout|Clemson  Timeout
8:52|Brian Richardson missed Three Point Jumper.|42-51| 
8:52| |42-51|Jaron Blossomgame Defensive Rebound.
8:37| |42-51|Jordan Roper missed Three Point Jumper.
8:37|John Brown Defensive Rebound.|42-51| 
8:25|John Brown made Layup. Assisted by Haiishen McIntyre.|44-51| 
8:24|High Point  Timeout|High Point  Timeout|High Point  Timeout
8:04| |44-53|Jaron Blossomgame made Jumper.
8:04|Foul on Tarique Thompson.|44-53| 
8:04| |44-54|Jaron Blossomgame made Free Throw.
7:51|Haiishen McIntyre made Layup.|46-54| 
7:27| |46-54|Damarcus Harrison missed Jumper.
7:27|Haiishen McIntyre Defensive Rebound.|46-54| 
7:08|Brian Richardson missed Three Point Jumper.|46-54| 
7:08| |46-54|Damarcus Harrison Defensive Rebound.
6:59| |46-54|Austin Ajukwa missed Three Point Jumper.
6:59|Brian Richardson Defensive Rebound.|46-54| 
6:38| |46-54|Foul on Donte Grantham.
6:38| Official TV Timeout| Official TV Timeout| Official TV Timeout
6:38|John Brown missed Free Throw.|46-54| 
6:38|High Point Deadball Team Rebound.|46-54| 
6:38|John Brown made Free Throw.|47-54| 
6:13| |47-54|Patrick Rooks missed Layup.
6:13|Tarique Thompson Defensive Rebound.|47-54| 
6:06|John Brown made Layup.|49-54| 
5:37| |49-54|Damarcus Harrison Turnover.
5:37| |49-54|Foul on Damarcus Harrison.
