time|away|score|home
20:00| |0-0|Jump Ball won by Miami (FL)
19:35| |0-0|Foul on Angel Rodriguez.
19:35| |0-0|Angel Rodriguez Turnover.
19:28|Georgi Boyanov missed Three Point Jumper.|0-0| 
19:28| |0-0|Manu Lecomte Defensive Rebound.
19:10| |0-2|Tonye Jekiri made Layup. Assisted by Manu Lecomte.
19:10|Foul on Georgi Boyanov.|0-2| 
19:10| |0-2|Tonye Jekiri missed Free Throw.
19:10| |0-2|Joe Thomas Offensive Rebound.
18:54| |0-2|Angel Rodriguez missed Jumper.
18:54| |0-2|Tonye Jekiri Offensive Rebound.
18:46|Foul on Dionte Ferguson.|0-2| 
18:46| |0-3|Tonye Jekiri made Free Throw.
18:46| |0-4|Tonye Jekiri made Free Throw.
18:34|Dionte Ferguson missed Jumper.|0-4| 
18:34| |0-4|Angel Rodriguez Defensive Rebound.
18:23| |0-4|Angel Rodriguez Turnover.
18:23|Georgi Boyanov Steal.|0-4| 
18:17|John Brown missed Jumper.|0-4| 
18:17| |0-4|Tonye Jekiri Defensive Rebound.
17:50| |0-7|Manu Lecomte made Three Point Jumper. Assisted by Tonye Jekiri.
17:23|Barrington Stevens missed Jumper.|0-7| 
17:23| |0-7|Joe Thomas Defensive Rebound.
17:08| |0-10|Sheldon McClellan made Three Point Jumper. Assisted by Tonye Jekiri.
16:49|Ken Williams missed Three Point Jumper.|0-10| 
16:49| |0-10|Angel Rodriguez Defensive Rebound.
16:32| |0-12|Joe Thomas made Jumper. Assisted by Sheldon McClellan.
16:29|South Alabama  Timeout|South Alabama  Timeout|South Alabama  Timeout
16:17|Dionte Ferguson missed Jumper.|0-12| 
16:17| |0-12|Tonye Jekiri Block.
16:17| |0-12|Tonye Jekiri Defensive Rebound.
15:46| |0-12|Tonye Jekiri Turnover.
15:46|Ken Williams Steal.|0-12| 
15:33|Foul on Barrington Stevens.|0-12| 
15:33|Barrington Stevens Turnover.|0-12| 
15:33| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:26| |0-15|Manu Lecomte made Three Point Jumper. Assisted by Tonye Jekiri.
15:03|Georgi Boyanov Turnover.|0-15| 
14:50| |0-15|Ja'Quan Newton Turnover.
14:32|Taishaun Johnson missed Three Point Jumper.|0-15| 
14:32| |0-15|Tonye Jekiri Defensive Rebound.
14:10| |0-15|James Palmer missed Three Point Jumper.
14:10|Georgi Boyanov Defensive Rebound.|0-15| 
13:59|Ken Williams missed Three Point Jumper.|0-15| 
13:59| |0-15|James Palmer Defensive Rebound.
13:52| |0-15|Deandre Burnett missed Jumper.
13:52|Georgi Boyanov Defensive Rebound.|0-15| 
13:41|Dionte Ferguson missed Jumper.|0-15| 
13:41| |0-15|Deandre Burnett Defensive Rebound.
13:17| |0-15|Tonye Jekiri missed Jumper.
13:17| |0-15|Deandre Burnett Offensive Rebound.
13:17| |0-17|Deandre Burnett made Two Point Tip Shot.
13:07|South Alabama  Timeout|South Alabama  Timeout|South Alabama  Timeout
12:43|John Brown Turnover.|0-17| 
12:43| |0-17|Angel Rodriguez Steal.
12:37| |0-17|Angel Rodriguez missed Layup.
12:37|Tafari Whittingham Block.|0-17| 
12:37| |0-17|James Palmer Offensive Rebound.
12:37| |0-19|James Palmer made Two Point Tip Shot.
12:22|Tafari Whittingham missed Layup.|0-19| 
12:22| |0-19|Miami (FL) Defensive Rebound.
12:10| |0-21|Deandre Burnett made Layup. Assisted by Angel Rodriguez.
11:48|Taishaun Johnson missed Jumper.|0-21| 
11:48| |0-21|Omar Sherman Defensive Rebound.
11:37| |0-23|Ja'Quan Newton made Jumper.
11:22|Abdul Lewis made Jumper. Assisted by John Brown.|2-23| 
10:59| |2-23|Omar Sherman missed Layup.
10:59|Abdul Lewis Defensive Rebound.|2-23| 
10:51|Taishaun Johnson made Layup.|4-23| 
10:32| |4-23|Deandre Burnett missed Jumper.
10:32|Taishaun Johnson Defensive Rebound.|4-23| 
10:04| |4-23|Foul on Omar Sherman.
10:04| Official TV Timeout| Official TV Timeout| Official TV Timeout
10:04|Abdul Lewis missed Free Throw.|4-23| 
10:04|South Alabama Deadball Team Rebound.|4-23| 
10:04|Abdul Lewis missed Free Throw.|4-23| 
10:04| |4-23|Omar Sherman Defensive Rebound.
9:48| |4-25|Omar Sherman made Layup. Assisted by James Palmer.
9:26|Tafari Whittingham made Layup.|6-25| 
9:12| |6-25|Angel Rodriguez Turnover.
9:12|John Brown Steal.|6-25| 
9:07|Barrington Stevens made Layup. Assisted by John Brown.|8-25| 
8:45| |8-27|Omar Sherman made Layup. Assisted by James Palmer.
8:26|John Brown missed Layup.|8-27| 
8:26| |8-27|Omar Sherman Block.
8:26| |8-27|Manu Lecomte Defensive Rebound.
8:13| |8-30|Angel Rodriguez made Three Point Jumper. Assisted by Manu Lecomte.
7:57|Abdul Lewis missed Three Point Jumper.|8-30| 
7:57|John Brown Offensive Rebound.|8-30| 
7:57|John Brown missed Two Point Tip Shot.|8-30| 
7:57| |8-30|Angel Rodriguez Defensive Rebound.
7:40| |8-30|James Palmer missed Layup.
7:40|Abdul Lewis Defensive Rebound.|8-30| 
7:32| |8-30|Foul on Omar Sherman.
7:32| Official TV Timeout| Official TV Timeout| Official TV Timeout
7:32|Abdul Lewis missed Free Throw.|8-30| 
7:32|South Alabama Deadball Team Rebound.|8-30| 
7:32|Abdul Lewis missed Free Throw.|8-30| 
7:32|Dionte Ferguson Offensive Rebound.|8-30| 
7:19| |8-30|Foul on Sheldon McClellan.
7:19|Dionte Ferguson missed Free Throw.|8-30| 
7:19|South Alabama Deadball Team Rebound.|8-30| 
7:19|Dionte Ferguson made Free Throw.|9-30| 
7:05| |9-30|Angel Rodriguez missed Jumper.
7:05|Luka Andjusic Defensive Rebound.|9-30| 
6:46|Dionte Ferguson missed Jumper.|9-30| 
6:46| |9-30|Tonye Jekiri Defensive Rebound.
6:29| |9-32|Sheldon McClellan made Jumper. Assisted by Tonye Jekiri.
6:05|Barrington Stevens made Jumper.|11-32| 
5:54| |11-32|Sheldon McClellan Turnover.
5:54|Ken Williams Steal.|11-32| 
5:47|Barrington Stevens missed Layup.|11-32| 
5:47| |11-32|Sheldon McClellan Defensive Rebound.
5:27| |11-34|Tonye Jekiri made Jumper. Assisted by Manu Lecomte.
5:11|Ken Williams missed Three Point Jumper.|11-34| 
5:11|Dionte Ferguson Offensive Rebound.|11-34| 
5:04|Barrington Stevens Turnover.|11-34| 
5:04| |11-34|Manu Lecomte Steal.
4:59| |11-34|Angel Rodriguez missed Jumper.
4:59|Ken Williams Block.|11-34| 
4:59|Ken Williams Defensive Rebound.|11-34| 
4:47|Barrington Stevens missed Three Point Jumper.|11-34| 
4:47|Dionte Ferguson Offensive Rebound.|13-34| 
4:46|Dionte Ferguson made Layup.|13-34| 
4:24| |13-36|Tonye Jekiri made Layup. Assisted by Sheldon McClellan.
4:24|Foul on Austin Karazsia.|13-36| 
4:24| |13-37|Tonye Jekiri made Free Throw.
4:10|Dionte Ferguson made Jumper.|15-37| 
3:40|Foul on Austin Karazsia.|15-37| 
3:40| Official TV Timeout| Official TV Timeout| Official TV Timeout
3:25| |15-39|Ja'Quan Newton made Layup. Assisted by Tonye Jekiri.
3:04|Ken Williams made Jumper.|17-39| 
2:41| |17-39|Deandre Burnett missed Three Point Jumper.
2:41|Barrington Stevens Defensive Rebound.|17-39| 
2:27|Tafari Whittingham missed Jumper.|17-39| 
2:27| |17-39|Tonye Jekiri Block.
2:27|Tafari Whittingham Offensive Rebound.|17-39| 
2:27|Tafari Whittingham missed Jumper.|17-39| 
2:27| |17-39|Tonye Jekiri Block.
2:27|South Alabama Offensive Rebound.|17-39| 
2:14|Ken Williams missed Three Point Jumper.|17-39| 
2:14|Georgi Boyanov Offensive Rebound.|17-39| 
2:05|Taishaun Johnson made Layup.|19-39| 
2:05|Foul on Taishaun Johnson.|19-39| 
1:40| |19-39|Omar Sherman missed Three Point Jumper.
1:40| |19-39|Tonye Jekiri Offensive Rebound.
1:33| |19-41|Omar Sherman made Dunk. Assisted by Tonye Jekiri.
1:03|Tafari Whittingham missed Three Point Jumper.|19-41| 
1:03| |19-41|Miami (FL) Defensive Rebound.
0:47|Foul on Georgi Boyanov.|19-41| 
0:47| |19-41|James Palmer missed Free Throw.
0:47| |19-41|James Palmer Offensive Rebound.
0:40| |19-43|Omar Sherman made Dunk.
0:09| |19-43|Foul on Ja'Quan Newton.
0:03|Barrington Stevens made Jumper.|21-43| 
0:00|End of 1st half|End of 1st half|End of 1st half
20:00|Jump Ball won by South Alabama|21-43| 
19:42|Dionte Ferguson Turnover.|21-43| 
19:42| |21-43|Angel Rodriguez Steal.
19:42|Foul on Dionte Ferguson.|21-43| 
19:27| |21-45|Sheldon McClellan made Jumper.
19:06|Ken Williams made Jumper.|23-45| 
18:53| |23-45|Tonye Jekiri missed Jumper.
18:53|Dionte Ferguson Defensive Rebound.|23-45| 
18:42|Barrington Stevens made Layup.|25-45| 
18:17| |25-45|Manu Lecomte missed Layup.
18:17|Ken Williams Defensive Rebound.|25-45| 
18:08|Barrington Stevens missed Three Point Jumper.|25-45| 
18:08|Georgi Boyanov Offensive Rebound.|25-45| 
18:08|Georgi Boyanov made Two Point Tip Shot.|27-45| 
17:37| |27-47|Sheldon McClellan made Layup.
17:17|Ken Williams made Jumper.|29-47| 
16:47| |29-49|Sheldon McClellan made Layup. Assisted by Joe Thomas.
16:34|Ken Williams made Jumper.|31-49| 
16:18| |31-49|Tonye Jekiri missed Jumper.
16:18|Dionte Ferguson Defensive Rebound.|31-49| 
16:13| |31-49|Foul on Joe Thomas.
16:02|Ken Williams missed Three Point Jumper.|31-49| 
16:02| |31-49|Tonye Jekiri Defensive Rebound.
15:47|Foul on Tafari Whittingham.|31-49| 
15:47| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:47| |31-49|Joe Thomas missed Free Throw.
15:47| |31-49|Miami (FL) Deadball Team Rebound.
15:47| |31-49|Joe Thomas missed Free Throw.
15:47|Taishaun Johnson Defensive Rebound.|31-49| 
15:28|Barrington Stevens missed Jumper.|31-49| 
15:28|Dionte Ferguson Offensive Rebound.|31-49| 
15:25| |31-49|Foul on Tonye Jekiri.
15:15|Dionte Ferguson missed Jumper.|31-49| 
15:15| |31-49|Tonye Jekiri Defensive Rebound.
15:07| |31-51|Omar Sherman made Layup. Assisted by James Palmer.
14:50|Dionte Ferguson made Layup. Assisted by Barrington Stevens.|33-51| 
14:30| |33-51|Angel Rodriguez missed Three Point Jumper.
14:30|Dionte Ferguson Defensive Rebound.|33-51| 
14:17|Barrington Stevens made Jumper.|35-51| 
14:17|Miami (FL)  Timeout|Miami (FL)  Timeout|Miami (FL)  Timeout
14:04| |35-53|James Palmer made Jumper.
13:47|Ken Williams made Three Point Jumper. Assisted by Dionte Ferguson.|38-53| 
13:21|Foul on Taishaun Johnson.|38-53| 
13:17|Foul on Taishaun Johnson.|38-53| 
13:17| |38-55|Sheldon McClellan made Dunk. Assisted by Manu Lecomte.
13:04|Abdul Lewis made Jumper. Assisted by Barrington Stevens.|40-55| 
12:48| |40-55|Omar Sherman Turnover.
12:48|Ken Williams Steal.|40-55| 
12:42|Taishaun Johnson made Layup. Assisted by Ken Williams.|42-55| 
12:39|Foul on Barrington Stevens.|42-55| 
12:39| |42-56|Tonye Jekiri made Free Throw.
12:39| |42-57|Tonye Jekiri made Free Throw.
12:24|Abdul Lewis missed Jumper.|42-57| 
12:24| |42-57|Omar Sherman Defensive Rebound.
12:09| |42-57|Manu Lecomte missed Jumper.
12:09|Dionte Ferguson Defensive Rebound.|42-57| 
12:04|Taishaun Johnson missed Three Point Jumper.|42-57| 
12:04|Dionte Ferguson Offensive Rebound.|42-57| 
12:04|Dionte Ferguson missed Two Point Tip Shot.|42-57| 
12:04| |42-57|Miami (FL) Defensive Rebound.
11:53| |42-57|Tonye Jekiri Turnover.
11:53|John Brown Steal.|42-57| 
11:46|Taishaun Johnson made Layup.|44-57| 
11:45|Technical Foul on Taishaun Johnson.|44-57| 
11:45|Foul on Taishaun Johnson.|44-57| 
11:45| |44-58|Manu Lecomte made Free Throw.
11:45| |44-59|Manu Lecomte made Free Throw.
11:45| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:34|Foul on John Brown.|44-59| 
11:34| |44-60|Sheldon McClellan made Free Throw.
11:34| |44-61|Sheldon McClellan made Free Throw.
11:26|Ken Williams missed Three Point Jumper.|44-61| 
11:26|Abdul Lewis Offensive Rebound.|44-61| 
11:26|Abdul Lewis missed Two Point Tip Shot.|44-61| 
11:26| |44-61|Omar Sherman Defensive Rebound.
10:51| |44-61|James Palmer missed Three Point Jumper.
10:51|Ken Williams Defensive Rebound.|44-61| 
10:42|John Brown made Dunk. Assisted by Ken Williams.|46-61| 
10:18| |46-63|James Palmer made Jumper.
10:06|Ken Williams missed Layup.|46-63| 
10:06| |46-63|Deandre Burnett Block.
10:06|Ken Williams Offensive Rebound.|46-63| 
10:00|Ken Williams missed Layup.|46-63| 
10:00| |46-63|James Palmer Defensive Rebound.
9:49| |46-63|Omar Sherman missed Layup.
9:49| |46-63|Omar Sherman Offensive Rebound.
9:49| |46-63|Omar Sherman missed Layup.
9:49|Abdul Lewis Defensive Rebound.|46-63| 
9:30|Dionte Ferguson made Layup. Assisted by Barrington Stevens.|48-63| 
9:30| |48-63|Foul on Omar Sherman.
9:30|Dionte Ferguson made Free Throw.|49-63| 
9:08| |49-63|Omar Sherman Turnover.
9:08|Ken Williams Steal.|49-63| 
8:59|Dionte Ferguson missed Jumper.|49-63| 
8:59| |49-63|James Palmer Block.
8:59| |49-63|Omar Sherman Defensive Rebound.
8:49| |49-63|Deandre Burnett missed Three Point Jumper.
8:49|Barrington Stevens Defensive Rebound.|49-63| 
8:39|Ken Williams missed Jumper.|49-63| 
8:39| |49-63|Sheldon McClellan Defensive Rebound.
8:38|Foul on Abdul Lewis.|49-63| 
8:38|Miami (FL)  Timeout|Miami (FL)  Timeout|Miami (FL)  Timeout
8:38| |49-64|Sheldon McClellan made Free Throw.
8:38| |49-65|Sheldon McClellan made Free Throw.
8:18|Dionte Ferguson missed Jumper.|49-65| 
8:18|Dionte Ferguson Offensive Rebound.|49-65| 
8:18|Dionte Ferguson missed Two Point Tip Shot.|49-65| 
8:18|Dionte Ferguson Offensive Rebound.|49-65| 
8:18|Ken Williams missed Two Point Tip Shot.|49-65| 
8:18|South Alabama Offensive Rebound.|49-65| 
8:01|Abdul Lewis Turnover.|49-65| 
7:48| |49-65|James Palmer missed Three Point Jumper.
7:48|Dionte Ferguson Defensive Rebound.|49-65| 
7:38|Ken Williams made Three Point Jumper.|52-65| 
7:11| |52-68|Deandre Burnett made Three Point Jumper. Assisted by Tonye Jekiri.
6:57|South Alabama  Timeout|South Alabama  Timeout|South Alabama  Timeout
6:38|Georgi Boyanov made Jumper. Assisted by Barrington Stevens.|54-68| 
6:21| |54-68|Deandre Burnett missed Layup.
6:21|Georgi Boyanov Defensive Rebound.|54-68| 
6:09|Abdul Lewis missed Jumper.|54-68| 
6:09|Abdul Lewis Offensive Rebound.|54-68| 
6:09|Abdul Lewis made Two Point Tip Shot.|56-68| 
5:51| |56-71|Deandre Burnett made Three Point Jumper. Assisted by Tonye Jekiri.
5:41| |56-71|Foul on Tonye Jekiri.
5:41| Official TV Timeout| Official TV Timeout| Official TV Timeout
5:41|Abdul Lewis made Free Throw.|57-71| 
5:41|Abdul Lewis made Free Throw.|58-71| 
5:30| |58-73|Tonye Jekiri made Layup. Assisted by Omar Sherman.
5:08|Georgi Boyanov made Three Point Jumper. Assisted by John Brown.|61-73| 
4:47| |61-73|Omar Sherman missed Three Point Jumper.
4:47|Abdul Lewis Defensive Rebound.|61-73| 
4:39|Taishaun Johnson missed Jumper.|61-73| 
4:39|Georgi Boyanov Offensive Rebound.|61-73| 
4:39|Abdul Lewis missed Jumper.|61-73| 
4:39|Abdul Lewis Offensive Rebound.|61-73| 
4:28|South Alabama  Timeout|South Alabama  Timeout|South Alabama  Timeout
4:27|John Brown missed Layup.|61-73| 
4:27| |61-73|Tonye Jekiri Block.
4:27| |61-73|Omar Sherman Defensive Rebound.
4:06|Foul on Abdul Lewis.|61-73| 
4:06| |61-74|Angel Rodriguez made Free Throw.
4:06| |61-75|Angel Rodriguez made Free Throw.
3:53|Abdul Lewis made Jumper. Assisted by Barrington Stevens.|63-75| 
3:34| |63-77|Angel Rodriguez made Jumper.
3:15|Barrington Stevens made Layup.|65-77| 
2:55| |65-77|Manu Lecomte missed Three Point Jumper.
2:55| |65-77|Manu Lecomte Offensive Rebound.
2:47| |65-79|Manu Lecomte made Layup.
2:34| |65-79|Foul on Tonye Jekiri.
2:34| Official TV Timeout| Official TV Timeout| Official TV Timeout
2:34|Georgi Boyanov missed Free Throw.|65-79| 
2:34|South Alabama Deadball Team Rebound.|65-79| 
2:34|Georgi Boyanov made Free Throw.|66-79| 
2:07| |66-82|Omar Sherman made Three Point Jumper. Assisted by Manu Lecomte.
1:31| |66-82|Foul on Manu Lecomte.
1:31|Taishaun Johnson missed Free Throw.|66-82| 
1:31|South Alabama Deadball Team Rebound.|66-82| 
1:31|Taishaun Johnson made Free Throw.|67-82| 
1:31|Taishaun Johnson made Free Throw.|68-82| 
1:23| |68-82|Ja'Quan Newton missed Jumper.
1:23|Barrington Stevens Defensive Rebound.|68-82| 
1:17|Barrington Stevens missed Jumper.|68-82| 
1:17| |68-82|Tonye Jekiri Block.
1:17|South Alabama Offensive Rebound.|68-82| 
1:11|Ken Williams made Jumper.|70-82| 
0:44|Foul on Barrington Stevens.|70-82| 
0:44| |70-83|Manu Lecomte made Free Throw.
