time|away|score|home
20:00| |0-0|Jump Ball won by Georgia Tech
19:36| |0-0|Demarco Cox missed Jumper.
19:36|Matt Lopez Defensive Rebound.|0-0| 
19:08|Jimmie Taylor missed Three Point Jumper.|0-0| 
19:08| |0-0|Charles Mitchell Defensive Rebound.
18:52| |0-0|Marcus Georges-Hunt Turnover.
18:36|Kahlil Thomas made Layup.|2-0| 
18:21| |2-2|Demarco Cox made Layup.
18:21|Foul on Kahlil Thomas.|2-2| 
18:21| |2-2|Demarco Cox missed Free Throw.
18:21| |2-2|Demarco Cox Offensive Rebound.
18:16| |2-2|Quinton Stephens missed Three Point Jumper.
18:16| |2-2|Charles Mitchell Offensive Rebound.
18:10| |2-4|Charles Mitchell made Layup.
18:00|Teddy Okereafor missed Three Point Jumper.|2-4| 
18:00| |2-4|Charles Mitchell Defensive Rebound.
17:46|Foul on Teddy Okereafor.|2-4| 
17:46| |2-4|Quinton Stephens Turnover.
17:46|Teddy Okereafor Steal.|2-4| 
17:12|Matt Lopez missed Jumper.|2-4| 
17:12| |2-4|Charles Mitchell Defensive Rebound.
16:52| |2-4|Marcus Georges-Hunt missed Jumper.
16:52| |2-4|Charles Mitchell Offensive Rebound.
16:52| |2-6|Charles Mitchell made Layup.
16:29|Jimmie Taylor made Jumper.|4-6| 
16:14| |4-6|Charles Mitchell missed Jumper.
16:14|Kahlil Thomas Defensive Rebound.|4-6| 
16:04|Zedric Sadler missed Three Point Jumper.|4-6| 
16:04| |4-6|Charles Mitchell Defensive Rebound.
15:52| |4-8|Demarco Cox made Layup.
15:52|Rider  Timeout|Rider  Timeout|Rider  Timeout
15:32|Teddy Okereafor Turnover.|4-8| 
15:32| |4-8|Josh Heath Steal.
15:28| |4-8|Robert Sampson Turnover.
15:28|Jimmie Taylor Steal.|4-8| 
15:21|Matt Lopez Turnover.|4-8| 
15:21| |4-8|Tadric Jackson Steal.
15:14|Foul on Jimmie Taylor.|4-8| 
15:14| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:14| |4-9|Tadric Jackson made Free Throw.
15:14| |4-10|Tadric Jackson made Free Throw.
14:45|Teddy Okereafor missed Three Point Jumper.|4-10| 
14:45| |4-10|Charles Mitchell Defensive Rebound.
14:14| |4-12|Josh Heath made Layup.
13:58|Junior Fortunat missed Jumper.|4-12| 
13:58| |4-12|Charles Mitchell Defensive Rebound.
13:49| |4-12|Tadric Jackson missed Three Point Jumper.
13:49|Rider Defensive Rebound.|4-12| 
13:31|Xavier Lundy missed Three Point Jumper.|4-12| 
13:31|Anthony D'Orazio Offensive Rebound.|4-12| 
13:16|Anthony D'Orazio made Layup.|6-12| 
13:03|Foul on Xavier Lundy.|6-12| 
12:48| |6-12|Demarco Cox missed Jumper.
12:48| |6-12|Georgia Tech Offensive Rebound.
12:40| |6-12|Robert Sampson missed Jumper.
12:40|Xavier Lundy Defensive Rebound.|6-12| 
12:21|Jimmie Taylor made Three Point Jumper.|9-12| 
12:12| |9-12|Tadric Jackson missed Three Point Jumper.
12:12|Jimmie Taylor Defensive Rebound.|9-12| 
11:56|Junior Fortunat missed Jumper.|9-12| 
11:56| |9-12|Demarco Cox Defensive Rebound.
11:33| |9-12|Corey Heyward missed Three Point Jumper.
11:33| |9-12|Georgia Tech Offensive Rebound.
11:29| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:06| |9-15|Chris Bolden made Three Point Jumper. Assisted by Marcus Georges-Hunt.
10:41|Matt Lopez Turnover.|9-15| 
10:28| |9-17|Marcus Georges-Hunt made Jumper.
10:01|Matt Lopez made Jumper. Assisted by Teddy Okereafor.|11-17| 
9:53| |11-19|Chris Bolden made Jumper.
9:26|Teddy Okereafor missed Jumper.|11-19| 
9:26| |11-19|Demarco Cox Block.
9:26|Rider Offensive Rebound.|11-19| 
9:21| |11-19|Foul on Travis Jorgenson.
9:21|Kahlil Thomas made Free Throw.|12-19| 
9:21|Kahlil Thomas made Free Throw.|13-19| 
9:03| |13-19|Chris Bolden missed Three Point Jumper.
9:03| |13-19|Demarco Cox Offensive Rebound.
9:03| |13-19|Demarco Cox Turnover.
9:03|Teddy Okereafor Steal.|13-19| 
8:40| |13-19|Foul on Chris Bolden.
8:40|Kahlil Thomas made Free Throw.|14-19| 
8:40|Kahlil Thomas missed Free Throw.|14-19| 
8:40| |14-19|Charles Mitchell Defensive Rebound.
8:31| |14-19|Charles Mitchell Turnover.
8:31|Shawn Valentine Steal.|14-19| 
8:21| |14-19|Foul on Chris Bolden.
7:51|Kahlil Thomas missed Jumper.|14-19| 
7:51| |14-19|Demarco Cox Defensive Rebound.
7:43| |14-21|Marcus Georges-Hunt made Jumper.
7:28|Kahlil Thomas missed Jumper.|14-21| 
7:28| |14-21|Marcus Georges-Hunt Defensive Rebound.
7:20| |14-21|Marcus Georges-Hunt missed Jumper.
7:20|Rider Defensive Rebound.|14-21| 
7:16| Official TV Timeout| Official TV Timeout| Official TV Timeout
6:58| |14-21|Foul on Travis Jorgenson.
6:55|Zedric Sadler made Jumper.|16-21| 
6:33| |16-21|Charles Mitchell missed Jumper.
6:33| |16-21|Marcus Georges-Hunt Offensive Rebound.
6:28| |16-23|Tadric Jackson made Jumper.
6:08|Shawn Valentine made Jumper.|18-23| 
6:08| |18-23|Foul on Charles Mitchell.
6:01|Matt Lopez missed Jumper.|18-23| 
6:00| |18-23|Demarco Cox Defensive Rebound.
5:47| |18-23|Demarco Cox missed Jumper.
5:47|Zedric Sadler Defensive Rebound.|18-23| 
5:36|Shawn Valentine made Three Point Jumper. Assisted by Zedric Sadler.|21-23| 
5:16| |21-23|Marcus Georges-Hunt missed Jumper.
5:16|Zedric Sadler Defensive Rebound.|21-23| 
5:06|Zedric Sadler missed Jumper.|21-23| 
5:06|Shawn Valentine Offensive Rebound.|21-23| 
4:37|Jimmie Taylor Turnover.|21-23| 
4:28|Foul on Matt Lopez.|21-23| 
4:11| |21-25|Demarco Cox made Jumper.
3:58| |21-25|Foul on Robert Sampson.
3:58| Official TV Timeout| Official TV Timeout| Official TV Timeout
3:58|Matt Lopez made Free Throw.|22-25| 
3:58|Matt Lopez missed Free Throw.|22-25| 
3:58| |22-25|Robert Sampson Defensive Rebound.
3:46| |22-25|Robert Sampson missed Jumper.
3:46|Matt Lopez Defensive Rebound.|22-25| 
3:19|Matt Lopez made Jumper.|24-25| 
2:54| |24-25|Demarco Cox missed Jumper.
2:54|Kahlil Thomas Block.|24-25| 
2:54| |24-25|Georgia Tech Offensive Rebound.
2:49| |24-25|Josh Heath missed Layup.
2:49| |24-25|Robert Sampson Offensive Rebound.
2:39| |24-25|Robert Sampson missed Layup.
2:39|Junior Fortunat Defensive Rebound.|24-25| 
2:29|Junior Fortunat missed Jumper.|24-25| 
2:29| |24-25|Robert Sampson Defensive Rebound.
2:27|Foul on Junior Fortunat.|24-25| 
2:18| |24-25|Charles Mitchell missed Jumper.
2:18| |24-25|Demarco Cox Offensive Rebound.
2:09| |24-25|Quinton Stephens missed Jumper.
2:09|Kahlil Thomas Defensive Rebound.|24-25| 
2:01|Khalil Alford made Jumper. Assisted by Teddy Okereafor.|26-25| 
1:55|Georgia Tech  Timeout|Georgia Tech  Timeout|Georgia Tech  Timeout
1:36|Foul on Junior Fortunat.|26-25| 
1:36| |26-26|Marcus Georges-Hunt made Free Throw.
1:36| |26-26|Marcus Georges-Hunt missed Free Throw.
1:36|Kahlil Thomas Defensive Rebound.|26-26| 
1:25|Matt Lopez made Layup. Assisted by Kahlil Thomas.|28-26| 
0:58| |28-28|Quinton Stephens made Jumper.
0:28|Matt Lopez made Jumper.|30-28| 
0:01| |30-30|Demarco Cox made Layup. Assisted by Josh Heath.
0:00|End of 1st half|End of 1st half|End of 1st half
20:00|Jump Ball won by Rider|30-30| 
19:53|Teddy Okereafor made Layup. Assisted by Kahlil Thomas.|32-30| 
19:47| |32-30|Travis Jorgenson missed Three Point Jumper.
19:47| |32-30|Quinton Stephens Offensive Rebound.
19:36| |32-30|Quinton Stephens missed Jumper.
19:36|Teddy Okereafor Defensive Rebound.|32-30| 
19:26|Jimmie Taylor missed Three Point Jumper.|32-30| 
19:26| |32-30|Demarco Cox Defensive Rebound.
18:56| |32-32|Charles Mitchell made Jumper.
18:45|Matt Lopez missed Jumper.|32-32| 
18:45|Rider Offensive Rebound.|32-32| 
18:29|Teddy Okereafor missed Three Point Jumper.|32-32| 
18:29| |32-32|Travis Jorgenson Defensive Rebound.
18:17| |32-32|Demarco Cox Turnover.
18:17|Teddy Okereafor Steal.|32-32| 
18:15|Teddy Okereafor Turnover.|32-32| 
18:15| |32-32|Demarco Cox Steal.
18:13|Foul on Kahlil Thomas.|32-32| 
18:13| |32-33|Demarco Cox made Free Throw.
18:13| |32-34|Demarco Cox made Free Throw.
18:00|Kahlil Thomas Turnover.|32-34| 
18:00| |32-34|Quinton Stephens Steal.
17:54|Foul on Jimmie Taylor.|32-34| 
17:54| |32-35|Marcus Georges-Hunt made Free Throw.
17:54| |32-36|Marcus Georges-Hunt made Free Throw.
17:36|Kahlil Thomas missed Jumper.|32-36| 
17:36| |32-36|Quinton Stephens Defensive Rebound.
17:25| |32-36|Demarco Cox missed Layup.
17:24|Kahlil Thomas Block.|32-36| 
17:23| |32-36|Quinton Stephens Offensive Rebound.
17:03| |32-39|Quinton Stephens made Three Point Jumper. Assisted by Travis Jorgenson.
16:51|Rider  Timeout|Rider  Timeout|Rider  Timeout
16:30|Teddy Okereafor missed Three Point Jumper.|32-39| 
16:30| |32-39|Georgia Tech Defensive Rebound.
16:26|Foul on Xavier Lundy.|32-39| 
16:16| |32-41|Charles Mitchell made Layup. Assisted by Travis Jorgenson.
16:16|Foul on Xavier Lundy.|32-41| 
16:16| |32-41|Charles Mitchell missed Free Throw.
16:16|Anthony D'Orazio Defensive Rebound.|32-41| 
16:09|Jimmie Taylor missed Three Point Jumper.|32-41| 
16:09| |32-41|Travis Jorgenson Defensive Rebound.
16:02| |32-41|Quinton Stephens missed Three Point Jumper.
16:02|Matt Lopez Defensive Rebound.|32-41| 
15:49| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:27|Anthony D'Orazio made Jumper.|34-41| 
15:27| |34-41|Foul on Quinton Stephens.
15:27|Anthony D'Orazio missed Free Throw.|34-41| 
15:27| |34-41|Georgia Tech Defensive Rebound.
15:18| |34-41|Marcus Georges-Hunt missed Jumper.
15:18|Teddy Okereafor Defensive Rebound.|34-41| 
14:52|Jimmie Taylor missed Jumper.|34-41| 
14:51| |34-41|Quinton Stephens Block.
14:50| |34-41|Quinton Stephens Defensive Rebound.
14:33| |34-41|Robert Sampson missed Jumper.
14:33| |34-41|Robert Sampson Offensive Rebound.
14:21| |34-43|Charles Mitchell made Jumper.
13:43|Anthony D'Orazio missed Three Point Jumper.|34-43| 
13:43| |34-43|Marcus Georges-Hunt Defensive Rebound.
13:10| |34-43|Tadric Jackson Turnover.
12:49| |34-43|Foul on Charles Mitchell.
12:49|Shawn Valentine made Jumper. Assisted by Teddy Okereafor.|36-43| 
12:41| |36-43|Josh Heath Turnover.
12:30|Khalil Alford missed Jumper.|36-43| 
12:30| |36-43|Demarco Cox Defensive Rebound.
12:21| |36-45|Robert Sampson made Layup. Assisted by Josh Heath.
11:58| |36-45|Foul on Demarco Cox.
11:58| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:58| |36-45|Foul on Robert Sampson.
11:45|Shawn Valentine made Layup. Assisted by Teddy Okereafor.|38-45| 
11:18| |38-45|Josh Heath missed Three Point Jumper.
11:18| |38-45|Robert Sampson Offensive Rebound.
10:55| |38-45|Robert Sampson Turnover.
10:55|Shawn Valentine Steal.|38-45| 
10:41|Zedric Sadler made Three Point Jumper. Assisted by Teddy Okereafor.|41-45| 
10:12| |41-47|Chris Bolden made Jumper.
9:44| |41-47|Foul on Demarco Cox.
9:44|Teddy Okereafor missed Free Throw.|41-47| 
9:44|Rider Deadball Team Rebound.|41-47| 
