time	away	score	home
19:50	Foul on Greg McClinton.	0-0	 
19:44	 	0-0	Devon Bookert Turnover.
19:26	 	0-0	Foul on Michael Ojo.
19:26	Greg McClinton made Free Throw.	1-0	 
19:26	Greg McClinton made Free Throw.	2-0	 
18:54	 	2-0	Xavier Rathan-Mayes missed Jumper.
18:54	Mitchell Wilbekin Defensive Rebound.	2-0	 
18:44	Darius Leonard missed Three Point Jumper.	2-0	 
18:44	 	2-0	Xavier Rathan-Mayes Defensive Rebound.
18:28	 	2-0	Michael Ojo missed Jumper.
18:28	Devin Thomas Defensive Rebound.	2-0	 
18:14	Codi Miller-McIntyre missed Jumper.	2-0	 
18:14	Devin Thomas Offensive Rebound.	2-0	 
18:06	Mitchell Wilbekin missed Jumper.	2-0	 
18:06	 	2-0	Michael Ojo Defensive Rebound.
17:55	Foul on Darius Leonard.	2-0	 
17:39	 	2-2	Montay Brandon made Dunk.
17:23	Darius Leonard missed Jumper.	2-2	 
17:23	 	2-2	Devon Bookert Defensive Rebound.
17:07	 	2-2	Montay Brandon missed Jumper.
17:07	 	2-2	Kiel Turpin Offensive Rebound.
17:03	 	2-2	Kiel Turpin missed Two Point Tip Shot.
17:03	Greg McClinton Defensive Rebound.	2-2	 
16:49	Mitchell Wilbekin made Three Point Jumper. Assisted by Codi Miller-McIntyre.	5-2	 
16:39	 	5-4	Xavier Rathan-Mayes made Layup.
16:27	Aaron Rountree III Turnover.	5-4	 
15:53	 	5-4	Robbie Berwick missed Jumper.
15:53	Konstantinos Mitoglou Defensive Rebound.	5-4	 
15:48	 	5-4	Foul on Robbie Berwick.
15:48	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:48	Codi Miller-McIntyre missed Free Throw.	5-4	 
15:48	Wake Forest Deadball Team Rebound.	5-4	 
15:48	Codi Miller-McIntyre made Free Throw.	6-4	 
15:39	 	6-4	Xavier Rathan-Mayes Turnover.
15:38	Cornelius Hudson Steal.	6-4	 
15:33	Konstantinos Mitoglou missed Three Point Jumper.	6-4	 
15:33	 	6-4	Florida St Defensive Rebound.
15:18	 	6-4	Robbie Berwick missed Three Point Jumper.
15:18	Devin Thomas Defensive Rebound.	6-4	 
14:48	 	6-4	Foul on Kiel Turpin.
14:48	Aaron Rountree III made Free Throw.	7-4	 
14:48	Aaron Rountree III missed Free Throw.	7-4	 
14:48	 	7-4	Boris Bojanovsky Defensive Rebound.
14:15	 	7-4	Boris Bojanovsky missed Jumper.
14:15	Wake Forest Defensive Rebound.	7-4	 
13:51	 	7-4	Foul on Devon Bookert.
13:34	Cornelius Hudson made Three Point Jumper. Assisted by Madison Jones.	10-4	 
13:21	 	10-4	Jarquez Smith missed Three Point Jumper.
13:21	Cornelius Hudson Defensive Rebound.	10-4	 
13:10	Cornelius Hudson made Three Point Jumper. Assisted by Madison Jones.	13-4	 
12:49	 	13-4	Jarquez Smith missed Jumper.
12:48	 	13-4	Boris Bojanovsky Offensive Rebound.
12:45	 	13-4	Boris Bojanovsky missed Two Point Tip Shot.
12:45	Aaron Rountree III Defensive Rebound.	13-4	 
12:36	Konstantinos Mitoglou made Layup. Assisted by Madison Jones.	15-4	 
12:35	Florida St  Timeout	Florida St  Timeout	Florida St  Timeout
12:09	 	15-4	Devon Bookert Turnover.
12:08	Aaron Rountree III Steal.	15-4	 
12:05	 	15-4	Foul on Montay Brandon.
12:05	Andre Washington missed Free Throw.	15-4	 
12:05	Wake Forest Deadball Team Rebound.	15-4	 
12:05	Andre Washington missed Free Throw.	15-4	 
12:05	 	15-4	Montay Brandon Defensive Rebound.
11:54	Foul on Andre Washington.	15-4	 
11:54	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:41	 	15-4	Devon Bookert missed Jumper.
11:41	Aaron Rountree III Defensive Rebound.	15-4	 
11:04	Andre Washington made Jumper. Assisted by Madison Jones.	17-4	 
10:46	 	17-4	Xavier Rathan-Mayes Turnover.
10:45	Madison Jones Steal.	17-4	 
10:43	Aaron Rountree III made Dunk. Assisted by Madison Jones.	19-4	 
10:27	Foul on Cornelius Hudson.	19-4	 
10:24	 	19-6	Devon Bookert made Jumper. Assisted by Xavier Rathan-Mayes.
9:59	Codi Miller-McIntyre Turnover.	19-6	 
9:57	 	19-6	Kiel Turpin Steal.
9:52	 	19-8	Phil Cofer made Dunk. Assisted by Montay Brandon.
9:50	Wake Forest  Timeout	Wake Forest  Timeout	Wake Forest  Timeout
9:20	Mitchell Wilbekin missed Jumper.	19-8	 
9:20	 	19-8	Montay Brandon Defensive Rebound.
9:08	Foul on Greg McClinton.	19-8	 
9:06	 	19-10	Xavier Rathan-Mayes made Jumper.
8:40	Codi Miller-McIntyre Turnover.	19-10	 
8:39	 	19-10	Devon Bookert Steal.
8:33	 	19-10	Xavier Rathan-Mayes Turnover.
8:32	Mitchell Wilbekin Steal.	19-10	 
8:28	Codi Miller-McIntyre made Layup.	21-10	 
8:06	 	21-12	Xavier Rathan-Mayes made Layup.
7:50	Devin Thomas missed Jumper.	21-12	 
7:50	 	21-12	Florida St Deadball Team Rebound.
7:48	Foul on Darius Leonard.	21-12	 
7:48	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:24	 	21-12	Montay Brandon missed Three Point Jumper.
7:24	 	21-12	Florida St Offensive Rebound.
7:17	Foul on Konstantinos Mitoglou.	21-12	 
7:17	 	21-13	Boris Bojanovsky made Free Throw.
7:17	 	21-14	Boris Bojanovsky made Free Throw.
6:54	Madison Jones missed Layup.	21-14	 
6:54	 	21-14	Phil Cofer Block.
6:53	Wake Forest Offensive Rebound.	21-14	 
6:41	Cornelius Hudson Turnover.	21-14	 
6:32	 	21-14	Dayshawn Watkins Turnover.
6:07	Cornelius Hudson missed Three Point Jumper.	21-14	 
6:07	 	21-14	Montay Brandon Defensive Rebound.
6:00	Foul on Aaron Rountree III.	21-14	 
6:00	 	21-15	Montay Brandon made Free Throw.
6:00	 	21-15	Montay Brandon missed Free Throw.
6:00	Konstantinos Mitoglou Defensive Rebound.	21-15	 
5:43	Cornelius Hudson made Three Point Jumper. Assisted by Codi Miller-McIntyre.	24-15	 
5:20	 	24-15	Phil Cofer Turnover.
5:20	Cornelius Hudson Steal.	24-15	 
5:20	 	24-15	Foul on Montay Brandon.
5:02	Cornelius Hudson made Three Point Jumper. Assisted by Devin Thomas.	27-15	 
4:45	 	27-15	Xavier Rathan-Mayes missed Jumper.
4:45	 	27-15	Phil Cofer Offensive Rebound.
4:39	 	27-17	Phil Cofer made Layup.
4:15	Codi Miller-McIntyre made Layup.	29-17	 
3:49	 	29-19	Phil Cofer made Jumper.
3:34	Codi Miller-McIntyre missed Layup.	29-19	 
3:34	 	29-19	Phil Cofer Block.
3:33	Codi Miller-McIntyre Offensive Rebound.	29-19	 
3:32	Codi Miller-McIntyre missed Jumper.	29-19	 
3:32	 	29-19	Boris Bojanovsky Block.
3:30	Madison Jones Offensive Rebound.	29-19	 
3:18	Konstantinos Mitoglou missed Jumper.	29-19	 
3:18	 	29-19	Boris Bojanovsky Block.
3:16	 	29-19	Boris Bojanovsky Defensive Rebound.
3:01	Foul on Devin Thomas.	29-19	 
3:01	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:01	 	29-20	Devon Bookert made Free Throw.
3:01	 	29-21	Devon Bookert made Free Throw.
2:51	 	29-21	Foul on Kiel Turpin.
2:51	Codi Miller-McIntyre made Free Throw.	30-21	 
2:51	Codi Miller-McIntyre made Free Throw.	31-21	 
2:35	Foul on Devin Thomas.	31-21	 
2:35	 	31-21	Xavier Rathan-Mayes missed Free Throw.
2:35	 	31-21	Florida St Deadball Team Rebound.
2:35	 	31-22	Xavier Rathan-Mayes made Free Throw.
1:59	Madison Jones missed Jumper.	31-22	 
1:59	 	31-22	Xavier Rathan-Mayes Defensive Rebound.
1:38	 	31-22	Devon Bookert missed Jumper.
1:38	Madison Jones Defensive Rebound.	31-22	 
1:30	 	31-22	Foul on Robbie Berwick.
1:30	Madison Jones made Free Throw.	32-22	 
