time	away	score	home
20:00	Jump Ball won by Syracuse	0-0	 
19:46	Michael Gbinije missed Layup.	0-0	 
19:46	Tyler Roberson Offensive Rebound.	0-0	 
19:44	Tyler Roberson Turnover.	0-0	 
19:41	 	0-0	Tyus Jones Turnover.
19:41	Rakeem Christmas Steal.	0-0	 
19:12	Trevor Cooney missed Three Point Jumper.	0-0	 
19:12	Rakeem Christmas Offensive Rebound.	0-0	 
19:07	Michael Gbinije missed Three Point Jumper.	0-0	 
19:07	 	0-0	Quinn Cook Defensive Rebound.
18:55	 	0-2	Jahlil Okafor made Layup. Assisted by Justise Winslow.
18:43	Trevor Cooney Turnover.	0-2	 
18:43	 	0-2	Quinn Cook Steal.
18:41	 	0-4	Quinn Cook made Layup. Assisted by Tyus Jones.
18:29	Michael Gbinije Turnover.	0-4	 
18:10	 	0-4	Justise Winslow missed Layup.
18:10	 	0-4	Jahlil Okafor Offensive Rebound.
18:10	 	0-4	Jahlil Okafor Turnover.
18:02	Kaleb Joseph missed Layup.	0-4	 
18:02	 	0-4	Justise Winslow Block.
18:02	Tyler Roberson Offensive Rebound.	0-4	 
17:57	Tyler Roberson made Layup.	2-4	 
17:45	 	2-4	Quinn Cook missed Jumper.
17:45	Tyler Roberson Defensive Rebound.	2-4	 
17:35	Trevor Cooney Turnover.	2-4	 
17:23	 	2-4	Jahlil Okafor missed Jumper.
17:23	 	2-4	Matt Jones Offensive Rebound.
17:18	 	2-4	Matt Jones Turnover.
17:18	Michael Gbinije Steal.	2-4	 
16:54	Trevor Cooney made Layup.	4-4	 
16:27	 	4-4	Jahlil Okafor missed Layup.
16:27	 	4-4	Justise Winslow Offensive Rebound.
16:21	 	4-6	Justise Winslow made Dunk.
16:10	Kaleb Joseph missed Jumper.	4-6	 
16:10	Tyler Roberson Offensive Rebound.	4-6	 
16:03	Tyler Roberson made Layup.	6-6	 
15:46	 	6-6	Tyus Jones Turnover.
15:46	Kaleb Joseph Steal.	6-6	 
15:37	Tyler Roberson made Layup. Assisted by Michael Gbinije.	8-6	 
15:37	 	8-6	Foul on Quinn Cook.
15:37	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:37	Tyler Roberson made Free Throw.	9-6	 
15:18	 	9-6	Tyus Jones Turnover.
15:18	Michael Gbinije Steal.	9-6	 
15:11	Michael Gbinije missed Layup.	9-6	 
15:11	 	9-6	Jahlil Okafor Defensive Rebound.
15:00	 	9-8	Jahlil Okafor made Jumper. Assisted by Quinn Cook.
15:00	Foul on Rakeem Christmas.	9-8	 
15:00	 	9-8	Jahlil Okafor missed Free Throw.
15:00	Rakeem Christmas Defensive Rebound.	9-8	 
14:53	Tyler Roberson missed Layup.	9-8	 
14:53	 	9-8	Jahlil Okafor Block.
14:53	 	9-8	Amile Jefferson Defensive Rebound.
14:43	 	9-8	Quinn Cook missed Three Point Jumper.
14:43	Michael Gbinije Defensive Rebound.	9-8	 
14:23	Rakeem Christmas Turnover.	9-8	 
14:23	 	9-8	Jahlil Okafor Steal.
14:23	 	9-8	Jump Ball won by Duke
13:56	 	9-10	Amile Jefferson made Dunk. Assisted by Tyus Jones.
13:33	Michael Gbinije made Jumper.	11-10	 
13:19	 	11-10	Justise Winslow Turnover.
13:19	Trevor Cooney Steal.	11-10	 
13:09	Trevor Cooney missed Layup.	11-10	 
13:09	 	11-10	Justise Winslow Block.
13:09	 	11-10	Duke Defensive Rebound.
12:49	 	11-10	Justise Winslow missed Three Point Jumper.
12:49	B.J. Johnson Defensive Rebound.	11-10	 
12:27	 	11-10	Foul on Marshall Plumlee.
12:26	Trevor Cooney Turnover.	11-10	 
12:16	 	11-10	Marshall Plumlee Turnover.
12:16	Michael Gbinije Steal.	11-10	 
12:04	Trevor Cooney missed Three Point Jumper.	11-10	 
12:04	 	11-10	Marshall Plumlee Defensive Rebound.
11:54	 	11-10	Amile Jefferson missed Layup.
11:54	Rakeem Christmas Block.	11-10	 
11:54	Trevor Cooney Defensive Rebound.	11-10	 
11:37	 	11-10	Foul on Marshall Plumlee.
11:37	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:37	Trevor Cooney made Free Throw.	12-10	 
11:37	Trevor Cooney made Free Throw.	13-10	 
11:16	 	13-12	Jahlil Okafor made Layup.
11:00	Michael Gbinije missed Jumper.	13-12	 
11:00	 	13-12	Grayson Allen Defensive Rebound.
10:50	 	13-14	Justise Winslow made Layup. Assisted by Quinn Cook.
10:36	 	13-14	Foul on Grayson Allen.
10:36	Rakeem Christmas missed Free Throw.	13-14	 
10:36	Syracuse Deadball Team Rebound.	13-14	 
10:36	Rakeem Christmas made Free Throw.	14-14	 
10:19	 	14-14	Grayson Allen missed Three Point Jumper.
10:19	Ron Patterson Defensive Rebound.	14-14	 
10:10	Tyler Roberson Turnover.	14-14	 
9:41	 	14-17	Matt Jones made Three Point Jumper. Assisted by Quinn Cook.
9:11	Trevor Cooney missed Jumper.	14-17	 
9:11	Trevor Cooney Offensive Rebound.	14-17	 
9:11	Trevor Cooney missed Jumper.	14-17	 
9:11	Rakeem Christmas Offensive Rebound.	14-17	 
9:05	Tyler Roberson made Jumper. Assisted by Rakeem Christmas.	16-17	 
8:47	 	16-17	Matt Jones missed Three Point Jumper.
8:47	 	16-17	Jahlil Okafor Offensive Rebound.
8:43	Foul on Tyler Roberson.	16-17	 
8:43	 	16-17	Jahlil Okafor missed Free Throw.
8:43	 	16-17	Duke Deadball Team Rebound.
8:43	 	16-17	Jahlil Okafor missed Free Throw.
8:43	Tyler Roberson Defensive Rebound.	16-17	 
8:29	Kaleb Joseph Turnover.	16-17	 
8:10	 	16-17	Tyus Jones missed Jumper.
8:10	 	16-17	Marshall Plumlee Offensive Rebound.
8:06	 	16-20	Justise Winslow made Three Point Jumper. Assisted by Marshall Plumlee.
8:01	Michael Gbinije Turnover.	16-20	 
8:01	 	16-20	Matt Jones Steal.
7:55	 	16-20	Quinn Cook Turnover.
7:55	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:35	Kaleb Joseph missed Jumper.	16-20	 
