time	away	score	home
20:00	Jump Ball won by Iowa	0-0	 
19:47	Jarrod Uthoff made Jumper.	2-0	 
19:09	 	2-0	Geno Thorpe missed Jumper.
19:09	Mike Gesell Defensive Rebound.	2-0	 
19:00	Aaron White missed Layup.	2-0	 
19:00	 	2-0	Julian Moore Block.
19:00	 	2-0	D.J. Newbill Defensive Rebound.
18:55	 	2-0	Geno Thorpe missed Layup.
18:55	Adam Woodbury Block.	2-0	 
18:55	Jarrod Uthoff Defensive Rebound.	2-0	 
18:47	Peter Jok missed Three Point Jumper.	2-0	 
18:47	 	2-0	Geno Thorpe Defensive Rebound.
18:28	 	2-2	Julian Moore made Jumper. Assisted by Shep Garner.
18:16	Peter Jok missed Three Point Jumper.	2-2	 
18:16	Aaron White Offensive Rebound.	2-2	 
18:16	Aaron White made Two Point Tip Shot.	4-2	 
17:54	 	4-2	Geno Thorpe missed Jumper.
17:54	Aaron White Defensive Rebound.	4-2	 
17:43	Adam Woodbury missed Layup.	4-2	 
17:43	 	4-2	Jordan Dickerson Block.
17:43	 	4-2	Julian Moore Defensive Rebound.
17:28	 	4-2	Julian Moore missed Layup.
17:28	Adam Woodbury Defensive Rebound.	4-2	 
17:20	Aaron White missed Jumper.	4-2	 
17:20	 	4-2	Geno Thorpe Defensive Rebound.
16:58	Foul on Peter Jok.	4-2	 
16:39	Foul on Aaron White.	4-2	 
16:39	 	4-3	Ross Travis made Free Throw.
16:39	 	4-3	Ross Travis missed Free Throw.
16:39	Aaron White Defensive Rebound.	4-3	 
16:12	 	4-3	Foul on Donovon Jack.
16:12	Gabriel Olaseni made Free Throw.	5-3	 
16:12	Gabriel Olaseni made Free Throw.	6-3	 
15:51	 	6-3	Donovon Jack missed Layup.
15:51	 	6-3	Donovon Jack Offensive Rebound.
15:51	 	6-5	Donovon Jack made Two Point Tip Shot.
15:43	Anthony Clemmons missed Layup.	6-5	 
15:43	 	6-5	Devin Foster Block.
15:43	 	6-5	Ross Travis Defensive Rebound.
15:27	 	6-7	Geno Thorpe made Layup.
15:12	Aaron White missed Layup.	6-7	 
15:12	 	6-7	Geno Thorpe Defensive Rebound.
15:10	Foul on Gabriel Olaseni.	6-7	 
15:10	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:01	 	6-9	Ross Travis made Jumper. Assisted by D.J. Newbill.
14:29	Anthony Clemmons made Layup.	8-9	 
14:29	 	8-9	Foul on Devin Foster.
14:29	Anthony Clemmons made Free Throw.	9-9	 
14:15	 	9-12	Devin Foster made Three Point Jumper.
13:57	Gabriel Olaseni missed Jumper.	9-12	 
13:57	 	9-12	D.J. Newbill Defensive Rebound.
13:49	 	9-15	Shep Garner made Three Point Jumper. Assisted by D.J. Newbill.
13:31	Dominque Uhl missed Layup.	9-15	 
13:31	 	9-15	Jordan Dickerson Block.
13:31	Iowa Offensive Rebound.	9-15	 
13:15	Gabriel Olaseni Turnover.	9-15	 
13:15	 	9-15	Devin Foster Steal.
13:10	 	9-17	Geno Thorpe made Layup.
13:07	Iowa  Timeout	Iowa  Timeout	Iowa  Timeout
12:46	Peter Jok Turnover.	9-17	 
12:33	 	9-20	Shep Garner made Three Point Jumper. Assisted by Devin Foster.
12:20	 	9-20	Foul on Shep Garner.
12:20	Mike Gesell made Free Throw.	10-20	 
12:20	Mike Gesell made Free Throw.	11-20	 
11:55	 	11-23	Shep Garner made Three Point Jumper.
11:41	Peter Jok Turnover.	11-23	 
11:41	 	11-23	Ross Travis Steal.
11:41	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:20	 	11-23	Geno Thorpe Turnover.
11:04	Mike Gesell made Layup. Assisted by Aaron White.	13-23	 
10:54	 	13-23	Geno Thorpe missed Three Point Jumper.
10:54	 	13-23	Julian Moore Offensive Rebound.
10:29	 	13-23	D.J. Newbill Turnover.
10:29	Adam Woodbury Steal.	13-23	 
10:27	Adam Woodbury Turnover.	13-23	 
10:27	 	13-23	Jordan Dickerson Steal.
10:23	 	13-23	D.J. Newbill missed Three Point Jumper.
10:23	Aaron White Defensive Rebound.	13-23	 
10:03	 	13-23	Foul on Geno Thorpe.
9:40	Anthony Clemmons missed Three Point Jumper.	13-23	 
9:40	Aaron White Offensive Rebound.	13-23	 
9:40	Aaron White made Two Point Tip Shot.	15-23	 
9:23	 	15-23	Julian Moore Turnover.
9:23	Mike Gesell Steal.	15-23	 
9:18	Jarrod Uthoff missed Three Point Jumper.	15-23	 
9:18	 	15-23	Julian Moore Defensive Rebound.
8:53	 	15-23	D.J. Newbill missed Three Point Jumper.
8:53	Aaron White Defensive Rebound.	15-23	 
8:41	Adam Woodbury made Layup.	17-23	 
8:39	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
8:26	 	17-25	Ross Travis made Jumper. Assisted by Devin Foster.
8:11	Mike Gesell missed Jumper.	17-25	 
8:11	Jarrod Uthoff Offensive Rebound.	17-25	 
8:11	Jarrod Uthoff missed Two Point Tip Shot.	17-25	 
8:11	 	17-25	Penn State Deadball Team Rebound.
8:07	Foul on Adam Woodbury.	17-25	 
7:46	 	17-25	Devin Foster missed Three Point Jumper.
7:46	Jarrod Uthoff Defensive Rebound.	17-25	 
7:38	Jarrod Uthoff made Three Point Jumper. Assisted by Mike Gesell.	20-25	 
7:30	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:24	 	20-25	Devin Foster Turnover.
7:24	Jarrod Uthoff Steal.	20-25	 
7:05	 	20-25	Foul on Shep Garner.
7:05	Jarrod Uthoff missed Layup.	20-25	 
7:05	Aaron White Offensive Rebound.	20-25	 
6:52	Gabriel Olaseni made Layup. Assisted by Anthony Clemmons.	22-25	 
6:26	 	22-25	D.J. Newbill missed Three Point Jumper.
6:26	Jarrod Uthoff Block.	22-25	 
6:26	 	22-25	Ross Travis Offensive Rebound.
6:20	 	22-25	D.J. Newbill missed Jumper.
6:20	Gabriel Olaseni Defensive Rebound.	22-25	 
6:10	Gabriel Olaseni missed Layup.	22-25	 
6:10	 	22-25	Geno Thorpe Defensive Rebound.
5:59	Foul on Gabriel Olaseni.	22-25	 
5:28	 	22-27	D.J. Newbill made Layup.
5:11	Mike Gesell missed Jumper.	22-27	 
5:11	 	22-27	Payton Banks Defensive Rebound.
5:02	 	22-27	D.J. Newbill Turnover.
5:01	Aaron White missed Three Point Jumper.	22-27	 
5:01	 	22-27	Ross Travis Defensive Rebound.
4:44	 	22-29	Jordan Dickerson made Dunk. Assisted by Ross Travis.
4:29	Anthony Clemmons Turnover.	22-29	 
4:29	 	22-29	Payton Banks Steal.
4:25	 	22-29	Payton Banks Turnover.
4:25	Anthony Clemmons Steal.	22-29	 
4:19	Anthony Clemmons missed Layup.	22-29	 
4:19	 	22-29	Jordan Dickerson Block.
4:19	 	22-29	Geno Thorpe Defensive Rebound.
4:10	 	22-29	Geno Thorpe missed Jumper.
4:10	Jarrod Uthoff Defensive Rebound.	22-29	 
4:01	Adam Woodbury missed Layup.	22-29	 
4:01	 	22-29	Ross Travis Defensive Rebound.
3:43	 	22-29	Ross Travis missed Jumper.
3:43	Jarrod Uthoff Defensive Rebound.	22-29	 
3:33	Adam Woodbury missed Layup.	22-29	 
3:33	 	22-29	Jordan Dickerson Block.
3:33	 	22-29	Payton Banks Defensive Rebound.
3:21	Foul on Jarrod Uthoff.	22-29	 
3:21	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:21	 	22-29	Payton Banks missed Free Throw.
3:21	 	22-29	Penn State Deadball Team Rebound.
3:21	 	22-29	Payton Banks missed Free Throw.
3:21	Peter Jok Defensive Rebound.	22-29	 
3:17	Josh Oglesby made Three Point Jumper. Assisted by Mike Gesell.	25-29	 
2:38	 	25-29	Donovon Jack Turnover.
2:16	Gabriel Olaseni missed Jumper.	25-29	 
2:16	Iowa Offensive Rebound.	25-29	 
2:10	 	25-29	Foul on Julian Moore.
1:53	Jarrod Uthoff made Three Point Jumper. Assisted by Mike Gesell.	28-29	 
1:15	 	28-29	Geno Thorpe Turnover.
1:15	Gabriel Olaseni Steal.	28-29	 
1:07	Josh Oglesby made Three Point Jumper. Assisted by Mike Gesell.	31-29	 
1:00	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
0:32	 	31-29	D.J. Newbill missed Three Point Jumper.
0:32	 	31-29	Geno Thorpe Offensive Rebound.
0:07	 	31-29	Brandon Taylor missed Three Point Jumper.
0:07	 	31-29	D.J. Newbill Offensive Rebound.
0:01	 	31-29	D.J. Newbill missed Jumper.
0:01	 	31-29	Penn State Deadball Team Rebound.
0:00	End of 1st half	End of 1st half	End of 1st half
20:00	 	31-29	Jump Ball won by Penn State
19:52	 	31-32	D.J. Newbill made Three Point Jumper. Assisted by Shep Garner.
19:35	Mike Gesell Turnover.	31-32	 
19:35	 	31-32	Shep Garner Steal.
19:28	 	31-35	Shep Garner made Three Point Jumper. Assisted by Geno Thorpe.
19:12	 	31-35	Foul on Shep Garner.
18:57	Adam Woodbury missed Layup.	31-35	 
18:57	Aaron White Offensive Rebound.	31-35	 
18:57	Aaron White made Dunk.	33-35	 
18:27	 	33-37	D.J. Newbill made Jumper. Assisted by Geno Thorpe.
18:16	 	33-37	Foul on Jordan Dickerson.
18:16	Aaron White made Free Throw.	34-37	 
18:16	Aaron White made Free Throw.	35-37	 
18:08	 	35-37	D.J. Newbill Turnover.
18:08	Mike Gesell Steal.	35-37	 
18:04	Mike Gesell missed Layup.	35-37	 
18:04	Anthony Clemmons Offensive Rebound.	35-37	 
17:59	 	35-37	Foul on Julian Moore.
17:58	 	35-37	Foul on D.J. Newbill.
17:57	Jarrod Uthoff missed Jumper.	35-37	 
17:57	 	35-37	Julian Moore Defensive Rebound.
17:46	Foul on Anthony Clemmons.	35-37	 
17:44	 	35-40	D.J. Newbill made Three Point Jumper. Assisted by Geno Thorpe.
17:20	Mike Gesell made Layup.	37-40	 
17:07	 	37-43	Geno Thorpe made Three Point Jumper. Assisted by D.J. Newbill.
16:59	Aaron White made Layup. Assisted by Mike Gesell.	39-43	 
16:42	 	39-43	Shep Garner missed Layup.
16:42	Adam Woodbury Defensive Rebound.	39-43	 
16:31	Jarrod Uthoff missed Jumper.	39-43	 
16:31	Adam Woodbury Offensive Rebound.	39-43	 
16:27	 	39-43	Foul on Ross Travis.
16:10	Mike Gesell made Jumper.	41-43	 
15:44	 	41-43	Jordan Dickerson missed Layup.
15:44	Aaron White Defensive Rebound.	41-43	 
15:25	Mike Gesell missed Jumper.	41-43	 
15:25	 	41-43	Ross Travis Defensive Rebound.
15:04	 	41-43	Ross Travis missed Jumper.
15:04	Jarrod Uthoff Defensive Rebound.	41-43	 
14:57	 	41-43	Foul on Jordan Dickerson.
14:57	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:55	Anthony Clemmons Turnover.	41-43	 
14:55	 	41-43	Jordan Dickerson Steal.
14:50	Foul on Adam Woodbury.	41-43	 
14:23	 	41-43	Ross Travis missed Jumper.
14:23	 	41-43	Devin Foster Offensive Rebound.
14:17	Foul on Adam Woodbury.	41-43	 
14:12	 	41-45	Ross Travis made Jumper. Assisted by Shep Garner.
13:59	 	41-45	Foul on D.J. Newbill.
13:59	Peter Jok made Free Throw.	42-45	 
13:59	Peter Jok made Free Throw.	43-45	 
13:46	 	43-45	D.J. Newbill missed Jumper.
13:46	 	43-45	Ross Travis Offensive Rebound.
13:41	Foul on Dominque Uhl.	43-45	 
13:41	 	43-46	Ross Travis made Free Throw.
13:41	 	43-46	Ross Travis missed Free Throw.
13:41	Iowa Deadball Team Rebound.	43-46	 
13:32	Peter Jok made Jumper. Assisted by Jarrod Uthoff.	45-46	 
13:14	Foul on Peter Jok.	45-46	 
13:05	 	45-46	Shep Garner missed Three Point Jumper.
13:05	Iowa Deadball Team Rebound.	45-46	 
13:01	 	45-46	Foul on Jordan Dickerson.
13:01	Gabriel Olaseni made Free Throw.	46-46	 
13:01	Gabriel Olaseni made Free Throw.	47-46	 
12:45	Foul on Jarrod Uthoff.	47-46	 
12:25	 	47-48	Ross Travis made Layup. Assisted by D.J. Newbill.
12:25	Foul on Gabriel Olaseni.	47-48	 
12:25	 	47-48	Ross Travis missed Free Throw.
12:25	Aaron White Defensive Rebound.	47-48	 
12:06	Josh Oglesby made Three Point Jumper. Assisted by Mike Gesell.	50-48	 
11:54	 	50-48	Geno Thorpe missed Three Point Jumper.
11:54	Aaron White Defensive Rebound.	50-48	 
11:38	Mike Gesell missed Layup.	50-48	 
11:38	 	50-48	Donovon Jack Block.
11:38	Adam Woodbury Offensive Rebound.	50-48	 
11:38	Adam Woodbury missed Two Point Tip Shot.	50-48	 
11:38	 	50-48	Ross Travis Defensive Rebound.
11:29	 	50-48	D.J. Newbill Turnover.
11:29	Peter Jok Steal.	50-48	 
11:25	Peter Jok made Layup.	52-48	 
11:24	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:18	Foul on Adam Woodbury.	52-48	 
11:18	 	52-49	Geno Thorpe made Free Throw.
11:18	 	52-50	Geno Thorpe made Free Throw.
11:05	Josh Oglesby missed Three Point Jumper.	52-50	 
11:05	 	52-50	Geno Thorpe Defensive Rebound.
10:51	 	52-50	Geno Thorpe Turnover.
10:51	Mike Gesell Steal.	52-50	 
10:45	Mike Gesell Turnover.	52-50	 
10:45	 	52-50	Geno Thorpe Steal.
10:44	Foul on Mike Gesell.	52-50	 
10:44	 	52-51	Geno Thorpe made Free Throw.
10:44	 	52-51	Geno Thorpe missed Free Throw.
10:44	Iowa Defensive Rebound.	52-51	 
10:31	Anthony Clemmons Turnover.	52-51	 
10:31	 	52-51	D.J. Newbill Steal.
10:19	 	52-51	Ross Travis missed Jumper.
10:19	Gabriel Olaseni Defensive Rebound.	52-51	 
9:55	Josh Oglesby missed Three Point Jumper.	52-51	 
9:55	Gabriel Olaseni Offensive Rebound.	52-51	 
9:52	 	52-51	Foul on Donovon Jack.
9:52	Gabriel Olaseni made Free Throw.	53-51	 
9:52	Gabriel Olaseni made Free Throw.	54-51	 
9:42	 	54-51	Ross Travis Turnover.
9:42	Mike Gesell Steal.	54-51	 
9:38	Gabriel Olaseni made Dunk. Assisted by Peter Jok.	56-51	 
9:09	 	56-51	Geno Thorpe missed Jumper.
9:09	 	56-51	Jordan Dickerson Offensive Rebound.
9:04	 	56-51	Jordan Dickerson Turnover.
9:04	Mike Gesell Steal.	56-51	 
9:01	Mike Gesell made Layup.	58-51	 
8:58	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
8:38	 	58-54	D.J. Newbill made Three Point Jumper. Assisted by Jordan Dickerson.
8:07	 	58-54	Foul on D.J. Newbill.
8:07	Aaron White made Free Throw.	59-54	 
8:07	Aaron White missed Free Throw.	59-54	 
8:07	 	59-54	Jordan Dickerson Defensive Rebound.
7:59	 	59-54	Geno Thorpe missed Three Point Jumper.
7:59	Jarrod Uthoff Defensive Rebound.	59-54	 
7:42	Jarrod Uthoff missed Jumper.	59-54	 
7:42	Iowa Deadball Team Rebound.	59-54	 
7:39	 	59-54	Foul on Geno Thorpe.
7:39	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:39	Aaron White made Free Throw.	60-54	 
7:39	Aaron White made Free Throw.	61-54	 
7:23	Foul on Mike Gesell.	61-54	 
7:23	 	61-55	Brandon Taylor made Free Throw.
7:23	 	61-56	Brandon Taylor made Free Throw.
7:06	Peter Jok Turnover.	61-56	 
7:06	 	61-56	Jordan Dickerson Steal.
7:02	 	61-58	Geno Thorpe made Layup.
6:38	Peter Jok missed Layup.	61-58	 
6:38	Aaron White Offensive Rebound.	61-58	 
6:38	Aaron White missed Two Point Tip Shot.	61-58	 
6:38	 	61-58	Brandon Taylor Defensive Rebound.
6:24	 	61-60	Shep Garner made Layup.
6:24	Foul on Aaron White.	61-60	 
6:24	 	61-61	Shep Garner made Free Throw.
6:00	Josh Oglesby made Three Point Jumper. Assisted by Jarrod Uthoff.	64-61	 
5:37	 	64-61	Shep Garner missed Three Point Jumper.
5:37	 	64-61	Jordan Dickerson Offensive Rebound.
5:32	 	64-63	Jordan Dickerson made Layup.
5:02	Josh Oglesby missed Three Point Jumper.	64-63	 
5:02	 	64-63	Penn State Defensive Rebound.
4:50	 	64-63	Brandon Taylor missed Three Point Jumper.
4:50	 	64-63	Jordan Dickerson Offensive Rebound.
4:42	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
4:18	 	64-63	D.J. Newbill missed Jumper.
4:18	Gabriel Olaseni Defensive Rebound.	64-63	 
3:46	Gabriel Olaseni missed Layup.	64-63	 
3:46	 	64-63	Brandon Taylor Defensive Rebound.
3:38	 	64-66	Brandon Taylor made Three Point Jumper. Assisted by D.J. Newbill.
3:30	Anthony Clemmons missed Three Point Jumper.	64-66	 
3:30	 	64-66	D.J. Newbill Defensive Rebound.
3:23	 	64-66	Shep Garner missed Three Point Jumper.
3:23	Gabriel Olaseni Defensive Rebound.	64-66	 
3:02	 	64-66	Foul on Jordan Dickerson.
3:02	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:02	Gabriel Olaseni made Free Throw.	65-66	 
3:02	Gabriel Olaseni made Free Throw.	66-66	 
2:44	 	66-66	Geno Thorpe missed Jumper.
2:44	Gabriel Olaseni Defensive Rebound.	66-66	 
2:31	Jarrod Uthoff missed Jumper.	66-66	 
2:31	 	66-66	Donovon Jack Defensive Rebound.
2:25	 	66-66	Foul on Shep Garner.
2:25	 	66-66	Shep Garner Turnover.
2:14	Aaron White made Dunk. Assisted by Josh Oglesby.	68-66	 
1:57	 	68-66	D.J. Newbill missed Three Point Jumper.
1:57	 	68-66	Donovon Jack Offensive Rebound.
1:39	 	68-66	Brandon Taylor missed Jumper.
1:39	 	68-66	Ross Travis Offensive Rebound.
1:33	 	68-66	Brandon Taylor missed Three Point Jumper.
1:33	 	68-66	Ross Travis Offensive Rebound.
1:12	 	68-66	D.J. Newbill missed Jumper.
1:12	Aaron White Defensive Rebound.	68-66	 
0:42	Jarrod Uthoff missed Three Point Jumper.	68-66	 
0:42	 	68-66	Brandon Taylor Defensive Rebound.
0:30	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
0:17	Foul on Anthony Clemmons.	68-66	 
0:17	 	68-67	D.J. Newbill made Free Throw.
0:17	Iowa  Timeout	Iowa  Timeout	Iowa  Timeout
0:17	 	68-68	D.J. Newbill made Free Throw.
0:04	Jarrod Uthoff missed Three Point Jumper.	68-68	 
0:04	Gabriel Olaseni Offensive Rebound.	68-68	 
0:00	End of 2nd half	End of 2nd half	End of 2nd half
5:00	 	68-68	Jump Ball won by Penn State
4:42	 	68-68	Donovon Jack missed Layup.
4:42	Aaron White Defensive Rebound.	68-68	 
4:14	Jarrod Uthoff made Three Point Jumper. Assisted by Mike Gesell.	71-68	 
4:02	 	71-68	D.J. Newbill missed Three Point Jumper.
4:02	Iowa Defensive Rebound.	71-68	 
3:25	Mike Gesell made Three Point Jumper. Assisted by Jarrod Uthoff.	74-68	 
3:15	 	74-68	Shep Garner missed Jumper.
3:15	 	74-68	Penn State Offensive Rebound.
2:59	 	74-68	Shep Garner missed Three Point Jumper.
2:59	 	74-68	Brandon Taylor Offensive Rebound.
2:51	 	74-70	Geno Thorpe made Jumper.
2:31	Gabriel Olaseni missed Jumper.	74-70	 
2:31	Josh Oglesby Offensive Rebound.	74-70	 
2:24	Jarrod Uthoff missed Three Point Jumper.	74-70	 
2:24	 	74-70	D.J. Newbill Defensive Rebound.
2:07	 	74-70	Geno Thorpe missed Jumper.
2:07	Jarrod Uthoff Defensive Rebound.	74-70	 
1:34	Iowa  Timeout	Iowa  Timeout	Iowa  Timeout
