time	away	score	home
20:00	 	0-0	Jump Ball won by Kansas
19:57	 	0-0	Perry Ellis missed Layup.
19:57	Jonathan Holmes Block.	0-0	 
19:57	Isaiah Taylor Defensive Rebound.	0-0	 
19:26	Isaiah Taylor missed Jumper.	0-0	 
19:26	 	0-0	Perry Ellis Defensive Rebound.
18:54	 	0-0	Perry Ellis missed Jumper.
18:54	Isaiah Taylor Defensive Rebound.	0-0	 
18:26	Kendal Yancy missed Jumper.	0-0	 
18:26	 	0-0	Kelly Oubre Jr. Block.
18:26	Kendal Yancy Offensive Rebound.	0-0	 
18:18	Connor Lammert made Three Point Jumper. Assisted by Kendal Yancy.	3-0	 
18:01	Foul on Cameron Ridley.	3-0	 
18:01	 	3-0	Kelly Oubre Jr. missed Free Throw.
18:01	 	3-0	Kansas Deadball Team Rebound.
18:01	 	3-1	Kelly Oubre Jr. made Free Throw.
17:31	Cameron Ridley missed Dunk.	3-1	 
17:31	 	3-1	Kelly Oubre Jr. Block.
17:31	Texas Offensive Rebound.	3-1	 
17:27	Texas  Turnover.	3-1	 
17:19	 	3-3	Frank Mason III made Layup.
16:57	Cameron Ridley missed Jumper.	3-3	 
16:57	 	3-3	Jamari Traylor Defensive Rebound.
16:48	Foul on Connor Lammert.	3-3	 
16:39	 	3-5	Kelly Oubre Jr. made Layup. Assisted by Frank Mason III.
16:10	Kendal Yancy made Three Point Jumper. Assisted by Isaiah Taylor.	6-5	 
15:48	 	6-5	Perry Ellis missed Layup.
15:48	Cameron Ridley Defensive Rebound.	6-5	 
15:48	 	6-5	Foul on Jamari Traylor.
15:47	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:27	Jonathan Holmes missed Jumper.	6-5	 
15:26	 	6-5	Perry Ellis Block.
15:25	 	6-5	Perry Ellis Defensive Rebound.
15:16	 	6-5	Kelly Oubre Jr. missed Three Point Jumper.
15:16	Myles Turner Defensive Rebound.	6-5	 
15:11	 	6-5	Foul on Kelly Oubre Jr..
15:11	Demarcus Holland made Free Throw.	7-5	 
15:11	Demarcus Holland made Free Throw.	8-5	 
14:52	 	8-7	Landen Lucas made Dunk. Assisted by Perry Ellis.
14:32	Myles Turner Turnover.	8-7	 
14:26	 	8-9	Perry Ellis made Dunk. Assisted by Wayne Selden Jr..
14:18	 	8-9	Foul on Brannen Greene.
13:56	Myles Turner made Layup. Assisted by Isaiah Taylor.	10-9	 
13:35	 	10-11	Perry Ellis made Jumper.
13:09	Isaiah Taylor missed Jumper.	10-11	 
13:09	Isaiah Taylor Offensive Rebound.	10-11	 
13:05	Isaiah Taylor made Jumper.	12-11	 
12:50	 	12-11	Wayne Selden Jr. missed Three Point Jumper.
12:50	Demarcus Holland Defensive Rebound.	12-11	 
12:42	Javan Felix missed Three Point Jumper.	12-11	 
12:42	Myles Turner Offensive Rebound.	12-11	 
12:42	Myles Turner missed Two Point Tip Shot.	12-11	 
12:42	Cameron Ridley Offensive Rebound.	12-11	 
12:40	 	12-11	Foul on Landen Lucas.
12:40	Cameron Ridley missed Free Throw.	12-11	 
12:40	Texas Deadball Team Rebound.	12-11	 
12:40	Cameron Ridley missed Free Throw.	12-11	 
12:40	 	12-11	Brannen Greene Defensive Rebound.
12:30	 	12-11	Brannen Greene Turnover.
12:04	Demarcus Holland Turnover.	12-11	 
12:04	 	12-11	Frank Mason III Steal.
11:54	 	12-11	Frank Mason III missed Layup.
11:54	Kendal Yancy Block.	12-11	 
11:54	Javan Felix Defensive Rebound.	12-11	 
11:51	 	12-11	Foul on Devonte' Graham.
11:51	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:51	Demarcus Holland missed Free Throw.	12-11	 
11:51	Texas Deadball Team Rebound.	12-11	 
11:51	Demarcus Holland missed Free Throw.	12-11	 
11:51	 	12-11	Perry Ellis Defensive Rebound.
11:39	Foul on Connor Lammert.	12-11	 
11:39	 	12-12	Perry Ellis made Free Throw.
11:39	 	12-13	Perry Ellis made Free Throw.
11:21	Demarcus Holland made Three Point Jumper. Assisted by Kendal Yancy.	15-13	 
11:06	 	15-13	Perry Ellis missed Jumper.
11:06	 	15-13	Perry Ellis Offensive Rebound.
11:06	Foul on Jonathan Holmes.	15-13	 
11:06	 	15-14	Perry Ellis made Free Throw.
11:06	 	15-15	Perry Ellis made Free Throw.
10:48	Jonathan Holmes missed Dunk.	15-15	 
10:48	 	15-15	Hunter Mickelson Block.
10:48	 	15-15	Kansas Defensive Rebound.
10:31	 	15-15	Wayne Selden Jr. missed Jumper.
10:31	Cameron Ridley Block.	15-15	 
10:31	Jonathan Holmes Defensive Rebound.	15-15	 
10:21	Jonathan Holmes missed Layup.	15-15	 
