time	away	score	home
20:00	Jump Ball won by Creighton	0-0	 
19:22	Austin Chatman missed Jumper.	0-0	 
19:22	 	0-0	Trevon Bluiett Defensive Rebound.
18:51	 	0-2	Dee Davis made Jumper.
18:26	Austin Chatman made Three Point Jumper. Assisted by Devin Brooks.	3-2	 
18:02	 	3-4	Matt Stainbrook made Jumper. Assisted by Dee Davis.
18:02	 	3-4	Foul on James Farr.
17:29	Austin Chatman missed Jumper.	3-4	 
17:29	Creighton Offensive Rebound.	3-4	 
17:20	Zach Hanson missed Jumper.	3-4	 
17:20	Zach Hanson Offensive Rebound.	3-4	 
17:13	Zach Hanson missed Jumper.	3-4	 
17:13	 	3-4	Matt Stainbrook Defensive Rebound.
16:54	 	3-4	Matt Stainbrook Turnover.
16:54	Austin Chatman Steal.	3-4	 
16:54	Austin Chatman Turnover.	3-4	 
16:54	 	3-4	James Farr missed Jumper.
16:45	Devin Brooks Defensive Rebound.	3-4	 
16:39	Devin Brooks missed Jumper.	3-4	 
16:39	 	3-4	Dee Davis Defensive Rebound.
16:11	 	3-4	Trevon Bluiett missed Three Point Jumper.
16:11	Austin Chatman Defensive Rebound.	3-4	 
15:48	Will Artino missed Jumper.	3-4	 
15:48	 	3-4	James Farr Defensive Rebound.
15:40	 	3-4	Remy Abell missed Jumper.
15:40	Austin Chatman Defensive Rebound.	3-4	 
15:26	Will Artino made Dunk.	5-4	 
15:08	 	5-4	Dee Davis missed Jumper.
15:08	Devin Brooks Defensive Rebound.	5-4	 
14:58	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:31	Will Artino made Layup. Assisted by Austin Chatman.	7-4	 
14:06	 	7-4	Jalen Reynolds missed Jumper.
14:06	James Milliken Defensive Rebound.	7-4	 
13:50	James Milliken made Jumper.	9-4	 
13:25	 	9-4	Trevon Bluiett Turnover.
13:03	Will Artino Turnover.	9-4	 
13:03	 	9-4	Jalen Reynolds Steal.
12:55	 	9-6	Jalen Reynolds made Jumper. Assisted by Dee Davis.
12:55	Foul on James Milliken.	9-6	 
12:55	 	9-7	Jalen Reynolds made Free Throw.
12:44	Toby Hegner Turnover.	9-7	 
12:26	 	9-8	Myles Davis made Free Throw.
12:26	 	9-9	Myles Davis made Free Throw.
12:26	Foul on Will Artino.	9-7	 
12:06	Geoffrey Groselle Turnover.	9-9	 
11:52	 	9-11	Myles Davis made Jumper.
11:44	Devin Brooks made Layup.	11-11	 
11:20	Foul on Rick Kreklow.	11-11	 
11:20	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:07	 	11-11	J.P. Macura missed Three Point Jumper.
11:07	Geoffrey Groselle Defensive Rebound.	11-11	 
10:57	Austin Chatman missed Three Point Jumper.	11-11	 
10:57	 	11-11	Brandon Randolph Defensive Rebound.
10:42	 	11-11	Myles Davis missed Three Point Jumper.
10:42	Devin Brooks Defensive Rebound.	11-11	 
10:33	Rick Kreklow made Three Point Jumper. Assisted by James Milliken.	14-11	 
10:10	Foul on Geoffrey Groselle.	14-11	 
10:10	 	14-12	Jalen Reynolds made Free Throw.
10:10	 	14-13	Jalen Reynolds made Free Throw.
10:01	James Milliken missed Jumper.	14-13	 
10:01	Geoffrey Groselle Offensive Rebound.	14-13	 
9:53	 	14-13	Foul on J.P. Macura.
9:37	Rick Kreklow made Three Point Jumper. Assisted by Devin Brooks.	17-13	 
9:19	 	17-13	J.P. Macura Turnover.
9:19	Devin Brooks Steal.	17-13	 
9:16	Devin Brooks made Layup.	19-13	 
8:58	 	19-13	Trevon Bluiett missed Three Point Jumper.
8:58	Devin Brooks Defensive Rebound.	19-13	 
8:50	 	19-13	Foul on Dee Davis.
8:50	Avery Dingman made Free Throw.	20-13	 
8:50	Avery Dingman missed Free Throw.	20-13	 
8:50	 	20-13	James Farr Defensive Rebound.
8:39	 	20-13	Matt Stainbrook Turnover.
8:39	Devin Brooks Steal.	20-13	 
8:36	Austin Chatman Turnover.	20-13	 
8:19	 	20-13	Remy Abell missed Three Point Jumper.
8:19	 	20-13	Matt Stainbrook Offensive Rebound.
8:14	Foul on Austin Chatman.	20-13	 
8:12	 	20-13	Matt Stainbrook missed Jumper.
8:12	Devin Brooks Block.	20-13	 
8:12	Zach Hanson Defensive Rebound.	20-13	 
8:12	 	20-13	Foul on James Farr.
7:57	Zach Hanson missed Jumper.	20-13	 
7:57	 	20-13	Jalen Reynolds Defensive Rebound.
7:45	 	20-13	Jalen Reynolds missed Jumper.
7:45	Devin Brooks Defensive Rebound.	20-13	 
7:34	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:23	Rick Kreklow made Three Point Jumper. Assisted by Austin Chatman.	23-13	 
7:03	Foul on Zach Hanson.	23-13	 
6:51	 	23-15	Remy Abell made Jumper. Assisted by Myles Davis.
6:13	Austin Chatman missed Jumper.	23-15	 
6:13	 	23-15	Myles Davis Defensive Rebound.
5:41	 	23-17	Dee Davis made Jumper.
5:16	Rick Kreklow made Three Point Jumper. Assisted by Devin Brooks.	26-17	 
5:02	 	26-19	Jalen Reynolds made Jumper. Assisted by Dee Davis.
5:02	Foul on Will Artino.	26-19	 
5:02	 	26-20	Jalen Reynolds made Free Throw.
4:34	Rick Kreklow missed Three Point Jumper.	26-20	 
4:34	 	26-20	Jalen Reynolds Defensive Rebound.
4:30	Foul on Devin Brooks.	26-20	 
4:30	 	26-21	Jalen Reynolds made Free Throw.
4:30	 	26-22	Jalen Reynolds made Free Throw.
4:15	Devin Brooks Turnover.	26-22	 
4:15	 	26-22	Jalen Reynolds Steal.
4:09	Foul on Austin Chatman.	26-22	 
4:09	 	26-22	Dee Davis missed Free Throw.
4:09	Avery Dingman Defensive Rebound.	26-22	 
