time	away	score	home
20:00	Jump Ball won by North Carolina	0-0	 
19:52	Justin Jackson missed Layup.	0-0	 
19:52	 	0-0	Aaron Brown Defensive Rebound.
19:45	 	0-2	Patrick Heckmann made Layup. Assisted by Aaron Brown.
19:29	Isaiah Hicks Turnover.	0-2	 
19:16	Foul on Isaiah Hicks.	0-2	 
19:16	 	0-3	Aaron Brown made Free Throw.
19:16	 	0-4	Aaron Brown made Free Throw.
18:55	Brice Johnson made Layup.	2-4	 
18:35	Foul on Nate Britt.	2-4	 
18:35	 	2-4	Olivier Hanlan missed Free Throw.
18:35	 	2-4	Boston College Deadball Team Rebound.
18:35	 	2-5	Olivier Hanlan made Free Throw.
18:23	Foul on Brice Johnson.	2-5	 
18:23	Brice Johnson Turnover.	2-5	 
18:03	 	2-7	Dennis Clifford made Layup.
17:50	Isaiah Hicks missed Jumper.	2-7	 
17:50	 	2-7	Dennis Clifford Defensive Rebound.
17:36	 	2-7	Dimitri Batten missed Layup.
17:36	Marcus Paige Defensive Rebound.	2-7	 
17:29	Justin Jackson missed Jumper.	2-7	 
17:29	 	2-7	Dennis Clifford Defensive Rebound.
17:17	 	2-7	Dennis Clifford Turnover.
17:07	Marcus Paige Turnover.	2-7	 
16:53	 	2-7	Aaron Brown missed Three Point Jumper.
16:53	Marcus Paige Defensive Rebound.	2-7	 
16:42	Kennedy Meeks missed Layup.	2-7	 
16:42	Kennedy Meeks Offensive Rebound.	2-7	 
16:38	Kennedy Meeks made Layup.	4-7	 
16:22	 	4-9	Patrick Heckmann made Layup.
16:10	Justin Jackson made Layup.	6-9	 
16:10	 	6-9	Foul on Aaron Brown.
16:10	Justin Jackson made Free Throw.	7-9	 
15:46	 	7-9	Eddie Odio Turnover.
15:46	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:35	Brice Johnson made Jumper. Assisted by Nate Britt.	9-9	 
15:09	 	9-9	Olivier Hanlan missed Jumper.
15:09	Brice Johnson Block.	9-9	 
15:09	Brice Johnson Defensive Rebound.	9-9	 
15:01	Justin Jackson Turnover.	9-9	 
14:46	 	9-9	Patrick Heckmann missed Layup.
14:46	Kennedy Meeks Block.	9-9	 
14:46	 	9-9	Boston College Offensive Rebound.
14:40	Foul on Nate Britt.	9-9	 
14:27	 	9-9	Patrick Heckmann missed Three Point Jumper.
14:27	Kennedy Meeks Defensive Rebound.	9-9	 
14:07	 	9-9	Foul on Dennis Clifford.
13:57	Marcus Paige missed Three Point Jumper.	9-9	 
13:57	 	9-9	Dennis Clifford Defensive Rebound.
13:49	 	9-9	Olivier Hanlan Turnover.
13:22	 	9-9	Foul on Garland Owens.
13:22	J.P. Tokoto made Free Throw.	10-9	 
13:22	J.P. Tokoto made Free Throw.	11-9	 
13:11	 	11-11	Dennis Clifford made Jumper. Assisted by Garland Owens.
12:50	Kennedy Meeks missed Layup.	11-11	 
12:50	 	11-11	Patrick Heckmann Defensive Rebound.
12:42	Foul on Marcus Paige.	11-11	 
12:23	Foul on Joel James.	11-11	 
12:08	 	11-11	Eddie Odio missed Three Point Jumper.
12:08	Marcus Paige Defensive Rebound.	11-11	 
11:46	Brice Johnson missed Jumper.	11-11	 
11:46	 	11-11	Aaron Brown Defensive Rebound.
11:26	 	11-11	Foul on Dennis Clifford.
11:26	 	11-11	Dennis Clifford Turnover.
11:26	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:18	J.P. Tokoto missed Jumper.	11-11	 
11:18	Brice Johnson Offensive Rebound.	11-11	 
11:14	Brice Johnson missed Jumper.	11-11	 
11:14	 	11-11	Boston College Defensive Rebound.
10:51	 	11-11	John Cain Carney missed Layup.
10:51	Brice Johnson Block.	11-11	 
10:51	North Carolina Defensive Rebound.	11-11	 
10:44	Marcus Paige missed Jumper.	11-11	 
10:44	Brice Johnson Offensive Rebound.	11-11	 
10:39	Brice Johnson made Dunk.	13-11	 
10:16	 	13-13	Olivier Hanlan made Jumper.
9:58	Brice Johnson made Jumper. Assisted by Justin Jackson.	15-13	 
9:43	 	15-15	Olivier Hanlan made Layup.
