time	away	score	home
19:42	Foul on Devon Bookert.	0-0	 
19:42	Foul on Devon Bookert.	0-0	 
19:28	 	0-0	Satchel Pierce missed Jumper.
19:28	Michael Ojo Block.	0-0	 
19:27	 	0-0	Virginia Tech Offensive Rebound.
19:06	 	0-0	Satchel Pierce Turnover.
19:06	Michael Ojo Turnover.	0-0	 
18:55	 	0-0	Malik Muller Turnover.
18:39	 	0-0	Foul on Satchel Pierce.
18:35	Michael Ojo Turnover.	0-0	 
18:20	 	0-0	Adam Smith missed Jumper.
18:20	Michael Ojo Defensive Rebound.	0-0	 
17:57	Michael Ojo made Dunk. Assisted by Devon Bookert.	2-0	 
17:29	 	2-0	Adam Smith missed Jumper.
17:29	Xavier Rathan-Mayes Defensive Rebound.	2-0	 
17:04	Devon Bookert made Three Point Jumper. Assisted by Xavier Rathan-Mayes.	5-0	 
16:50	 	5-0	Satchel Pierce Turnover.
16:30	Devon Bookert Turnover.	5-0	 
16:29	 	5-0	Devin Wilson Steal.
16:26	Foul on Devon Bookert.	5-0	 
16:26	 	5-0	Ahmed Hill missed Free Throw.
16:26	 	5-0	Virginia Tech Deadball Team Rebound.
16:26	 	5-1	Ahmed Hill made Free Throw.
16:02	Montay Brandon missed Jumper.	5-1	 
16:02	 	5-1	Christian Beyer Defensive Rebound.
15:52	 	5-1	Ahmed Hill missed Three Point Jumper.
15:52	 	5-1	Jalen Hudson Offensive Rebound.
15:45	 	5-3	Christian Beyer made Layup. Assisted by Ahmed Hill.
15:45	Foul on Montay Brandon.	5-3	 
15:45	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:45	 	5-4	Christian Beyer made Free Throw.
15:45	Florida St  Timeout	Florida St  Timeout	Florida St  Timeout
15:28	Robbie Berwick missed Three Point Jumper.	5-4	 
15:28	Montay Brandon Offensive Rebound.	5-4	 
15:12	Jarquez Smith made Jumper. Assisted by Xavier Rathan-Mayes.	7-4	 
15:04	Foul on Kiel Turpin.	7-4	 
15:04	 	7-4	Devin Wilson missed Free Throw.
15:04	 	7-4	Virginia Tech Deadball Team Rebound.
15:04	 	7-5	Devin Wilson made Free Throw.
14:32	Kiel Turpin missed Jumper.	7-5	 
14:32	 	7-5	Christian Beyer Defensive Rebound.
14:26	 	7-5	Jalen Hudson Turnover.
14:26	 	7-5	Foul on Jalen Hudson.
13:58	Jarquez Smith made Jumper.	9-5	 
13:32	 	9-7	Ahmed Hill made Layup.
13:23	 	9-7	Foul on Ahmed Hill.
13:15	Boris Bojanovsky missed Layup.	9-7	 
13:15	Montay Brandon Offensive Rebound.	9-7	 
13:11	Boris Bojanovsky Turnover.	9-7	 
13:11	Foul on Boris Bojanovsky.	9-7	 
12:59	 	9-9	Jalen Hudson made Layup. Assisted by Christian Beyer.
12:44	Xavier Rathan-Mayes missed Three Point Jumper.	9-9	 
12:44	 	9-9	Jalen Hudson Defensive Rebound.
12:23	 	9-9	Malik Muller missed Three Point Jumper.
12:23	Montay Brandon Defensive Rebound.	9-9	 
12:14	Montay Brandon made Layup.	11-9	 
12:14	 	11-9	Foul on Christian Beyer.
12:14	Montay Brandon made Free Throw.	12-9	 
11:58	 	12-9	Adam Smith Turnover.
11:58	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:36	Jarquez Smith missed Jumper.	12-9	 
11:36	 	12-9	Ahmed Hill Defensive Rebound.
11:32	 	12-9	Ahmed Hill Turnover.
11:20	Jarquez Smith Turnover.	12-9	 
11:01	 	12-9	Christian Beyer missed Jumper.
11:01	Jarquez Smith Block.	12-9	 
11:00	Xavier Rathan-Mayes Defensive Rebound.	12-9	 
10:25	Xavier Rathan-Mayes Turnover.	12-9	 
10:12	 	12-12	Adam Smith made Three Point Jumper. Assisted by Christian Beyer.
9:45	Boris Bojanovsky Turnover.	12-12	 
9:45	Foul on Boris Bojanovsky.	12-12	 
9:37	 	12-12	Justin Bibbs missed Three Point Jumper.
9:37	Xavier Rathan-Mayes Defensive Rebound.	12-12	 
9:30	 	12-12	Foul on Christian Beyer.
9:22	Robbie Berwick made Three Point Jumper. Assisted by Montay Brandon.	15-12	 
9:03	 	15-14	Shane Henry made Jumper. Assisted by Malik Muller.
8:29	Montay Brandon missed Jumper.	15-14	 
8:29	 	15-14	Virginia Tech Defensive Rebound.
8:11	Foul on Phil Cofer.	15-14	 
8:11	 	15-14	Justin Bibbs missed Free Throw.
8:11	 	15-14	Virginia Tech Deadball Team Rebound.
8:11	 	15-14	Virginia Tech Deadball Team Rebound.
8:11	 	15-15	Justin Bibbs made Free Throw.
8:02	Montay Brandon Turnover.	15-15	 
8:02	Montay Brandon Turnover.	15-15	 
7:44	 	15-15	Justin Bibbs missed Jumper.
7:44	Brandon Allen Defensive Rebound.	15-15	 
7:35	Brandon Allen missed Three Point Jumper.	15-15	 
7:35	 	15-15	Virginia Tech Defensive Rebound.
7:32	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:18	 	15-17	Adam Smith made Jumper.
6:43	Phil Cofer made Three Point Jumper. Assisted by Xavier Rathan-Mayes.	18-17	 
6:14	 	18-17	Devin Wilson missed Layup.
6:14	Robbie Berwick Defensive Rebound.	18-17	 
6:08	Montay Brandon made Layup. Assisted by Xavier Rathan-Mayes.	20-17	 
5:54	Foul on Robbie Berwick.	20-17	 
5:54	 	20-18	Adam Smith made Free Throw.
5:54	 	20-19	Adam Smith made Free Throw.
5:40	Xavier Rathan-Mayes missed Three Point Jumper.	20-19	 
5:40	Brandon Allen Offensive Rebound.	20-19	 
5:25	Brandon Allen made Three Point Jumper. Assisted by Xavier Rathan-Mayes.	23-19	 
4:46	 	23-19	Devin Wilson missed Three Point Jumper.
4:46	Phil Cofer Block.	23-19	 
4:44	 	23-19	Devin Wilson Offensive Rebound.
4:44	 	23-19	Devin Wilson missed Jumper.
4:44	Florida St Deadball Team Rebound.	23-19	 
4:19	Kiel Turpin missed Layup.	23-19	 
4:19	 	23-19	Malik Muller Block.
4:18	 	23-19	Christian Beyer Defensive Rebound.
4:14	Foul on Xavier Rathan-Mayes.	23-19	 
4:14	 	23-20	Ahmed Hill made Free Throw.
4:14	 	23-20	Ahmed Hill made Free Throw.
4:14	 	23-21	Ahmed Hill made Free Throw.
4:05	Xavier Rathan-Mayes Turnover.	23-21	 
4:05	 	23-21	Shane Henry Steal.
3:49	 	23-21	Shane Henry Turnover.
3:49	 	23-21	Shane Henry Turnover.
3:46	 	23-21	Foul on Justin Bibbs.
3:46	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:46	Kiel Turpin made Free Throw.	24-21	 
3:46	Kiel Turpin made Free Throw.	25-21	 
3:38	Foul on Jarquez Smith.	25-21	 
3:38	 	25-22	Justin Bibbs made Free Throw.
3:38	 	25-23	Justin Bibbs made Free Throw.
3:17	Montay Brandon Turnover.	25-23	 
3:17	Montay Brandon Turnover.	25-23	 
3:16	 	25-23	Shane Henry Steal.
3:08	 	25-23	Justin Bibbs missed Layup.
3:08	Jarquez Smith Block.	25-23	 
3:05	 	25-23	Malik Muller Offensive Rebound.
3:04	 	25-23	Adam Smith missed Three Point Jumper.
3:04	Brandon Allen Defensive Rebound.	25-23	 
2:29	Kiel Turpin made Dunk. Assisted by Xavier Rathan-Mayes.	27-23	 
2:16	 	27-26	Ahmed Hill made Three Point Jumper. Assisted by Justin Bibbs.
1:55	Jarquez Smith Turnover.	27-26	 
1:55	Foul on Jarquez Smith.	27-26	 
1:40	 	27-26	Justin Bibbs missed Three Point Jumper.
1:40	 	27-26	Justin Bibbs missed Three Point Jumper.
1:40	 	27-26	Ahmed Hill Offensive Rebound.
1:40	 	27-26	Ahmed Hill Offensive Rebound.
1:29	Foul on Kiel Turpin.	27-26	 
1:29	 	27-26	Justin Bibbs missed Free Throw.
1:29	 	27-26	Virginia Tech Deadball Team Rebound.
1:29	 	27-26	Justin Bibbs missed Free Throw.
1:29	Michael Ojo Defensive Rebound.	27-26	 
1:11	 	27-26	Foul on Adam Smith.
1:11	Xavier Rathan-Mayes made Free Throw.	28-26	 
1:11	Xavier Rathan-Mayes made Free Throw.	28-26	 
1:11	Xavier Rathan-Mayes made Free Throw.	29-26	 
1:11	Xavier Rathan-Mayes made Free Throw.	29-26	 
0:57	 	29-26	Adam Smith missed Layup.
0:57	 	29-26	Adam Smith missed Layup.
0:57	Michael Ojo Block.	29-26	 
0:57	Michael Ojo Block.	29-26	 
0:56	Xavier Rathan-Mayes Defensive Rebound.	29-26	 
0:56	Xavier Rathan-Mayes Defensive Rebound.	29-26	 
0:52	Xavier Rathan-Mayes made Jumper.	31-26	 
0:40	Virginia Tech  Timeout	Virginia Tech  Timeout	Virginia Tech  Timeout
0:40	Virginia Tech  Timeout	Virginia Tech  Timeout	Virginia Tech  Timeout
0:21	 	31-26	Malik Muller missed Three Point Jumper.
0:21	 	31-26	Malik Muller missed Three Point Jumper.
0:21	Phil Cofer Defensive Rebound.	31-26	 
0:21	Phil Cofer Defensive Rebound.	31-26	 
0:00	Xavier Rathan-Mayes missed Three Point Jumper.	31-26	 
0:00	End of 1st half	End of 1st half	End of 1st half
0:00	Florida St Deadball Team Rebound.	31-26	 
19:54	Montay Brandon missed Jumper.	31-26	 
19:54	Phil Cofer Offensive Rebound.	31-26	 
19:52	Phil Cofer missed Layup.	31-26	 
19:52	Phil Cofer missed Layup.	31-26	 
19:52	 	31-26	Malik Muller Defensive Rebound.
19:52	 	31-26	Malik Muller Defensive Rebound.
19:41	 	31-26	Satchel Pierce missed Layup.
19:41	 	31-26	Satchel Pierce missed Layup.
19:41	Montay Brandon Block.	31-26	 
19:41	Montay Brandon Block.	31-26	 
19:40	 	31-26	Satchel Pierce Offensive Rebound.
19:38	 	31-26	Satchel Pierce missed Layup.
19:38	 	31-26	Ahmed Hill Offensive Rebound.
19:35	 	31-26	Ahmed Hill Turnover.
