time	away	score	home
20:00	 	0-0	Jump Ball won by Oregon
19:36	 	0-0	Jalil Abdul-Bassit missed Jumper.
19:36	Thomas Welsh Defensive Rebound.	0-0	 
19:11	Kevon Looney missed Jumper.	0-0	 
19:11	 	0-0	Jalil Abdul-Bassit Defensive Rebound.
18:42	 	0-2	Ahmaad Rorie made Jumper.
18:27	Norman Powell missed Three Point Jumper.	0-2	 
18:27	 	0-2	Jalil Abdul-Bassit Defensive Rebound.
18:20	Foul on Norman Powell.	0-2	 
17:51	 	0-4	Joseph Young made Jumper.
17:32	Kevon Looney made Jumper.	2-4	 
17:12	 	2-6	Elgin Cook made Layup.
16:54	Thomas Welsh made Jumper. Assisted by Isaac Hamilton.	4-6	 
16:39	 	4-6	Ahmaad Rorie Turnover.
16:32	Bryce Alford missed Three Point Jumper.	4-6	 
16:32	 	4-6	Ahmaad Rorie Defensive Rebound.
16:21	Foul on Isaac Hamilton.	4-6	 
16:13	 	4-6	Joseph Young Turnover.
16:05	Isaac Hamilton Turnover.	4-6	 
15:54	 	4-6	Elgin Cook missed Jumper.
15:54	 	4-6	Jordan Bell Offensive Rebound.
15:50	 	4-8	Jalil Abdul-Bassit made Layup. Assisted by Jordan Bell.
15:23	Norman Powell missed Jumper.	4-8	 
15:23	Isaac Hamilton Offensive Rebound.	4-8	 
15:17	Bryce Alford made Three Point Jumper.	7-8	 
15:05	 	7-11	Ahmaad Rorie made Three Point Jumper. Assisted by Jordan Bell.
14:52	 	7-11	Foul on Ahmaad Rorie.
14:52	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:44	Foul on Thomas Welsh.	7-11	 
14:44	Thomas Welsh Turnover.	7-11	 
14:27	 	7-11	Elgin Cook missed Jumper.
14:27	UCLA Defensive Rebound.	7-11	 
14:08	Norman Powell missed Layup.	7-11	 
14:08	 	7-11	Elgin Cook Defensive Rebound.
14:01	 	7-11	Elgin Cook Turnover.
14:01	Norman Powell Steal.	7-11	 
13:55	Isaac Hamilton missed Jumper.	7-11	 
13:55	Norman Powell Offensive Rebound.	7-11	 
13:52	Foul on Kevon Looney.	7-11	 
13:52	Kevon Looney Turnover.	7-11	 
13:32	 	7-14	Joseph Young made Three Point Jumper. Assisted by Casey Benson.
13:13	Gyorgy Goloman Turnover.	7-14	 
