time	away	score	home
19:35	Zak Irvin made Jumper. Assisted by Spike Albrecht.	2-0	 
19:15	 	2-0	Jordan Dickerson missed Jumper.
19:15	Caris LeVert Defensive Rebound.	2-0	 
19:05	Caris LeVert Turnover.	2-0	 
19:03	 	2-0	Shep Garner Steal.
18:58	 	2-2	D.J. Newbill made Layup.
18:34	Ricky Doyle missed Layup.	2-2	 
18:34	 	2-2	Brandon Taylor Block.
18:33	 	2-2	Brandon Taylor Defensive Rebound.
18:26	 	2-2	Shep Garner missed Three Point Jumper.
18:26	 	2-2	Penn State Offensive Rebound.
18:11	 	2-2	Ross Travis missed Jumper.
18:11	Caris LeVert Defensive Rebound.	2-2	 
17:56	Spike Albrecht Turnover.	2-2	 
17:33	 	2-2	Shep Garner Turnover.
17:32	Derrick Walton Jr. Steal.	2-2	 
17:31	 	2-2	Foul on Shep Garner.
17:14	 	2-2	Foul on Ross Travis.
17:14	Ricky Doyle made Free Throw.	3-2	 
17:14	Ricky Doyle made Free Throw.	4-2	 
17:02	 	4-2	D.J. Newbill missed Three Point Jumper.
17:02	 	4-2	D.J. Newbill Offensive Rebound.
16:53	 	4-2	Brandon Taylor missed Jumper.
16:53	Caris LeVert Block.	4-2	 
16:51	 	4-2	Penn State Offensive Rebound.
16:38	 	4-2	Jordan Dickerson missed Dunk.
16:38	Ricky Doyle Defensive Rebound.	4-2	 
16:30	Caris LeVert made Three Point Jumper. Assisted by Spike Albrecht.	7-2	 
16:12	 	7-2	Brandon Taylor missed Jumper.
16:12	Derrick Walton Jr. Defensive Rebound.	7-2	 
16:05	Derrick Walton Jr. made Three Point Jumper.	10-2	 
16:02	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
15:41	 	10-2	Geno Thorpe Turnover.
15:40	Caris LeVert Steal.	10-2	 
15:18	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:06	Ricky Doyle missed Jumper.	10-2	 
15:06	 	10-2	D.J. Newbill Defensive Rebound.
14:41	 	10-4	Donovon Jack made Jumper.
14:25	Muhammad-Ali Abdur-Rahkman Turnover.	10-4	 
14:24	 	10-4	Geno Thorpe Steal.
14:19	 	10-7	Shep Garner made Three Point Jumper.
13:55	Muhammad-Ali Abdur-Rahkman made Three Point Jumper. Assisted by Zak Irvin.	13-7	 
13:39	 	13-7	Geno Thorpe missed Layup.
13:39	 	13-7	Penn State Offensive Rebound.
13:18	Foul on Mark Donnal.	13-7	 
13:18	 	13-8	D.J. Newbill made Free Throw.
13:18	 	13-9	D.J. Newbill made Free Throw.
13:03	Mark Donnal missed Layup.	13-9	 
13:03	 	13-9	Donovon Jack Block.
13:02	 	13-9	Geno Thorpe Defensive Rebound.
12:56	 	13-11	D.J. Newbill made Layup. Assisted by Geno Thorpe.
12:46	 	13-11	Foul on Geno Thorpe.
12:32	Caris LeVert Turnover.	13-11	 
12:31	 	13-11	D.J. Newbill Steal.
12:28	 	13-11	Geno Thorpe missed Layup.
12:28	Zak Irvin Defensive Rebound.	13-11	 
12:26	 	13-11	Foul on D.J. Newbill.
12:04	Spike Albrecht Turnover.	13-11	 
11:50	 	13-11	Brandon Taylor missed Jumper.
11:50	Michigan Defensive Rebound.	13-11	 
11:46	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:36	Caris LeVert missed Jumper.	13-11	 
11:36	Kameron Chatman Offensive Rebound.	13-11	 
11:11	Derrick Walton Jr. Turnover.	13-11	 
10:54	 	13-11	Brandon Taylor missed Three Point Jumper.
10:54	Max Bielfeldt Defensive Rebound.	13-11	 
10:41	Max Bielfeldt made Jumper. Assisted by Spike Albrecht.	15-11	 
10:13	 	15-13	John Johnson made Layup.
9:58	Kameron Chatman made Jumper.	17-13	 
9:42	 	17-16	John Johnson made Three Point Jumper. Assisted by Shep Garner.
9:18	Derrick Walton Jr. missed Layup.	17-16	 
9:18	 	17-16	Jordan Dickerson Block.
9:17	 	17-16	Shep Garner Defensive Rebound.
9:13	 	17-16	John Johnson missed Layup.
9:13	 	17-16	D.J. Newbill Offensive Rebound.
9:10	 	17-16	D.J. Newbill missed Two Point Tip Shot.
9:10	 	17-16	John Johnson Offensive Rebound.
9:10	Foul on Max Bielfeldt.	17-16	 
8:53	 	17-19	John Johnson made Three Point Jumper.
8:20	Aubrey Dawkins missed Jumper.	17-19	 
8:20	 	17-19	Shep Garner Defensive Rebound.
8:00	 	17-19	Brandon Taylor missed Jumper.
8:00	Derrick Walton Jr. Defensive Rebound.	17-19	 
7:51	 	17-19	Foul on Shep Garner.
7:51	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:49	Foul on Ricky Doyle.	17-19	 
7:49	Ricky Doyle Turnover.	17-19	 
7:49	 	17-19	Ross Travis missed Jumper.
7:49	Derrick Walton Jr. Defensive Rebound.	17-19	 
7:49	Derrick Walton Jr. missed Layup.	17-19	 
7:49	 	17-19	D.J. Newbill Defensive Rebound.
7:17	Foul on Caris LeVert.	17-19	 
7:17	 	17-20	Geno Thorpe made Free Throw.
7:17	 	17-21	Geno Thorpe made Free Throw.
6:56	Caris LeVert made Jumper.	19-21	 
6:40	Foul on Aubrey Dawkins.	19-21	 
6:40	 	19-22	Geno Thorpe made Free Throw.
6:40	 	19-23	Geno Thorpe made Free Throw.
6:24	Zak Irvin missed Layup.	19-23	 
6:24	 	19-23	Jordan Dickerson Block.
6:24	Michigan Offensive Rebound.	19-23	 
6:21	Caris LeVert made Three Point Jumper. Assisted by Zak Irvin.	22-23	 
5:57	Foul on Caris LeVert.	22-23	 
5:57	 	22-24	John Johnson made Free Throw.
5:57	 	22-25	John Johnson made Free Throw.
5:51	Derrick Walton Jr. Turnover.	22-25	 
5:50	 	22-25	John Johnson Steal.
5:50	 	22-25	John Johnson Turnover.
5:34	Zak Irvin made Layup.	24-25	 
5:34	 	24-25	Foul on Ross Travis.
5:34	Zak Irvin missed Free Throw.	24-25	 
5:34	 	24-25	Donovon Jack Defensive Rebound.
5:05	 	24-25	D.J. Newbill Turnover.
4:56	 	24-25	Foul on D.J. Newbill.
4:56	Zak Irvin made Free Throw.	25-25	 
4:56	Zak Irvin made Free Throw.	26-25	 
4:35	 	26-25	Foul on Brandon Taylor.
4:35	 	26-25	Brandon Taylor Turnover.
4:06	Derrick Walton Jr. missed Three Point Jumper.	26-25	 
4:06	Zak Irvin Offensive Rebound.	26-25	 
3:34	Zak Irvin made Three Point Jumper. Assisted by Spike Albrecht.	29-25	 
3:06	 	29-25	Geno Thorpe missed Three Point Jumper.
3:06	Zak Irvin Defensive Rebound.	29-25	 
2:37	Zak Irvin Turnover.	29-25	 
2:37	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
2:17	 	29-25	Brandon Taylor missed Jumper.
2:17	Derrick Walton Jr. Defensive Rebound.	29-25	 
2:06	Kameron Chatman missed Jumper.	29-25	 
2:06	 	29-25	D.J. Newbill Defensive Rebound.
1:48	 	29-25	John Johnson missed Three Point Jumper.
1:48	Spike Albrecht Defensive Rebound.	29-25	 
1:40	Kameron Chatman missed Layup.	29-25	 
1:40	 	29-25	Donovon Jack Defensive Rebound.
1:34	 	29-27	Geno Thorpe made Layup.
1:16	Ricky Doyle made Dunk. Assisted by Derrick Walton Jr..	31-27	 
0:54	 	31-27	Geno Thorpe missed Three Point Jumper.
0:54	Zak Irvin Defensive Rebound.	31-27	 
0:45	Kameron Chatman made Three Point Jumper. Assisted by Derrick Walton Jr..	34-27	 
0:24	 	34-29	Donovon Jack made Layup. Assisted by Geno Thorpe.
0:08	Michigan  Timeout	Michigan  Timeout	Michigan  Timeout
0:02	 	34-29	Foul on Geno Thorpe.
0:02	Caris LeVert made Free Throw.	35-29	 
0:02	Caris LeVert made Free Throw.	36-29	 
0:00	End of 1st half	End of 1st half	End of 1st half
19:46	 	36-31	D.J. Newbill made Jumper.
19:25	 	36-31	Foul on Jordan Dickerson.
19:21	Caris LeVert Turnover.	36-31	 
19:10	Foul on Spike Albrecht.	36-31	 
19:10	 	36-32	D.J. Newbill made Free Throw.
19:10	 	36-32	D.J. Newbill missed Free Throw.
19:10	Zak Irvin Defensive Rebound.	36-32	 
18:58	Ricky Doyle Turnover.	36-32	 
18:49	 	36-32	Foul on D.J. Newbill.
18:49	 	36-32	D.J. Newbill Turnover.
18:35	 	36-32	Foul on Shep Garner.
18:19	Zak Irvin made Three Point Jumper. Assisted by Caris LeVert.	39-32	 
17:59	 	39-32	Jordan Dickerson missed Layup.
17:59	 	39-32	Brandon Taylor Offensive Rebound.
17:58	Foul on Caris LeVert.	39-32	 
17:52	 	39-32	D.J. Newbill missed Jumper.
17:52	Derrick Walton Jr. Defensive Rebound.	39-32	 
17:39	Spike Albrecht missed Three Point Jumper.	39-32	 
17:39	Michigan Offensive Rebound.	39-32	 
17:10	Spike Albrecht missed Jumper.	39-32	 
17:10	 	39-32	Ross Travis Defensive Rebound.
17:04	Foul on Zak Irvin.	39-32	 
17:04	 	39-32	Ross Travis missed Free Throw.
17:04	 	39-32	Penn State Deadball Team Rebound.
17:04	 	39-33	Ross Travis made Free Throw.
16:40	Ricky Doyle made Layup.	41-33	 
16:16	Foul on Aubrey Dawkins.	41-33	 
15:55	 	41-33	Ross Travis missed Jumper.
15:55	Ricky Doyle Defensive Rebound.	41-33	 
15:48	Zak Irvin Turnover.	41-33	 
15:48	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:15	 	41-33	John Johnson missed Three Point Jumper.
15:15	 	41-33	Donovon Jack Offensive Rebound.
15:08	 	41-33	Brandon Taylor missed Three Point Jumper.
15:08	Aubrey Dawkins Defensive Rebound.	41-33	 
14:52	Ricky Doyle made Layup.	43-33	 
14:46	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
14:46	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:32	 	43-35	Geno Thorpe made Layup. Assisted by John Johnson.
14:18	Aubrey Dawkins made Dunk. Assisted by Spike Albrecht.	45-35	 
14:03	 	45-37	D.J. Newbill made Jumper.
13:29	 	45-37	Foul on Geno Thorpe.
13:25	Spike Albrecht missed Three Point Jumper.	45-37	 
13:25	 	45-37	Geno Thorpe Defensive Rebound.
13:19	Foul on Muhammad-Ali Abdur-Rahkman.	45-37	 
13:19	 	45-37	D.J. Newbill missed Free Throw.
13:19	 	45-37	Penn State Deadball Team Rebound.
13:19	 	45-38	D.J. Newbill made Free Throw.
12:51	Spike Albrecht missed Layup.	45-38	 
12:51	 	45-38	Donovon Jack Defensive Rebound.
12:43	 	45-38	D.J. Newbill missed Three Point Jumper.
12:43	Spike Albrecht Defensive Rebound.	45-38	 
12:33	Zak Irvin missed Three Point Jumper.	45-38	 
12:33	Zak Irvin Offensive Rebound.	45-38	 
12:22	Aubrey Dawkins made Three Point Jumper. Assisted by Spike Albrecht.	48-38	 
11:58	 	48-41	John Johnson made Three Point Jumper. Assisted by D.J. Newbill.
11:40	Aubrey Dawkins made Three Point Jumper. Assisted by Muhammad-Ali Abdur-Rahkman.	51-41	 
11:15	 	51-43	Donovon Jack made Dunk. Assisted by Ross Travis.
11:15	Foul on Zak Irvin.	51-43	 
11:15	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:15	 	51-44	Donovon Jack made Free Throw.
10:42	Zak Irvin Turnover.	51-44	 
10:31	 	51-47	D.J. Newbill made Three Point Jumper. Assisted by Shep Garner.
10:09	Michigan  Timeout	Michigan  Timeout	Michigan  Timeout
10:00	Caris LeVert missed Jumper.	51-47	 
10:00	 	51-47	Brandon Taylor Defensive Rebound.
9:43	 	51-49	Brandon Taylor made Jumper.
9:15	Derrick Walton Jr. made Jumper.	53-49	 
9:02	 	53-49	John Johnson missed Layup.
9:02	Derrick Walton Jr. Defensive Rebound.	53-49	 
8:54	Derrick Walton Jr. Turnover.	53-49	 
8:52	 	53-49	Shep Garner Steal.
8:48	 	53-49	Brandon Taylor missed Three Point Jumper.
8:48	Aubrey Dawkins Defensive Rebound.	53-49	 
8:30	Derrick Walton Jr. Turnover.	53-49	 
8:16	 	53-51	Jordan Dickerson made Dunk. Assisted by Shep Garner.
7:50	Kameron Chatman missed Jumper.	53-51	 
7:50	 	53-51	Brandon Taylor Defensive Rebound.
7:41	 	53-53	D.J. Newbill made Layup.
7:36	Michigan  Timeout	Michigan  Timeout	Michigan  Timeout
7:26	 	53-53	Foul on Shep Garner.
7:26	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:26	Derrick Walton Jr. made Free Throw.	54-53	 
7:26	Derrick Walton Jr. made Free Throw.	55-53	 
7:26	Derrick Walton Jr. made Free Throw.	56-53	 
6:53	 	56-53	Brandon Taylor missed Jumper.
6:53	 	56-53	Brandon Taylor Offensive Rebound.
6:50	 	56-53	Penn State  Turnover.
6:26	Derrick Walton Jr. missed Jumper.	56-53	 
6:26	 	56-53	D.J. Newbill Defensive Rebound.
6:17	 	56-53	Ross Travis Turnover.
5:59	Zak Irvin missed Three Point Jumper.	56-53	 
5:59	 	56-53	Ross Travis Defensive Rebound.
5:50	Foul on Ricky Doyle.	56-53	 
5:50	 	56-53	D.J. Newbill missed Free Throw.
5:50	Ricky Doyle Defensive Rebound.	56-53	 
5:50	 	56-53	Foul on Brandon Taylor.
5:25	Caris LeVert made Jumper.	58-53	 
5:00	 	58-56	Shep Garner made Three Point Jumper. Assisted by John Johnson.
4:21	Caris LeVert made Jumper.	60-56	 
3:48	 	60-58	Donovon Jack made Layup. Assisted by John Johnson.
3:22	Caris LeVert made Jumper.	62-58	 
3:04	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
2:52	 	62-60	D.J. Newbill made Layup. Assisted by Donovon Jack.
2:25	Derrick Walton Jr. missed Three Point Jumper.	62-60	 
2:25	Zak Irvin Offensive Rebound.	62-60	 
2:07	 	62-60	Foul on D.J. Newbill.
2:07	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
2:07	Caris LeVert missed Free Throw.	62-60	 
2:07	 	62-60	Penn State Defensive Rebound.
1:47	 	62-60	John Johnson missed Three Point Jumper.
1:47	Zak Irvin Defensive Rebound.	62-60	 
1:14	Zak Irvin made Jumper. Assisted by Derrick Walton Jr..	64-60	 
0:58	 	64-60	D.J. Newbill Turnover.
0:57	Ricky Doyle Steal.	64-60	 
0:50	 	64-60	Foul on John Johnson.
0:50	Derrick Walton Jr. made Free Throw.	65-60	 
0:50	Derrick Walton Jr. made Free Throw.	66-60	 
0:48	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
0:43	 	66-60	D.J. Newbill Turnover.
0:42	Zak Irvin Steal.	66-60	 
0:40	Zak Irvin made Dunk. Assisted by Caris LeVert.	68-60	 
0:32	 	68-63	John Johnson made Three Point Jumper.
0:32	Penn State  Timeout	Penn State  Timeout	Penn State  Timeout
0:32	Michigan  Timeout	Michigan  Timeout	Michigan  Timeout
0:31	 	68-63	Foul on John Johnson.
0:31	Derrick Walton Jr. made Free Throw.	69-63	 
0:31	Derrick Walton Jr. made Free Throw.	70-63	 
0:26	Foul on Max Bielfeldt.	70-63	 
0:26	 	70-64	D.J. Newbill made Free Throw.
0:26	 	70-64	D.J. Newbill missed Free Throw.
0:26	Caris LeVert Defensive Rebound.	70-64	 
0:24	 	70-64	Foul on John Johnson.
0:24	Caris LeVert made Free Throw.	71-64	 
0:24	Caris LeVert made Free Throw.	72-64	 
0:19	 	72-64	John Johnson missed Three Point Jumper.
0:19	Zak Irvin Defensive Rebound.	72-64	 
0:15	 	72-64	Foul on Geno Thorpe.
0:15	Zak Irvin missed Free Throw.	72-64	 
0:15	Michigan Deadball Team Rebound.	72-64	 
0:15	Zak Irvin made Free Throw.	73-64	 
0:11	 	73-64	D.J. Newbill missed Three Point Jumper.
0:11	Caris LeVert Defensive Rebound.	73-64	 
0:00	End of Game	End of Game	End of Game
