time	away	score	home
20:00	Jump Ball won by Clemson	0-0	 
19:55	Donte Grantham missed Jumper.	0-0	 
19:55	 	0-0	South Carolina Defensive Rebound.
19:20	 	0-0	Laimonas Chatkevicius missed Three Point Jumper.
19:20	Landry Nnoko Defensive Rebound.	0-0	 
18:47	Damarcus Harrison missed Three Point Jumper.	0-0	 
18:47	Donte Grantham Offensive Rebound.	0-0	 
18:40	Donte Grantham made Layup.	2-0	 
18:28	 	2-2	Demetrius Henry made Layup. Assisted by Tyrone Johnson.
17:49	Landry Nnoko Turnover.	2-2	 
17:32	 	2-2	Tyrone Johnson missed Jumper.
17:32	 	2-2	Demetrius Henry Offensive Rebound.
17:32	 	2-4	Demetrius Henry made Two Point Tip Shot.
17:21	Donte Grantham made Three Point Jumper. Assisted by Rod Hall.	5-4	 
16:57	 	5-6	Laimonas Chatkevicius made Jumper. Assisted by Tyrone Johnson.
16:38	Jaron Blossomgame made Layup.	7-6	 
16:20	 	7-6	Tyrone Johnson missed Three Point Jumper.
16:20	Damarcus Harrison Defensive Rebound.	7-6	 
16:05	Landry Nnoko missed Layup.	7-6	 
16:05	 	7-6	Demetrius Henry Block.
16:05	 	7-6	Sindarius Thornwell Defensive Rebound.
15:56	 	7-8	Mindaugas Kacinas made Layup. Assisted by Tyrone Johnson.
15:56	Rod Hall missed Layup.	7-8	 
15:56	 	7-8	Demetrius Henry Block.
15:56	 	7-8	South Carolina Defensive Rebound.
15:35	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:22	Foul on Austin Ajukwa.	7-8	 
15:16	 	7-10	Demetrius Henry made Jumper. Assisted by Mindaugas Kacinas.
14:49	Austin Ajukwa Turnover.	7-10	 
14:38	 	7-10	Foul on Demetrius Henry.
14:38	 	7-10	Demetrius Henry Turnover.
14:15	Jordan Roper missed Jumper.	7-10	 
14:15	 	7-10	Sindarius Thornwell Defensive Rebound.
14:12	Foul on Donte Grantham.	7-10	 
13:53	 	7-12	Laimonas Chatkevicius made Jumper.
13:30	Clemson  Timeout	Clemson  Timeout	Clemson  Timeout
13:19	Jordan Roper missed Three Point Jumper.	7-12	 
13:19	 	7-12	Marcus Stroman Defensive Rebound.
12:57	 	7-14	Laimonas Chatkevicius made Layup. Assisted by Duane Notice.
12:45	Donte Grantham missed Jumper.	7-14	 
12:45	 	7-14	Mindaugas Kacinas Defensive Rebound.
12:42	Foul on Sidy Djitte.	7-14	 
12:27	 	7-14	Duane Notice missed Jumper.
12:27	 	7-14	Duane Notice Offensive Rebound.
12:27	 	7-16	Duane Notice made Two Point Tip Shot.
12:15	Rod Hall Turnover.	7-16	 
12:15	 	7-16	Laimonas Chatkevicius Steal.
12:07	 	7-16	Duane Notice missed Layup.
12:07	Rod Hall Defensive Rebound.	7-16	 
11:37	Rod Hall missed Three Point Jumper.	7-16	 
11:37	 	7-16	South Carolina Defensive Rebound.
11:28	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:20	Foul on Landry Nnoko.	7-16	 
11:12	 	7-16	Justin McKie missed Jumper.
11:12	Clemson Deadball Team Rebound.	7-16	 
11:10	Foul on Landry Nnoko.	7-16	 
11:08	 	7-16	Michael Carrera Turnover.
11:08	Jordan Roper Steal.	7-16	 
10:59	Jordan Roper missed Dunk.	7-16	 
10:59	 	7-16	Marcus Stroman Defensive Rebound.
10:45	 	7-16	Marcus Stroman missed Layup.
10:45	Clemson Deadball Team Rebound.	7-16	 
10:32	Jordan Roper missed Jumper.	7-16	 
10:32	 	7-16	Justin McKie Defensive Rebound.
10:18	 	7-16	Duane Notice Turnover.
10:18	Donte Grantham Steal.	7-16	 
10:13	Damarcus Harrison made Dunk. Assisted by Jordan Roper.	9-16	 
10:13	 	9-16	Foul on Justin McKie.
10:13	Damarcus Harrison missed Free Throw.	9-16	 
10:13	 	9-16	Demetrius Henry Defensive Rebound.
9:48	 	9-16	Laimonas Chatkevicius missed Jumper.
9:48	Sidy Djitte Defensive Rebound.	9-16	 
9:46	 	9-16	Foul on Laimonas Chatkevicius.
9:39	Damarcus Harrison missed Layup.	9-16	 
9:39	 	9-16	Sindarius Thornwell Defensive Rebound.
9:31	 	9-19	Duane Notice made Three Point Jumper. Assisted by Tyrone Johnson.
9:16	Jaron Blossomgame missed Jumper.	9-19	 
9:16	 	9-19	Duane Notice Defensive Rebound.
8:53	Foul on Damarcus Harrison.	9-19	 
8:53	 	9-19	Sindarius Thornwell missed Free Throw.
8:53	 	9-19	South Carolina Deadball Team Rebound.
8:53	 	9-20	Sindarius Thornwell made Free Throw.
8:24	Foul on Austin Ajukwa.	9-20	 
8:24	Austin Ajukwa Turnover.	9-20	 
8:01	 	9-20	Duane Notice Turnover.
8:01	Jaron Blossomgame Steal.	9-20	 
7:51	Jaron Blossomgame made Layup.	11-20	 
7:51	 	11-20	Foul on Demetrius Henry.
7:51	Jaron Blossomgame made Free Throw.	12-20	 
