time	away	score	home
20:00	Jump Ball won by Stanford	0-0	 
19:36	 	0-0	Foul on Norman Powell.
19:36	Anthony Brown made Free Throw.	1-0	 
19:36	Anthony Brown made Free Throw.	2-0	 
19:25	 	2-0	Norman Powell missed Jumper.
19:25	 	2-0	Tony Parker Offensive Rebound.
19:20	 	2-2	Tony Parker made Jumper.
18:41	Stanford  Turnover.	2-2	 
18:32	 	2-2	Isaac Hamilton missed Jumper.
18:32	Anthony Brown Defensive Rebound.	2-2	 
18:12	Stefan Nastic missed Jumper.	2-2	 
18:12	 	2-2	Kevon Looney Defensive Rebound.
18:02	 	2-4	Norman Powell made Layup.
17:46	 	2-4	Foul on Norman Powell.
17:25	Grant Verhoeven missed Jumper.	2-4	 
17:25	 	2-4	Tony Parker Defensive Rebound.
17:14	 	2-6	Bryce Alford made Jumper.
16:58	Chasson Randle made Jumper. Assisted by Anthony Brown.	4-6	 
16:38	Foul on Grant Verhoeven.	4-6	 
16:38	 	4-6	Tony Parker missed Free Throw.
16:38	 	4-6	UCLA Deadball Team Rebound.
16:38	 	4-6	Tony Parker missed Free Throw.
16:38	Grant Verhoeven Defensive Rebound.	4-6	 
16:29	Stefan Nastic missed Jumper.	4-6	 
16:29	 	4-6	Noah Allen Defensive Rebound.
16:16	Foul on Grant Verhoeven.	4-6	 
16:16	 	4-7	Tony Parker made Free Throw.
16:16	 	4-8	Tony Parker made Free Throw.
16:00	Robert Cartwright missed Jumper.	4-8	 
16:00	 	4-8	Kevon Looney Block.
16:00	 	4-8	Bryce Alford Defensive Rebound.
15:54	 	4-8	Bryce Alford missed Jumper.
15:54	 	4-8	Kevon Looney Offensive Rebound.
15:53	Foul on Rosco Allen.	4-8	 
15:53	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:53	 	4-9	Kevon Looney made Free Throw.
15:53	 	4-10	Kevon Looney made Free Throw.
15:23	Anthony Brown missed Jumper.	4-10	 
15:23	Rosco Allen Offensive Rebound.	4-10	 
15:16	Rosco Allen missed Jumper.	4-10	 
15:16	 	4-10	Bryce Alford Defensive Rebound.
15:09	 	4-10	Bryce Alford Turnover.
15:09	Chasson Randle Steal.	4-10	 
15:05	Chasson Randle made Layup. Assisted by Robert Cartwright.	6-10	 
14:48	 	6-12	Tony Parker made Layup. Assisted by Bryce Alford.
14:33	Stefan Nastic Turnover.	6-12	 
14:33	 	6-12	Isaac Hamilton Steal.
14:19	 	6-12	Tony Parker missed Jumper.
14:19	Anthony Brown Defensive Rebound.	6-12	 
14:01	Chasson Randle made Three Point Jumper. Assisted by Anthony Brown.	9-12	 
13:42	Foul on Chasson Randle.	9-12	 
13:39	 	9-12	Bryce Alford missed Three Point Jumper.
13:39	Rosco Allen Defensive Rebound.	9-12	 
13:20	Chasson Randle missed Jumper.	9-12	 
13:20	 	9-12	Thomas Welsh Block.
13:20	Stanford Offensive Rebound.	9-12	 
13:18	Anthony Brown missed Three Point Jumper.	9-12	 
13:18	Stanford Offensive Rebound.	9-12	 
13:13	Chasson Randle missed Layup.	9-12	 
13:13	 	9-12	UCLA Deadball Team Rebound.
12:46	 	9-12	Thomas Welsh missed Layup.
12:46	Stanford Defensive Rebound.	9-12	 
12:28	Anthony Brown missed Jumper.	9-12	 
12:28	 	9-12	Norman Powell Defensive Rebound.
12:20	 	9-14	Isaac Hamilton made Layup. Assisted by Gyorgy Goloman.
12:06	Marcus Allen missed Layup.	9-14	 
12:06	 	9-14	Isaac Hamilton Defensive Rebound.
12:01	 	9-14	Isaac Hamilton missed Three Point Jumper.
12:01	Rosco Allen Defensive Rebound.	9-14	 
11:51	 	9-14	Foul on Noah Allen.
11:51	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:51	Rosco Allen made Free Throw.	10-14	 
11:51	Rosco Allen made Free Throw.	11-14	 
11:23	 	11-17	Norman Powell made Three Point Jumper. Assisted by Gyorgy Goloman.
11:04	Rosco Allen made Three Point Jumper. Assisted by Chasson Randle.	14-17	 
10:28	Foul on Marcus Allen.	14-17	 
10:28	 	14-17	Gyorgy Goloman missed Free Throw.
10:28	 	14-17	UCLA Deadball Team Rebound.
10:28	 	14-17	Gyorgy Goloman missed Free Throw.
10:28	Stefan Nastic Defensive Rebound.	14-17	 
10:07	Stefan Nastic made Layup. Assisted by Rosco Allen.	16-17	 
10:02	Foul on Marcus Allen.	16-17	 
9:43	 	16-20	Bryce Alford made Three Point Jumper. Assisted by Norman Powell.
9:19	Chasson Randle missed Three Point Jumper.	16-20	 
9:19	 	16-20	Tony Parker Defensive Rebound.
9:09	 	16-20	Norman Powell missed Three Point Jumper.
9:09	Stefan Nastic Defensive Rebound.	16-20	 
9:01	Rosco Allen made Three Point Jumper.	19-20	 
8:43	 	19-22	Kevon Looney made Layup.
8:06	Anthony Brown made Three Point Jumper.	22-22	 
7:41	Foul on Anthony Brown.	22-22	 
7:41	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:41	 	22-23	Kevon Looney made Free Throw.
7:41	 	22-23	Kevon Looney missed Free Throw.
7:41	Rosco Allen Defensive Rebound.	22-23	 
7:18	Stefan Nastic missed Jumper.	22-23	 
7:18	 	22-23	Norman Powell Defensive Rebound.
6:56	 	22-23	Kevon Looney Turnover.
6:56	Rosco Allen Steal.	22-23	 
6:46	Rosco Allen missed Three Point Jumper.	22-23	 
6:46	 	22-23	Tony Parker Defensive Rebound.
6:27	 	22-23	Norman Powell missed Three Point Jumper.
6:27	Christian Sanders Defensive Rebound.	22-23	 
6:15	Stefan Nastic missed Jumper.	22-23	 
6:15	 	22-23	Norman Powell Defensive Rebound.
6:03	 	22-23	Bryce Alford Turnover.
6:03	Rosco Allen Steal.	22-23	 
5:57	 	22-23	Foul on Isaac Hamilton.
5:57	Dorian Pickens made Free Throw.	23-23	 
5:57	Dorian Pickens made Free Throw.	24-23	 
5:42	 	24-23	Thomas Welsh missed Jumper.
