time|away|score|home
20:00|Jump Ball won by Massachusetts|0-0| 
19:57|Maxie Esho made Layup.|2-0| 
19:27| |2-2|Dennis Clifford made Layup.
19:10|Cady Lalanne missed Jumper.|2-2| 
19:10| |2-2|Patrick Heckmann Defensive Rebound.
18:59| |2-2|Patrick Heckmann missed Jumper.
18:59| |2-2|Olivier Hanlan Offensive Rebound.
18:59| |2-2|Olivier Hanlan missed Layup.
18:59|Derrick Gordon Defensive Rebound.|2-2| 
18:47| |2-2|Foul on Dennis Clifford.
18:47|Seth Berger made Free Throw.|3-2| 
18:47|Seth Berger made Free Throw.|4-2| 
18:23| |4-2|Olivier Hanlan Turnover.
18:10| |4-2|Foul on Aaron Brown.
17:59| |4-2|Foul on Dennis Clifford.
17:49| |4-2|Foul on Aaron Brown.
17:49|Trey Davis missed Free Throw.|4-2| 
17:49|Massachusetts Deadball Team Rebound.|4-2| 
17:49|Trey Davis made Free Throw.|5-2| 
17:22| |5-4|Will Magarity made Layup. Assisted by Patrick Heckmann.
17:22|Foul on Seth Berger.|5-4| 
17:22| |5-5|Will Magarity made Free Throw.
17:01|Cady Lalanne Turnover.|5-5| 
17:01| |5-5|Will Magarity Steal.
16:57|Foul on Seth Berger.|5-5| 
16:57| |5-6|Olivier Hanlan made Free Throw.
16:57| |5-6|Olivier Hanlan missed Free Throw.
16:57| |5-6|Boston College Offensive Rebound.
16:42| |5-6|Will Magarity missed Three Point Jumper.
16:42|Cady Lalanne Defensive Rebound.|5-6| 
16:26| |5-6|Foul on Will Magarity.
16:26|Maxie Esho missed Free Throw.|5-6| 
16:26|Massachusetts Deadball Team Rebound.|5-6| 
16:26|Maxie Esho made Free Throw.|6-6| 
16:19| |6-6|Olivier Hanlan Turnover.
16:11|Trey Davis missed Three Point Jumper.|6-6| 
16:11| |6-6|Boston College Defensive Rebound.
15:52| |6-6|Garland Owens missed Three Point Jumper.
15:52|Maxie Esho Defensive Rebound.|6-6| 
15:36|Jabarie Hinds missed Jumper.|6-6| 
15:36| |6-6|Will Magarity Block.
15:36|Tyler Bergantino Offensive Rebound.|6-6| 
15:36|Tyler Bergantino missed Jumper.|6-6| 
15:36| |6-6|Garland Owens Defensive Rebound.
15:29|Foul on Jabarie Hinds.|6-6| 
15:29|Official TV Timeout|Official TV Timeout|Official TV Timeout
15:29| |6-7|Olivier Hanlan made Free Throw.
15:29| |6-7|Olivier Hanlan missed Free Throw.
15:29|Derrick Gordon Defensive Rebound.|6-7| 
15:22|Jabarie Hinds Turnover.|6-7| 
14:51| |6-7|Dimitri Batten missed Three Point Jumper.
14:51|Derrick Gordon Defensive Rebound.|6-7| 
14:51| |6-7|Foul on Patrick Heckmann.
14:51|Maxie Esho made Free Throw.|7-7| 
14:51|Maxie Esho made Free Throw.|8-7| 
14:40| |8-9|Olivier Hanlan made Jumper.
14:19| |8-9|Jump Ball won by Boston College
14:19|Derrick Gordon Turnover.|8-9| 
14:19| |8-9|Garland Owens Steal.
14:14|Foul on Zach Coleman.|8-9| 
14:03| |8-12|Patrick Heckmann made Three Point Jumper. Assisted by Olivier Hanlan.
13:46| |8-12|Foul on Will Magarity.
13:46|Cady Lalanne missed Free Throw.|8-12| 
13:46| |8-12|Eddie Odio Defensive Rebound.
13:32|Foul on Donte Clark.|8-12| 
13:25| |8-12|Olivier Hanlan missed Jumper.
13:25|Donte Clark Defensive Rebound.|8-12| 
13:04|Donte Clark Turnover.|8-12| 
12:42| |8-14|Dimitri Batten made Jumper. Assisted by Olivier Hanlan.
12:32|Massachusetts  Turnover.|8-14| 
12:13| |8-16|Patrick Heckmann made Layup. Assisted by Dimitri Batten.
12:06|Massachusetts  Timeout|Massachusetts  Timeout|Massachusetts  Timeout
11:53| |8-16|Foul on Eddie Odio.
11:53|Official TV Timeout|Official TV Timeout|Official TV Timeout
11:53|Cady Lalanne missed Free Throw.|8-16| 
11:53| |8-16|Garland Owens Defensive Rebound.
11:48| |8-19|Olivier Hanlan made Three Point Jumper. Assisted by Alex Dragicevich.
11:24|Derrick Gordon Turnover.|8-19| 
11:24| |8-19|Patrick Heckmann Steal.
11:15| |8-19|Patrick Heckmann Turnover.
11:15|Massachusetts  Turnover.|8-19| 
10:57| |8-21|Olivier Hanlan made Jumper.
10:44|Maxie Esho Turnover.|8-21| 
10:44| |8-21|Patrick Heckmann Steal.
10:23| |8-21|Dimitri Batten missed Jumper.
10:23|Maxie Esho Defensive Rebound.|8-21| 
10:16|Jump Ball won by Massachusetts|8-21| 
10:12|Maxie Esho missed Jumper.|8-21| 
10:12| |8-21|John Cain Carney Defensive Rebound.
9:42| |8-21|Eddie Odio missed Three Point Jumper.
9:42|Cady Lalanne Defensive Rebound.|8-21| 
9:30| |8-21|Foul on Dimitri Batten.
9:30|Demetrius Dyson missed Free Throw.|8-21| 
9:30|Massachusetts Deadball Team Rebound.|8-21| 
9:30|Demetrius Dyson missed Free Throw.|8-21| 
9:30| |8-21|John Cain Carney Defensive Rebound.
9:04| |8-21|Olivier Hanlan Turnover.
9:04|Jabarie Hinds Steal.|8-21| 
8:58| |8-21|Foul on Eddie Odio.
8:58|Boston College  Timeout|Boston College  Timeout|Boston College  Timeout
8:58|Jabarie Hinds made Free Throw.|9-21| 
8:58|Jabarie Hinds made Free Throw.|10-21| 
8:33| |10-21|Aaron Brown missed Three Point Jumper.
8:33|Demetrius Dyson Defensive Rebound.|10-21| 
8:23|Cady Lalanne missed Three Point Jumper.|10-21| 
8:23|Maxie Esho Offensive Rebound.|10-21| 
8:17|Maxie Esho made Layup.|12-21| 
7:55| |12-21|Dimitri Batten missed Layup.
7:55|Maxie Esho Block.|12-21| 
7:55| |12-21|Boston College Offensive Rebound.
7:55|Official TV Timeout|Official TV Timeout|Official TV Timeout
7:55|Foul on Maxie Esho.|12-21| 
7:33| |12-21|Olivier Hanlan missed Jumper.
7:33|Cady Lalanne Block.|12-21| 
7:33|Cady Lalanne Defensive Rebound.|12-21| 
7:21|Demetrius Dyson Turnover.|12-21| 
7:21| |12-21|Dimitri Batten Steal.
7:16| |12-23|Dimitri Batten made Dunk.
6:57| |12-23|Foul on John Cain Carney.
6:57|Cady Lalanne made Free Throw.|13-23| 
6:57|Cady Lalanne missed Free Throw.|13-23| 
6:57| |13-23|Garland Owens Defensive Rebound.
6:30| |13-23|Patrick Heckmann missed Three Point Jumper.
6:30| |13-23|Garland Owens Offensive Rebound.
6:25|Foul on Trey Davis.|13-23| 
6:25| |13-23|Patrick Heckmann Turnover.
6:17|Jabarie Hinds missed Jumper.|13-23| 
6:17| |13-23|John Cain Carney Defensive Rebound.
5:53|Foul on Cady Lalanne.|13-23| 
5:53| |13-23|John Cain Carney missed Free Throw.
5:53|Cady Lalanne Defensive Rebound.|13-23| 
5:27|Maxie Esho missed Jumper.|13-23| 
5:27| |13-23|Alex Dragicevich Block.
5:27| |13-23|Olivier Hanlan Defensive Rebound.
5:17| |13-23|Garland Owens missed Layup.
5:17| |13-23|Garland Owens Offensive Rebound.
5:12| |13-23|Garland Owens Turnover.
5:12|Jabarie Hinds Steal.|13-23| 
5:07|Trey Davis missed Jumper.|13-23| 
5:07| |13-23|Patrick Heckmann Block.
5:07| |13-23|Olivier Hanlan Defensive Rebound.
4:53| |13-25|Olivier Hanlan made Layup.
4:40| |13-25|Foul on John Cain Carney.
4:40|Cady Lalanne made Free Throw.|14-25| 
4:40|Cady Lalanne missed Free Throw.|14-25| 
4:40| |14-25|Patrick Heckmann Defensive Rebound.
4:20| |14-25|Patrick Heckmann missed Three Point Jumper.
4:20|Cady Lalanne Defensive Rebound.|14-25| 
4:11|Trey Davis missed Jumper.|14-25| 
4:11| |14-25|Patrick Heckmann Defensive Rebound.
3:44| |14-25|Olivier Hanlan missed Jumper.
3:44|Cady Lalanne Defensive Rebound.|14-25| 
3:28|Jabarie Hinds missed Three Point Jumper.|14-25| 
3:28|C.J. Anderson Offensive Rebound.|14-25| 
3:18|Trey Davis made Jumper. Assisted by C.J. Anderson.|16-25| 
2:59|Massachusetts  Timeout|Massachusetts  Timeout|Massachusetts  Timeout
2:47| |16-25|Aaron Brown missed Three Point Jumper.
2:47| |16-25|Aaron Brown Offensive Rebound.
2:41| |16-27|Olivier Hanlan made Jumper. Assisted by Aaron Brown.
2:33|Jabarie Hinds made Layup.|18-27| 
2:07| |18-30|Alex Dragicevich made Three Point Jumper. Assisted by Aaron Brown.
1:53| |18-30|Foul on Eddie Odio.
1:53|Official TV Timeout|Official TV Timeout|Official TV Timeout
1:53|Maxie Esho made Free Throw.|19-30| 
1:53|Maxie Esho made Free Throw.|20-30| 
1:42| |20-30|Patrick Heckmann Turnover.
1:42|Maxie Esho Steal.|20-30| 
1:37| |20-30|Foul on Olivier Hanlan.
1:37|Maxie Esho made Free Throw.|21-30| 
1:37|Maxie Esho made Free Throw.|22-30| 
1:15|Foul on C.J. Anderson.|22-30| 
1:15| |22-30|Garland Owens missed Free Throw.
1:15|Maxie Esho Defensive Rebound.|22-30| 
1:01|Maxie Esho Turnover.|22-30| 
1:01| |22-30|Olivier Hanlan Steal.
0:57| |22-32|Olivier Hanlan made Layup.
0:39| |22-32|Foul on John Cain Carney.
