time	away	score	home
19:43	Darious Moten missed Three Point Jumper.	0-0	 
19:43	 	0-0	Angel Delgado Defensive Rebound.
19:29	 	0-0	Isaiah Whitehead missed Three Point Jumper.
19:29	Jibri Bryan Defensive Rebound.	0-0	 
19:09	Darious Moten made Layup. Assisted by Jibri Bryan.	2-0	 
18:47	 	2-0	Sterling Gibbs missed Three Point Jumper.
18:47	Darious Moten Defensive Rebound.	2-0	 
18:24	Phillip Leonard missed Jumper.	2-0	 
18:24	 	2-0	Angel Delgado Block.
18:23	 	2-0	Sterling Gibbs Defensive Rebound.
18:22	Foul on Phillip Leonard.	2-0	 
18:10	 	2-0	Brandon Mobley missed Layup.
18:10	Darious Moten Block.	2-0	 
18:08	 	2-0	Angel Delgado Offensive Rebound.
18:06	 	2-2	Angel Delgado made Jumper.
17:42	T.J. Hallice missed Jumper.	2-2	 
17:42	 	2-2	Brandon Mobley Defensive Rebound.
17:38	 	2-4	Sterling Gibbs made Layup. Assisted by Brandon Mobley.
17:10	Jibri Bryan made Jumper.	4-4	 
16:53	 	4-4	Isaiah Whitehead missed Three Point Jumper.
16:53	Darious Moten Defensive Rebound.	4-4	 
16:20	Phillip Leonard Turnover.	4-4	 
16:19	 	4-4	Brandon Mobley Steal.
16:17	 	4-6	Sterling Gibbs made Layup. Assisted by Brandon Mobley.
15:53	Darious Moten Turnover.	4-6	 
15:53	 	4-6	Khadeen Carrington Steal.
15:53	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:42	Foul on Jibri Bryan.	4-6	 
15:42	 	4-6	Khadeen Carrington missed Jumper.
15:42	 	4-6	Angel Delgado Offensive Rebound.
15:36	 	4-6	Angel Delgado Turnover.
15:22	Darious Moten Turnover.	4-6	 
15:22	Foul on Darious Moten.	4-6	 
15:09	 	4-9	Brandon Mobley made Three Point Jumper. Assisted by Jaren Sina.
14:42	Lawrence Brown Turnover.	4-9	 
14:42	Foul on Lawrence Brown.	4-9	 
14:31	 	4-9	Isaiah Whitehead missed Three Point Jumper.
14:31	 	4-9	Angel Delgado Offensive Rebound.
14:25	 	4-9	Angel Delgado missed Jumper.
14:25	 	4-9	Seton Hall Offensive Rebound.
14:06	 	4-9	Angel Delgado missed Layup.
14:06	T.J. Hallice Defensive Rebound.	4-9	 
13:45	Ike Nwamu Turnover.	4-9	 
13:41	 	4-9	Desi Rodriguez Turnover.
13:41	 	4-9	Foul on Desi Rodriguez.
13:18	 	4-9	Foul on Rashed Anthony.
13:14	Darious Moten missed Layup.	4-9	 
13:14	 	4-9	Rashed Anthony Block.
13:12	Phillip Leonard Offensive Rebound.	4-9	 
13:11	Phillip Leonard made Layup.	6-9	 
12:59	Foul on Darious Moten.	6-9	 
12:41	 	6-12	Jaren Sina made Three Point Jumper. Assisted by Sterling Gibbs.
12:27	Ike Nwamu made Jumper.	8-12	 
12:03	 	8-15	Jaren Sina made Three Point Jumper. Assisted by Sterling Gibbs.
11:50	Ike Nwamu missed Three Point Jumper.	8-15	 
11:50	James Bento Offensive Rebound.	8-15	 
11:45	James Bento made Layup.	10-15	 
11:24	 	10-15	Rashed Anthony missed Jumper.
11:24	James Bento Defensive Rebound.	10-15	 
11:23	 	10-15	Foul on Stephane Manga.
11:23	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:10	Jestin Lewis Turnover.	10-15	 
10:58	 	10-17	Stephane Manga made Layup.
10:47	T.J. Hallice missed Layup.	10-17	 
10:47	Ike Nwamu Offensive Rebound.	10-17	 
10:45	Ike Nwamu made Dunk.	12-17	 
10:20	 	12-17	Brandon Mobley missed Jumper.
10:20	James Bento Defensive Rebound.	12-17	 
10:12	Ike Nwamu missed Three Point Jumper.	12-17	 
10:12	T.J. Hallice Offensive Rebound.	12-17	 
10:08	 	12-17	Foul on Jaren Sina.
10:08	T.J. Hallice missed Free Throw.	12-17	 
10:08	Mercer Deadball Team Rebound.	12-17	 
10:08	T.J. Hallice made Free Throw.	13-17	 
9:56	 	13-17	Sterling Gibbs missed Layup.
9:56	Mercer Defensive Rebound.	13-17	 
9:39	T.J. Hallice missed Jumper.	13-17	 
9:39	 	13-17	Isaiah Whitehead Defensive Rebound.
9:32	 	13-17	Isaiah Whitehead Turnover.
9:14	James Bento missed Jumper.	13-17	 
9:14	 	13-17	Jaren Sina Defensive Rebound.
8:54	 	13-17	Sterling Gibbs missed Jumper.
8:54	Phillip Leonard Defensive Rebound.	13-17	 
8:47	Phillip Leonard made Layup.	15-17	 
8:26	 	15-17	Jaren Sina missed Three Point Jumper.
8:26	 	15-17	Angel Delgado Offensive Rebound.
8:13	 	15-19	Sterling Gibbs made Layup.
8:02	Jestin Lewis made Three Point Jumper. Assisted by T.J. Hallice.	18-19	 
7:59	Seton Hall  Timeout	Seton Hall  Timeout	Seton Hall  Timeout
7:50	 	18-19	Khadeen Carrington missed Three Point Jumper.
7:50	Ike Nwamu Defensive Rebound.	18-19	 
7:47	Ike Nwamu made Layup.	20-19	 
7:43	 	20-19	Jaren Sina missed Three Point Jumper.
7:43	 	20-19	Khadeen Carrington Offensive Rebound.
7:39	 	20-19	Khadeen Carrington missed Two Point Tip Shot.
7:39	Jibri Bryan Defensive Rebound.	20-19	 
7:28	Jibri Bryan made Layup.	22-19	 
6:58	 	22-21	Khadeen Carrington made Layup.
6:38	Jordan Strawberry Turnover.	22-21	 
6:37	 	22-21	Isaiah Whitehead Steal.
6:36	 	22-23	Isaiah Whitehead made Layup.
6:19	Jordan Strawberry missed Jumper.	22-23	 
6:19	 	22-23	Jaren Sina Defensive Rebound.
6:12	 	22-25	Angel Delgado made Layup. Assisted by Jaren Sina.
6:12	Foul on Jibri Bryan.	22-25	 
6:12	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
6:12	 	22-25	Angel Delgado missed Free Throw.
6:12	Lawrence Brown Defensive Rebound.	22-25	 
5:44	T.J. Hallice missed Layup.	22-25	 
5:44	 	22-25	Brandon Mobley Defensive Rebound.
5:24	 	22-25	Isaiah Whitehead Turnover.
5:14	Jibri Bryan Steal.	22-25	 
5:07	Ike Nwamu missed Three Point Jumper.	22-25	 
5:07	Lawrence Brown Offensive Rebound.	22-25	 
5:04	Phillip Leonard missed Jumper.	22-25	 
5:04	 	22-25	Angel Delgado Defensive Rebound.
4:57	 	22-25	Angel Delgado Turnover.
4:43	Jibri Bryan missed Three Point Jumper.	22-25	 
4:43	 	22-25	Angel Delgado Defensive Rebound.
4:32	 	22-27	Brandon Mobley made Jumper.
4:05	Ike Nwamu missed Jumper.	22-27	 
4:05	Ike Nwamu Offensive Rebound.	22-27	 
3:46	Jibri Bryan missed Three Point Jumper.	22-27	 
3:46	 	22-27	Angel Delgado Defensive Rebound.
3:25	 	22-27	Khadeen Carrington missed Layup.
3:25	 	22-27	Angel Delgado Offensive Rebound.
3:22	 	22-29	Angel Delgado made Layup.
3:20	Foul on Lawrence Brown.	22-29	 
3:20	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:20	 	22-30	Angel Delgado made Free Throw.
2:52	Phillip Leonard Turnover.	22-30	 
2:52	 	22-30	Haralds Karlis Steal.
2:52	Foul on Niklas Ney.	22-30	 
2:52	 	22-31	Sterling Gibbs made Free Throw.
2:52	 	22-32	Sterling Gibbs made Free Throw.
2:40	Phillip Leonard Turnover.	22-32	 
2:40	 	22-32	Sterling Gibbs Steal.
2:29	 	22-32	Isaiah Whitehead missed Jumper.
2:29	Jordan Strawberry Defensive Rebound.	22-32	 
2:19	 	22-32	Foul on Sterling Gibbs.
2:03	James Bento missed Three Point Jumper.	22-32	 
2:03	 	22-32	Isaiah Whitehead Defensive Rebound.
1:53	 	22-32	Isaiah Whitehead Turnover.
1:52	Jestin Lewis Steal.	22-32	 
1:48	Jordan Strawberry missed Layup.	22-32	 
1:48	Mercer Offensive Rebound.	22-32	 
1:33	T.J. Hallice made Layup. Assisted by Jordan Strawberry.	24-32	 
0:57	 	24-32	Isaiah Whitehead missed Jumper.
0:57	T.J. Hallice Defensive Rebound.	24-32	 
0:28	T.J. Hallice missed Three Point Jumper.	24-32	 
0:28	 	24-32	Seton Hall Defensive Rebound.
0:05	 	24-35	Haralds Karlis made Three Point Jumper. Assisted by Sterling Gibbs.
0:00	End of 1st half	End of 1st half	End of 1st half
19:50	Darious Moten made Jumper.	26-35	 
19:25	 	26-37	Brandon Mobley made Jumper.
19:10	Jibri Bryan missed Jumper.	26-37	 
19:10	 	26-37	Brandon Mobley Block.
19:09	 	26-37	Sterling Gibbs Defensive Rebound.
19:06	 	26-37	Sterling Gibbs missed Layup.
19:06	Ike Nwamu Block.	26-37	 
19:05	Jibri Bryan Defensive Rebound.	26-37	 
18:36	Darious Moten missed Jumper.	26-37	 
18:36	 	26-37	Angel Delgado Defensive Rebound.
18:28	 	26-37	Isaiah Whitehead Turnover.
18:28	Phillip Leonard Steal.	26-37	 
18:28	 	26-37	Foul on Isaiah Whitehead.
