time|away|score|home
19:32|Foul on Brandon Hayman.|0-0| 
19:17|Foul on Darius Jones-Gibson.|0-0| 
18:58|Foul on Tyler Hood.|0-0| 
18:41| |0-0|Joseph Uchebo missed Jumper.
18:41| |0-0|James Robinson Offensive Rebound.
18:36| |0-0|Jamel Artis missed Jumper.
18:36|Samford Defensive Rebound.|0-0| 
18:34| |0-0|Foul on Michael Young.
18:11|Michael Bradley made Jumper.|2-0| 
17:52| |2-0|Chris Jones missed Layup.
17:52|Michael Bradley Defensive Rebound.|2-0| 
17:42|Brandon Hayman missed Jumper.|2-0| 
17:42| |2-0|Pittsburgh Deadball Team Rebound.
17:39|Foul on Christen Cunningham.|2-0| 
17:30| |2-0|James Robinson Turnover.
17:29|Michael Bradley Steal.|2-0| 
17:19|Michael Bradley missed Jumper.|2-0| 
17:19| |2-0|James Robinson Defensive Rebound.
17:11| |2-2|Chris Jones made Jumper. Assisted by James Robinson.
16:56|Darius Jones-Gibson missed Layup.|2-2| 
16:56| |2-2|Joseph Uchebo Block.
16:53| |2-2|Joseph Uchebo Defensive Rebound.
16:52| |2-2|Joseph Uchebo Turnover.
16:44|Tyler Hood missed Three Point Jumper.|2-2| 
16:44|Darius Jones-Gibson Offensive Rebound.|2-2| 
16:39| |2-2|Foul on Chris Jones.
16:39|Darius Jones-Gibson missed Free Throw.|2-2| 
16:39|Samford Deadball Team Rebound.|2-2| 
16:39|Darius Jones-Gibson made Free Throw.|3-2| 
16:29| |3-2|Derrick Randall missed Layup.
16:29|Tyler Hood Defensive Rebound.|3-2| 
16:10|Evan Taylor missed Three Point Jumper.|3-2| 
16:10| |3-2|Derrick Randall Defensive Rebound.
15:53| |3-2|Jamel Artis missed Jumper.
15:53| |3-2|Sheldon Jeter Offensive Rebound.
15:50| |3-4|Sheldon Jeter made Layup.
15:33|Tyler Hood missed Three Point Jumper.|3-4| 
15:33| |3-4|Chris Jones Defensive Rebound.
15:26| |3-6|James Robinson made Jumper.
15:10|Darius Jones-Gibson missed Jumper.|3-6| 
15:10| |3-6|Sheldon Jeter Defensive Rebound.
14:49| |3-6|Chris Jones missed Three Point Jumper.
14:49|Evan Taylor Defensive Rebound.|3-6| 
14:31|Samford  Timeout|Samford  Timeout|Samford  Timeout
14:26|Evan Taylor missed Jumper.|3-6| 
14:26|Michael Bradley Offensive Rebound.|3-6| 
14:23|Michael Bradley made Two Point Tip Shot.|5-6| 
14:11| |5-6|James Robinson missed Jumper.
14:11|Christen Cunningham Defensive Rebound.|5-6| 
13:51|Jamal Shabazz made Jumper.|7-6| 
13:35| Official TV Timeout| Official TV Timeout| Official TV Timeout
13:14|Foul on Enechionyia Nnamdi.|7-6| 
13:14| |7-7|Sheldon Jeter made Free Throw.
13:14| |7-7|Sheldon Jeter missed Free Throw.
13:14|Evan Taylor Defensive Rebound.|7-7| 
13:03|Jamal Shabazz missed Jumper.|7-7| 
13:03| |7-7|James Robinson Defensive Rebound.
12:36| |7-9|Michael Young made Layup. Assisted by Josh Newkirk.
12:08|Evan Taylor missed Jumper.|7-9| 
12:08|Marcus Johnson Offensive Rebound.|7-9| 
11:44|Jamal Shabazz made Layup.|9-9| 
11:29| |9-9|Josh Newkirk missed Three Point Jumper.
11:29|Jamal Shabazz Defensive Rebound.|9-9| 
11:12|Enechionyia Nnamdi missed Three Point Jumper.|9-9| 
11:12| |9-9|Michael Young Defensive Rebound.
10:53| |9-11|Michael Young made Layup. Assisted by Josh Newkirk.
10:18|Jamal Shabazz missed Jumper.|9-11| 
10:18| |9-11|Pittsburgh Deadball Team Rebound.
10:15| Official TV Timeout| Official TV Timeout| Official TV Timeout
9:43| |9-11|Josh Newkirk missed Jumper.
9:43|Michael Bradley Defensive Rebound.|9-11| 
9:21| |9-11|Foul on Chris Jones.
9:21|Michael Bradley made Free Throw.|10-11| 
9:21|Michael Bradley made Free Throw.|11-11| 
9:14| |11-13|Jamel Artis made Jumper. Assisted by Cameron Johnson.
8:57|Enechionyia Nnamdi missed Jumper.|11-13| 
8:57| |11-13|Cameron Johnson Block.
8:56|Michael Bradley Offensive Rebound.|11-13| 
8:53|Michael Bradley missed Jumper.|11-13| 
8:53|Tyler Hood Offensive Rebound.|11-13| 
8:50|Tyler Hood made Layup.|13-13| 
8:31| |13-13|Michael Young missed Jumper.
8:31|Michael Bradley Defensive Rebound.|13-13| 
8:22| |13-13|Foul on Cameron Johnson.
8:22|Darius Jones-Gibson made Free Throw.|14-13| 
8:22|Darius Jones-Gibson made Free Throw.|15-13| 
8:07| |15-13|James Robinson Turnover.
8:07| |15-13|Foul on James Robinson.
7:45|Darius Jones-Gibson missed Three Point Jumper.|15-13| 
7:45|Jamal Shabazz Offensive Rebound.|15-13| 
7:40|Jamal Shabazz missed Jumper.|15-13| 
7:40| |15-13|Cameron Johnson Block.
7:38| |15-13|Josh Newkirk Defensive Rebound.
7:34| |15-13|Cameron Johnson missed Three Point Jumper.
7:34|Samford Defensive Rebound.|15-13| 
7:31| Official TV Timeout| Official TV Timeout| Official TV Timeout
7:17|Tyler Hood made Three Point Jumper. Assisted by Christen Cunningham.|18-13| 
6:50| |18-13|James Robinson missed Three Point Jumper.
6:50| |18-13|Joseph Uchebo Offensive Rebound.
6:35| |18-13|Josh Newkirk Turnover.
6:34|Evan Taylor Steal.|18-13| 
6:30|Darius Jones-Gibson missed Layup.|18-13| 
6:30| |18-13|James Robinson Block.
6:30|Samford Offensive Rebound.|18-13| 
