time	away	score	home
20:00	 	0-0	Jump Ball won by Missouri
19:48	 	0-0	Keith Shamburger Turnover.
19:18	Alec Peters Turnover.	0-0	 
19:04	 	0-2	Johnathan Williams III made Jumper.
18:48	Alec Peters made Layup. Assisted by Jubril Adekoya.	2-2	 
18:25	Foul on Alec Peters.	2-2	 
18:25	 	2-3	Ryan Rosburg made Free Throw.
18:25	 	2-3	Ryan Rosburg missed Free Throw.
18:25	Vashil Fernandez Defensive Rebound.	2-3	 
18:03	Tevonn Walker missed Three Point Jumper.	2-3	 
18:03	 	2-3	Ryan Rosburg Defensive Rebound.
17:37	 	2-3	Johnathan Williams III missed Layup.
17:37	Vashil Fernandez Block.	2-3	 
17:37	Vashil Fernandez Defensive Rebound.	2-3	 
17:27	Keith Carter missed Three Point Jumper.	2-3	 
17:27	 	2-3	Ryan Rosburg Defensive Rebound.
17:05	Foul on Keith Carter.	2-3	 
17:05	Foul on Alec Peters.	2-3	 
17:03	 	2-3	Wes Clark Turnover.
16:52	 	2-3	Foul on Keith Shamburger.
16:43	Jubril Adekoya missed Jumper.	2-3	 
16:43	 	2-3	Ryan Rosburg Block.
16:43	 	2-3	Ryan Rosburg Defensive Rebound.
16:28	 	2-3	Johnathan Williams III missed Three Point Jumper.
16:28	Keith Carter Defensive Rebound.	2-3	 
16:21	Tevonn Walker missed Three Point Jumper.	2-3	 
16:21	 	2-3	Johnathan Williams III Defensive Rebound.
16:21	Foul on Vashil Fernandez.	2-3	 
16:01	Foul on Jubril Adekoya.	2-3	 
16:01	 	2-4	Keith Shamburger made Free Throw.
16:01	 	2-5	Keith Shamburger made Free Throw.
16:01	 	2-5	Foul on Wes Clark.
15:34	Tevonn Walker Turnover.	2-5	 
15:34	 	2-5	Montaque Gill-Caesar Steal.
15:28	 	2-5	Montaque Gill-Caesar missed Layup.
15:28	Darien Walker Block.	2-5	 
15:28	Jubril Adekoya Defensive Rebound.	2-5	 
15:14	Tevonn Walker missed Layup.	2-5	 
15:14	 	2-5	Montaque Gill-Caesar Defensive Rebound.
14:55	 	2-5	Montaque Gill-Caesar missed Jumper.
14:55	 	2-5	Montaque Gill-Caesar Offensive Rebound.
14:43	 	2-7	Montaque Gill-Caesar made Layup.
14:31	David Chadwick missed Three Point Jumper.	2-7	 
14:31	Valparaiso Offensive Rebound.	2-7	 
14:27	 	2-7	Foul on Ryan Rosburg.
14:27	Official TV Timeout	Official TV Timeout	Official TV Timeout
14:08	Jubril Adekoya missed Layup.	2-7	 
14:08	 	2-7	Johnathan Williams III Defensive Rebound.
13:56	 	2-7	Foul on Keanau Post.
13:56	 	2-7	Keanau Post Turnover.
13:36	Darien Walker made Three Point Jumper. Assisted by Keith Carter.	5-7	 
13:11	 	5-7	Tramaine Isabell missed Jumper.
13:11	Vashil Fernandez Block.	5-7	 
13:11	Vashil Fernandez Defensive Rebound.	5-7	 
12:45	David Skara made Layup.	7-7	 
12:28	 	7-7	Tramaine Isabell missed Three Point Jumper.
12:28	Alec Peters Defensive Rebound.	7-7	 
12:20	 	7-7	Foul on Tramaine Isabell.
12:16	 	7-7	Foul on D'Angelo Allen.
12:04	Darien Walker missed Three Point Jumper.	7-7	 
12:00	 	7-7	Missouri Defensive Rebound.
11:35	Foul on Max Joseph.	7-7	 
11:35	Official TV Timeout	Official TV Timeout	Official TV Timeout
11:31	 	7-7	Namon Wright missed Three Point Jumper.
11:31	Jubril Adekoya Defensive Rebound.	7-7	 
11:17	Darien Walker missed Layup.	7-7	 
