time|away|score|home
20:00| |0-0|Jump Ball won by Louisville
19:44|Foul on Kaza Keane.|0-0| 
19:43| |0-0|Terry Rozier missed Jumper.
19:43|Kaza Keane Defensive Rebound.|0-0| 
19:11|Kaza Keane missed Layup.|0-0| 
19:11| |0-0|Chinanu Onuaku Block.
19:11|Marlin Mason Offensive Rebound.|0-0| 
19:11| |0-0|Foul on Chinanu Onuaku.
19:08|Anton Grady missed Jumper.|0-0| 
19:08| |0-0|Chinanu Onuaku Defensive Rebound.
18:52| |0-2|Wayne Blackshear made Jumper.
18:23|Anton Grady missed Layup.|0-2| 
18:23| |0-2|Montrezl Harrell Block.
18:23| |0-2|Terry Rozier Defensive Rebound.
18:12| |0-4|Montrezl Harrell made Layup.
18:12|Foul on Marlin Mason.|0-4| 
18:12| |0-4|Montrezl Harrell missed Free Throw.
18:12|Marlin Mason Defensive Rebound.|0-4| 
18:02|Trey Lewis made Three Point Jumper. Assisted by Kaza Keane.|3-4| 
17:32|Foul on Anton Grady.|3-4| 
17:32| |3-4|Terry Rozier missed Free Throw.
17:32| |3-4|Louisville Deadball Team Rebound.
17:32| |3-5|Terry Rozier made Free Throw.
17:31|Marlin Mason Turnover.|3-5| 
17:23| |3-5|Montrezl Harrell missed Jumper.
17:23| |3-5|Wayne Blackshear Offensive Rebound.
17:08|Foul on Marlin Mason.|3-5| 
17:00| |3-5|Chinanu Onuaku Turnover.
17:00|Andre Yates Steal.|3-5| 
16:52|Kaza Keane made Layup. Assisted by Andre Yates.|5-5| 
16:40| |5-5|Terry Rozier missed Layup.
16:40|Trey Lewis Defensive Rebound.|5-5| 
16:27|Trey Lewis missed Three Point Jumper.|5-5| 
16:27| |5-5|Chris Jones Defensive Rebound.
16:12| |5-5|Chris Jones Turnover.
15:47|Andre Yates missed Three Point Jumper.|5-5| 
15:47| |5-5|Chinanu Onuaku Block.
15:47|Anton Grady Offensive Rebound.|5-5| 
15:36|Trey Lewis missed Layup.|5-5| 
15:36| |5-5|Terry Rozier Defensive Rebound.
15:33|Foul on Kaza Keane.|5-5| 
15:33| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:19| |5-5|Quentin Snider Turnover.
15:19|Kenny Carpenter Steal.|5-5| 
15:14|Trey Lewis missed Layup.|5-5| 
15:14| |5-5|Montrezl Harrell Block.
15:14|Cleveland St Offensive Rebound.|5-5| 
14:46|Anton Grady missed Jumper.|5-5| 
14:46| |5-5|Terry Rozier Defensive Rebound.
14:34| |5-5|Montrezl Harrell missed Three Point Jumper.
14:34|Kenny Carpenter Defensive Rebound.|5-5| 
14:29|Kenny Carpenter Turnover.|5-5| 
14:29| |5-5|Terry Rozier Steal.
14:26| |5-7|Terry Rozier made Dunk.
14:08|Trey Lewis Turnover.|5-7| 
13:53| |5-10|Wayne Blackshear made Three Point Jumper. Assisted by Quentin Snider.
13:25|Trey Lewis missed Three Point Jumper.|5-10| 
13:25| |5-10|Wayne Blackshear Defensive Rebound.
13:09| |5-10|Terry Rozier missed Layup.
13:09| |5-10|Chinanu Onuaku Offensive Rebound.
13:03|Foul on Anton Grady.|5-10| 
