time|away|score|home
20:00|Jump Ball won by Kansas St|0-0| 
19:51|Nino Williams made Jumper. Assisted by Marcus Foster.|2-0| 
19:30| |2-0|Chris Jones missed Jumper.
19:30| |2-0|Michael Young Offensive Rebound.
19:25|Foul on Nino Williams.|2-0| 
19:25|Foul on Wesley Iwundu.|2-0| 
19:12| |2-0|Michael Young missed Jumper.
19:12| |2-0|Pittsburgh Offensive Rebound.
19:11|Foul on Marcus Foster.|2-0| 
18:51| |2-0|Chris Jones Turnover.
18:41| |2-0|Foul on Chris Jones.
18:27|Nino Williams missed Jumper.|2-0| 
18:27|Nino Williams Offensive Rebound.|2-0| 
18:07|Marcus Foster missed Three Point Jumper.|2-0| 
18:07| |2-0|Pittsburgh Deadball Team Rebound.
18:05|Kansas St  Turnover.|2-0| 
18:03| |2-0|James Robinson Turnover.
18:03|Marcus Foster Steal.|2-0| 
18:01|Marcus Foster made Dunk.|4-0| 
17:34| |4-0|Michael Young Turnover.
17:22|Wesley Iwundu made Dunk. Assisted by Jevon Thomas.|6-0| 
16:50| |6-3|Jamel Artis made Three Point Jumper. Assisted by James Robinson.
16:21|Marcus Foster made Three Point Jumper. Assisted by Wesley Iwundu.|9-3| 
15:54| |9-3|Michael Young missed Jumper.
15:54|Wesley Iwundu Defensive Rebound.|9-3| 
15:41| |9-3|Foul on James Robinson.
15:41| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:41|Jevon Thomas missed Free Throw.|9-3| 
15:41|Kansas St Deadball Team Rebound.|9-3| 
15:41|Jevon Thomas made Free Throw.|10-3| 
15:12| |10-5|James Robinson made Jumper. Assisted by Jamel Artis.
14:44|Stephen Hurt missed Jumper.|10-5| 
14:44| |10-5|Michael Young Defensive Rebound.
14:23| |10-5|Joseph Uchebo Turnover.
14:23|Nigel Johnson Steal.|10-5| 
14:17|Tre Harris missed Three Point Jumper.|10-5| 
14:17| |10-5|Jamel Artis Defensive Rebound.
14:03| |10-7|Joseph Uchebo made Layup. Assisted by Jamel Artis.
13:34| |10-7|Foul on Jamel Artis.
13:32|Stephen Hurt missed Three Point Jumper.|10-7| 
13:32| |10-7|Jamel Artis Defensive Rebound.
13:20| |10-9|Sheldon Jeter made Jumper. Assisted by Chris Jones.
12:44|Wesley Iwundu missed Jumper.|10-9| 
12:44| |10-9|Sheldon Jeter Defensive Rebound.
12:27| |10-9|Sheldon Jeter missed Jumper.
12:27|Wesley Iwundu Defensive Rebound.|10-9| 
12:11|Stephen Hurt Turnover.|10-9| 
11:42| |10-9|Michael Young missed Jumper.
11:42|Thomas Gipson Defensive Rebound.|10-9| 
11:27|Thomas Gipson made Layup. Assisted by Nigel Johnson.|12-9| 
10:52| |12-9|Josh Newkirk missed Jumper.
10:52| |12-9|Jamel Artis Offensive Rebound.
10:52| |12-11|Jamel Artis made Two Point Tip Shot.
10:25|Nino Williams Turnover.|12-11| 
10:25| Official TV Timeout| Official TV Timeout| Official TV Timeout
10:08| |12-11|Josh Newkirk missed Three Point Jumper.
10:08| |12-11|Michael Young Offensive Rebound.
10:03| |12-11|Michael Young Turnover.
10:03|Jevon Thomas Steal.|12-11| 
9:58|Marcus Foster missed Three Point Jumper.|12-11| 
9:58|Nino Williams Offensive Rebound.|12-11| 
9:36| |12-11|Foul on Michael Young.
9:25|Nino Williams made Jumper. Assisted by Justin Edwards.|14-11| 
9:03|Foul on Thomas Gipson.|14-11| 
9:02| |14-11|Chris Jones missed Three Point Jumper.
9:02| |14-11|Ryan Luther Offensive Rebound.
8:52|Foul on Jevon Thomas.|14-11| 
8:52| |14-11|Derrick Randall missed Free Throw.
8:52| |14-11|Pittsburgh Deadball Team Rebound.
8:52| |14-11|Derrick Randall missed Free Throw.
8:52|Thomas Gipson Defensive Rebound.|14-11| 
8:33|Marcus Foster missed Jumper.|14-11| 
8:33|Kansas St Offensive Rebound.|14-11| 
8:19|Nino Williams Turnover.|14-11| 
8:06| |14-14|Ryan Luther made Three Point Jumper. Assisted by James Robinson.
7:42|Marcus Foster missed Jumper.|14-14| 
