time	away	score	home
19:49	 	0-0	Shannon Scott Turnover.
19:48	Quinton Ray Steal.	0-0	 
19:45	Kyre' Hamer missed Layup.	0-0	 
19:45	D.J. Mason Offensive Rebound.	0-0	 
19:41	D.J. Mason missed Layup.	0-0	 
19:41	 	0-0	Amir Williams Defensive Rebound.
19:31	 	0-0	Sam Thompson missed Jumper.
19:31	Andrew Ryan Defensive Rebound.	0-0	 
19:10	Quinton Ray Turnover.	0-0	 
19:03	 	0-0	Marc Loving missed Three Point Jumper.
19:03	 	0-0	Amir Williams Offensive Rebound.
18:57	 	0-0	Amir Williams Turnover.
18:44	Kyre' Hamer Turnover.	0-0	 
18:42	 	0-0	Shannon Scott Steal.
18:40	 	0-2	D'Angelo Russell made Layup. Assisted by Shannon Scott.
18:27	D.J. Mason missed Layup.	0-2	 
18:27	 	0-2	Amir Williams Defensive Rebound.
18:21	 	0-2	Shannon Scott missed Three Point Jumper.
18:21	 	0-2	Marc Loving Offensive Rebound.
18:15	Foul on D.J. Mason.	0-2	 
18:15	 	0-3	Amir Williams made Free Throw.
18:15	 	0-4	Amir Williams made Free Throw.
17:49	Rod Days missed Three Point Jumper.	0-4	 
17:49	D.J. Mason Offensive Rebound.	0-4	 
17:44	D.J. Mason made Layup.	2-4	 
17:31	 	2-7	D'Angelo Russell made Three Point Jumper. Assisted by Shannon Scott.
17:10	Andrew Ryan made Three Point Jumper. Assisted by Quinton Ray.	5-7	 
16:44	 	5-9	Sam Thompson made Layup.
16:15	Kyre' Hamer missed Three Point Jumper.	5-9	 
16:15	Andrew Ryan Offensive Rebound.	5-9	 
15:52	Luke Moyer made Three Point Jumper. Assisted by Andrew Ryan.	8-9	 
15:33	 	8-9	D'Angelo Russell missed Jumper.
15:33	D.J. Mason Defensive Rebound.	8-9	 
15:19	Andrew Ryan missed Three Point Jumper.	8-9	 
15:19	Andrew Ryan Offensive Rebound.	8-9	 
15:07	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:46	Luke Moyer missed Three Point Jumper.	8-9	 
14:46	 	8-9	D'Angelo Russell Defensive Rebound.
