time	away	score	home
19:39	John Schoof made Layup. Assisted by Charlie Jones.	2-0	 
19:12	 	2-2	Jordan Price made Layup. Assisted by Cleon Roberts.
18:38	Jesse Reed missed Jumper.	2-2	 
18:38	 	2-2	Steve Zack Defensive Rebound.
18:17	 	2-2	Cleon Roberts missed Jumper.
18:17	 	2-2	Steve Zack Offensive Rebound.
18:15	 	2-2	Steve Zack Turnover.
17:42	Charlie Jones missed Three Point Jumper.	2-2	 
17:42	 	2-2	Jordan Price Defensive Rebound.
17:34	 	2-4	Jordan Price made Jumper.
17:20	John Schoof made Three Point Jumper. Assisted by Pee Wee Gardner.	5-4	 
17:05	 	5-4	Steve Zack Turnover.
17:03	John Schoof Steal.	5-4	 
17:00	Jesse Reed made Layup. Assisted by Pee Wee Gardner.	7-4	 
16:44	 	7-4	Khalid Lewis missed Jumper.
16:44	 	7-4	Jerrell Wright Offensive Rebound.
16:41	 	7-4	Jerrell Wright missed Layup.
16:41	Zach Elcano Defensive Rebound.	7-4	 
16:19	John Schoof missed Layup.	7-4	 
16:19	 	7-4	Cleon Roberts Block.
16:14	 	7-4	Jerrell Wright Defensive Rebound.
16:08	 	7-4	Khalid Lewis Turnover.
16:06	Charlie Jones Steal.	7-4	 
16:02	Pee Wee Gardner made Jumper.	9-4	 
15:40	 	9-6	Steve Zack made Jumper. Assisted by Khalid Lewis.
15:32	John Schoof missed Three Point Jumper.	9-6	 
15:32	 	9-6	Steve Zack Defensive Rebound.
15:19	 	9-6	Khalid Lewis Turnover.
15:18	Jesse Reed Steal.	9-6	 
15:16	 	9-6	Foul on Jordan Price.
15:16	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:16	Pee Wee Gardner made Free Throw.	10-6	 
15:16	Pee Wee Gardner missed Free Throw.	10-6	 
15:16	 	10-6	Jerrell Wright Defensive Rebound.
14:58	 	10-8	Jerrell Wright made Layup. Assisted by Steve Zack.
14:38	Zach Elcano Turnover.	10-8	 
14:20	 	10-11	Jordan Price made Three Point Jumper. Assisted by Jerrell Wright.
13:50	Zach Elcano made Layup. Assisted by John Schoof.	12-11	 
13:31	 	12-11	Jerrell Wright missed Jumper.
13:31	Zach Elcano Block.	12-11	 
13:29	 	12-11	Steve Zack Offensive Rebound.
13:27	 	12-13	Steve Zack made Jumper.
13:14	Zach Elcano made Layup. Assisted by Jesse Reed.	14-13	 
12:52	 	14-13	Jerrell Wright Turnover.
12:38	John Schoof missed Three Point Jumper.	14-13	 
12:38	 	14-13	Jordan Price Defensive Rebound.
12:30	 	14-13	Jordan Price Turnover.
12:28	John Schoof Steal.	14-13	 
12:01	Pee Wee Gardner made Jumper. Assisted by Zach Elcano.	16-13	 
11:42	 	16-13	Khalid Lewis missed Three Point Jumper.
11:42	Jesse Reed Defensive Rebound.	16-13	 
11:20	Zach Elcano Turnover.	16-13	 
11:18	 	16-13	Steve Zack Steal.
11:16	 	16-15	Amar Stukes made Layup. Assisted by Cleon Roberts.
10:55	Jesse Reed missed Jumper.	16-15	 
10:55	 	16-15	Steve Zack Block.
10:53	Jesse Reed Offensive Rebound.	16-15	 
10:40	Marko Vasic missed Three Point Jumper.	16-15	 
10:40	 	16-15	Steve Zack Defensive Rebound.
10:36	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:08	 	16-15	Cleon Roberts Turnover.
10:07	Pee Wee Gardner Steal.	16-15	 
9:52	John Schoof missed Jumper.	16-15	 
9:52	 	16-15	Jerrell Wright Defensive Rebound.
9:41	 	16-15	Cleon Roberts Turnover.
9:38	Pee Wee Gardner made Three Point Jumper. Assisted by John Schoof.	19-15	 
8:48	 	19-15	Khalid Lewis Turnover.
8:29	John Schoof made Three Point Jumper. Assisted by Zach Elcano.	22-15	 
8:07	Foul on Zach Elcano.	22-15	 
8:02	 	22-17	Jordan Price made Jumper. Assisted by Khalid Lewis.
7:39	Charlie Jones made Layup.	24-17	 
7:10	 	24-19	Steve Zack made Jumper.
6:46	 	24-19	Foul on Amar Stukes.
6:46	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
6:03	Pee Wee Gardner Turnover.	24-19	 
6:02	 	24-19	Steve Zack Steal.
6:00	 	24-21	Steve Zack made Layup.
5:32	Zach Elcano made Layup. Assisted by John Schoof.	26-21	 
5:04	 	26-21	Steve Zack missed Layup.
