time	away	score	home
20:00	Jump Ball won by Florida St	0-0	 
19:50	Xavier Rathan-Mayes missed Layup.	0-0	 
19:50	 	0-0	Landry Nnoko Block.
19:50	 	0-0	Clemson Defensive Rebound.
19:32	 	0-0	Rod Hall missed Layup.
19:32	Phil Cofer Defensive Rebound.	0-0	 
18:56	Michael Ojo Turnover.	0-0	 
18:39	 	0-0	Jaron Blossomgame Turnover.
18:39	Xavier Rathan-Mayes Steal.	0-0	 
18:22	Michael Ojo missed Jumper.	0-0	 
18:22	 	0-0	Donte Grantham Defensive Rebound.
18:15	 	0-0	Donte Grantham Turnover.
18:15	Montay Brandon Steal.	0-0	 
18:10	Montay Brandon missed Layup.	0-0	 
18:10	 	0-0	Donte Grantham Defensive Rebound.
17:57	 	0-0	Jaron Blossomgame missed Three Point Jumper.
17:57	Devon Bookert Defensive Rebound.	0-0	 
17:33	Devon Bookert missed Jumper.	0-0	 
17:33	Kiel Turpin Offensive Rebound.	0-0	 
17:26	 	0-0	Foul on Rod Hall.
17:26	Xavier Rathan-Mayes made Free Throw.	1-0	 
17:26	Xavier Rathan-Mayes made Free Throw.	2-0	 
17:08	 	2-0	Jaron Blossomgame Turnover.
17:08	Xavier Rathan-Mayes Steal.	2-0	 
17:03	Devon Bookert made Layup.	4-0	 
17:03	 	4-0	Foul on Damarcus Harrison.
17:03	Devon Bookert made Free Throw.	5-0	 
16:39	 	5-2	Landry Nnoko made Jumper. Assisted by Donte Grantham.
16:14	Xavier Rathan-Mayes missed Three Point Jumper.	5-2	 
16:14	 	5-2	Rod Hall Defensive Rebound.
16:03	 	5-5	Rod Hall made Three Point Jumper.
15:42	Phil Cofer missed Jumper.	5-5	 
15:42	 	5-5	Josh Smith Defensive Rebound.
15:22	 	5-5	Damarcus Harrison Turnover.
15:22	Xavier Rathan-Mayes Steal.	5-5	 
15:16	Xavier Rathan-Mayes made Layup.	7-5	 
14:56	 	7-5	Damarcus Harrison missed Jumper.
14:56	Florida St Defensive Rebound.	7-5	 
14:55	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:38	Xavier Rathan-Mayes made Jumper.	9-5	 
14:22	 	9-5	Donte Grantham Turnover.
14:22	Montay Brandon Steal.	9-5	 
13:58	Devon Bookert missed Three Point Jumper.	9-5	 
13:58	 	9-5	Clemson Defensive Rebound.
13:56	Foul on Boris Bojanovsky.	9-5	 
13:43	Foul on Boris Bojanovsky.	9-5	 
13:26	 	9-7	Rod Hall made Jumper.
12:56	Jarquez Smith made Dunk. Assisted by Devon Bookert.	11-7	 
12:39	Foul on Michael Ojo.	11-7	 
12:39	 	11-7	Jaron Blossomgame missed Free Throw.
12:39	 	11-7	Clemson Deadball Team Rebound.
12:39	 	11-8	Jaron Blossomgame made Free Throw.
12:16	Xavier Rathan-Mayes made Layup.	13-8	 
11:59	 	13-8	Jordan Roper missed Jumper.
11:59	 	13-8	Sidy Djitte Offensive Rebound.
11:58	Foul on Michael Ojo.	13-8	 
11:58	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:57	 	13-11	Donte Grantham made Three Point Jumper. Assisted by Jordan Roper.
11:37	 	13-11	Foul on Landry Nnoko.
11:28	Foul on Kiel Turpin.	13-11	 
11:28	Kiel Turpin Turnover.	13-11	 
11:19	Foul on Jarquez Smith.	13-11	 
11:05	 	13-11	Donte Grantham missed Layup.
11:05	Jarquez Smith Block.	13-11	 
11:05	Devon Bookert Defensive Rebound.	13-11	 
10:55	 	13-11	Foul on Landry Nnoko.
10:55	Montay Brandon made Free Throw.	14-11	 
10:55	Montay Brandon made Free Throw.	15-11	 
10:43	 	15-11	Rod Hall missed Three Point Jumper.
10:43	Florida St Defensive Rebound.	15-11	 
10:14	Kiel Turpin Turnover.	15-11	 
10:14	 	15-11	Josh Smith Steal.
9:59	 	15-11	Rod Hall missed Three Point Jumper.
9:59	Jarquez Smith Defensive Rebound.	15-11	 
9:45	 	15-11	Foul on Austin Ajukwa.
9:29	Kiel Turpin made Dunk. Assisted by Xavier Rathan-Mayes.	17-11	 
9:20	Clemson  Timeout	Clemson  Timeout	Clemson  Timeout
9:00	 	17-11	Damarcus Harrison missed Jumper.
9:00	Florida St Defensive Rebound.	17-11	 
8:46	Xavier Rathan-Mayes Turnover.	17-11	 
8:46	 	17-11	Damarcus Harrison Steal.
