time	away	score	home
19:48	Torrion Brummitt missed Jumper.	0-0	 
19:48	James Sinclair Offensive Rebound.	0-0	 
19:44	James Sinclair missed Jumper.	0-0	 
19:44	 	0-0	Roquez Johnson Defensive Rebound.
19:36	 	0-2	Trivante Bloodman made Layup.
19:12	Torrion Brummitt missed Jumper.	0-2	 
19:12	 	0-2	Gavin Ware Defensive Rebound.
19:05	 	0-2	Travis Daniels missed Layup.
19:05	Mike Brown Block.	0-2	 
19:04	 	0-2	Roquez Johnson Offensive Rebound.
19:01	 	0-4	Roquez Johnson made Layup.
18:45	 	0-4	Foul on Travis Daniels.
18:45	Mike Brown made Free Throw.	1-4	 
18:45	Mike Brown missed Free Throw.	1-4	 
18:45	Mike Brown Offensive Rebound.	1-4	 
18:21	Rhett Harrelson missed Layup.	1-4	 
18:21	Tucker Thompson Offensive Rebound.	1-4	 
18:20	 	1-4	Foul on Trivante Bloodman.
18:12	Mike Brown made Three Point Jumper. Assisted by James Sinclair.	4-4	 
17:58	 	4-4	Roquez Johnson missed Layup.
17:58	 	4-4	Gavin Ware Offensive Rebound.
17:55	 	4-6	Gavin Ware made Two Point Tip Shot.
17:48	Rhett Harrelson made Three Point Jumper.	7-6	 
17:24	 	7-6	Trivante Bloodman Turnover.
17:23	James Sinclair Steal.	7-6	 
17:20	James Sinclair made Dunk. Assisted by Mike Brown.	9-6	 
16:49	 	9-8	Gavin Ware made Jumper. Assisted by Trivante Bloodman.
16:27	Tucker Thompson missed Jumper.	9-8	 
16:27	 	9-8	Gavin Ware Defensive Rebound.
16:19	 	9-10	Roquez Johnson made Layup. Assisted by Trivante Bloodman.
15:56	James Sinclair made Three Point Jumper. Assisted by Rhett Harrelson.	12-10	 
15:37	 	12-10	Travis Daniels Turnover.
15:34	Rhett Harrelson Steal.	12-10	 
15:32	Rhett Harrelson made Layup.	14-10	 
15:11	 	14-10	Trivante Bloodman missed Layup.
15:11	Mike Brown Defensive Rebound.	14-10	 
14:42	Torrion Brummitt made Layup.	16-10	 
14:41	Mississippi St  Timeout	Mississippi St  Timeout	Mississippi St  Timeout
14:34	 	16-10	Fred Thomas Turnover.
14:33	James Sinclair Steal.	16-10	 
14:30	James Sinclair missed Three Point Jumper.	16-10	 
14:30	 	16-10	Demetrius Houston Defensive Rebound.
14:11	 	16-10	Demetrius Houston Turnover.
14:10	Kenneth Hall Steal.	16-10	 
13:41	Justin Browning missed Layup.	16-10	 
13:41	 	16-10	Fallou Ndoye Defensive Rebound.
13:23	 	16-10	Demetrius Houston missed Jumper.
13:23	Kenneth Hall Defensive Rebound.	16-10	 
13:00	Rhett Harrelson missed Three Point Jumper.	16-10	 
13:00	 	16-10	Fred Thomas Defensive Rebound.
12:27	 	16-13	Fred Thomas made Three Point Jumper.
11:51	Mike Brown missed Three Point Jumper.	16-13	 
11:51	 	16-13	Fred Thomas Defensive Rebound.
11:46	 	16-13	Fred Thomas Turnover.
11:46	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:42	Mike Brown made Jumper.	18-13	 
11:15	 	18-13	Fallou Ndoye Turnover.
11:13	Justin Browning Steal.	18-13	 
11:04	James Sinclair missed Jumper.	18-13	 
11:04	 	18-13	Fallou Ndoye Defensive Rebound.
10:34	Foul on James Sinclair.	18-13	 
10:34	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
10:34	 	18-14	Fallou Ndoye made Free Throw.
10:34	 	18-15	Fallou Ndoye made Free Throw.
10:17	Devin Peterson Turnover.	18-15	 
10:15	 	18-15	Fallou Ndoye Steal.
9:55	 	18-18	Maurice Dunlap made Three Point Jumper. Assisted by Trivante Bloodman.
9:28	Torrion Brummitt missed Jumper.	18-18	 
9:28	 	18-18	Oliver Black Defensive Rebound.
9:25	Foul on James Sinclair.	18-18	 
9:11	 	18-18	Fred Thomas missed Jumper.
9:11	Torrion Brummitt Defensive Rebound.	18-18	 
9:02	 	18-18	Foul on Maurice Dunlap.
8:49	Torrion Brummitt missed Jumper.	18-18	 
8:49	 	18-18	Gavin Ware Defensive Rebound.
8:33	 	18-21	Maurice Dunlap made Three Point Jumper. Assisted by Roquez Johnson.
8:03	 	18-21	Foul on Gavin Ware.
8:02	 	18-21	Foul on Roquez Johnson.
