time|away|score|home
19:44|Anthony Gill made Jumper.|2-0| 
19:17| |2-0|Paulius Satkus Turnover.
19:15|Devon Hall Steal.|2-0| 
19:10|Justin Anderson made Three Point Jumper. Assisted by Devon Hall.|5-0| 
19:03| |5-2|Yohanny Dalembert made Dunk. Assisted by Ron Curry.
18:49|Mike Tobey Turnover.|5-2| 
18:33|Foul on Anthony Gill.|5-2| 
18:33| |5-2|Paulius Satkus missed Free Throw.
18:33| |5-2|James Madison Deadball Team Rebound.
18:30| |5-3|Paulius Satkus made Free Throw.
18:11|Anthony Gill made Jumper.|7-3| 
18:02| |7-3|Ron Curry Turnover.
18:00|Anthony Gill Steal.|7-3| 
17:57|Anthony Gill made Dunk.|9-3| 
17:38| |9-3|Winston Grays missed Three Point Jumper.
17:38|Justin Anderson Defensive Rebound.|9-3| 
17:18| |9-3|Foul on Paulius Satkus.
17:18|Malcolm Brogdon made Free Throw.|10-3| 
17:18|Malcolm Brogdon made Free Throw.|11-3| 
17:08| |11-3|Paulius Satkus Turnover.
17:07|Mike Tobey Steal.|11-3| 
16:56|Malcolm Brogdon missed Jumper.|11-3| 
16:56|Virginia Offensive Rebound.|11-3| 
16:46|Foul on Mike Tobey.|11-3| 
16:46|Mike Tobey Turnover.|11-3| 
16:31| |11-3|Winston Grays missed Three Point Jumper.
16:31| |11-3|Yohanny Dalembert Offensive Rebound.
16:26| |11-3|Ron Curry missed Three Point Jumper.
16:26| |11-3|Winston Grays Offensive Rebound.
16:20| |11-3|Winston Grays missed Layup.
16:20|Mike Tobey Block.|11-3| 
16:20| |11-3|James Madison Offensive Rebound.
16:11| |11-3|Ron Curry missed Jumper.
16:11|Mike Tobey Block.|11-3| 
16:08|Mike Tobey Defensive Rebound.|11-3| 
16:04|Justin Anderson Turnover.|11-3| 
16:03| |11-3|Ron Curry Steal.
16:00| |11-3|Joey McLean missed Three Point Jumper.
16:00|Malcolm Brogdon Defensive Rebound.|11-3| 
15:52| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:50|Anthony Gill made Layup.|13-3| 
15:50| |13-3|Foul on Hari Hall.
15:50|Anthony Gill made Free Throw.|14-3| 
15:40| |14-6|Hari Hall made Three Point Jumper. Assisted by Joey McLean.
15:12| |14-6|Foul on Jackson Kent.
15:12|Marial Shayok made Free Throw.|15-6| 
15:12|Marial Shayok made Free Throw.|16-6| 
14:48|Foul on Anthony Gill.|16-6| 
14:48| |16-6|Hari Hall missed Free Throw.
14:48| |16-6|James Madison Deadball Team Rebound.
14:48| |16-7|Hari Hall made Free Throw.
14:40|Justin Anderson made Jumper.|18-7| 
14:28| |18-7|Hari Hall missed Three Point Jumper.
14:28| |18-7|Joey McLean Offensive Rebound.
14:14|Foul on Darion Atkins.|18-7| 
14:11| |18-7|Jackson Kent missed Three Point Jumper.
