time	away	score	home
19:39	Montrael Scott Turnover.	0-0	 
19:39	Foul on Montrael Scott.	0-0	 
19:22	Foul on John Brisco.	0-0	 
19:09	 	0-0	Chris Washburn missed Jumper.
19:09	 	0-0	Karviar Shepherd Offensive Rebound.
19:07	 	0-2	Karviar Shepherd made Layup.
18:46	 	0-2	Foul on Chris Washburn.
18:40	Montrael Scott missed Jumper.	0-2	 
18:40	 	0-2	Chris Washburn Defensive Rebound.
18:21	 	0-4	Brandon Parrish made Layup.
18:13	Karim York missed Three Point Jumper.	0-4	 
18:13	 	0-4	Kyan Anderson Defensive Rebound.
18:03	 	0-4	Brandon Parrish missed Three Point Jumper.
18:03	Tre Hagood Defensive Rebound.	0-4	 
17:42	 	0-4	Foul on Chris Washburn.
17:34	Reggis Onwukamuche missed Layup.	0-4	 
17:34	 	0-4	Trey Zeigler Defensive Rebound.
17:24	 	0-4	Karviar Shepherd missed Jumper.
17:24	Reggis Onwukamuche Defensive Rebound.	0-4	 
17:14	John Brisco missed Jumper.	0-4	 
17:14	 	0-4	Kyan Anderson Defensive Rebound.
16:58	 	0-4	Kenrich Williams missed Jumper.
16:58	Karim York Defensive Rebound.	0-4	 
16:49	Karim York Turnover.	0-4	 
16:35	 	0-4	Brandon Parrish missed Layup.
16:35	 	0-4	Trey Zeigler Offensive Rebound.
16:32	 	0-4	Trey Zeigler missed Layup.
16:32	 	0-4	TCU Offensive Rebound.
16:21	 	0-4	Hudson Price missed Jumper.
16:21	Montrael Scott Defensive Rebound.	0-4	 
16:16	Jayrn Johnson missed Jumper.	0-4	 
16:16	 	0-4	Trey Zeigler Block.
16:13	 	0-4	Hudson Price Defensive Rebound.
15:59	 	0-4	Hudson Price missed Three Point Jumper.
15:59	 	0-4	Karviar Shepherd Offensive Rebound.
15:55	 	0-6	Karviar Shepherd made Layup.
15:29	Jacoby Green Turnover.	0-6	 
15:29	 	0-6	Hudson Price Steal.
15:29	Foul on Jacoby Green.	0-6	 
15:29	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:01	 	0-6	Kyan Anderson missed Layup.
15:01	John Brisco Defensive Rebound.	0-6	 
14:48	 	0-6	Foul on Trey Zeigler.
14:48	Montrael Scott missed Free Throw.	0-6	 
14:48	Prairie View Deadball Team Rebound.	0-6	 
14:48	Montrael Scott made Free Throw.	1-6	 
14:40	 	1-6	Kenrich Williams Turnover.
14:39	Montrael Scott Steal.	1-6	 
14:37	Montrael Scott missed Jumper.	1-6	 
14:37	John Brisco Offensive Rebound.	1-6	 
14:33	John Brisco missed Layup.	1-6	 
14:33	 	1-6	TCU Deadball Team Rebound.
14:28	Foul on Karim York.	1-6	 
14:06	 	1-9	Kyan Anderson made Three Point Jumper.
13:44	Karim York made Layup.	3-9	 
13:24	 	3-9	Karviar Shepherd Turnover.
13:07	John Brisco made Layup.	5-9	 
12:44	 	5-9	Karviar Shepherd Turnover.
12:43	Karim York Steal.	5-9	 
12:40	Tre Hagood missed Layup.	5-9	 
12:40	 	5-9	Kenrich Williams Block.
12:39	 	5-9	Karviar Shepherd Defensive Rebound.
12:29	 	5-11	Kenrich Williams made Layup. Assisted by Kyan Anderson.
12:22	Montrael Scott missed Three Point Jumper.	5-11	 
12:22	 	5-11	Devonta Abron Defensive Rebound.
11:58	 	5-11	Kyan Anderson missed Jumper.
11:58	 	5-11	Kenrich Williams Offensive Rebound.
11:41	 	5-11	Karviar Shepherd missed Jumper.
11:41	Tre Hagood Defensive Rebound.	5-11	 
11:24	Prairie View  Timeout	Prairie View  Timeout	Prairie View  Timeout
11:24	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:24	Technical Foul on Prairie View.	5-11	 
11:24	 	5-11	Kenrich Williams missed Free Throw.
11:24	 	5-11	TCU Deadball Team Rebound.
11:24	 	5-12	Kenrich Williams made Free Throw.
11:09	Jayrn Johnson made Jumper.	7-12	 
10:46	 	7-12	Charles Hill Jr. missed Three Point Jumper.
10:46	Prairie View Defensive Rebound.	7-12	 
10:15	Jacoby Green missed Layup.	7-12	 
10:15	 	7-12	TCU Defensive Rebound.
10:03	 	7-12	Chauncey Collins missed Three Point Jumper.
10:03	 	7-12	Trey Zeigler Offensive Rebound.
9:53	 	7-14	Kenrich Williams made Jumper. Assisted by Chauncey Collins.
9:35	Montrael Scott missed Jumper.	7-14	 
9:35	 	7-14	Kenrich Williams Defensive Rebound.
9:33	Foul on Karim York.	7-14	 
9:14	 	7-14	Brandon Parrish missed Jumper.
9:14	 	7-14	Brandon Parrish Offensive Rebound.
9:09	Foul on Charleston Dobbs.	7-14	 
9:09	 	7-15	Brandon Parrish made Free Throw.
9:09	 	7-15	Brandon Parrish missed Free Throw.
9:09	 	7-15	Karviar Shepherd Offensive Rebound.
8:55	 	7-15	Chauncey Collins Turnover.
8:55	Jayrn Johnson Steal.	7-15	 
8:51	Jayrn Johnson missed Layup.	7-15	 
8:51	Tre Hagood Offensive Rebound.	7-15	 
8:48	Tre Hagood made Layup.	9-15	 
8:32	 	9-17	Trey Zeigler made Layup.
8:19	Reggis Onwukamuche missed Layup.	9-17	 
8:19	 	9-17	Karviar Shepherd Defensive Rebound.
7:58	 	9-17	Brandon Parrish Turnover.
7:57	Reggis Onwukamuche Steal.	9-17	 
7:52	Jayrn Johnson missed Three Point Jumper.	9-17	 
7:52	 	9-17	Chauncey Collins Defensive Rebound.
7:38	 	9-19	Karviar Shepherd made Layup.
7:36	Prairie View  Timeout	Prairie View  Timeout	Prairie View  Timeout
7:20	Zachary Hamilton missed Jumper.	9-19	 
7:20	 	9-19	Kenrich Williams Block.
7:18	 	9-19	Kenrich Williams Defensive Rebound.
7:08	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:08	Foul on John Brisco.	9-19	 
7:08	 	9-20	Kenrich Williams made Free Throw.
7:08	 	9-20	Kenrich Williams missed Free Throw.
7:08	Zachary Hamilton Defensive Rebound.	9-20	 
6:54	Montrael Scott made Layup.	11-20	 
6:34	 	11-20	Kyan Anderson missed Three Point Jumper.
6:34	 	11-20	TCU Offensive Rebound.
6:19	 	11-20	Kyan Anderson missed Three Point Jumper.
6:19	 	11-20	Karviar Shepherd Offensive Rebound.
6:14	Foul on Zachary Hamilton.	11-20	 
6:14	 	11-20	Karviar Shepherd missed Free Throw.
6:14	Charleston Dobbs Defensive Rebound.	11-20	 
5:59	Montrael Scott made Jumper.	13-20	 
5:32	 	13-22	Trey Zeigler made Layup. Assisted by Kyan Anderson.
5:20	Montrael Scott missed Three Point Jumper.	13-22	 
5:20	 	13-22	TCU Defensive Rebound.
4:56	 	13-22	Trey Zeigler missed Layup.
4:56	Tre Hagood Defensive Rebound.	13-22	 
4:46	Tre Hagood missed Layup.	13-22	 
4:46	 	13-22	Hudson Price Block.
4:46	Prairie View Offensive Rebound.	13-22	 
4:44	Karim York Turnover.	13-22	 
4:29	 	13-22	Trey Zeigler Turnover.
4:09	Karim York made Three Point Jumper. Assisted by Tre Hagood.	16-22	 
3:51	 	16-24	Trey Zeigler made Layup. Assisted by Karviar Shepherd.
3:38	Karim York made Three Point Jumper. Assisted by Tre Hagood.	19-24	 
3:22	 	19-27	Kyan Anderson made Three Point Jumper. Assisted by Michael Williams.
3:15	 	19-27	Foul on Hudson Price.
3:15	Reggis Onwukamuche made Free Throw.	20-27	 
3:15	Reggis Onwukamuche made Free Throw.	21-27	 
3:03	 	21-27	Karviar Shepherd Turnover.
3:02	Tre Hagood Steal.	21-27	 
3:00	 	21-27	Foul on Kyan Anderson.
2:36	Zachary Hamilton missed Jumper.	21-27	 
2:36	Tre Hagood Offensive Rebound.	21-27	 
2:29	 	21-27	Foul on Hudson Price.
2:29	Reggis Onwukamuche missed Free Throw.	21-27	 
2:29	Prairie View Deadball Team Rebound.	21-27	 
2:29	Reggis Onwukamuche missed Free Throw.	21-27	 
2:29	 	21-27	Kenrich Williams Defensive Rebound.
2:15	 	21-27	Christian Gore Turnover.
2:14	Montrael Scott Steal.	21-27	 
2:02	Montrael Scott missed Layup.	21-27	 
2:02	 	21-27	Trey Zeigler Block.
2:00	 	21-27	Trey Zeigler Defensive Rebound.
1:57	 	21-27	Kyan Anderson missed Jumper.
1:57	Tre Hagood Defensive Rebound.	21-27	 
1:45	Jacoby Green Turnover.	21-27	 
1:45	 	21-27	Christian Gore Steal.
1:26	 	21-29	Trey Zeigler made Layup. Assisted by Kenrich Williams.
1:05	Jacoby Green Turnover.	21-29	 
1:04	 	21-29	Kenrich Williams Steal.
1:02	Foul on Zachary Hamilton.	21-29	 
1:02	 	21-29	Kenrich Williams missed Free Throw.
1:02	 	21-29	TCU Deadball Team Rebound.
1:02	 	21-30	Kenrich Williams made Free Throw.
0:33	Tre Hagood made Layup.	23-30	 
0:03	 	23-30	Kyan Anderson missed Three Point Jumper.
0:03	 	23-30	Karviar Shepherd Offensive Rebound.
0:00	End of 1st half	End of 1st half	End of 1st half
