time|away|score|home
19:52| |0-0|Dinos Mitoglou missed Three Point Jumper.
19:52|UNC Asheville Deadball Team Rebound.|0-0| 
19:36|Sam Hughes missed Three Point Jumper.|0-0| 
19:36| |0-0|Madison Jones Defensive Rebound.
19:23| |0-2|Codi Miller-McIntyre made Layup.
19:09|Andrew Rowsey missed Three Point Jumper.|0-2| 
19:09| |0-2|Devin Thomas Defensive Rebound.
18:57|Foul on Giacomo Zilli.|0-2| 
18:57| |0-3|Devin Thomas made Free Throw.
18:57| |0-4|Devin Thomas made Free Throw.
18:42|Sam Hughes missed Jumper.|0-4| 
18:42| |0-4|Codi Miller-McIntyre Defensive Rebound.
18:39|Foul on Corey Littlejohn.|0-4| 
18:26| |0-4|Dinos Mitoglou Turnover.
18:16|Corey Littlejohn missed Three Point Jumper.|0-4| 
18:16| |0-4|Devin Thomas Defensive Rebound.
18:10| |0-4|Codi Miller-McIntyre missed Jumper.
18:10|Giacomo Zilli Defensive Rebound.|0-4| 
18:02|Andrew Rowsey missed Three Point Jumper.|0-4| 
18:02| |0-4|Devin Thomas Defensive Rebound.
17:53| |0-4|Greg McClinton Turnover.
17:35|Sam Hughes missed Three Point Jumper.|0-4| 
17:35| |0-4|Codi Miller-McIntyre Defensive Rebound.
17:26|Foul on Andrew Rowsey.|0-4| 
17:14| |0-4|Greg McClinton missed Jumper.
17:14|Jaleel Roberts Defensive Rebound.|0-4| 
17:00|Sam Hughes Turnover.|0-4| 
16:42| |0-4|Cornelius Hudson missed Three Point Jumper.
16:42| |0-4|Aaron Rountree III Offensive Rebound.
16:37| |0-4|Aaron Rountree III missed Layup.
16:36|Sam Hughes Block.|0-4| 
16:35|Jaleel Roberts Defensive Rebound.|0-4| 
16:21| |0-4|Foul on Cornelius Hudson.
16:11|Andrew Rowsey made Jumper.|2-4| 
15:53|Foul on Sam Hughes.|2-4| 
15:53| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:53| |2-4|Madison Jones missed Free Throw.
15:53| |2-4|Wake Forest Deadball Team Rebound.
15:53| |2-5|Madison Jones made Free Throw.
15:38|Sam Hughes missed Three Point Jumper.|2-5| 
15:38| |2-5|Mitchell Wilbekin Defensive Rebound.
15:13| |2-7|Codi Miller-McIntyre made Layup.
14:47|Kevin Vannatta missed Three Point Jumper.|2-7| 
14:47| |2-7|Cornelius Hudson Defensive Rebound.
14:44| |2-7|Cornelius Hudson Turnover.
14:42|Kem Ubaru Turnover.|2-7| 
14:25| |2-7|Aaron Rountree III Turnover.
14:24|Kem Ubaru Steal.|2-7| 
14:13|Corey Littlejohn missed Three Point Jumper.|2-7| 
14:13| |2-7|Codi Miller-McIntyre Defensive Rebound.
14:04|Foul on Sam Hughes.|2-7| 
14:04| |2-8|Codi Miller-McIntyre made Free Throw.
14:04| |2-9|Codi Miller-McIntyre made Free Throw.
13:48|Andrew Rowsey made Jumper.|4-9| 
13:36| |4-9|Devin Thomas Turnover.
13:34|David Robertson Steal.|4-9| 
13:26|David Robertson Turnover.|4-9| 
13:25| |4-9|Dinos Mitoglou Steal.
13:22| |4-9|Dinos Mitoglou missed Dunk.
13:22|Kevin Vannatta Defensive Rebound.|4-9| 
13:09|Kem Ubaru Turnover.|4-9| 
12:49| |4-12|Cornelius Hudson made Three Point Jumper. Assisted by Madison Jones.
12:32|Kevin Vannatta missed Jumper.|4-12| 
12:32| |4-12|Devin Thomas Block.
12:30| |4-12|Devin Thomas Defensive Rebound.
12:28| |4-12|Devin Thomas Turnover.
12:27|Andrew Rowsey Steal.|4-12| 
12:24| |4-12|Foul on Devin Thomas.
12:24|Andrew Rowsey made Free Throw.|5-12| 
12:24|Andrew Rowsey made Free Throw.|6-12| 
12:05|Foul on Kevin Vannatta.|6-12| 
11:59| |6-14|Devin Thomas made Layup. Assisted by Madison Jones.
11:35|Kevin Vannatta missed Three Point Jumper.|6-14| 
11:35| |6-14|Greg McClinton Defensive Rebound.
11:21|Foul on Giacomo Zilli.|6-14| 
11:21| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:21| |6-15|Dinos Mitoglou made Free Throw.
11:21| |6-16|Dinos Mitoglou made Free Throw.
11:08|David Robertson made Three Point Jumper. Assisted by Alec Wnuk.|9-16| 
11:00| |9-16|Foul on Codi Miller-McIntyre.
11:00| |9-16|Codi Miller-McIntyre Turnover.
10:40| |9-16|Foul on Greg McClinton.
10:27|Alec Wnuk Turnover.|9-16| 
10:27|Foul on Alec Wnuk.|9-16| 
10:18| |9-18|Madison Jones made Layup.
10:02|Kevin Vannatta made Jumper.|11-18| 
9:51| |11-18|Devin Thomas Turnover.
9:50|Andrew Rowsey Steal.|11-18| 
9:46|Andrew Rowsey made Jumper.|13-18| 
9:27|Foul on Alec Wnuk.|13-18| 
9:27| |13-19|Devin Thomas made Free Throw.
9:27| |13-19|Devin Thomas missed Free Throw.
9:27|Marcus Neely Defensive Rebound.|13-19| 
9:14|Andrew Rowsey missed Jumper.|13-19| 
9:14| |13-19|Devin Thomas Defensive Rebound.
9:09| |13-19|Devin Thomas Turnover.
9:08|David Robertson Steal.|13-19| 
9:06|Andrew Rowsey made Jumper.|15-19| 
8:47| |15-22|Darius Leonard made Three Point Jumper. Assisted by Madison Jones.
8:24|David Robertson missed Three Point Jumper.|15-22| 
8:24|Kevin Vannatta Offensive Rebound.|15-22| 
8:20| |15-22|Foul on Darius Leonard.
8:12|David Robertson Turnover.|15-22| 
8:11| |15-22|Darius Leonard Steal.
