time	away	score	home
20:00	 	0-0	Jump Ball won by Providence
19:40	 	0-0	Ben Bentil missed Jumper.
19:40	 	0-0	Carson Desrosiers Offensive Rebound.
19:29	 	0-3	LaDontae Henton made Three Point Jumper. Assisted by Carson Desrosiers.
19:04	Kellen Dunham missed Three Point Jumper.	0-3	 
19:04	 	0-3	LaDontae Henton Defensive Rebound.
18:39	 	0-3	Foul on Kris Dunn.
18:39	 	0-3	Kris Dunn Turnover.
18:20	Roosevelt Jones made Layup. Assisted by Andrew Chrabascz.	2-3	 
17:59	Foul on Andrew Chrabascz.	2-3	 
17:54	 	2-3	LaDontae Henton missed Three Point Jumper.
17:54	Kelan Martin Defensive Rebound.	2-3	 
17:41	Andrew Chrabascz made Jumper.	4-3	 
17:18	 	4-3	Ben Bentil missed Layup.
17:18	Kelan Martin Defensive Rebound.	4-3	 
17:10	Andrew Chrabascz made Three Point Jumper.	7-3	 
16:54	 	7-3	Kris Dunn missed Layup.
16:54	Andrew Chrabascz Block.	7-3	 
16:54	Andrew Chrabascz Defensive Rebound.	7-3	 
16:49	Foul on Kellen Dunham.	7-3	 
16:49	Kellen Dunham Turnover.	7-3	 
16:41	 	7-3	Carson Desrosiers missed Layup.
16:41	Kameron Woods Defensive Rebound.	7-3	 
16:06	Andrew Chrabascz made Layup.	9-3	 
15:45	 	9-5	Kris Dunn made Layup.
15:30	Andrew Chrabascz missed Layup.	9-5	 
15:30	 	9-5	Junior Lomomba Defensive Rebound.
15:19	 	9-7	LaDontae Henton made Layup.
15:08	Kellen Dunham made Three Point Jumper.	12-7	 
14:47	 	12-7	LaDontae Henton Turnover.
14:47	Kameron Woods Steal.	12-7	 
14:41	Alex Barlow missed Layup.	12-7	 
14:41	 	12-7	Tyler Harris Block.
14:41	 	12-7	LaDontae Henton Defensive Rebound.
14:29	 	12-7	Kris Dunn missed Jumper.
14:29	 	12-7	Tyler Harris Offensive Rebound.
14:13	 	12-9	Junior Lomomba made Layup. Assisted by Kris Dunn.
14:13	Foul on Alex Barlow.	12-9	 
