time	away	score	home
19:48	 	0-0	Jerrell Wright missed Jumper.
19:48	Kendall Pollard Block.	0-0	 
19:45	Scoochie Smith Defensive Rebound.	0-0	 
19:14	Scoochie Smith missed Jumper.	0-0	 
19:14	 	0-0	Jerrell Wright Defensive Rebound.
18:44	 	0-0	Jerrell Wright missed Jumper.
18:44	Kendall Pollard Defensive Rebound.	0-0	 
18:25	Jordan Sibert missed Three Point Jumper.	0-0	 
18:25	 	0-0	Jerrell Wright Defensive Rebound.
18:15	 	0-0	Jordan Price missed Jumper.
18:15	Dyshawn Pierre Defensive Rebound.	0-0	 
17:51	Jordan Sibert Turnover.	0-0	 
17:36	 	0-0	Jordan Price Turnover.
17:35	Kyle Davis Steal.	0-0	 
17:32	Jordan Sibert Turnover.	0-0	 
17:05	 	0-0	Jordan Price missed Three Point Jumper.
17:05	 	0-0	Jerrell Wright Offensive Rebound.
17:01	 	0-0	Jerrell Wright missed Layup.
17:01	 	0-0	Steve Zack Offensive Rebound.
16:59	 	0-0	Steve Zack missed Layup.
16:59	 	0-0	Steve Zack Offensive Rebound.
16:56	 	0-2	Steve Zack made Layup.
16:35	Dyshawn Pierre missed Three Point Jumper.	0-2	 
16:35	 	0-2	Steve Zack Defensive Rebound.
16:21	Foul on Dyshawn Pierre.	0-2	 
16:15	 	0-4	Steve Zack made Jumper. Assisted by Khalid Lewis.
16:01	Scoochie Smith Turnover.	0-4	 
16:00	 	0-4	Jerrell Wright Steal.
15:50	 	0-6	Khalid Lewis made Layup.
15:29	Dyshawn Pierre Turnover.	0-6	 
15:27	 	0-6	Steve Zack Steal.
15:22	 	0-6	Khalid Lewis missed Jumper.
15:22	 	0-6	Steve Zack Offensive Rebound.
15:18	 	0-6	Steve Zack missed Layup.
15:18	Scoochie Smith Defensive Rebound.	0-6	 
15:03	Jordan Sibert made Jumper. Assisted by Dyshawn Pierre.	2-6	 
14:45	 	2-6	D.J. Peterson missed Layup.
14:45	Kyle Davis Block.	2-6	 
14:43	Kyle Davis Defensive Rebound.	2-6	 
14:39	Jordan Sibert missed Layup.	2-6	 
14:39	 	2-6	Steve Zack Defensive Rebound.
14:26	 	2-8	Jordan Price made Jumper.
13:53	Jordan Sibert made Three Point Jumper. Assisted by Scoochie Smith.	5-8	 
13:18	 	5-11	Jordan Price made Three Point Jumper. Assisted by D.J. Peterson.
12:59	Kendall Pollard made Jumper.	7-11	 
12:44	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
12:27	 	7-13	Amar Stukes made Jumper.
12:13	 	7-13	Foul on D.J. Peterson.
11:53	Darrell Davis missed Layup.	7-13	 
11:53	 	7-13	Jerrell Wright Block.
11:51	 	7-13	Steve Zack Defensive Rebound.
11:29	 	7-13	Amar Stukes Turnover.
11:29	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:11	Foul on Kendall Pollard.	7-13	 
11:11	Kendall Pollard Turnover.	7-13	 
10:57	 	7-13	Jerrell Wright missed Jumper.
10:57	 	7-13	Jordan Price Offensive Rebound.
10:54	 	7-13	Jordan Price missed Layup.
10:54	Dyshawn Pierre Defensive Rebound.	7-13	 
10:51	 	7-13	Foul on Rohan Brown.
10:19	Scoochie Smith missed Jumper.	7-13	 
10:19	 	7-13	Jordan Price Defensive Rebound.
9:59	Foul on Bobby Wehrli.	7-13	 
9:52	 	7-13	Steve Zack missed Jumper.
9:52	Kyle Davis Defensive Rebound.	7-13	 
9:25	 	7-13	Foul on Steve Zack.
9:25	Dyshawn Pierre made Free Throw.	8-13	 
9:25	Dyshawn Pierre made Free Throw.	9-13	 
9:09	 	9-13	Cleon Roberts missed Three Point Jumper.
9:09	 	9-13	Jerrell Wright Offensive Rebound.
9:04	 	9-15	Jerrell Wright made Layup.
8:35	Dyshawn Pierre missed Three Point Jumper.	9-15	 
8:35	 	9-15	Amar Stukes Defensive Rebound.
8:20	 	9-18	Jordan Price made Three Point Jumper. Assisted by Cleon Roberts.
7:46	Dyshawn Pierre missed Jumper.	9-18	 
7:46	 	9-18	Jerrell Wright Defensive Rebound.
7:29	 	9-18	Jordan Price missed Jumper.
7:29	Dayton Defensive Rebound.	9-18	 
7:28	 	9-18	Foul on Steve Zack.
7:28	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
7:25	 	9-18	Jordan Price missed Layup.
7:25	Scoochie Smith Defensive Rebound.	9-18	 
6:59	Dyshawn Pierre Turnover.	9-18	 
6:49	 	9-18	Jordan Price Steal.
6:48	 	9-20	Jerrell Wright made Layup.
6:38	Kendall Pollard missed Jumper.	9-20	 
6:38	 	9-20	Jordan Price Defensive Rebound.
6:23	 	9-20	Jordan Price missed Jumper.
6:23	Kyle Davis Defensive Rebound.	9-20	 
5:49	Kendall Pollard missed Jumper.	9-20	 
5:49	 	9-20	Jerrell Wright Defensive Rebound.
5:27	 	9-20	Jerrell Wright missed Jumper.
5:27	Kendall Pollard Defensive Rebound.	9-20	 
5:24	La Salle  Timeout	La Salle  Timeout	La Salle  Timeout
4:57	Kyle Davis Turnover.	9-20	 
4:32	Foul on Kendall Pollard.	9-20	 
4:32	 	9-21	Jerrell Wright made Free Throw.
4:32	 	9-21	Jerrell Wright missed Free Throw.
4:32	Bobby Wehrli Defensive Rebound.	9-21	 
3:57	Dyshawn Pierre made Three Point Jumper. Assisted by Kyle Davis.	12-21	 
3:34	 	12-21	Foul on Jerrell Wright.
3:34	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
3:06	Darrell Davis missed Three Point Jumper.	12-21	 
3:06	 	12-21	Cleon Roberts Defensive Rebound.
2:43	 	12-21	Jordan Price missed Layup.
2:43	Dyshawn Pierre Defensive Rebound.	12-21	 
2:27	Jordan Sibert made Three Point Jumper.	15-21	 
2:01	 	15-21	Jerrell Wright missed Layup.
2:01	 	15-21	La Salle Offensive Rebound.
1:51	 	15-23	Jerrell Wright made Jumper.
1:31	Jordan Sibert missed Three Point Jumper.	15-23	 
1:31	Bobby Wehrli Offensive Rebound.	15-23	 
1:27	Scoochie Smith made Three Point Jumper. Assisted by Dyshawn Pierre.	18-23	 
0:59	 	18-23	Jordan Price Turnover.
0:24	Dyshawn Pierre missed Layup.	18-23	 
0:24	 	18-23	Khalid Lewis Defensive Rebound.
0:04	 	18-23	Khalid Lewis Turnover.
0:03	Scoochie Smith Steal.	18-23	 
0:01	 	18-23	Foul on Khalid Lewis.
0:01	Scoochie Smith made Free Throw.	19-23	 
0:01	Scoochie Smith missed Free Throw.	19-23	 
0:01	 	19-23	Jerrell Wright Defensive Rebound.
0:00	End of 1st half	End of 1st half	End of 1st half
19:49	 	19-23	D.J. Peterson missed Three Point Jumper.
19:49	Scoochie Smith Defensive Rebound.	19-23	 
19:38	Kendall Pollard made Jumper.	21-23	 
19:17	 	21-23	Steve Zack missed Jumper.
19:17	 	21-23	Jerrell Wright Offensive Rebound.
