time	away	score	home
20:00	Jump Ball won by Kansas	0-0	 
19:34	Frank Mason III missed Layup.	0-0	 
19:34	Frank Mason III Offensive Rebound.	0-0	 
19:34	Frank Mason III made Two Point Tip Shot.	2-0	 
19:02	Foul on Kelly Oubre Jr..	2-0	 
19:00	 	2-0	Jordan Woodard missed Jumper.
19:00	Kelly Oubre Jr. Defensive Rebound.	2-0	 
18:50	 	2-0	Foul on Jordan Woodard.
18:50	Kelly Oubre Jr. made Free Throw.	3-0	 
18:50	Kelly Oubre Jr. made Free Throw.	4-0	 
18:45	 	4-3	Isaiah Cousins made Three Point Jumper.
18:19	Wayne Selden Jr. missed Three Point Jumper.	4-3	 
18:19	 	4-3	Isaiah Cousins Defensive Rebound.
18:11	 	4-3	Isaiah Cousins missed Jumper.
18:11	Frank Mason III Defensive Rebound.	4-3	 
18:00	Frank Mason III Turnover.	4-3	 
18:00	 	4-3	Jordan Woodard Steal.
17:50	 	4-5	Isaiah Cousins made Layup. Assisted by Jordan Woodard.
17:25	Landen Lucas Turnover.	4-5	 
17:25	 	4-5	Jordan Woodard Steal.
17:18	 	4-7	Buddy Hield made Jumper.
17:18	Foul on Kelly Oubre Jr..	4-7	 
17:18	 	4-7	Buddy Hield missed Free Throw.
17:18	Landen Lucas Defensive Rebound.	4-7	 
17:11	Wayne Selden Jr. missed Jumper.	4-7	 
17:11	Landen Lucas Offensive Rebound.	4-7	 
17:04	Landen Lucas missed Layup.	4-7	 
17:04	Landen Lucas Offensive Rebound.	4-7	 
17:04	Landen Lucas made Two Point Tip Shot.	6-7	 
16:53	 	6-9	TaShawn Thomas made Jumper. Assisted by Isaiah Cousins.
16:32	Devonte' Graham missed Layup.	6-9	 
16:32	 	6-9	Ryan Spangler Defensive Rebound.
16:26	 	6-9	Ryan Spangler Turnover.
16:10	Jamari Traylor Turnover.	6-9	 
16:10	 	6-9	Isaiah Cousins Steal.
15:58	 	6-11	TaShawn Thomas made Jumper.
15:40	Jamari Traylor made Layup. Assisted by Landen Lucas.	8-11	 
15:31	Foul on Landen Lucas.	8-11	 
15:31	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
