time	away	score	home
20:00	 	0-0	Jump Ball won by Indiana
19:45	 	0-0	Robert Johnson missed Three Point Jumper.
19:45	 	0-0	Yogi Ferrell Offensive Rebound.
19:28	 	0-2	James Blackmon Jr. made Layup.
19:28	Foul on Gavin Schilling.	0-2	 
19:28	 	0-2	James Blackmon Jr. missed Free Throw.
19:28	Gavin Schilling Defensive Rebound.	0-2	 
19:08	Gavin Schilling made Layup. Assisted by Lourawls Nairn Jr..	2-2	 
18:28	 	2-2	Foul on Troy Williams.
18:28	 	2-2	Troy Williams Turnover.
18:15	Denzel Valentine missed Jumper.	2-2	 
18:15	Marvin Clark Jr. Offensive Rebound.	2-2	 
18:07	Marvin Clark Jr. made Layup.	4-2	 
17:57	 	4-2	Hanner Mosquera-Perea Turnover.
17:48	Lourawls Nairn Jr. Turnover.	4-2	 
17:48	 	4-2	James Blackmon Jr. Steal.
17:41	 	4-4	Robert Johnson made Jumper. Assisted by Troy Williams.
17:22	Foul on Lourawls Nairn Jr..	4-4	 
17:22	Lourawls Nairn Jr. Turnover.	4-4	 
16:54	 	4-4	James Blackmon Jr. missed Three Point Jumper.
16:54	Bryn Forbes Defensive Rebound.	4-4	 
16:42	 	4-4	Foul on Robert Johnson.
16:26	Matt Costello made Layup. Assisted by Denzel Valentine.	6-4	 
15:59	 	6-4	James Blackmon Jr. missed Layup.
15:59	Denzel Valentine Defensive Rebound.	6-4	 
15:52	Travis Trice missed Three Point Jumper.	6-4	 
15:52	 	6-4	Troy Williams Defensive Rebound.
15:42	 	6-6	Troy Williams made Dunk.
15:29	Travis Trice made Three Point Jumper. Assisted by Marvin Clark Jr..	9-6	 
15:06	 	9-6	Yogi Ferrell missed Jumper.
15:06	Bryn Forbes Block.	9-6	 
15:06	 	9-6	Indiana Offensive Rebound.
15:06	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
15:01	 	9-6	Foul on Yogi Ferrell.
15:01	 	9-6	Yogi Ferrell Turnover.
14:41	Colby Wollenman Turnover.	9-6	 
14:23	Foul on Travis Trice.	9-6	 
14:21	 	9-8	Nick Zeisloft made Layup. Assisted by Yogi Ferrell.
14:12	Alvin Ellis III Turnover.	9-8	 
14:12	 	9-8	Nick Zeisloft Steal.
13:56	 	9-8	Yogi Ferrell missed Jumper.
13:56	Matt Costello Defensive Rebound.	9-8	 
13:41	Travis Trice missed Jumper.	9-8	 
13:41	 	9-8	Yogi Ferrell Defensive Rebound.
13:27	 	9-8	Collin Hartman Turnover.
13:27	Matt Costello Steal.	9-8	 
13:26	Michigan St  Timeout	Michigan St  Timeout	Michigan St  Timeout
13:05	Lourawls Nairn Jr. made Jumper. Assisted by Matt Costello.	11-8	 
12:46	 	11-11	James Blackmon Jr. made Three Point Jumper.
12:29	Bryn Forbes made Jumper. Assisted by Lourawls Nairn Jr..	13-11	 
11:58	Foul on Lourawls Nairn Jr..	13-11	 
11:58	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:58	 	13-12	Emmitt Holt made Free Throw.
11:58	 	13-12	Emmitt Holt missed Free Throw.
11:58	Denzel Valentine Defensive Rebound.	13-12	 
11:49	Matt Costello made Jumper.	15-12	 
11:32	 	15-12	James Blackmon Jr. missed Three Point Jumper.
11:32	Michigan St Defensive Rebound.	15-12	 
11:18	Travis Trice missed Three Point Jumper.	15-12	 
11:18	 	15-12	Nick Zeisloft Defensive Rebound.
11:09	 	15-15	Nick Zeisloft made Three Point Jumper. Assisted by Robert Johnson.
10:54	 	15-15	Foul on Hanner Mosquera-Perea.
10:41	Travis Trice missed Layup.	15-15	 
10:41	Alvin Ellis III Offensive Rebound.	15-15	 
10:36	 	15-15	Foul on Troy Williams.
10:36	Alvin Ellis III made Free Throw.	16-15	 
10:36	Alvin Ellis III missed Free Throw.	16-15	 
10:36	 	16-15	Robert Johnson Defensive Rebound.
10:15	 	16-15	Stanford Robinson missed Layup.
10:15	 	16-15	Hanner Mosquera-Perea Offensive Rebound.
10:10	 	16-15	Robert Johnson missed Three Point Jumper.
10:10	Travis Trice Defensive Rebound.	16-15	 
10:04	Denzel Valentine missed Three Point Jumper.	16-15	 
10:04	 	16-15	Stanford Robinson Defensive Rebound.
9:58	 	16-15	Nick Zeisloft missed Three Point Jumper.
9:58	 	16-15	Hanner Mosquera-Perea Offensive Rebound.
9:58	 	16-17	Hanner Mosquera-Perea made Dunk.
9:29	Foul on Travis Trice.	16-17	 
9:29	Travis Trice Turnover.	16-17	 
9:16	 	16-17	Stanford Robinson Turnover.
8:59	Bryn Forbes missed Three Point Jumper.	16-17	 
8:59	 	16-17	Indiana Defensive Rebound.
8:44	 	16-17	Robert Johnson missed Jumper.
8:44	Marvin Clark Jr. Defensive Rebound.	16-17	 
8:24	Bryn Forbes missed Three Point Jumper.	16-17	 
8:24	 	16-17	Nick Zeisloft Defensive Rebound.
8:03	Foul on Alvin Ellis III.	16-17	 
7:46	 	16-17	Collin Hartman missed Three Point Jumper.
7:46	Matt Costello Defensive Rebound.	16-17	 
7:38	Alvin Ellis III made Layup. Assisted by Lourawls Nairn Jr..	18-17	 
7:01	 	18-17	Collin Hartman missed Jumper.
7:01	Alvin Ellis III Defensive Rebound.	18-17	 
6:52	Lourawls Nairn Jr. missed Jumper.	18-17	 
6:52	Matt Costello Offensive Rebound.	18-17	 
6:50	 	18-17	Foul on Stanford Robinson.
6:50	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
6:37	Denzel Valentine Turnover.	18-17	 
6:26	 	18-17	James Blackmon Jr. missed Three Point Jumper.
6:26	Matt Costello Defensive Rebound.	18-17	 
6:17	Bryn Forbes missed Three Point Jumper.	18-17	 
6:17	Matt Costello Offensive Rebound.	18-17	 
6:09	Matt Costello missed Jumper.	18-17	 
6:09	 	18-17	James Blackmon Jr. Defensive Rebound.
6:02	Foul on Lourawls Nairn Jr..	18-17	 
6:02	 	18-18	Yogi Ferrell made Free Throw.
6:02	 	18-19	Yogi Ferrell made Free Throw.
5:45	Denzel Valentine made Layup.	20-19	 
5:09	 	20-21	James Blackmon Jr. made Jumper.
4:58	Alvin Ellis III missed Three Point Jumper.	20-21	 
4:58	Michigan St Offensive Rebound.	20-21	 
4:55	Bryn Forbes missed Jumper.	20-21	 
4:55	Marvin Clark Jr. Offensive Rebound.	20-21	 
4:48	Marvin Clark Jr. made Layup.	22-21	 
4:36	Foul on Marvin Clark Jr..	22-21	 
4:36	 	22-22	Collin Hartman made Free Throw.
4:36	 	22-22	Collin Hartman missed Free Throw.
4:36	 	22-22	Yogi Ferrell Offensive Rebound.
4:35	 	22-25	Nick Zeisloft made Three Point Jumper. Assisted by Yogi Ferrell.
4:14	Bryn Forbes made Jumper.	24-25	 
4:00	Foul on Alvin Ellis III.	24-25	 
4:00	 	24-26	Yogi Ferrell made Free Throw.
4:00	 	24-27	Yogi Ferrell made Free Throw.
3:50	Bryn Forbes missed Three Point Jumper.	24-27	 
