time	away	score	home
20:00	 	0-0	Jump Ball won by Arkansas
19:47	 	0-3	Michael Qualls made Three Point Jumper. Assisted by Alandise Harris.
19:05	Michael Kessens Turnover.	0-3	 
19:05	 	0-3	Anthlon Bell Steal.
18:56	Foul on Jimmie Taylor.	0-3	 
18:54	 	0-5	Bobby Portis made Jumper. Assisted by Rashad Madden.
18:25	Michael Kessens missed Jumper.	0-5	 
18:25	 	0-5	Michael Qualls Defensive Rebound.
18:12	 	0-7	Bobby Portis made Jumper.
17:58	Michael Kessens made Layup.	2-7	 
17:54	 	2-7	Alandise Harris missed Three Point Jumper.
17:54	Levi Randolph Defensive Rebound.	2-7	 
17:45	Levi Randolph missed Layup.	2-7	 
17:45	 	2-7	Rashad Madden Defensive Rebound.
17:38	Foul on Levi Randolph.	2-7	 
17:31	 	2-7	Anthlon Bell missed Three Point Jumper.
17:31	Jimmie Taylor Defensive Rebound.	2-7	 
17:02	Michael Kessens missed Jumper.	2-7	 
17:02	 	2-7	Alandise Harris Defensive Rebound.
16:53	 	2-7	Michael Qualls missed Layup.
16:53	 	2-7	Michael Qualls Offensive Rebound.
16:49	 	2-9	Michael Qualls made Layup.
16:29	 	2-9	Foul on Alandise Harris.
16:29	Jimmie Taylor made Free Throw.	3-9	 
16:29	Jimmie Taylor missed Free Throw.	3-9	 
16:29	 	3-9	Bobby Portis Defensive Rebound.
16:18	 	3-11	Anthlon Bell made Jumper. Assisted by Bobby Portis.
15:47	Rodney Cooper missed Three Point Jumper.	3-11	 
15:47	 	3-11	Bobby Portis Defensive Rebound.
15:36	 	3-11	Anthlon Bell missed Three Point Jumper.
15:36	Rodney Cooper Defensive Rebound.	3-11	 
15:26	Ricky Tarrant Turnover.	3-11	 
15:26	 	3-11	Michael Qualls Steal.
15:21	 	3-13	Michael Qualls made Dunk.
15:17	Alabama  Timeout	Alabama  Timeout	Alabama  Timeout
15:08	 	3-13	Foul on Alandise Harris.
15:08	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
14:43	Jimmie Taylor Turnover.	3-13	 
14:31	 	3-13	Rashad Madden missed Layup.
14:31	Levi Randolph Defensive Rebound.	3-13	 
14:21	Rodney Cooper made Jumper.	5-13	 
14:05	Foul on Jimmie Taylor.	5-13	 
14:04	 	5-13	Jacorey Williams missed Jumper.
14:04	Michael Kessens Defensive Rebound.	5-13	 
13:51	Riley Norris missed Jumper.	5-13	 
13:51	 	5-13	Jacorey Williams Defensive Rebound.
13:41	 	5-15	Michael Qualls made Dunk. Assisted by Bobby Portis.
13:20	Rodney Cooper made Layup.	7-15	 
13:03	 	7-15	Bobby Portis missed Jumper.
13:03	 	7-15	Jacorey Williams Offensive Rebound.
12:54	 	7-15	Jabril Durham missed Three Point Jumper.
12:54	Michael Kessens Defensive Rebound.	7-15	 
12:41	Rodney Cooper made Three Point Jumper. Assisted by Justin Coleman.	10-15	 
12:28	 	10-15	Jacorey Williams missed Jumper.
12:28	Michael Kessens Defensive Rebound.	10-15	 
12:16	Rodney Cooper made Three Point Jumper. Assisted by Michael Kessens.	13-15	 
12:09	Arkansas  Timeout	Arkansas  Timeout	Arkansas  Timeout
11:57	 	13-15	Anton Beard missed Three Point Jumper.
11:57	 	13-15	Moses Kingsley Offensive Rebound.
11:45	 	13-15	Anton Beard Turnover.
11:45	Justin Coleman Steal.	13-15	 
11:45	Jump Ball won by Alabama	13-15	 
11:45	 Official TV Timeout	 Official TV Timeout	 Official TV Timeout
11:36	Riley Norris missed Three Point Jumper.	13-15	 
11:36	 	13-15	Jabril Durham Defensive Rebound.
11:05	 	13-15	Jabril Durham missed Three Point Jumper.
11:05	 	13-15	Moses Kingsley Offensive Rebound.
11:00	 	13-18	Anton Beard made Three Point Jumper. Assisted by Moses Kingsley.
10:35	Justin Coleman Turnover.	13-18	 
10:35	 	13-18	Jacorey Williams Steal.
10:27	Foul on Levi Randolph.	13-18	 
10:27	 	13-18	Anton Beard missed Free Throw.
10:27	 	13-18	Arkansas Deadball Team Rebound.
10:27	 	13-19	Anton Beard made Free Throw.
9:57	Riley Norris made Layup. Assisted by Michael Kessens.	15-19	 
9:57	 	15-19	Foul on Manuale Watkins.
9:57	Riley Norris made Free Throw.	16-19	 
9:50	 	16-21	Jabril Durham made Layup.
9:23	 	16-21	Foul on Anton Beard.
9:11	Michael Kessens missed Layup.	16-21	 
