Game_id,Date,HomeTeam,HomeRank,HomeRecord,AwayTeam,AwayRank,AwayRecord
400588403,2015-01-03,St John's,15,"(11-3, 0-2 Big East)",Butler,NR,"(11-4, 1-1 Big East)"
400588402,2015-01-03,Georgetown,25,"(9-4, 1-1 Big East)",Creighton,NR,"(9-6, 0-2 Big East)"
400588404,2015-01-06,Georgetown,NR,"(10-4, 2-1 Big East)",Marquette,NR,"(9-6, 1-2 Big East)"
400588406,2015-01-06,St John's,24,"(11-4, 0-3 Big East)",Villanova,8,"(14-1, 2-1 Big East)"
400588405,2015-01-06,Butler,NR,"(11-5, 1-2 Big East)",Providence,NR,"(12-4, 2-1 Big East)"
400588408,2015-01-07,Xavier,NR,"(11-4, 2-1 Big East)",Seton Hall,19,"(12-3, 2-1 Big East)"
400588407,2015-01-07,Creighton,NR,"(9-7, 0-3 Big East)",DePaul,NR,"(9-7, 3-0 Big East)"
400588409,2015-01-10,Providence,NR,"(13-4, 3-1 Big East)",Georgetown,NR,"(10-5, 2-2 Big East)"
400588410,2015-01-10,Creighton,NR,"(9-8, 0-4 Big East)",Seton Hall,19,"(13-3, 3-1 Big East)"
400588412,2015-01-10,Villanova,8,"(15-1, 3-1 Big East)",DePaul,NR,"(9-8, 3-1 Big East)"
400588413,2015-01-13,Seton Hall,21,"(13-4, 3-2 Big East)",Butler,NR,"(13-5, 3-2 Big East)"
400588414,2015-01-13,DePaul,NR,"(9-9, 3-2 Big East)",Georgetown,NR,"(11-5, 3-2 Big East)"
400588415,2015-01-14,Providence,NR,"(13-5, 3-2 Big East)",St John's,NR,"(12-4, 1-3 Big East)"
400588417,2015-01-14,Villanova,5,"(16-1, 4-1 Big East)",Xavier,NR,"(11-6, 2-3 Big East)"
400588416,2015-01-14,Marquette,NR,"(10-6, 2-2 Big East)",Creighton,NR,"(9-9, 0-5 Big East)"
400588418,2015-01-17,Xavier,NR,"(12-6, 3-3 Big East)",Marquette,NR,"(10-7, 2-3 Big East)"
400588419,2015-01-17,Georgetown,NR,"(12-5, 4-2 Big East)",Butler,NR,"(13-6, 3-3 Big East)"
400588421,2015-01-17,Penn,NR,"(4-9, 0-1 Ivy)",Villanova,5,"(17-1, 4-1 Big East)"
400588420,2015-01-17,Creighton,NR,"(9-10, 0-6 Big East)",Providence,NR,"(14-5, 4-2 Big East)"
400588422,2015-01-18,DePaul,NR,"(10-9, 4-2 Big East)",St John's,NR,"(12-5, 1-4 Big East)"
400588423,2015-01-19,Georgetown,NR,"(13-5, 5-2 Big East)",Villanova,4,"(17-2, 4-2 Big East)"
400588424,2015-01-21,St John's,NR,"(13-5, 2-4 Big East)",Marquette,NR,"(10-8, 2-4 Big East)"
400588425,2015-01-21,Butler,NR,"(14-6, 4-3 Big East)",Creighton,NR,"(9-11, 0-7 Big East)"
400588426,2015-01-22,Seton Hall,24,"(13-5, 3-3 Big East)",DePaul,NR,"(11-9, 5-2 Big East)"
400588427,2015-01-22,Providence,NR,"(15-5, 5-2 Big East)",Xavier,NR,"(12-7, 3-4 Big East)"
400588428,2015-01-24,Xavier,NR,"(13-7, 4-4 Big East)",DePaul,NR,"(11-10, 5-3 Big East)"
400588429,2015-01-24,Marquette,NR,"(10-9, 2-5 Big East)",Georgetown,NR,"(14-5, 6-2 Big East)"
400587943,2015-01-25,St John's,NR,"(13-6, 2-4 Big East)",Duke,5,"(17-2, 4-2 ACC)"
400588431,2015-01-25,Villanova,4,"(18-2, 5-2 Big East)",Creighton,NR,"(9-12, 0-8 Big East)"
400588432,2015-01-27,Georgetown,21,"(14-6, 6-3 Big East)",Xavier,NR,"(14-7, 5-4 Big East)"
400588434,2015-01-28,Marquette,NR,"(10-10, 2-6 Big East)",Seton Hall,NR,"(14-6, 4-4 Big East)"
400755862,2015-01-29,Providence,NR,"(16-5, 6-2 Big East)",DePaul,NR,"(11-11, 5-4 Big East)"
400588436,2015-01-31,St John's,NR,"(14-7, 3-5 Big East)",Providence,NR,"(16-6, 6-3 Big East)"
