time|away|score|home
20:00| |0-0|Jump Ball won by Virginia
19:43| |0-2|Darion Atkins made Jumper.
19:20|Demontez Loman missed Jumper.|0-2| 
19:20| |0-2|Anthony Gill Defensive Rebound.
19:02| |0-2|Darion Atkins missed Jumper.
19:02| |0-2|Anthony Gill Offensive Rebound.
19:02|Foul on Demontez Loman.|0-2| 
18:45| |0-2|Malcolm Brogdon missed Three Point Jumper.
18:45| |0-2|Anthony Gill Offensive Rebound.
18:43|Foul on Demontez Loman.|0-2| 
18:43| |0-3|Anthony Gill made Free Throw.
18:43| |0-4|Anthony Gill made Free Throw.
18:29|Darreon Reddick made Jumper.|2-4| 
17:56| |2-6|Anthony Gill made Dunk. Assisted by Justin Anderson.
17:16|Darreon Reddick Turnover.|2-6| 
17:16| |2-6|Justin Anderson Steal.
17:10| |2-9|Justin Anderson made Three Point Jumper. Assisted by Malcolm Brogdon.
17:10|Foul on Darreon Reddick.|2-9| 
17:10| |2-10|Justin Anderson made Free Throw.
16:56| |2-10|Foul on Darion Atkins.
16:37|Charles Tucker missed Jumper.|2-10| 
16:37| |2-10|Mike Tobey Defensive Rebound.
16:27| |2-13|Justin Anderson made Three Point Jumper. Assisted by Anthony Gill.
15:49|Charles Tucker missed Jumper.|2-13| 
15:49|Zachary Lee Offensive Rebound.|2-13| 
15:24|Jump Ball won by Tennessee St|2-13| 
15:23| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:10|Tennessee St  Turnover.|2-13| 
14:59| |2-13|Malcolm Brogdon missed Three Point Jumper.
14:59| |2-13|Anthony Gill Offensive Rebound.
14:53|Foul on Darreon Reddick.|2-13| 
14:44| |2-13|London Perrantes missed Three Point Jumper.
14:44| |2-13|Malcolm Brogdon Offensive Rebound.
14:34| |2-15|Malcolm Brogdon made Layup.
14:16|Darreon Reddick missed Jumper.|2-15| 
14:16| |2-15|Mike Tobey Defensive Rebound.
14:00| |2-17|Anthony Gill made Jumper. Assisted by Malcolm Brogdon.
13:31|Xavier Richards missed Jumper.|2-17| 
13:31| |2-17|Anthony Gill Block.
13:31| |2-17|Marial Shayok Defensive Rebound.
12:54| |2-17|Marial Shayok missed Three Point Jumper.
12:54| |2-17|Mike Tobey Offensive Rebound.
12:54|Foul on Rodney Simeon.|2-17| 
12:54| |2-18|Mike Tobey made Free Throw.
12:54| |2-19|Mike Tobey made Free Throw.
12:35|Zachary Lee missed Jumper.|2-19| 
12:35|Rodney Simeon Offensive Rebound.|2-19| 
12:26|Marcus Roper made Three Point Jumper. Assisted by Rodney Simeon.|5-19| 
12:04| |5-19|Evan Nolte missed Three Point Jumper.
