time|away|score|home
20:00| |0-0|Jump Ball won by San Diego St
19:38| |0-0|Foul on J.J. O'Brien.
19:38| |0-0|J.J. O'Brien Turnover.
19:24|Michael Young made Jumper. Assisted by Jamel Artis.|2-0| 
18:46| |2-2|Trey Kell made Jumper.
18:15|James Robinson missed Layup.|2-2| 
18:15| |2-2|Trey Kell Block.
18:15| |2-2|Skylar Spencer Defensive Rebound.
17:45| |2-4|Trey Kell made Jumper.
17:28|Jamel Artis Turnover.|2-4| 
17:28| |2-4|Dwayne Polee II Steal.
17:23| |2-4|Dwayne Polee II missed Layup.
17:23|Jamel Artis Defensive Rebound.|2-4| 
17:04|James Robinson Turnover.|2-4| 
17:04| |2-4|Dwayne Polee II Steal.
16:59|Foul on Jamel Artis.|2-4| 
16:58| |2-6|Trey Kell made Layup. Assisted by Winston Shepard.
16:14|James Robinson missed Jumper.|2-6| 
16:14| |2-6|Skylar Spencer Block.
16:14| |2-6|San Diego St Defensive Rebound.
16:11|Pittsburgh  Turnover.|2-6| 
15:58| |2-8|Skylar Spencer made Layup. Assisted by Winston Shepard.
15:37|Jamel Artis missed Layup.|2-8| 
15:37|Pittsburgh Offensive Rebound.|2-8| 
15:34| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:32|Chris Jones made Jumper.|4-8| 
15:14| |4-8|Malik Pope missed Three Point Jumper.
15:14|Josh Newkirk Defensive Rebound.|4-8| 
15:01|Michael Young made Layup.|6-8| 
14:42|Foul on Jamel Artis.|6-8| 
14:42| |6-9|Kevin Zabo made Free Throw.
14:42| |6-10|Kevin Zabo made Free Throw.
14:13|Michael Young missed Layup.|6-10| 
14:13| |6-10|Angelo Chol Defensive Rebound.
14:05| |6-10|Aqeel Quinn missed Three Point Jumper.
14:05|Chris Jones Defensive Rebound.|6-10| 
14:00|Jump Ball won by Pittsburgh|6-10| 
13:45|Michael Young missed Three Point Jumper.|6-10| 
13:45| |6-10|Winston Shepard Defensive Rebound.
13:33| |6-12|Kevin Zabo made Layup.
13:33|Foul on Josh Newkirk.|6-12| 
13:33| |6-13|Kevin Zabo made Free Throw.
13:11|Josh Newkirk made Jumper.|8-13| 
12:56| |8-15|Angelo Chol made Jumper.
12:16|Josh Newkirk missed Layup.|8-15| 
12:16| |8-15|Malik Pope Block.
12:16|Pittsburgh  Turnover.|8-15| 
12:16| |8-15|San Diego St Deadball Team Rebound.
12:02| |8-15|J.J. O'Brien missed Jumper.
12:02|Sheldon Jeter Defensive Rebound.|8-15| 
11:47|James Robinson missed Three Point Jumper.|8-15| 
11:47|Sheldon Jeter Offensive Rebound.|8-15| 
11:42|Sheldon Jeter made Layup.|10-15| 
11:42| |10-15|Foul on Angelo Chol.
11:42| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:42|Sheldon Jeter missed Free Throw.|10-15| 
11:42| |10-15|Winston Shepard Defensive Rebound.
11:21|Foul on Derrick Randall.|10-15| 
11:15| |10-15|Winston Shepard missed Layup.
11:15|Cameron Johnson Block.|10-15| 
11:15|James Robinson Defensive Rebound.|10-15| 
11:05|Josh Newkirk Turnover.|10-15| 
10:57| |10-17|Trey Kell made Layup.
10:31|Sheldon Jeter missed Three Point Jumper.|10-17| 
10:31| |10-17|Trey Kell Defensive Rebound.
10:07| |10-17|Winston Shepard missed Three Point Jumper.
10:07|Cameron Johnson Defensive Rebound.|10-17| 
9:53|Cameron Johnson missed Jumper.|10-17| 
9:53|Derrick Randall Offensive Rebound.|10-17| 
9:47|Cameron Johnson missed Three Point Jumper.|10-17| 
9:47|Sheldon Jeter Offensive Rebound.|10-17| 
9:21|Derrick Randall Turnover.|10-17| 
9:21| |10-17|Trey Kell Steal.
9:17| |10-19|Trey Kell made Dunk.
9:13|Pittsburgh  Timeout|Pittsburgh  Timeout|Pittsburgh  Timeout
8:59|James Robinson made Jumper. Assisted by Sheldon Jeter.|12-19| 
8:41|Foul on Josh Newkirk.|12-19| 
8:38|Foul on James Robinson.|12-19| 
8:38| |12-19|Aqeel Quinn missed Free Throw.
8:38| |12-19|San Diego St Deadball Team Rebound.
8:38| |12-20|Aqeel Quinn made Free Throw.
8:27|Sheldon Jeter made Three Point Jumper.|15-20| 
8:06| |15-22|Aqeel Quinn made Jumper.
7:41|James Robinson made Jumper. Assisted by Chris Jones.|17-22| 
7:10| |17-25|Dwayne Polee II made Three Point Jumper. Assisted by Trey Kell.
6:43|Chris Jones Turnover.|17-25| 
6:43| |17-25|J.J. O'Brien Steal.
6:31| |17-27|Aqeel Quinn made Jumper.
6:28|Pittsburgh  Timeout|Pittsburgh  Timeout|Pittsburgh  Timeout
6:22| |17-27|Foul on J.J. O'Brien.
6:22| Official TV Timeout| Official TV Timeout| Official TV Timeout
6:22|James Robinson made Free Throw.|18-27| 
6:22|James Robinson made Free Throw.|19-27| 
5:55| |19-29|Dakarai Allen made Layup. Assisted by Dwayne Polee II.
5:23|Cameron Johnson missed Jumper.|19-29| 
5:23| |19-29|Dwayne Polee II Defensive Rebound.
5:11|Foul on Cameron Johnson.|19-29| 
5:11| |19-30|Angelo Chol made Free Throw.
5:11| |19-30|Angelo Chol missed Free Throw.
5:11|Ryan Luther Defensive Rebound.|19-30| 
5:03|James Robinson made Layup.|21-30| 
4:49| |21-30|Angelo Chol Turnover.
4:49|James Robinson Steal.|21-30| 
4:42|Josh Newkirk missed Jumper.|21-30| 
4:42| |21-30|Aqeel Quinn Defensive Rebound.
4:39| |21-30|Aqeel Quinn Turnover.
4:39|Michael Young Steal.|21-30| 
4:29|Chris Jones made Jumper.|23-30| 
4:07| |23-30|Dwayne Polee II missed Jumper.
4:07|Chris Jones Defensive Rebound.|23-30| 
3:38|Michael Young missed Jumper.|23-30| 
3:38|Ryan Luther Offensive Rebound.|23-30| 
3:37| |23-30|Foul on Dakarai Allen.
3:37| Official TV Timeout| Official TV Timeout| Official TV Timeout
3:37|Ryan Luther missed Free Throw.|23-30| 
3:37|Pittsburgh Deadball Team Rebound.|23-30| 
3:37|Ryan Luther missed Free Throw.|23-30| 
3:37| |23-30|Aqeel Quinn Defensive Rebound.
3:18| |23-32|Winston Shepard made Layup.
2:43|Chris Jones missed Three Point Jumper.|23-32| 
2:43| |23-32|Trey Kell Defensive Rebound.
2:30| |23-32|Aqeel Quinn missed Jumper.
2:30| |23-32|Winston Shepard Offensive Rebound.
2:27|Foul on Chris Jones.|23-32| 
2:27| |23-33|Winston Shepard made Free Throw.
2:27| |23-34|Winston Shepard made Free Throw.
2:00| |23-34|Foul on Kevin Zabo.
2:00|James Robinson made Free Throw.|24-34| 
2:00|James Robinson made Free Throw.|25-34| 
1:33| |25-36|Trey Kell made Jumper.
0:58|James Robinson Turnover.|25-36| 
0:58|San Diego St  Timeout|San Diego St  Timeout|San Diego St  Timeout
0:50| |25-39|Kevin Zabo made Three Point Jumper. Assisted by Trey Kell.
0:10|Michael Young missed Layup.|25-39| 
0:10| |25-39|Skylar Spencer Block.
0:10|Michael Young Offensive Rebound.|25-39| 
0:08|Pittsburgh  Turnover.|25-39| 
0:04| |25-39|Trey Kell missed Jumper.
0:04|Pittsburgh Defensive Rebound.|25-39| 
0:00|End of 1st half|End of 1st half|End of 1st half
20:00| |25-39|Jump Ball won by San Diego St
19:46| |25-42|Trey Kell made Three Point Jumper. Assisted by J.J. O'Brien.
19:32|Derrick Randall missed Layup.|25-42| 
19:32| |25-42|Skylar Spencer Block.
19:32|Jamel Artis Offensive Rebound.|25-42| 
19:15|James Robinson missed Three Point Jumper.|25-42| 
19:15|Jamel Artis Offensive Rebound.|25-42| 
18:45|James Robinson Turnover.|25-42| 
18:45| |25-42|Winston Shepard Steal.
18:45|Foul on James Robinson.|25-42| 
18:23| |25-42|Trey Kell missed Three Point Jumper.
18:23|Jamel Artis Defensive Rebound.|25-42| 
18:06|Jamel Artis missed Jumper.|25-42| 
18:06| |25-42|J.J. O'Brien Defensive Rebound.
18:00| |25-44|Winston Shepard made Jumper.
18:00|Foul on Michael Young.|25-44| 
18:00| |25-45|Winston Shepard made Free Throw.
17:41|Jamel Artis missed Jumper.|25-45| 
17:41|Ryan Luther Offensive Rebound.|25-45| 
17:41|Ryan Luther made Two Point Tip Shot.|27-45| 
17:19| |27-45|Trey Kell Turnover.
16:55|Jamel Artis made Layup.|29-45| 
16:20| |29-45|Dwayne Polee II missed Three Point Jumper.
16:20|James Robinson Defensive Rebound.|29-45| 
16:08|Chris Jones missed Jumper.|29-45| 
16:08| |29-45|Skylar Spencer Block.
16:08|Pittsburgh Offensive Rebound.|29-45| 
16:07| |29-45|Foul on Trey Kell.
15:53|Ryan Luther made Three Point Jumper. Assisted by James Robinson.|32-45| 
15:22|Foul on Chris Jones.|32-45| 
15:22| Official TV Timeout| Official TV Timeout| Official TV Timeout
15:22| |32-46|Winston Shepard made Free Throw.
15:22| |32-46|Winston Shepard missed Free Throw.
15:22|Michael Young Defensive Rebound.|32-46| 
15:22| |32-46|Foul on Angelo Chol.
15:07|Chris Jones missed Three Point Jumper.|32-46| 
15:07| |32-46|Winston Shepard Defensive Rebound.
14:37| |32-46|Winston Shepard Turnover.
14:23|James Robinson Turnover.|32-46| 
14:06|Foul on Michael Young.|32-46| 
14:06| |32-47|Angelo Chol made Free Throw.
14:06| |32-48|Angelo Chol made Free Throw.
13:46|James Robinson missed Jumper.|32-48| 
13:46| |32-48|Dakarai Allen Defensive Rebound.
13:43|Foul on Ryan Luther.|32-48| 
13:33| |32-48|Dakarai Allen Turnover.
13:33| |32-48|Foul on Dakarai Allen.
13:11| |32-48|Foul on Angelo Chol.
13:11|Chris Jones missed Free Throw.|32-48| 
13:11|Pittsburgh Deadball Team Rebound.|32-48| 
13:11|Chris Jones made Free Throw.|33-48| 
12:41| |33-50|Aqeel Quinn made Jumper.
12:27|Michael Young made Dunk. Assisted by Josh Newkirk.|35-50| 
12:00| |35-52|J.J. O'Brien made Layup.
11:45| |35-52|Foul on Aqeel Quinn.
11:45| Official TV Timeout| Official TV Timeout| Official TV Timeout
11:45|Josh Newkirk made Free Throw.|36-52| 
11:45|Josh Newkirk made Free Throw.|37-52| 
11:34| |37-54|J.J. O'Brien made Layup.
11:19|James Robinson missed Jumper.|37-54| 
11:19|Sheldon Jeter Offensive Rebound.|37-54| 
11:13|Sheldon Jeter missed Layup.|37-54| 
11:13| |37-54|Skylar Spencer Block.
11:13|Pittsburgh Offensive Rebound.|37-54| 
11:08|James Robinson Turnover.|37-54| 
10:56|Foul on Derrick Randall.|37-54| 
10:51| |37-56|J.J. O'Brien made Jumper.
10:25|Josh Newkirk Turnover.|37-56| 
10:25| |37-56|J.J. O'Brien Steal.
10:17| |37-56|Aqeel Quinn missed Three Point Jumper.
10:17| |37-56|J.J. O'Brien Offensive Rebound.
10:12| |37-58|J.J. O'Brien made Layup.
10:10|Pittsburgh  Timeout|Pittsburgh  Timeout|Pittsburgh  Timeout
9:58|Foul on Ryan Luther.|37-58| 
9:58|Ryan Luther Turnover.|37-58| 
9:37| |37-58|Winston Shepard missed Jumper.
9:37|Josh Newkirk Defensive Rebound.|37-58| 
9:18|Ryan Luther missed Three Point Jumper.|37-58| 
9:18|Michael Young Offensive Rebound.|37-58| 
9:13|Michael Young made Layup.|39-58| 
8:43| |39-58|Winston Shepard missed Jumper.
8:43| |39-58|Skylar Spencer Offensive Rebound.
8:35|San Diego St  Timeout|San Diego St  Timeout|San Diego St  Timeout
8:21| |39-60|Angelo Chol made Jumper. Assisted by Trey Kell.
7:50|Michael Young missed Three Point Jumper.|39-60| 
7:50| |39-60|Winston Shepard Defensive Rebound.
7:39| |39-60|Angelo Chol Turnover.
7:39| Official TV Timeout| Official TV Timeout| Official TV Timeout
7:12|Chris Jones Turnover.|39-60| 
6:52| |39-60|Angelo Chol missed Jumper.
6:52|Michael Young Defensive Rebound.|39-60| 
6:39| |39-60|Foul on Angelo Chol.
6:39|Chris Jones missed Free Throw.|39-60| 
6:39|Pittsburgh Deadball Team Rebound.|39-60| 
6:39|Chris Jones made Free Throw.|40-60| 
6:36|San Diego St  Timeout|San Diego St  Timeout|San Diego St  Timeout
6:36|Foul on Josh Newkirk.|40-60| 
6:36| |40-61|Winston Shepard made Free Throw.
6:36| |40-61|Winston Shepard missed Free Throw.
6:36|Chris Jones Defensive Rebound.|40-61| 
6:08|Cameron Johnson missed Three Point Jumper.|40-61| 
6:08| |40-61|Angelo Chol Defensive Rebound.
6:04|Foul on Ryan Luther.|40-61| 
6:04| |40-62|Angelo Chol made Free Throw.
6:04| |40-62|Angelo Chol missed Free Throw.
6:04|Michael Young Defensive Rebound.|40-62| 
5:56|Josh Newkirk missed Three Point Jumper.|40-62| 
5:56|Michael Young Offensive Rebound.|40-62| 
5:51|Michael Young missed Layup.|40-62| 
5:51| |40-62|Angelo Chol Block.
5:51| |40-62|Angelo Chol Defensive Rebound.
5:41| |40-62|Foul on Dakarai Allen.
5:41| |40-62|Dakarai Allen Turnover.
5:27|Chris Jones made Three Point Jumper. Assisted by Cameron Johnson.|43-62| 
4:45| |43-64|Angelo Chol made Dunk. Assisted by Winston Shepard.
4:25|Cameron Johnson Turnover.|43-64| 
4:25| |43-64|Angelo Chol Steal.
4:13|Foul on Michael Young.|43-64| 
4:13| |43-65|Winston Shepard made Free Throw.
4:13| |43-66|Winston Shepard made Free Throw.
3:48|Cameron Johnson Turnover.|43-66| 
3:48| |43-66|D'Erryl Williams Steal.
3:43| |43-68|D'Erryl Williams made Layup.
3:16|Jamel Artis missed Three Point Jumper.|43-68| 
3:16|Jamel Artis Offensive Rebound.|43-68| 
3:10|Jamel Artis missed Layup.|43-68| 
3:10| |43-68|Malik Pope Block.
3:10|Michael Young Offensive Rebound.|43-68| 
3:05|James Robinson made Three Point Jumper. Assisted by Michael Young.|46-68| 
2:43| |46-68|Malik Pope missed Three Point Jumper.
2:43| |46-68|Winston Shepard Offensive Rebound.
2:36| |46-68|Winston Shepard missed Layup.
2:36| |46-68|Winston Shepard Offensive Rebound.
2:30| |46-70|Winston Shepard made Layup.
2:26|Pittsburgh  Timeout|Pittsburgh  Timeout|Pittsburgh  Timeout
2:14| |46-70|Foul on Kevin Zabo.
2:14| Official TV Timeout| Official TV Timeout| Official TV Timeout
2:14|Derrick Randall made Free Throw.|47-70| 
2:14|Derrick Randall made Free Throw.|48-70| 
2:00| |48-70|Kevin Zabo Turnover.
2:00|Sheldon Jeter Steal.|48-70| 
1:56|James Robinson missed Jumper.|48-70| 
1:56|James Robinson Offensive Rebound.|48-70| 
1:52| |48-70|Foul on Kevin Zabo.
1:52|James Robinson made Free Throw.|49-70| 
1:52|James Robinson made Free Throw.|50-70| 
1:46| |50-72|Dwayne Polee II made Dunk. Assisted by D'Erryl Williams.
1:35|James Robinson made Jumper.|52-72| 
1:22|Foul on Derrick Randall.|52-72| 
1:22| |52-73|Malik Pope made Free Throw.
1:22| |52-74|Malik Pope made Free Throw.
1:16|Cameron Johnson missed Layup.|52-74| 
1:16| |52-74|Dakarai Allen Block.
1:16| |52-74|Dakarai Allen Defensive Rebound.
1:09| |52-74|Dakarai Allen missed Layup.
1:09|Sheldon Jeter Block.|52-74| 
1:09|Sheldon Jeter Defensive Rebound.|52-74| 
1:03|Cameron Johnson made Three Point Jumper. Assisted by James Robinson.|55-74| 
0:33| |55-74|Dwayne Polee II missed Three Point Jumper.
0:33|Derrick Randall Defensive Rebound.|55-74| 
0:20|Jamel Artis made Jumper. Assisted by James Robinson.|57-74| 
0:00|End of Game|End of Game|End of Game
